company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:24:20+00:00,0.67,0.67,,41984000.0,0.67,,,48203000.0,48203000.0,,46051000.0,2017000.0,,41439000.0,,0.0,-23919000.0,,182327000.0,29247000.0,2465000.0,,135000.0,,,112670000.0,184792000.0,72122000.0,184792000.0,68700000.0,68368000.0,68563000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.51,2.51,,168948000.0,2.51,,,179947000.0,175546000.0,,171427000.0,7979000.0,,139726000.0,,4401000.0,-104169000.0,,686231000.0,111665000.0,13823000.0,,541000.0,,,420339000.0,700054000.0,279715000.0,700054000.0,68700000.0,68368000.0,68563000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:19:29+00:00,3.51,3.51,7.6,193585000.0,3.5,,,258883000.0,226425000.0,,249369000.0,8973000.0,,158326000.0,,32458000.0,-94570000.0,,790576000.0,128685000.0,11015000.0,,541000.0,,,480596000.0,801591000.0,320995000.0,801591000.0,71000000.0,70877000.0,71049000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q4,2016-10-01,2016-12-31,,0.8,0.8,,48448000.0,0.8,,,59724000.0,59724000.0,,57902000.0,1687000.0,,39941000.0,,,-23753000.0,,201653000.0,32243000.0,2456000.0,,135000.0,,,120632000.0,204109000.0,83477000.0,204109000.0,71000000.0,70877000.0,71049000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 18:10:01+00:00,0.82,0.82,,48903000.0,0.82,,,61198000.0,56253000.0,,58841000.0,2221000.0,,38588000.0,,4945000.0,-24208000.0,,198398000.0,33205000.0,2759000.0,,136000.0,,,120696000.0,201157000.0,80461000.0,201157000.0,71800000.0,71319000.0,71489000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.71,2.71,,145137000.0,2.7,,,199159000.0,166701000.0,,191467000.0,7286000.0,,118385000.0,,32458000.0,-70817000.0,,588923000.0,96442000.0,8559000.0,,406000.0,,,359964000.0,597482000.0,237518000.0,597482000.0,71800000.0,71319000.0,71489000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.7,3.7,,191560000.0,3.68,,,269157000.0,219878000.0,,259286000.0,9330000.0,,157477000.0,,49279000.0,-93554000.0,,778984000.0,127520000.0,11005000.0,,541000.0,,,476557000.0,789989000.0,313432000.0,789989000.0,71800000.0,71319000.0,71489000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:29:08+00:00,0.79,0.79,,48435000.0,0.78,,,58898000.0,57111000.0,,55806000.0,2957000.0,,36978000.0,,1787000.0,-23024000.0,,194493000.0,32433000.0,3488000.0,,135000.0,,,117846000.0,197981000.0,80135000.0,197981000.0,70600000.0,70797000.0,70974000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.89,1.89,,96234000.0,1.88,,,137961000.0,110448000.0,,132626000.0,5065000.0,,79797000.0,,27513000.0,-46609000.0,,390525000.0,63237000.0,5800000.0,,270000.0,,,239268000.0,396325000.0,157057000.0,396325000.0,70600000.0,70797000.0,70974000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.63,3.63,,186375000.0,3.61,,,262509000.0,218175000.0,,252756000.0,9212000.0,,153328000.0,,44334000.0,-90713000.0,,763359000.0,125493000.0,10725000.0,,541000.0,,,465196000.0,774084000.0,308888000.0,774084000.0,70600000.0,70797000.0,70974000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:13:25+00:00,1.1,1.1,,47799000.0,1.1,,,79063000.0,53337000.0,,76820000.0,2108000.0,,42819000.0,,25726000.0,-23585000.0,,196032000.0,30804000.0,2312000.0,,135000.0,,,121422000.0,198344000.0,76922000.0,198344000.0,69800000.0,69771000.0,69957000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.47,3.47,,180611000.0,3.46,,,249284000.0,195228000.0,,240447000.0,8296000.0,,148973000.0,,54056000.0,-109726000.0,,745907000.0,123026000.0,11657000.0,,541000.0,,,452610000.0,757564000.0,304954000.0,757564000.0,69800000.0,69771000.0,69957000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,FY,2017-01-01,2017-12-31,2020-02-10 16:16:11+00:00,3.97,3.97,7.88,216050000.0,3.97,,100125000.0,297870000.0,297870000.0,,287456000.0,7956000.0,-99650000.0,164890000.0,-12690000.0,,,475000.0,857348000.0,144120000.0,,-77922000.0,2458000.0,100125000.0,475000.0,447138000.0,844658000.0,297870000.0,745008000.0,72400000.0,72117000.0,72233000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q4,2017-10-01,2017-12-31,,0.67,0.67,,56394000.0,0.67,,100125000.0,52785000.0,122734000.0,,48645000.0,2129000.0,-99650000.0,45403000.0,-12690000.0,-69949000.0,73995000.0,475000.0,234386000.0,39003000.0,-10429000.0,-77922000.0,2011000.0,100125000.0,475000.0,62878000.0,211267000.0,48739000.0,111617000.0,72400000.0,72117000.0,72233000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:16:39+00:00,1.47,1.47,,55611000.0,1.47,,,108882000.0,58107000.0,,106600000.0,2105000.0,,41250000.0,,50775000.0,-26390000.0,,212782000.0,36595000.0,5171000.0,,177000.0,,,133456000.0,217953000.0,84497000.0,217953000.0,72500000.0,72091000.0,72206000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.3,3.3,,159656000.0,3.3,,,245085000.0,175136000.0,,238811000.0,5827000.0,,119487000.0,,69949000.0,-73995000.0,,622962000.0,105117000.0,10429000.0,,447000.0,,,384260000.0,633391000.0,249131000.0,633391000.0,72500000.0,72091000.0,72206000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.1,4.1,,208104000.0,4.1,,,304809000.0,234860000.0,,296713000.0,7514000.0,,159428000.0,,69949000.0,-97748000.0,,824615000.0,137360000.0,12885000.0,,582000.0,,,504892000.0,837500000.0,332608000.0,837500000.0,72500000.0,72091000.0,72206000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:25:21+00:00,1.05,1.05,,52666000.0,1.05,,,78133000.0,59137000.0,,76156000.0,1842000.0,,37128000.0,,18996000.0,-23953000.0,,204981000.0,35165000.0,3068000.0,,135000.0,,,124959000.0,208049000.0,83090000.0,208049000.0,72500000.0,72001000.0,72124000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.83,1.83,,104045000.0,1.83,,,136203000.0,117029000.0,,132211000.0,3722000.0,,78237000.0,,19174000.0,-47605000.0,,410180000.0,68522000.0,5258000.0,,270000.0,,,250804000.0,415438000.0,164634000.0,415438000.0,72500000.0,72001000.0,72124000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.45,3.45,,201396000.0,3.45,,,257125000.0,233006000.0,,248954000.0,7630000.0,,156766000.0,,24119000.0,-95566000.0,,810231000.0,133970000.0,10473000.0,,541000.0,,,492132000.0,820704000.0,328572000.0,820704000.0,72500000.0,72001000.0,72124000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:26:27+00:00,0.78,0.78,,51379000.0,0.78,,,58070000.0,57892000.0,,56055000.0,1880000.0,,41109000.0,,178000.0,-23652000.0,,205199000.0,33357000.0,2190000.0,,135000.0,,,125845000.0,207389000.0,81544000.0,207389000.0,71900000.0,71862000.0,72005000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.19,3.19,,197165000.0,3.18,,,237890000.0,230980000.0,,228604000.0,8745000.0,,156616000.0,,6910000.0,-94637000.0,,799743000.0,131238000.0,10893000.0,,541000.0,,,485019000.0,810636000.0,325617000.0,810636000.0,71900000.0,71862000.0,72005000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,FY,2018-01-01,2018-12-31,2020-02-10 16:16:11+00:00,3.18,3.18,8.04,244245000.0,3.18,,110154000.0,249026000.0,249026000.0,,233865000.0,7119000.0,-109212000.0,173094000.0,-3398000.0,,,942000.0,915436000.0,148376000.0,,-11915000.0,8042000.0,110154000.0,942000.0,553800000.0,912038000.0,249026000.0,802826000.0,73500000.0,73274000.0,73302000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q4,2018-10-01,2018-12-31,,0.71,0.71,,66976000.0,0.71,,110154000.0,56382000.0,56382000.0,,52496000.0,1875000.0,-109212000.0,46507000.0,-3398000.0,,84152000.0,942000.0,235376000.0,48968000.0,,-11915000.0,2011000.0,110154000.0,942000.0,150536000.0,231978000.0,-27770000.0,122766000.0,73500000.0,73274000.0,73302000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:14:36+00:00,0.82,0.82,,60778000.0,0.82,,,64180000.0,64180000.0,,60548000.0,1622000.0,,41909000.0,,,-29287000.0,,229753000.0,33599000.0,,,2010000.0,,,136286000.0,229753000.0,93467000.0,229753000.0,73800000.0,73400000.0,73408000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.47,2.47,,177269000.0,2.47,,,192644000.0,192644000.0,,181369000.0,5244000.0,,126587000.0,,,-84152000.0,,680060000.0,99408000.0,,,6031000.0,,,403264000.0,680060000.0,276796000.0,680060000.0,73800000.0,73400000.0,73408000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.14,3.14,,233663000.0,3.14,,100125000.0,245429000.0,315378000.0,,230014000.0,7373000.0,-99650000.0,171990000.0,-12690000.0,-69949000.0,-10157000.0,475000.0,914446000.0,138411000.0,-10429000.0,-77922000.0,8042000.0,100125000.0,475000.0,466142000.0,891327000.0,325535000.0,791677000.0,73800000.0,73400000.0,73408000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:17:52+00:00,0.84,0.84,,58381000.0,0.84,,,65533000.0,65533000.0,,61584000.0,1938000.0,,39905000.0,,,-28335000.0,,224902000.0,32748000.0,,,2011000.0,,,131034000.0,224902000.0,93868000.0,224902000.0,73300000.0,72990000.0,73025000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.65,1.65,,116491000.0,1.65,,,128464000.0,128464000.0,,120821000.0,3622000.0,,84678000.0,,,-54865000.0,,450307000.0,65809000.0,,,4021000.0,,,266978000.0,450307000.0,183329000.0,450307000.0,73300000.0,72990000.0,73025000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.79,3.79,,228496000.0,3.79,,100125000.0,290131000.0,309305000.0,,276066000.0,7856000.0,-99650000.0,171331000.0,-12690000.0,-19174000.0,-7260000.0,475000.0,897475000.0,141407000.0,-5258000.0,-77922000.0,6209000.0,100125000.0,475000.0,463312000.0,879527000.0,316565000.0,779877000.0,73300000.0,72990000.0,73025000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:26:34+00:00,0.81,0.81,2.0,58110000.0,0.81,,,62931000.0,62931000.0,,59237000.0,1684000.0,,44773000.0,,,-26530000.0,,225405000.0,33061000.0,,,2010000.0,,,135944000.0,225405000.0,89461000.0,225405000.0,73100000.0,72905000.0,72968000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.0,4.0,,222781000.0,4.0,,100125000.0,302731000.0,302909000.0,,290638000.0,7760000.0,-99650000.0,168554000.0,-12690000.0,-178000.0,-2878000.0,475000.0,877554000.0,143824000.0,-2190000.0,-77922000.0,4333000.0,100125000.0,475000.0,457237000.0,862674000.0,305787000.0,763024000.0,73100000.0,72905000.0,72968000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q4,2019-10-01,2019-12-31,,1.94,1.94,,61431000.0,1.94,,109623000.0,148966000.0,148966000.0,,145344000.0,1611000.0,-108357000.0,47649000.0,-2012000.0,,83114000.0,1266000.0,239149000.0,70241000.0,,-116393000.0,2011000.0,109623000.0,1266000.0,62928000.0,237137000.0,65852000.0,128780000.0,75000000.0,74766000.0,74766000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,FY,2019-01-01,2019-12-31,2020-02-10 16:16:11+00:00,4.61,4.61,8.22,239758000.0,4.61,,109623000.0,360542000.0,360542000.0,,345824000.0,6676000.0,-108357000.0,187831000.0,-2012000.0,,,1266000.0,935788000.0,153681000.0,,-116393000.0,8042000.0,109623000.0,1266000.0,464877000.0,933776000.0,360542000.0,825419000.0,75000000.0,74766000.0,74766000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.67,2.67,,178327000.0,2.67,,,211576000.0,211576000.0,,200480000.0,5065000.0,,140182000.0,,,-83114000.0,,696639000.0,83440000.0,,,6031000.0,,,401949000.0,696639000.0,294690000.0,696639000.0,75500000.0,74832000.0,74832000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.38,3.38,,245303000.0,3.38,,110154000.0,267958000.0,267958000.0,,252976000.0,6940000.0,-109212000.0,186689000.0,-3398000.0,,1038000.0,942000.0,932015000.0,132408000.0,,-11915000.0,8042000.0,110154000.0,942000.0,552485000.0,928617000.0,266920000.0,819405000.0,75500000.0,74832000.0,74832000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:14:36+00:00,0.84,0.84,,59648000.0,0.84,,,67106000.0,67106000.0,,63455000.0,1641000.0,,54484000.0,,,-26912000.0,,233947000.0,25797000.0,,,2010000.0,,,139929000.0,233947000.0,94018000.0,233947000.0,75500000.0,74832000.0,74832000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.83,1.83,,118679000.0,1.83,,,144470000.0,144470000.0,,137025000.0,3424000.0,,85698000.0,,,-56202000.0,,462692000.0,57643000.0,,,4021000.0,,,262020000.0,462692000.0,200672000.0,462692000.0,75100000.0,74713000.0,74713000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.36,3.36,,246433000.0,3.36,,110154000.0,265032000.0,265032000.0,,250069000.0,6921000.0,-109212000.0,174114000.0,-3398000.0,,-1337000.0,942000.0,927821000.0,140210000.0,,-11915000.0,8042000.0,110154000.0,942000.0,548842000.0,924423000.0,266369000.0,815211000.0,75100000.0,74713000.0,74713000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:17:52+00:00,1.05,1.05,,59057000.0,1.05,,,82667000.0,82667000.0,,78891000.0,1765000.0,,41438000.0,,,-26912000.0,,230465000.0,20391000.0,,,2011000.0,,,120886000.0,230465000.0,109579000.0,230465000.0,75100000.0,74713000.0,74713000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:24:48+00:00,0.78,0.78,2.04,59622000.0,0.78,,,61803000.0,61803000.0,,58134000.0,1659000.0,,44260000.0,,,-29290000.0,,232227000.0,37252000.0,,,2010000.0,,,141134000.0,232227000.0,91093000.0,232227000.0,74500000.0,74200000.0,74200000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.15,3.15,,245757000.0,3.15,,110154000.0,247898000.0,247898000.0,,232762000.0,7094000.0,-109212000.0,172581000.0,-3398000.0,,-2760000.0,942000.0,922258000.0,152567000.0,,-11915000.0,8042000.0,110154000.0,942000.0,558990000.0,918860000.0,250658000.0,809648000.0,74500000.0,74200000.0,74200000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.53,4.53,,242324000.0,4.53,,109623000.0,355180000.0,355180000.0,,340443000.0,6695000.0,-108357000.0,187883000.0,-2012000.0,,-11000.0,1266000.0,935118000.0,155744000.0,,-116393000.0,8042000.0,109623000.0,1266000.0,469558000.0,933106000.0,355191000.0,824749000.0,75400000.0,75360000.0,75360000.0
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:24:48+00:00,0.7,0.7,2.1,62188000.0,0.7,,,56441000.0,56441000.0,,52753000.0,1678000.0,,44312000.0,,,-29301000.0,,231557000.0,39315000.0,,,2010000.0,,,145815000.0,231557000.0,85742000.0,231557000.0,75400000.0,75360000.0,75360000.0
