company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2,2015-04-01,2015-06-30,,-80000000.0,,962000.0,21347000.0,14065000.0,1290000.0,27984000.0,46234000.0,,36197000.0,278443000.0,-110266000.0,36197000.0,278443000.0,-110266000.0,205664000.0,-220992000.0,-220992000.0,68677000.0,,-716000.0,,,-13420000.0,-10037000.0,,372579000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q1TTM,2014-04-01,2015-03-31,,-10000000.0,,1130000.0,74531000.0,63832000.0,-5271000.0,-163103000.0,256097000.0,299579000.0,549237000.0,316454000.0,-619586000.0,549237000.0,316454000.0,-619586000.0,240834000.0,-708992000.0,-708992000.0,188677000.0,1824000.0,-12890000.0,,-1168878000.0,-46233000.0,-8263000.0,,1554455000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 17:03:32+00:00,,,60000.0,21538000.0,16363000.0,-2596000.0,-97908000.0,41616000.0,13386000.0,50414000.0,214038000.0,-222236000.0,50414000.0,214038000.0,-222236000.0,39620000.0,-198704000.0,-198704000.0,58013000.0,,-21172000.0,,-125655000.0,-10558000.0,-4588000.0,,371423000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:38:26+00:00,0.0,,-2579000.0,83656000.0,61398000.0,-4666000.0,-61443000.0,68230000.0,86173000.0,133271000.0,51238000.0,236103000.0,133271000.0,51238000.0,236103000.0,415946000.0,-84031000.0,-84031000.0,320179000.0,74568000.0,-33136000.0,,-616625000.0,-56563000.0,-95700000.0,0.0,757562000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q4,2016-10-01,2016-12-31,,,,-4196000.0,18994000.0,15451000.0,-4401000.0,-40946000.0,17065000.0,84143000.0,93762000.0,176937000.0,144724000.0,93762000.0,176937000.0,144724000.0,411022000.0,27759000.0,27759000.0,142460000.0,74924000.0,-33043000.0,,23075000.0,-14788000.0,-82370000.0,,201693000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 17:15:07+00:00,0.0,,1617000.0,64662000.0,45947000.0,-265000.0,-20497000.0,51165000.0,2030000.0,39509000.0,-125699000.0,91379000.0,39509000.0,-125699000.0,91379000.0,4924000.0,-111790000.0,-111790000.0,177719000.0,-356000.0,-93000.0,,-639700000.0,-41775000.0,-13330000.0,,555869000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,4684000.0,86044000.0,61694000.0,-840000.0,7998000.0,97068000.0,12306000.0,92149000.0,-248389000.0,120522000.0,92149000.0,-248389000.0,120522000.0,-36558000.0,-186459000.0,-186459000.0,237289000.0,-737000.0,-29060000.0,,-980606000.0,-54302000.0,-16488000.0,,815579000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3,2016-07-01,2016-09-30,,,,380000.0,23337000.0,14569000.0,-175000.0,33755000.0,17463000.0,2030000.0,13554000.0,34791000.0,65656000.0,13554000.0,34791000.0,65656000.0,113826000.0,-39537000.0,-39537000.0,56869000.0,-356000.0,3141000.0,,-169623000.0,-13883000.0,-5583000.0,,215156000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 16:23:20+00:00,,,1237000.0,41325000.0,31378000.0,-90000.0,-54252000.0,33702000.0,,25955000.0,-160490000.0,25723000.0,25955000.0,-160490000.0,25723000.0,-108902000.0,-72253000.0,-72253000.0,120850000.0,0.0,-3234000.0,,-470077000.0,-27892000.0,-7747000.0,,340713000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,2021000.0,84053000.0,63293000.0,-1618000.0,-66995000.0,131444000.0,10276000.0,128263000.0,-384115000.0,-7207000.0,128263000.0,-384115000.0,-7207000.0,-264677000.0,-240738000.0,-240738000.0,237233000.0,-381000.0,-33275000.0,,-977463000.0,-49216000.0,-13076000.0,,675839000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2,2016-04-01,2016-06-30,,,,656000.0,20722000.0,14963000.0,-2710000.0,-7165000.0,24856000.0,,21253000.0,-57782000.0,40860000.0,21253000.0,-57782000.0,40860000.0,1621000.0,-36151000.0,-36151000.0,69213000.0,,-3314000.0,,-245453000.0,-15918000.0,-3603000.0,,206903000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:22:12+00:00,,,581000.0,20603000.0,16415000.0,2620000.0,-47087000.0,8846000.0,,4702000.0,-102708000.0,-15137000.0,4702000.0,-102708000.0,-15137000.0,-110523000.0,-36102000.0,-36102000.0,51637000.0,0.0,80000.0,,-224624000.0,-11974000.0,-4144000.0,,133810000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q1TTM,2015-04-01,2016-03-31,,-80000000.0,,2327000.0,84678000.0,62395000.0,2382000.0,-31846000.0,152822000.0,10276000.0,143207000.0,-47890000.0,-158333000.0,143207000.0,-47890000.0,-158333000.0,-60634000.0,-425579000.0,-425579000.0,236697000.0,-381000.0,-30677000.0,,-732010000.0,-46718000.0,-19510000.0,,841515000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:48:57+00:00,-160000000.0,,6414000.0,68696000.0,61397000.0,,-107749000.0,344840000.0,,68404000.0,-483329000.0,844942000.0,68404000.0,-483329000.0,844942000.0,435819000.0,91635000.0,91635000.0,799659000.0,23564000.0,1061000.0,5802000.0,-594183000.0,-99421000.0,-300000000.0,0.0,369214000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q4,2017-10-01,2017-12-31,,,,2260000.0,16706000.0,16432000.0,,26506000.0,46635000.0,-4700000.0,73231000.0,-20786000.0,227511000.0,73231000.0,-20786000.0,227511000.0,280757000.0,102185000.0,102185000.0,82388000.0,17108000.0,1061000.0,801000.0,-100928000.0,-42984000.0,14188000.0,,122065000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 16:10:19+00:00,-160000000.0,,4154000.0,51990000.0,44965000.0,,-134255000.0,298205000.0,4700000.0,-4827000.0,-462543000.0,617431000.0,-4827000.0,-462543000.0,617431000.0,155062000.0,-10550000.0,-10550000.0,717271000.0,6456000.0,,5001000.0,-493255000.0,-56437000.0,-314188000.0,0.0,247149000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3TTM,2016-10-01,2017-09-30,,-160000000.0,,-42000.0,70984000.0,60416000.0,-4401000.0,-175201000.0,315270000.0,88843000.0,88935000.0,-285606000.0,762155000.0,88935000.0,-285606000.0,762155000.0,566084000.0,17209000.0,17209000.0,859731000.0,81380000.0,-33043000.0,5001000.0,-470180000.0,-71225000.0,-396558000.0,,448842000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3,2017-07-01,2017-09-30,,-160000000.0,,1936000.0,16987000.0,15225000.0,,-122018000.0,150318000.0,4700000.0,152705000.0,-225281000.0,170086000.0,152705000.0,-225281000.0,170086000.0,99011000.0,-291267000.0,-291267000.0,568146000.0,1000000.0,,1501000.0,-115588000.0,-27960000.0,-3313000.0,,78267000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 16:08:10+00:00,,,2218000.0,35003000.0,29740000.0,,-12237000.0,147887000.0,0.0,-157532000.0,-237262000.0,447345000.0,-157532000.0,-237262000.0,447345000.0,56051000.0,280717000.0,280717000.0,149125000.0,5456000.0,,3500000.0,-377667000.0,-28477000.0,-310875000.0,0.0,168882000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,-1598000.0,77334000.0,59760000.0,-4576000.0,-19428000.0,182415000.0,86173000.0,-50216000.0,-25534000.0,657725000.0,-50216000.0,-25534000.0,657725000.0,580899000.0,268939000.0,268939000.0,348454000.0,80024000.0,-29902000.0,3500000.0,-524215000.0,-57148000.0,-398828000.0,,585731000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2,2017-04-01,2017-06-30,,,,1054000.0,17476000.0,14890000.0,,56489000.0,136638000.0,,132033000.0,-76283000.0,181653000.0,132033000.0,-76283000.0,181653000.0,239515000.0,31169000.0,31169000.0,79105000.0,1450000.0,,2112000.0,-129394000.0,-17378000.0,-6055000.0,,70489000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:36:36+00:00,,,1164000.0,17527000.0,14850000.0,,-68726000.0,11249000.0,0.0,-289565000.0,-160979000.0,265692000.0,-289565000.0,-160979000.0,265692000.0,-183464000.0,249548000.0,249548000.0,70020000.0,4006000.0,,1388000.0,-248273000.0,-11099000.0,-304820000.0,0.0,98393000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,-1996000.0,80580000.0,59833000.0,-7286000.0,-83082000.0,70633000.0,86173000.0,-160996000.0,-7033000.0,516932000.0,-160996000.0,-7033000.0,516932000.0,343005000.0,201619000.0,201619000.0,338562000.0,78574000.0,-33216000.0,1388000.0,-640274000.0,-55688000.0,-396376000.0,,722145000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:48:57+00:00,0.0,,12402000.0,66458000.0,72420000.0,,-1274305000.0,289293000.0,,-71219000.0,-202158000.0,1270286000.0,-71219000.0,-202158000.0,1270286000.0,990727000.0,2087103000.0,2087103000.0,385068000.0,-10075000.0,-98396000.0,-6182000.0,-439814000.0,-95524000.0,-394000.0,-350043000.0,431576000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q4,2018-10-01,2018-12-31,,,,2086000.0,16441000.0,18826000.0,,-1432735000.0,43539000.0,-12983000.0,-101046000.0,-40904000.0,314578000.0,-101046000.0,-40904000.0,314578000.0,171202000.0,1525096000.0,1525096000.0,203391000.0,-13861000.0,-98396000.0,-1426000.0,-49957000.0,-15721000.0,25264000.0,-143005000.0,123170000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:19:23+00:00,0.0,,10316000.0,50017000.0,53594000.0,,158430000.0,245754000.0,12983000.0,29827000.0,-161254000.0,955708000.0,29827000.0,-161254000.0,955708000.0,819525000.0,562007000.0,562007000.0,181677000.0,3786000.0,,-4756000.0,-389857000.0,-79803000.0,-25658000.0,-207038000.0,308406000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,12576000.0,66723000.0,70026000.0,,184936000.0,292389000.0,8283000.0,103058000.0,-182040000.0,1183219000.0,103058000.0,-182040000.0,1183219000.0,1100282000.0,664192000.0,664192000.0,264065000.0,20894000.0,1061000.0,-3955000.0,-490785000.0,-122787000.0,-11470000.0,-207038000.0,430471000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3,2018-07-01,2018-09-30,,,,3247000.0,16573000.0,19192000.0,,80161000.0,100917000.0,3417000.0,2079000.0,-49889000.0,381348000.0,2079000.0,-49889000.0,381348000.0,332983000.0,128456000.0,128456000.0,153539000.0,1198000.0,,-555000.0,-166355000.0,-20912000.0,-11448000.0,-92005000.0,137378000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:20:06+00:00,,,7069000.0,33444000.0,34402000.0,,78269000.0,144837000.0,9566000.0,27748000.0,-111365000.0,574360000.0,27748000.0,-111365000.0,574360000.0,486542000.0,433551000.0,433551000.0,28138000.0,2588000.0,,-4201000.0,-223502000.0,-58891000.0,-14210000.0,-115033000.0,171028000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2TTM,2017-07-01,2018-06-30,,-160000000.0,,11265000.0,67137000.0,66059000.0,,-17243000.0,341790000.0,9566000.0,253684000.0,-357432000.0,971957000.0,253684000.0,-357432000.0,971957000.0,866310000.0,244469000.0,244469000.0,678672000.0,20696000.0,1061000.0,-1899000.0,-440018000.0,-129835000.0,-3335000.0,-115033000.0,371360000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2,2018-04-01,2018-06-30,,,,5172000.0,16619000.0,18059000.0,,100196000.0,56434000.0,,-51208000.0,-116298000.0,321703000.0,-51208000.0,-116298000.0,321703000.0,148340000.0,206250000.0,206250000.0,-2802000.0,1270000.0,,-5857000.0,-163349000.0,-29612000.0,-3879000.0,-105033000.0,76663000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:37:21+00:00,,,1897000.0,16825000.0,16343000.0,,-21927000.0,88403000.0,9566000.0,78956000.0,4933000.0,252657000.0,78956000.0,4933000.0,252657000.0,338202000.0,227301000.0,227301000.0,30940000.0,1318000.0,,1656000.0,-60153000.0,-29279000.0,-10331000.0,-10000000.0,94365000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q1TTM,2017-04-01,2018-03-31,,-160000000.0,,7147000.0,67994000.0,62890000.0,,-60950000.0,421994000.0,9566000.0,436925000.0,-317417000.0,831907000.0,436925000.0,-317417000.0,831907000.0,957485000.0,69388000.0,69388000.0,760579000.0,20876000.0,1061000.0,6070000.0,-406063000.0,-117601000.0,-5511000.0,-10000000.0,365186000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q4,2019-10-01,2019-12-31,,-908388000.0,,1892000.0,13850000.0,26256000.0,,-147304000.0,198614000.0,-1002000.0,161421000.0,-896991000.0,446008000.0,161421000.0,-896991000.0,446008000.0,-283910000.0,583234000.0,583234000.0,-16178000.0,690000.0,-39319000.0,5652000.0,-128238000.0,-16761000.0,-819000.0,-36062000.0,195715000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:48:57+00:00,-1154212000.0,,24730000.0,55554000.0,106941000.0,,105745000.0,343244000.0,,126773000.0,-1235318000.0,1569330000.0,126773000.0,-1235318000.0,1569330000.0,462428000.0,1176810000.0,1176810000.0,179834000.0,-22505000.0,-39319000.0,1643000.0,-537196000.0,-75451000.0,-1951000.0,-192015000.0,570860000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3TTM,2018-10-01,2019-09-30,,-245824000.0,,24924000.0,58145000.0,99511000.0,,-1179686000.0,188169000.0,-11981000.0,-135694000.0,-379231000.0,1437900000.0,-135694000.0,-379231000.0,1437900000.0,917540000.0,2118672000.0,2118672000.0,399403000.0,-37056000.0,-98396000.0,-5435000.0,-458915000.0,-74411000.0,24132000.0,-298958000.0,498315000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3,2019-07-01,2019-09-30,,-245824000.0,,11936000.0,14595000.0,25847000.0,,144818000.0,30538000.0,,20356000.0,-248999000.0,334789000.0,20356000.0,-248999000.0,334789000.0,102945000.0,57518000.0,57518000.0,106606000.0,-8946000.0,,-3201000.0,-125322000.0,-24291000.0,-1132000.0,-104000.0,146438000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:19:23+00:00,-245824000.0,,22838000.0,41704000.0,80685000.0,,253049000.0,144630000.0,1002000.0,-34648000.0,-338327000.0,1123322000.0,-34648000.0,-338327000.0,1123322000.0,746338000.0,593576000.0,593576000.0,196012000.0,-23195000.0,,-4009000.0,-408958000.0,-58690000.0,-1132000.0,-155953000.0,375145000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:20:06+00:00,,,10902000.0,27109000.0,54838000.0,,108231000.0,114092000.0,1002000.0,-55004000.0,-89328000.0,788533000.0,-55004000.0,-89328000.0,788533000.0,643393000.0,536058000.0,536058000.0,89406000.0,-14249000.0,,-808000.0,-283636000.0,-34399000.0,0.0,-155849000.0,228707000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,16235000.0,60123000.0,92856000.0,,-1244343000.0,258548000.0,-8564000.0,-153971000.0,-180121000.0,1484459000.0,-153971000.0,-180121000.0,1484459000.0,1147578000.0,2189610000.0,2189610000.0,446336000.0,-26912000.0,-98396000.0,-2789000.0,-499948000.0,-71032000.0,13816000.0,-390859000.0,489255000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2,2019-04-01,2019-06-30,,,,9067000.0,13961000.0,27698000.0,,127027000.0,50472000.0,1002000.0,-13015000.0,-50190000.0,463749000.0,-13015000.0,-50190000.0,463749000.0,400114000.0,267427000.0,267427000.0,41597000.0,-2647000.0,,-430000.0,-155421000.0,-16358000.0,,-61842000.0,121589000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:37:49+00:00,,,1835000.0,13148000.0,27140000.0,,-18796000.0,63620000.0,0.0,-41989000.0,-39138000.0,324784000.0,-41989000.0,-39138000.0,324784000.0,243279000.0,268631000.0,268631000.0,47809000.0,-11602000.0,,-378000.0,-128215000.0,-18041000.0,,-94007000.0,107118000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,12340000.0,62781000.0,83217000.0,,-1271174000.0,264510000.0,-9566000.0,-192164000.0,-246229000.0,1342413000.0,-192164000.0,-246229000.0,1342413000.0,895804000.0,2128433000.0,2128433000.0,401937000.0,-22995000.0,-98396000.0,-8216000.0,-507876000.0,-84286000.0,9937000.0,-434050000.0,444329000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1154212000.0,,28740000.0,56177000.0,106622000.0,,140421000.0,359221000.0,5833000.0,-190668000.0,-1164514000.0,2060244000.0,-190668000.0,-1164514000.0,2060244000.0,700432000.0,1510932000.0,1510932000.0,302269000.0,-155737000.0,-39319000.0,-4630000.0,-490046000.0,-76860000.0,-1951000.0,-398034000.0,595923000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:37:49+00:00,,,5845000.0,13771000.0,26821000.0,,15880000.0,79597000.0,5833000.0,-359430000.0,31666000.0,815698000.0,-359430000.0,31666000.0,815698000.0,481283000.0,602753000.0,602753000.0,170244000.0,-144834000.0,,-6651000.0,-81065000.0,-19450000.0,,-300026000.0,132181000.0
