company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q4,2015-10-01,2015-12-31,,,13700000.0,,18800000.0,,-100000.0,20700000.0,67100000.0,,-58100000.0,-413100000.0,317700000.0,-58100000.0,-413100000.0,317700000.0,-153600000.0,190000000.0,190000000.0,74500000.0,-33700000.0,,-699200000.0,-19700000.0,-7300000.0,-84200000.0,305800000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-19 16:15:36+00:00,,37100000.0,,46300000.0,,-1400000.0,-87100000.0,294000000.0,,217200000.0,-436400000.0,488500000.0,217200000.0,-436400000.0,488500000.0,267900000.0,398800000.0,398800000.0,93400000.0,22700000.0,,-1128200000.0,-61300000.0,,-99500000.0,753100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1400000.0,53700000.0,,60100000.0,,-1200000.0,-102400000.0,401600000.0,,333600000.0,-639900000.0,682700000.0,333600000.0,-639900000.0,682700000.0,375200000.0,545600000.0,545600000.0,125700000.0,31500000.0,,-1469300000.0,-126500000.0,,-99500000.0,957300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q3,2015-07-01,2015-09-30,,,13000000.0,,17400000.0,,-500000.0,-50300000.0,136500000.0,,112400000.0,-338800000.0,179700000.0,112400000.0,-338800000.0,179700000.0,-47200000.0,167300000.0,167300000.0,32300000.0,11400000.0,,-529300000.0,-28500000.0,,-35500000.0,219000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-20 16:50:02+00:00,,24100000.0,,28900000.0,,-900000.0,-36800000.0,157500000.0,,104800000.0,-97600000.0,308800000.0,104800000.0,-97600000.0,308800000.0,315100000.0,231500000.0,231500000.0,61100000.0,11300000.0,,-598900000.0,-32800000.0,,-64000000.0,534100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q2TTM,2014-07-01,2015-06-30,,-3100000.0,52700000.0,,56100000.0,,-1800000.0,-86600000.0,350600000.0,,315800000.0,-559800000.0,653600000.0,315800000.0,-559800000.0,653600000.0,407800000.0,502000000.0,502000000.0,129400000.0,29200000.0,,-1328900000.0,-111800000.0,,-64000000.0,884000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q2,2015-04-01,2015-06-30,,,12500000.0,,14900000.0,,300000.0,-7000000.0,77300000.0,,38800000.0,-9900000.0,185100000.0,38800000.0,-9900000.0,185100000.0,214300000.0,134500000.0,134500000.0,30200000.0,15800000.0,,-316400000.0,-13600000.0,,-54300000.0,320100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q1,2015-01-01,2015-03-31,2016-04-19 16:08:30+00:00,,11600000.0,,14000000.0,,-1200000.0,-29800000.0,80200000.0,,66000000.0,-87700000.0,123700000.0,66000000.0,-87700000.0,123700000.0,100800000.0,97000000.0,97000000.0,30900000.0,-4500000.0,,-282500000.0,-19200000.0,,-9700000.0,214000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2015.0,Q1TTM,2014-04-01,2015-03-31,,-71800000.0,55100000.0,,53700000.0,,-2100000.0,-97100000.0,297500000.0,,-697000000.0,-36300000.0,622500000.0,-697000000.0,-36300000.0,622500000.0,-112900000.0,471500000.0,471500000.0,139300000.0,15200000.0,,-1193900000.0,-116700000.0,,-1009700000.0,1346100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,FY,2016-01-01,2016-12-31,2019-02-04 17:27:54+00:00,0.0,64200000.0,,73900000.0,,0.0,33000000.0,580900000.0,,514400000.0,-1279400000.0,1087000000.0,514400000.0,-1279400000.0,1087000000.0,322000000.0,738300000.0,738300000.0,177600000.0,-24000000.0,,-2585500000.0,-53900000.0,0.0,-42500000.0,1360000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q4,2016-10-01,2016-12-31,,,23900000.0,,19900000.0,,-1000000.0,34000000.0,30500000.0,,-4700000.0,-309000000.0,329700000.0,-4700000.0,-309000000.0,329700000.0,15000000.0,206400000.0,206400000.0,45500000.0,-800000.0,,-688900000.0,-17800000.0,,-34400000.0,397700000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-20 16:49:57+00:00,,40300000.0,,54000000.0,,1000000.0,-1000000.0,550400000.0,,519100000.0,-970400000.0,757300000.0,519100000.0,-970400000.0,757300000.0,307000000.0,531900000.0,531900000.0,132100000.0,-23200000.0,,-1896600000.0,-36100000.0,0.0,-8100000.0,962300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q3TTM,2015-10-01,2016-09-30,,,54000000.0,,72800000.0,,900000.0,19700000.0,617500000.0,,461000000.0,-1383500000.0,1075000000.0,461000000.0,-1383500000.0,1075000000.0,153400000.0,721900000.0,721900000.0,206600000.0,-56900000.0,,-2595800000.0,-55800000.0,-7300000.0,-92300000.0,1268100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q3,2016-07-01,2016-09-30,,,13200000.0,,18000000.0,,100000.0,-20200000.0,101900000.0,,100500000.0,-541300000.0,268800000.0,100500000.0,-541300000.0,268800000.0,-171900000.0,211000000.0,211000000.0,46800000.0,-1400000.0,,-828300000.0,-15100000.0,,,302100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-21 16:39:38+00:00,,27100000.0,,36000000.0,,900000.0,19200000.0,448500000.0,,418600000.0,-429100000.0,488500000.0,418600000.0,-429100000.0,488500000.0,478900000.0,320900000.0,320900000.0,85300000.0,-21800000.0,,-1068300000.0,-21000000.0,,-8100000.0,660200000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q2TTM,2015-07-01,2016-06-30,,,53800000.0,,72200000.0,,300000.0,-10400000.0,652100000.0,,472900000.0,-1181000000.0,985900000.0,472900000.0,-1181000000.0,985900000.0,278100000.0,678200000.0,678200000.0,192100000.0,-44100000.0,,-2296800000.0,-69200000.0,-7300000.0,-127800000.0,1185000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q2,2016-04-01,2016-06-30,,,13700000.0,,17700000.0,,,3200000.0,189700000.0,,188500000.0,-237200000.0,261700000.0,188500000.0,-237200000.0,261700000.0,213000000.0,184500000.0,184500000.0,42600000.0,-1200000.0,,-580600000.0,-11400000.0,,,354800000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q1,2016-01-01,2016-03-31,2017-04-19 17:29:20+00:00,,13400000.0,,18300000.0,,900000.0,16000000.0,258800000.0,,230100000.0,-191900000.0,226800000.0,230100000.0,-191900000.0,226800000.0,265900000.0,136400000.0,136400000.0,42700000.0,-20600000.0,,-487700000.0,-9600000.0,,-8100000.0,305400000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2016.0,Q1TTM,2015-04-01,2016-03-31,,,52600000.0,,69400000.0,,600000.0,-20600000.0,539700000.0,,323200000.0,-953700000.0,909300000.0,323200000.0,-953700000.0,909300000.0,279400000.0,628200000.0,628200000.0,179700000.0,-27100000.0,,-2032600000.0,-71400000.0,-7300000.0,-182100000.0,1150300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 17:18:28+00:00,0.0,45000000.0,,86200000.0,,2100000.0,132700000.0,417500000.0,,-1913100000.0,378700000.0,1143900000.0,-1913100000.0,378700000.0,1143900000.0,-388400000.0,670900000.0,670900000.0,209100000.0,-56600000.0,,-1995000000.0,-190700000.0,,-2274000000.0,2564400000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q4,2017-10-01,2017-12-31,,,9900000.0,,24800000.0,,100000.0,273200000.0,35900000.0,-2000000.0,-243100000.0,-315800000.0,332000000.0,-243100000.0,-315800000.0,332000000.0,-226800000.0,-31500000.0,-31500000.0,55600000.0,-3000000.0,,-872900000.0,-31000000.0,,-274000000.0,588100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-19 19:30:07+00:00,0.0,35100000.0,,61400000.0,,2000000.0,-140500000.0,381600000.0,2000000.0,-1670000000.0,694500000.0,811900000.0,-1670000000.0,694500000.0,811900000.0,-161600000.0,702400000.0,702400000.0,153500000.0,-53600000.0,,-1122100000.0,-159700000.0,,-2000000000.0,1976300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q3TTM,2016-10-01,2017-09-30,,,59000000.0,,81300000.0,,1000000.0,-106500000.0,412100000.0,2000000.0,-1674700000.0,385500000.0,1141600000.0,-1674700000.0,385500000.0,1141600000.0,-146600000.0,908800000.0,908800000.0,199000000.0,-54400000.0,,-1811000000.0,-177500000.0,,-2034400000.0,2374000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q3,2017-07-01,2017-09-30,,,11200000.0,,21800000.0,,1000000.0,-33400000.0,85200000.0,2000000.0,83600000.0,-260000000.0,353900000.0,83600000.0,-260000000.0,353900000.0,178500000.0,298600000.0,298600000.0,55700000.0,-3600000.0,,-415100000.0,-51400000.0,,,206500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-20 16:34:50+00:00,0.0,23900000.0,,39600000.0,,1000000.0,-107100000.0,296400000.0,,-1753600000.0,954500000.0,458000000.0,-1753600000.0,954500000.0,458000000.0,-340100000.0,403800000.0,403800000.0,97800000.0,-50000000.0,,-707000000.0,-108300000.0,0.0,-2000000000.0,1769800000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q2TTM,2016-07-01,2017-06-30,,,61000000.0,,77500000.0,,100000.0,-93300000.0,428800000.0,,-1657800000.0,104200000.0,1056500000.0,-1657800000.0,104200000.0,1056500000.0,-497000000.0,821200000.0,821200000.0,190100000.0,-52200000.0,,-2224200000.0,-141200000.0,,-2034400000.0,2469600000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q2,2017-04-01,2017-06-30,,,11400000.0,,20600000.0,,500000.0,-88900000.0,127300000.0,,124700000.0,-353800000.0,216500000.0,124700000.0,-353800000.0,216500000.0,-12100000.0,223000000.0,223000000.0,50400000.0,-2600000.0,,-538800000.0,-55300000.0,,,240300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q1,2017-01-01,2017-03-31,2018-04-18 17:23:18+00:00,,12500000.0,,19000000.0,,500000.0,-18200000.0,169100000.0,,-1878300000.0,1308300000.0,241500000.0,-1878300000.0,1308300000.0,241500000.0,-328000000.0,180800000.0,180800000.0,47400000.0,-47400000.0,,-168200000.0,-53000000.0,0.0,-2000000000.0,1529500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2017.0,Q1TTM,2016-04-01,2017-03-31,,,63300000.0,,74600000.0,,-400000.0,-1200000.0,491200000.0,,-1594000000.0,220800000.0,1101700000.0,-1594000000.0,220800000.0,1101700000.0,-271900000.0,782700000.0,782700000.0,182300000.0,-50800000.0,,-2266000000.0,-97300000.0,,-2034400000.0,2584100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 17:18:28+00:00,-87900000.0,26600000.0,,108600000.0,,-100000.0,-351800000.0,246600000.0,,126300000.0,-1049600000.0,1169600000.0,126300000.0,-1049600000.0,1169600000.0,246200000.0,1125000000.0,1125000000.0,261200000.0,-120300000.0,,-2581900000.0,-187400000.0,,0.0,1807600000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q4,2018-10-01,2018-12-31,,-27800000.0,5800000.0,,31800000.0,,600000.0,-61200000.0,39000000.0,,33700000.0,-486300000.0,338100000.0,33700000.0,-486300000.0,338100000.0,-113900000.0,291300000.0,291300000.0,70400000.0,-5300000.0,,-887900000.0,-55500000.0,,,484900000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-18 17:18:46+00:00,-60100000.0,20800000.0,,76800000.0,,-700000.0,-290600000.0,207600000.0,,92600000.0,-563300000.0,831500000.0,92600000.0,-563300000.0,831500000.0,360100000.0,833700000.0,833700000.0,190800000.0,-115000000.0,,-1694000000.0,-131900000.0,0.0,0.0,1322700000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q3TTM,2017-10-01,2018-09-30,,-60100000.0,30700000.0,,101600000.0,,-600000.0,-17400000.0,243500000.0,-2000000.0,-150500000.0,-879100000.0,1163500000.0,-150500000.0,-879100000.0,1163500000.0,133300000.0,802200000.0,802200000.0,246400000.0,-118000000.0,,-2566900000.0,-162900000.0,,-274000000.0,1910800000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q3,2018-07-01,2018-09-30,,-22000000.0,5100000.0,,27000000.0,,-100000.0,-74100000.0,64700000.0,,57700000.0,-572600000.0,319800000.0,57700000.0,-572600000.0,319800000.0,-195200000.0,291800000.0,291800000.0,70000000.0,-7000000.0,,-842400000.0,-47000000.0,,,338800000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 17:35:46+00:00,-38100000.0,15700000.0,,49800000.0,,-600000.0,-216500000.0,142900000.0,,34900000.0,9300000.0,511700000.0,34900000.0,9300000.0,511700000.0,555300000.0,541900000.0,541900000.0,120800000.0,-108000000.0,,-851600000.0,-84900000.0,0.0,0.0,983900000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q2TTM,2017-07-01,2018-06-30,,-38100000.0,36800000.0,,96400000.0,,500000.0,23300000.0,264000000.0,,-124600000.0,-566500000.0,1197600000.0,-124600000.0,-566500000.0,1197600000.0,507000000.0,809000000.0,809000000.0,232100000.0,-114600000.0,,-2139600000.0,-167300000.0,,-274000000.0,1778500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q2,2018-04-01,2018-06-30,,-38100000.0,5700000.0,,26100000.0,,-1600000.0,-118200000.0,48700000.0,,43200000.0,-44300000.0,231500000.0,43200000.0,-44300000.0,231500000.0,228800000.0,254600000.0,254600000.0,63300000.0,-5500000.0,,-417900000.0,-44800000.0,,,456500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q1,2018-01-01,2018-03-31,2019-04-19 16:57:32+00:00,0.0,10000000.0,,23700000.0,,1000000.0,-98300000.0,94200000.0,,-8300000.0,53600000.0,280200000.0,-8300000.0,53600000.0,280200000.0,326500000.0,287300000.0,287300000.0,57500000.0,-102500000.0,,-433700000.0,-40100000.0,0.0,,527400000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2018.0,Q1TTM,2017-04-01,2018-03-31,,,42500000.0,,90900000.0,,2600000.0,52600000.0,342600000.0,,-43100000.0,-876000000.0,1182600000.0,-43100000.0,-876000000.0,1182600000.0,266100000.0,777400000.0,777400000.0,219200000.0,-111700000.0,,-2260500000.0,-177800000.0,,-274000000.0,1562300000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q4,2019-10-01,2019-12-31,,-27900000.0,16300000.0,,52000000.0,,700000.0,32500000.0,67100000.0,,50800000.0,-406200000.0,552700000.0,50800000.0,-406200000.0,552700000.0,198000000.0,362700000.0,362700000.0,89200000.0,-28800000.0,,-802800000.0,-142000000.0,12500000.0,,566500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 17:18:28+00:00,-59700000.0,50100000.0,,160000000.0,,-2200000.0,-329500000.0,282800000.0,,-168400000.0,-1154400000.0,1598200000.0,-168400000.0,-1154400000.0,1598200000.0,273200000.0,1381800000.0,1381800000.0,335800000.0,-181700000.0,,-3346200000.0,-425600000.0,,-269500000.0,2677100000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q3TTM,2018-10-01,2019-09-30,,-59600000.0,39600000.0,,139800000.0,,-2300000.0,-423200000.0,254700000.0,,-185500000.0,-1234500000.0,1383600000.0,-185500000.0,-1234500000.0,1383600000.0,-38700000.0,1310400000.0,1310400000.0,317000000.0,-158200000.0,,-3431300000.0,-339100000.0,-12500000.0,-269500000.0,2595500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q3,2019-07-01,2019-09-30,,-31800000.0,9000000.0,,40200000.0,-1200000.0,-1600000.0,-140500000.0,86100000.0,,1200000.0,-216600000.0,396300000.0,1200000.0,-216600000.0,396300000.0,179300000.0,398700000.0,398700000.0,88900000.0,-7900000.0,,-727500000.0,-86700000.0,-7500000.0,-69500000.0,630600000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-18 17:18:46+00:00,-31800000.0,33800000.0,,108000000.0,,-2900000.0,-362000000.0,215700000.0,,-219200000.0,-748200000.0,1045500000.0,-219200000.0,-748200000.0,1045500000.0,75200000.0,1019100000.0,1019100000.0,246600000.0,-152900000.0,,-2543400000.0,-283600000.0,-12500000.0,-269500000.0,2110600000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q2TTM,2018-07-01,2019-06-30,,-49800000.0,35700000.0,,126600000.0,1200000.0,-800000.0,-356800000.0,233300000.0,,-129000000.0,-1590500000.0,1307100000.0,-129000000.0,-1590500000.0,1307100000.0,-413200000.0,1203500000.0,1203500000.0,298100000.0,-157300000.0,,-3546200000.0,-299400000.0,-5000000.0,-200000000.0,2303700000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q2,2019-04-01,2019-06-30,,1300000.0,13200000.0,,36200000.0,1200000.0,-100000.0,-131400000.0,30800000.0,,-178600000.0,-222700000.0,316000000.0,-178600000.0,-222700000.0,316000000.0,-85400000.0,316400000.0,316400000.0,81600000.0,-6400000.0,,-823600000.0,-82100000.0,-3000000.0,-200000000.0,680500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-19 17:35:46+00:00,,24800000.0,,67800000.0,1200000.0,-1300000.0,-221500000.0,129600000.0,,-220400000.0,-531600000.0,649200000.0,-220400000.0,-531600000.0,649200000.0,-104100000.0,620400000.0,620400000.0,157700000.0,-145000000.0,,-1815900000.0,-196900000.0,-5000000.0,-200000000.0,1480000000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q1,2019-01-01,2019-03-31,2020-04-17 17:22:31+00:00,-1300000.0,11600000.0,,31600000.0,,-1200000.0,-90100000.0,98800000.0,,-41800000.0,-308900000.0,333200000.0,-41800000.0,-308900000.0,333200000.0,-18700000.0,304000000.0,304000000.0,76100000.0,-138600000.0,,-992300000.0,-114800000.0,-2000000.0,0.0,799500000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2019.0,Q1TTM,2018-04-01,2019-03-31,,-89200000.0,28200000.0,,116500000.0,,-2300000.0,-343600000.0,251200000.0,,92800000.0,-1412100000.0,1222600000.0,92800000.0,-1412100000.0,1222600000.0,-99000000.0,1141700000.0,1141700000.0,279800000.0,-156400000.0,,-3140500000.0,-262100000.0,-2000000.0,,2079700000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2020.0,Q1TTM,2019-04-01,2020-03-31,,-96100000.0,55100000.0,,179500000.0,,-1800000.0,-361100000.0,275300000.0,,-305300000.0,-962600000.0,1617800000.0,-305300000.0,-962600000.0,1617800000.0,348100000.0,1394000000.0,1394000000.0,350300000.0,-192000000.0,,-3043900000.0,-416000000.0,-19100000.0,-369500000.0,2593400000.0
Intuitive Surgical Inc,ISRG,54930052SRG011710797,1035267,2020.0,Q1,2020-01-01,2020-03-31,2020-04-17 17:22:31+00:00,-37700000.0,16600000.0,,51100000.0,,-800000.0,-121700000.0,91300000.0,,-178700000.0,-117100000.0,352800000.0,-178700000.0,-117100000.0,352800000.0,56200000.0,316200000.0,316200000.0,90600000.0,-148900000.0,,-690000000.0,-105200000.0,-21100000.0,-100000000.0,715800000.0
