company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tyler Technologies Inc,TYL,,860731,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:21:41+00:00,4041000.0,1.02,1.02,0.97,-1461000.0,39161000.0,39161000.0,39161000.0,126784000.0,236060000.0,,558000.0,15831000.0,52262000.0,126784000.0,109276000.0,,72134000.0,37142000.0,558000.0,37700000.0,236060000.0,38390000.0,38390000.0,38390000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q2YTD,2018-01-01,2018-06-30,,7356000.0,2.02,2.02,1.92,151000.0,76986000.0,76986000.0,76986000.0,245153000.0,457234000.0,,1157000.0,28879000.0,99866000.0,245153000.0,212081000.0,,136101000.0,75980000.0,1157000.0,77137000.0,457234000.0,38390000.0,38390000.0,38390000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q2TTM,2017-07-01,2018-06-30,,14081000.0,4.84,4.82,4.59,-15263000.0,182018000.0,182018000.0,182018000.0,468221000.0,889641000.0,,2146000.0,52730000.0,190000000.0,468221000.0,421420000.0,,256811000.0,164609000.0,2146000.0,166755000.0,889641000.0,38390000.0,38390000.0,38390000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:45:02+00:00,3315000.0,1.0,1.0,0.95,1612000.0,37825000.0,37825000.0,37825000.0,118369000.0,221174000.0,,599000.0,13048000.0,47604000.0,118369000.0,102805000.0,,63967000.0,38838000.0,599000.0,39437000.0,221174000.0,38002000.0,38002000.0,38002000.0
Tyler Technologies Inc,TYL,,860731,2018.0,Q1TTM,2017-04-01,2018-03-31,,13371000.0,4.67,4.66,4.43,-8375000.0,174627000.0,174627000.0,174627000.0,454697000.0,862344000.0,,1487000.0,48773000.0,180738000.0,454697000.0,407647000.0,,242882000.0,164765000.0,1487000.0,166252000.0,862344000.0,38002000.0,38002000.0,38002000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q4,2019-10-01,2019-12-31,,5683000.0,1.21,1.21,1.16,1000000.0,46790000.0,46790000.0,46790000.0,146562000.0,288837000.0,,2633000.0,21170000.0,70265000.0,146562000.0,142275000.0,,97118000.0,45157000.0,2633000.0,47790000.0,288837000.0,38640000.0,38640000.0,38640000.0
Tyler Technologies Inc,TYL,,860731,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:54:07+00:00,21445000.0,3.79,3.79,3.65,13311000.0,146527000.0,146527000.0,146527000.0,569527000.0,1086427000.0,,3471000.0,81342000.0,257746000.0,569527000.0,516900000.0,,360533000.0,156367000.0,3471000.0,159838000.0,1086427000.0,38640000.0,38640000.0,38640000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3YTD,2019-01-01,2019-09-30,,15762000.0,2.58,2.58,2.49,12311000.0,99737000.0,99737000.0,99737000.0,422965000.0,797590000.0,,838000.0,60172000.0,187481000.0,422965000.0,374625000.0,,263415000.0,111210000.0,838000.0,112048000.0,797590000.0,38765000.0,38765000.0,38765000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3TTM,2018-10-01,2019-09-30,,20237000.0,3.4,3.4,3.29,20866000.0,131289000.0,131289000.0,131289000.0,549075000.0,1039571000.0,,2018000.0,77507000.0,242615000.0,549075000.0,490496000.0,,340359000.0,150137000.0,2018000.0,152155000.0,1039571000.0,38765000.0,38765000.0,38765000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:41:08+00:00,5646000.0,1.04,1.04,1.0,162000.0,40390000.0,40390000.0,40390000.0,144683000.0,275400000.0,,499000.0,21130000.0,63888000.0,144683000.0,130717000.0,,90664000.0,40053000.0,499000.0,40552000.0,275400000.0,38765000.0,38765000.0,38765000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2YTD,2019-01-01,2019-06-30,,10116000.0,1.54,1.54,1.49,12149000.0,59347000.0,59347000.0,59347000.0,278282000.0,522190000.0,,339000.0,39042000.0,123593000.0,278282000.0,243908000.0,,172751000.0,71157000.0,339000.0,71496000.0,522190000.0,38402000.0,38402000.0,38402000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2TTM,2018-07-01,2019-06-30,,18977000.0,3.36,3.36,3.25,20406000.0,129823000.0,129823000.0,129823000.0,528833000.0,1000238000.0,,2560000.0,73427000.0,231332000.0,528833000.0,471405000.0,,323736000.0,147669000.0,2560000.0,150229000.0,1000238000.0,38402000.0,38402000.0,38402000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:21:41+00:00,5266000.0,0.83,0.83,0.8,4420000.0,31999000.0,31999000.0,31999000.0,147264000.0,275124000.0,,-247000.0,20101000.0,65827000.0,147264000.0,127860000.0,,91194000.0,36666000.0,-247000.0,36419000.0,275124000.0,38402000.0,38402000.0,38402000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:53:24+00:00,4850000.0,0.71,0.71,0.69,7729000.0,27348000.0,27348000.0,27348000.0,131018000.0,247066000.0,,586000.0,18941000.0,57766000.0,131018000.0,116048000.0,,81557000.0,34491000.0,586000.0,35077000.0,247066000.0,38500000.0,38500000.0,39600000.0
Tyler Technologies Inc,TYL,,860731,2019.0,Q1TTM,2018-04-01,2019-03-31,,17752000.0,3.55,3.55,3.42,14525000.0,136985000.0,136985000.0,136985000.0,508353000.0,961174000.0,,3365000.0,69157000.0,217767000.0,508353000.0,452821000.0,,304676000.0,148145000.0,3365000.0,151510000.0,961174000.0,38500000.0,38500000.0,39600000.0
Tyler Technologies Inc,TYL,,860731,2020.0,Q1TTM,2019-04-01,2020-03-31,,21987000.0,4.28,4.28,4.12,-7085000.0,166729000.0,166729000.0,166729000.0,585919000.0,1115902000.0,,3875000.0,84762000.0,267465000.0,585919000.0,529983000.0,,374214000.0,155769000.0,3875000.0,159644000.0,1115902000.0,39600000.0,39600000.0,41000000.0
Tyler Technologies Inc,TYL,,860731,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:53:24+00:00,5392000.0,1.2,1.2,1.16,-12667000.0,47550000.0,47550000.0,47550000.0,147410000.0,276541000.0,,990000.0,22361000.0,67485000.0,147410000.0,129131000.0,,95238000.0,33893000.0,990000.0,34883000.0,276541000.0,39600000.0,39600000.0,41000000.0
