company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.85,0.85,0.75,530000000.0,0.83,280000000.0,545000000.0,554000000.0,-9000000.0,545000000.0,,-333000000.0,2883000000.0,,,1293000000.0,,-97000000.0,,160000000.0,,,152000000.0,960000000.0,2083000000.0,470000000.0,,682000000.0,1401000000.0,-567000000.0,834000000.0,3043000000.0,654300000.0,653132000.0,665792000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1.32,1.32,1.48,1102000000.0,1.31,183000000.0,858000000.0,834000000.0,24000000.0,857000000.0,1000000.0,1500000000.0,8373000000.0,,,2867000000.0,,-255000000.0,,484000000.0,697000000.0,,463000000.0,4367000000.0,4490000000.0,955000000.0,-1000000.0,2262000000.0,2228000000.0,-1211000000.0,1017000000.0,8857000000.0,654300000.0,653132000.0,665792000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 09:59:48+00:00,,0.5,0.5,0.3725,300000000.0,0.49,114000000.0,316000000.0,324000000.0,-8000000.0,316000000.0,,-736000000.0,1053000000.0,,,769000000.0,,-23000000.0,,141000000.0,,,138000000.0,33000000.0,1161000000.0,262000000.0,,438000000.0,723000000.0,-285000000.0,438000000.0,1194000000.0,632000000.0,630749000.0,663939000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1.65,1.65,1.48,1158000000.0,1.6,126000000.0,1034000000.0,1008000000.0,26000000.0,1033000000.0,1000000.0,2589000000.0,9856000000.0,,,3127000000.0,,-168000000.0,,602000000.0,697000000.0,,579000000.0,5716000000.0,4742000000.0,1005000000.0,-1000000.0,2434000000.0,2308000000.0,-1174000000.0,1134000000.0,10458000000.0,632000000.0,630749000.0,663939000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:04:11+00:00,,1.01,1.01,1.5,883000000.0,1.01,465000000.0,682000000.0,1603000000.0,-921000000.0,682000000.0,,1718000000.0,7669000000.0,,,2237000000.0,,108000000.0,,,,,,3955000000.0,3714000000.0,871000000.0,,883000000.0,2831000000.0,-763000000.0,2068000000.0,7669000000.0,675200000.0,669814000.0,672586000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q4,2015-10-01,2015-12-31,,,0.59,0.59,0.38,225000000.0,0.6,33000000.0,399000000.0,405000000.0,-6000000.0,399000000.0,,347000000.0,1780000000.0,,,591000000.0,,47000000.0,,,,,,938000000.0,842000000.0,226000000.0,,225000000.0,617000000.0,-179000000.0,438000000.0,1780000000.0,675200000.0,669814000.0,672586000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 12:13:10+00:00,,0.58,0.58,0.3775,226000000.0,0.58,144000000.0,393000000.0,396000000.0,-3000000.0,393000000.0,,405000000.0,1878000000.0,,,561000000.0,,75000000.0,,,,,,966000000.0,912000000.0,221000000.0,,226000000.0,686000000.0,-146000000.0,540000000.0,1878000000.0,677600000.0,670763000.0,673702000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3YTD,2015-01-01,2015-09-30,,,0.42,0.42,1.12,658000000.0,0.41,432000000.0,283000000.0,1198000000.0,-915000000.0,283000000.0,,1371000000.0,5889000000.0,,,1646000000.0,,61000000.0,,,,,,3017000000.0,2872000000.0,645000000.0,,658000000.0,2214000000.0,-584000000.0,1630000000.0,5889000000.0,677600000.0,670763000.0,673702000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.47,1.47,1.49,818000000.0,1.45,643000000.0,978000000.0,1671000000.0,-693000000.0,978000000.0,,3180000000.0,8979000000.0,,,1981000000.0,,127000000.0,,-160000000.0,,,-152000000.0,5161000000.0,3658000000.0,805000000.0,,666000000.0,2992000000.0,-678000000.0,2314000000.0,8819000000.0,677600000.0,670763000.0,673702000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 11:44:33+00:00,,-1.13,-1.13,0.3725,216000000.0,-1.13,71000000.0,-757000000.0,250000000.0,-1007000000.0,-757000000.0,,384000000.0,1781000000.0,,,543000000.0,,-102000000.0,,,,,,927000000.0,854000000.0,215000000.0,,216000000.0,638000000.0,-317000000.0,321000000.0,1781000000.0,669900000.0,668415000.0,671286000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2YTD,2015-01-01,2015-06-30,,,-0.16,-0.16,0.75,432000000.0,-0.17,288000000.0,-110000000.0,802000000.0,-912000000.0,-110000000.0,,966000000.0,4011000000.0,,,1085000000.0,,-14000000.0,,,,,,2051000000.0,1960000000.0,424000000.0,,432000000.0,1528000000.0,-438000000.0,1090000000.0,4011000000.0,669900000.0,668415000.0,671286000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.63,1.63,1.49,825000000.0,1.61,700000000.0,1082000000.0,1685000000.0,-603000000.0,1082000000.0,,3188000000.0,8980000000.0,,,1965000000.0,,188000000.0,,-160000000.0,,,-152000000.0,5153000000.0,3667000000.0,797000000.0,,673000000.0,2994000000.0,-609000000.0,2385000000.0,8820000000.0,669900000.0,668415000.0,671286000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 10:25:07+00:00,,0.97,0.97,0.3725,216000000.0,0.96,217000000.0,647000000.0,552000000.0,95000000.0,647000000.0,,582000000.0,2230000000.0,,,542000000.0,,88000000.0,,,,,,1124000000.0,1106000000.0,209000000.0,,216000000.0,890000000.0,-121000000.0,769000000.0,2230000000.0,667000000.0,666974000.0,668732000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2015.0,Q1TTM,2014-04-01,2015-03-31,,,3.11,3.11,1.49,839000000.0,3.08,795000000.0,2068000000.0,1665000000.0,403000000.0,2068000000.0,,3207000000.0,9029000000.0,,,1946000000.0,,216000000.0,,-141000000.0,,,-138000000.0,5153000000.0,3735000000.0,790000000.0,,701000000.0,3034000000.0,-574000000.0,2460000000.0,8888000000.0,667000000.0,666974000.0,668732000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 12:31:28+00:00,,2.8,2.8,1.52,926000000.0,2.79,648000000.0,1902000000.0,1902000000.0,,1902000000.0,,3354000000.0,7517000000.0,,,301000000.0,,502000000.0,,,,,,3655000000.0,3862000000.0,888000000.0,,926000000.0,2936000000.0,-386000000.0,2550000000.0,7517000000.0,679300000.0,677592000.0,680446000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q4,2016-10-01,2016-12-31,,,0.68,0.68,0.38,234000000.0,0.68,138000000.0,465000000.0,465000000.0,,465000000.0,,2216000000.0,1832000000.0,,,-1220000000.0,,218000000.0,,,,,,996000000.0,836000000.0,217000000.0,,234000000.0,602000000.0,1000000.0,603000000.0,1832000000.0,679300000.0,677592000.0,680446000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 11:18:01+00:00,,0.7,0.7,0.38,232000000.0,0.69,139000000.0,473000000.0,473000000.0,,473000000.0,,378000000.0,1889000000.0,,,493000000.0,,49000000.0,,,,,,871000000.0,1018000000.0,223000000.0,,232000000.0,786000000.0,-174000000.0,612000000.0,1889000000.0,675700000.0,678114000.0,680348000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3YTD,2016-01-01,2016-09-30,,,2.12,2.12,1.14,692000000.0,2.11,510000000.0,1437000000.0,1437000000.0,,1437000000.0,,1138000000.0,5685000000.0,,,1521000000.0,,284000000.0,,,,,,2659000000.0,3026000000.0,671000000.0,,692000000.0,2334000000.0,-387000000.0,1947000000.0,5685000000.0,675700000.0,678114000.0,680348000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.71,2.71,1.52,917000000.0,2.71,543000000.0,1836000000.0,1842000000.0,-6000000.0,1836000000.0,,1485000000.0,7465000000.0,,,2112000000.0,,331000000.0,,,,,,3597000000.0,3868000000.0,897000000.0,,917000000.0,2951000000.0,-566000000.0,2385000000.0,7465000000.0,675700000.0,678114000.0,680348000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 10:11:58+00:00,,0.71,0.71,0.38,231000000.0,0.71,192000000.0,483000000.0,483000000.0,,483000000.0,,330000000.0,1785000000.0,,,499000000.0,,174000000.0,,,,,,829000000.0,956000000.0,224000000.0,,231000000.0,725000000.0,-50000000.0,675000000.0,1785000000.0,680300000.0,677145000.0,680729000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2YTD,2016-01-01,2016-06-30,,,1.42,1.42,0.76,460000000.0,1.42,371000000.0,964000000.0,964000000.0,,964000000.0,,760000000.0,3796000000.0,,,1028000000.0,,235000000.0,,,,,,1788000000.0,2008000000.0,448000000.0,,460000000.0,1548000000.0,-213000000.0,1335000000.0,3796000000.0,680300000.0,677145000.0,680729000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q2TTM,2015-07-01,2016-06-30,,,2.59,2.59,1.51,911000000.0,2.6,548000000.0,1756000000.0,1765000000.0,-9000000.0,1756000000.0,,1512000000.0,7454000000.0,,,2180000000.0,,357000000.0,,,,,,3692000000.0,3762000000.0,895000000.0,,911000000.0,2851000000.0,-538000000.0,2313000000.0,7454000000.0,680300000.0,677145000.0,680729000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 13:28:58+00:00,,0.71,0.71,0.38,229000000.0,0.71,179000000.0,481000000.0,481000000.0,,481000000.0,,430000000.0,2011000000.0,,,529000000.0,,61000000.0,,,,,,959000000.0,1052000000.0,224000000.0,,229000000.0,823000000.0,-163000000.0,660000000.0,2011000000.0,677500000.0,675441000.0,678817000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2016.0,Q1TTM,2015-04-01,2016-03-31,,,0.75,0.75,1.51,896000000.0,0.76,427000000.0,516000000.0,1532000000.0,-1016000000.0,516000000.0,,1566000000.0,7450000000.0,,,2224000000.0,,81000000.0,,,,,,3790000000.0,3660000000.0,886000000.0,,896000000.0,2764000000.0,-805000000.0,1959000000.0,7450000000.0,677500000.0,675441000.0,678817000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q4,2017-10-01,2017-12-31,,,0.1,0.1,-1.19,-745000000.0,0.11,508000000.0,394000000.0,394000000.0,,394000000.0,,294000000.0,1926000000.0,,,-1116000000.0,,24000000.0,2744000000.0,,,,,-822000000.0,2748000000.0,282000000.0,411000000.0,1999000000.0,749000000.0,153000000.0,902000000.0,1926000000.0,880500000.0,685240000.0,687334000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 11:37:21+00:00,,0.52,0.52,0.395,257000000.0,0.51,116000000.0,355000000.0,355000000.0,,355000000.0,,783000000.0,1845000000.0,,,69000000.0,,-35000000.0,,,,,,852000000.0,993000000.0,230000000.0,,257000000.0,736000000.0,-265000000.0,471000000.0,1845000000.0,682700000.0,686563000.0,688746000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3YTD,2017-01-01,2017-09-30,,,1.54,1.54,1.19,745000000.0,1.53,321000000.0,1050000000.0,1050000000.0,,1050000000.0,,1508000000.0,5521000000.0,,,1116000000.0,,-112000000.0,,,,,,2624000000.0,2897000000.0,669000000.0,,745000000.0,2152000000.0,-781000000.0,1371000000.0,5521000000.0,682700000.0,686563000.0,688746000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q3TTM,2016-10-01,2017-09-30,,,2.22,2.22,1.57,979000000.0,2.21,459000000.0,1515000000.0,1515000000.0,,1515000000.0,,3724000000.0,7353000000.0,,,-104000000.0,,106000000.0,,,,,,3620000000.0,3733000000.0,886000000.0,,979000000.0,2754000000.0,-780000000.0,1974000000.0,7353000000.0,682700000.0,686563000.0,688746000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 12:26:49+00:00,,0.43,0.43,0.395,246000000.0,0.43,76000000.0,292000000.0,292000000.0,,292000000.0,,319000000.0,1725000000.0,,,502000000.0,,-68000000.0,,,,,,821000000.0,904000000.0,222000000.0,,246000000.0,658000000.0,-290000000.0,368000000.0,1725000000.0,679100000.0,683841000.0,686351000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.02,1.02,0.79,488000000.0,1.02,205000000.0,695000000.0,695000000.0,,695000000.0,,725000000.0,3676000000.0,,,1047000000.0,,-77000000.0,,,,,,1772000000.0,1904000000.0,439000000.0,,488000000.0,1416000000.0,-516000000.0,900000000.0,3676000000.0,679100000.0,683841000.0,686351000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.4,2.4,1.55,954000000.0,2.39,482000000.0,1633000000.0,1633000000.0,,1633000000.0,,3319000000.0,7397000000.0,,,320000000.0,,190000000.0,,,,,,3639000000.0,3758000000.0,879000000.0,,954000000.0,2804000000.0,-689000000.0,2115000000.0,7397000000.0,679100000.0,683841000.0,686351000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 11:12:50+00:00,,0.59,0.59,0.395,242000000.0,0.59,129000000.0,403000000.0,403000000.0,,403000000.0,,406000000.0,1951000000.0,,,545000000.0,,-9000000.0,,,,,,951000000.0,1000000000.0,217000000.0,,242000000.0,758000000.0,-226000000.0,532000000.0,1951000000.0,683100000.0,680882000.0,683084000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.68,2.68,1.54,939000000.0,2.67,598000000.0,1824000000.0,1824000000.0,,1824000000.0,,3330000000.0,7457000000.0,,,317000000.0,,432000000.0,,,,,,3647000000.0,3810000000.0,881000000.0,,939000000.0,2871000000.0,-449000000.0,2422000000.0,7457000000.0,683100000.0,680882000.0,683084000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q4,2018-10-01,2018-12-31,,,0.57,0.57,,-817000000.0,0.58,89000000.0,2272000000.0,2272000000.0,,2272000000.0,,-617000000.0,1939000000.0,,,-234000000.0,1412000000.0,99000000.0,2950000000.0,,,,,-851000000.0,2790000000.0,302000000.0,495000000.0,2133000000.0,657000000.0,292000000.0,949000000.0,1939000000.0,877200000.0,704439000.0,708619000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 12:08:15+00:00,,0.63,0.63,,275000000.0,0.62,103000000.0,,0.0,,,,834000000.0,1872000000.0,,,77000000.0,-445000000.0,106000000.0,,,,,,911000000.0,961000000.0,244000000.0,0.0,275000000.0,686000000.0,-138000000.0,548000000.0,1872000000.0,,703730000.0,710517000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q3YTD,2018-01-01,2018-09-30,,,2.02,2.02,,817000000.0,2.0,362000000.0,,,,,,2600000000.0,5846000000.0,,,234000000.0,-1412000000.0,297000000.0,,,,,,2834000000.0,3012000000.0,718000000.0,,817000000.0,2195000000.0,-421000000.0,1774000000.0,5846000000.0,,703730000.0,710517000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q3TTM,2017-10-01,2018-09-30,,,2.12,2.12,-1.19,72000000.0,2.11,870000000.0,394000000.0,394000000.0,,394000000.0,,2894000000.0,7772000000.0,,,-882000000.0,-1412000000.0,321000000.0,2744000000.0,,,,,2012000000.0,5760000000.0,1000000000.0,411000000.0,2816000000.0,2944000000.0,-268000000.0,2676000000.0,7772000000.0,,703730000.0,710517000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.39,1.39,,542000000.0,1.38,259000000.0,,,,,,1766000000.0,3974000000.0,,,157000000.0,-967000000.0,191000000.0,,,,,,1923000000.0,2051000000.0,474000000.0,,542000000.0,1509000000.0,-283000000.0,1226000000.0,3974000000.0,,699006000.0,700976000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2.01,2.01,-0.79,54000000.0,2.0,883000000.0,749000000.0,749000000.0,,749000000.0,,2843000000.0,7745000000.0,,,-890000000.0,-967000000.0,180000000.0,2744000000.0,,,,,1953000000.0,5792000000.0,986000000.0,411000000.0,2798000000.0,2994000000.0,-395000000.0,2599000000.0,7745000000.0,,699006000.0,700976000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1.7,1.7,-0.4,27000000.0,1.7,817000000.0,1041000000.0,1041000000.0,,1041000000.0,,2319000000.0,7622000000.0,,,-462000000.0,-452000000.0,-122000000.0,2744000000.0,,,,,1857000000.0,5765000000.0,973000000.0,411000000.0,2771000000.0,2994000000.0,-684000000.0,2310000000.0,7622000000.0,,694514000.0,695322000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 12:08:15+00:00,,0.66,0.66,,306000000.0,0.65,118000000.0,,0.0,,,,824000000.0,1933000000.0,,,77000000.0,-475000000.0,126000000.0,,,,,,901000000.0,1032000000.0,259000000.0,0.0,306000000.0,726000000.0,-133000000.0,593000000.0,1933000000.0,,722259000.0,731151000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q3YTD,2019-01-01,2019-09-30,,,1.92,1.92,,1596000000.0,1.89,502000000.0,1602000000.0,,,1602000000.0,,4891000000.0,10373000000.0,1602000000.0,,359000000.0,-2077000000.0,319000000.0,215000000.0,,,,,5250000000.0,5123000000.0,1054000000.0,2000000.0,1811000000.0,3312000000.0,-733000000.0,2579000000.0,10373000000.0,,722259000.0,731151000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2.49,2.49,,779000000.0,2.47,591000000.0,3874000000.0,2272000000.0,,3874000000.0,,4274000000.0,12312000000.0,1602000000.0,,125000000.0,-665000000.0,418000000.0,3165000000.0,,,,,4399000000.0,7913000000.0,1356000000.0,497000000.0,3944000000.0,3969000000.0,-441000000.0,3528000000.0,12312000000.0,,722259000.0,731151000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.26,1.26,,1290000000.0,1.24,384000000.0,1602000000.0,,,1602000000.0,,4067000000.0,8440000000.0,1602000000.0,,282000000.0,-1602000000.0,193000000.0,215000000.0,,,,,4349000000.0,4091000000.0,795000000.0,2000000.0,1505000000.0,2586000000.0,-600000000.0,1986000000.0,8440000000.0,1223000000.0,721785000.0,730915000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2.46,2.46,,748000000.0,2.44,576000000.0,3874000000.0,2272000000.0,,3874000000.0,,4284000000.0,12251000000.0,1602000000.0,,125000000.0,-635000000.0,398000000.0,3165000000.0,,,,,4409000000.0,7842000000.0,1341000000.0,497000000.0,3913000000.0,3929000000.0,-446000000.0,3483000000.0,12251000000.0,1223000000.0,721785000.0,730915000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2.59,2.59,,356000000.0,2.57,573000000.0,3128000000.0,2272000000.0,,3128000000.0,,3292000000.0,10303000000.0,856000000.0,,64000000.0,-404000000.0,498000000.0,3165000000.0,,,,,3356000000.0,6947000000.0,1172000000.0,497000000.0,3521000000.0,3426000000.0,-177000000.0,3249000000.0,10303000000.0,1316900000.0,721023000.0,729953000.0
