company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q1TTM,2012-10-01,2013-09-30,,179000000.0,1.18,1.18,1.09,1.17,858000000.0,488000000.0,402000000.0,403000000.0,-1000000.0,402000000.0,,94701000000.0,99727000000.0,11000000.0,-15000000.0,77000000.0,2917000000.0,94701000000.0,5026000000.0,130000000.0,,4016000000.0,1010000000.0,-119000000.0,891000000.0,99727000000.0,339000000.0,340000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q1,2013-07-01,2013-09-30,2014-11-05 16:11:30+00:00,49000000.0,1.0,1.0,0.3025,0.99,0.0,102000000.0,339000000.0,340000000.0,-1000000.0,339000000.0,,23259000000.0,24523000000.0,4000000.0,1000000.0,11000000.0,732000000.0,23259000000.0,1264000000.0,33000000.0,,793000000.0,471000000.0,-29000000.0,442000000.0,24523000000.0,339000000.0,340000000.0,344000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,FY,2014-07-01,2015-06-30,2017-08-10 17:26:53+00:00,281000000.0,3.66,3.66,1.37,3.62,-19000000.0,755000000.0,1215000000.0,1212000000.0,3000000.0,1215000000.0,0.0,96819000000.0,102531000000.0,7000000.0,5000000.0,44000000.0,3240000000.0,96819000000.0,5712000000.0,201000000.0,,3551000000.0,2161000000.0,-194000000.0,1967000000.0,102531000000.0,332000000.0,332000000.0,335000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q4,2015-04-01,2015-06-30,,91000000.0,0.9,0.9,0.34,0.89,,231000000.0,295000000.0,292000000.0,3000000.0,295000000.0,,26091000000.0,27549000000.0,1000000.0,-49000000.0,11000000.0,847000000.0,26091000000.0,1458000000.0,36000000.0,,900000000.0,558000000.0,-35000000.0,523000000.0,27549000000.0,332000000.0,332000000.0,335000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3,2015-01-01,2015-03-31,2016-05-03 16:27:49+00:00,77000000.0,1.1,1.1,0.3425,1.09,-1000000.0,193000000.0,365000000.0,365000000.0,,365000000.0,0.0,23916000000.0,25375000000.0,2000000.0,-18000000.0,7000000.0,803000000.0,23916000000.0,1459000000.0,35000000.0,,868000000.0,591000000.0,-33000000.0,558000000.0,25375000000.0,331800000.0,330000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3YTD,2014-07-01,2015-03-31,,190000000.0,2.76,2.76,1.03,2.73,-19000000.0,524000000.0,920000000.0,920000000.0,,920000000.0,,70728000000.0,74982000000.0,6000000.0,54000000.0,33000000.0,2393000000.0,70728000000.0,4254000000.0,165000000.0,,2651000000.0,1603000000.0,-159000000.0,1444000000.0,74982000000.0,331800000.0,330000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3TTM,2014-04-01,2015-03-31,,252000000.0,3.45,3.45,1.33,3.41,-13000000.0,648000000.0,1154000000.0,1153000000.0,1000000.0,1154000000.0,,92367000000.0,97876000000.0,9000000.0,55000000.0,38000000.0,3187000000.0,92367000000.0,5509000000.0,198000000.0,,3519000000.0,1990000000.0,-189000000.0,1801000000.0,97876000000.0,331800000.0,330000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2,2014-10-01,2014-12-31,2016-02-02 16:07:04+00:00,60000000.0,0.87,0.87,0.3425,0.86,-18000000.0,162000000.0,289000000.0,289000000.0,,289000000.0,0.0,24083000000.0,25537000000.0,1000000.0,44000000.0,7000000.0,815000000.0,24083000000.0,1454000000.0,96000000.0,,908000000.0,546000000.0,-95000000.0,451000000.0,25537000000.0,332200000.0,331000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2YTD,2014-07-01,2014-12-31,,113000000.0,1.66,1.66,0.69,1.64,-18000000.0,331000000.0,555000000.0,555000000.0,,555000000.0,,46812000000.0,49607000000.0,4000000.0,72000000.0,26000000.0,1590000000.0,46812000000.0,2795000000.0,130000000.0,,1783000000.0,1012000000.0,-126000000.0,886000000.0,49607000000.0,332200000.0,331000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2TTM,2014-01-01,2014-12-31,,231000000.0,3.27,3.27,1.29,3.23,-12000000.0,647000000.0,1104000000.0,1103000000.0,1000000.0,1104000000.0,,88581000000.0,93928000000.0,40000000.0,65000000.0,36000000.0,3120000000.0,88581000000.0,5347000000.0,197000000.0,,3440000000.0,1907000000.0,-157000000.0,1750000000.0,93928000000.0,332200000.0,331000000.0,334000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q1,2014-07-01,2014-09-30,2015-11-03 16:13:22+00:00,53000000.0,0.79,0.79,0.3425,0.78,,169000000.0,266000000.0,266000000.0,,266000000.0,0.0,22729000000.0,24070000000.0,3000000.0,28000000.0,19000000.0,775000000.0,22729000000.0,1341000000.0,34000000.0,,875000000.0,466000000.0,-31000000.0,435000000.0,24070000000.0,336700000.0,336000000.0,340000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q1TTM,2013-10-01,2014-09-30,,227000000.0,3.21,3.21,1.25,3.17,15000000.0,702000000.0,1093000000.0,1089000000.0,4000000.0,1093000000.0,,85393000000.0,90631000000.0,45000000.0,6000000.0,39000000.0,3071000000.0,85393000000.0,5238000000.0,134000000.0,,3358000000.0,1880000000.0,-89000000.0,1791000000.0,90631000000.0,336700000.0,336000000.0,340000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,FY,2015-07-01,2016-06-30,2018-08-22 16:23:32+00:00,459000000.0,4.36,4.36,1.55,4.32,21000000.0,845000000.0,1431000000.0,1431000000.0,,1427000000.0,4000000.0,115003000000.0,121546000000.0,-5000000.0,-69000000.0,25000000.0,3648000000.0,115003000000.0,6543000000.0,178000000.0,,4084000000.0,2459000000.0,-183000000.0,2276000000.0,121546000000.0,327300000.0,327000000.0,330000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q4,2016-04-01,2016-06-30,,132000000.0,4.36,4.36,0.39,4.32,4000000.0,241000000.0,335000000.0,335000000.0,,332000000.0,3000000.0,29718000000.0,31384000000.0,1000000.0,-65000000.0,5000000.0,970000000.0,29718000000.0,1666000000.0,45000000.0,,1046000000.0,620000000.0,-44000000.0,576000000.0,31384000000.0,327300000.0,327000000.0,330000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3,2016-01-01,2016-03-31,2017-05-02 16:07:42+00:00,108000000.0,,,0.387,,0.0,226000000.0,386000000.0,386000000.0,,386000000.0,0.0,28973000000.0,30662000000.0,0.0,5000000.0,6000000.0,914000000.0,28973000000.0,1689000000.0,44000000.0,,1033000000.0,656000000.0,-44000000.0,612000000.0,30662000000.0,,328000000.0,331000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3YTD,2015-07-01,2016-03-31,,327000000.0,,,1.16,,17000000.0,604000000.0,1096000000.0,1096000000.0,,1095000000.0,1000000.0,85285000000.0,90162000000.0,-6000000.0,-4000000.0,20000000.0,2678000000.0,85285000000.0,4877000000.0,133000000.0,,3038000000.0,1839000000.0,-139000000.0,1700000000.0,90162000000.0,,328000000.0,331000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3TTM,2015-04-01,2016-03-31,,418000000.0,0.9,0.9,1.5,0.89,17000000.0,835000000.0,1391000000.0,1388000000.0,3000000.0,1390000000.0,1000000.0,111376000000.0,117711000000.0,-5000000.0,-53000000.0,31000000.0,3525000000.0,111376000000.0,6335000000.0,169000000.0,,3938000000.0,2397000000.0,-174000000.0,2223000000.0,117711000000.0,,328000000.0,331000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2,2015-10-01,2015-12-31,2017-02-07 16:21:14+00:00,114000000.0,,,0.387,,17000000.0,194000000.0,326000000.0,326000000.0,,326000000.0,0.0,29836000000.0,31445000000.0,2000000.0,-9000000.0,2000000.0,922000000.0,29836000000.0,1609000000.0,45000000.0,,1046000000.0,563000000.0,-43000000.0,520000000.0,31445000000.0,,329000000.0,332000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2YTD,2015-07-01,2015-12-31,,219000000.0,,,0.77,,17000000.0,378000000.0,710000000.0,710000000.0,,709000000.0,1000000.0,56312000000.0,59500000000.0,-6000000.0,-9000000.0,14000000.0,1764000000.0,56312000000.0,3188000000.0,89000000.0,,2005000000.0,1183000000.0,-95000000.0,1088000000.0,59500000000.0,,329000000.0,332000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2TTM,2015-01-01,2015-12-31,,387000000.0,2.0,2.0,1.46,1.98,16000000.0,802000000.0,1370000000.0,1367000000.0,3000000.0,1369000000.0,1000000.0,106319000000.0,112424000000.0,-3000000.0,-76000000.0,32000000.0,3414000000.0,106319000000.0,6105000000.0,160000000.0,,3773000000.0,2332000000.0,-163000000.0,2169000000.0,112424000000.0,,329000000.0,332000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q1,2015-07-01,2015-09-30,2016-11-02 16:23:34+00:00,105000000.0,,,0.387,,0.0,184000000.0,384000000.0,384000000.0,,383000000.0,1000000.0,26476000000.0,28055000000.0,-8000000.0,0.0,12000000.0,842000000.0,26476000000.0,1579000000.0,44000000.0,,959000000.0,620000000.0,-52000000.0,568000000.0,28055000000.0,,328000000.0,331000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q1TTM,2014-10-01,2015-09-30,,333000000.0,2.87,2.87,1.41,2.84,-19000000.0,770000000.0,1333000000.0,1330000000.0,3000000.0,1332000000.0,1000000.0,100566000000.0,106516000000.0,-4000000.0,-23000000.0,37000000.0,3307000000.0,100566000000.0,5950000000.0,211000000.0,,3635000000.0,2315000000.0,-215000000.0,2100000000.0,106516000000.0,,328000000.0,331000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,FY,2016-07-01,2017-06-30,2019-08-20 16:30:26+00:00,527000000.0,4.06,4.06,1.8,4.03,18000000.0,630000000.0,1294000000.0,1294000000.0,,1288000000.0,6000000.0,123432000000.0,129976000000.0,5000000.0,48000000.0,56000000.0,3775000000.0,123432000000.0,6544000000.0,201000000.0,,4424000000.0,2120000000.0,-196000000.0,1924000000.0,129976000000.0,317200000.0,317000000.0,320000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q4,2017-04-01,2017-06-30,,162000000.0,4.06,4.06,0.45,4.03,4000000.0,97000000.0,278000000.0,278000000.0,,274000000.0,4000000.0,31342000000.0,32966000000.0,4000000.0,10000000.0,25000000.0,985000000.0,31342000000.0,1624000000.0,67000000.0,,1186000000.0,438000000.0,-63000000.0,375000000.0,32966000000.0,317200000.0,317000000.0,320000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3,2017-01-01,2017-03-31,2018-05-09 09:20:54+00:00,128000000.0,,,0.4489,,2000000.0,182000000.0,382000000.0,382000000.0,,381000000.0,1000000.0,30093000000.0,31821000000.0,5000000.0,18000000.0,15000000.0,960000000.0,30093000000.0,1728000000.0,46000000.0,,1123000000.0,605000000.0,-41000000.0,564000000.0,31821000000.0,,316000000.0,318000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3YTD,2016-07-01,2017-03-31,,365000000.0,,,1.35,,14000000.0,533000000.0,1016000000.0,1016000000.0,,1014000000.0,2000000.0,92090000000.0,97010000000.0,1000000.0,38000000.0,31000000.0,2790000000.0,92090000000.0,4920000000.0,134000000.0,,3238000000.0,1682000000.0,-133000000.0,1549000000.0,97010000000.0,,316000000.0,318000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3TTM,2016-04-01,2017-03-31,,497000000.0,4.36,4.36,1.74,4.32,18000000.0,774000000.0,1351000000.0,1351000000.0,,1346000000.0,5000000.0,121808000000.0,128394000000.0,2000000.0,-27000000.0,36000000.0,3760000000.0,121808000000.0,6586000000.0,179000000.0,,4284000000.0,2302000000.0,-177000000.0,2125000000.0,128394000000.0,,316000000.0,318000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2,2016-10-01,2016-12-31,2018-02-08 16:36:51+00:00,115000000.0,,,0.4489,,9000000.0,167000000.0,324000000.0,324000000.0,,324000000.0,0.0,31548000000.0,33150000000.0,-7000000.0,19000000.0,7000000.0,910000000.0,31548000000.0,1602000000.0,44000000.0,,1060000000.0,542000000.0,-51000000.0,491000000.0,33150000000.0,,318000000.0,319000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2YTD,2016-07-01,2016-12-31,,237000000.0,,,0.9,,12000000.0,351000000.0,634000000.0,634000000.0,,633000000.0,1000000.0,61997000000.0,65189000000.0,-4000000.0,20000000.0,16000000.0,1830000000.0,61997000000.0,3192000000.0,88000000.0,,2115000000.0,1077000000.0,-92000000.0,985000000.0,65189000000.0,,318000000.0,319000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2TTM,2016-01-01,2016-12-31,,477000000.0,4.36,4.36,1.67,4.32,16000000.0,818000000.0,1355000000.0,1355000000.0,,1351000000.0,4000000.0,120688000000.0,127235000000.0,-3000000.0,-40000000.0,27000000.0,3714000000.0,120688000000.0,6547000000.0,177000000.0,,4194000000.0,2353000000.0,-180000000.0,2173000000.0,127235000000.0,,318000000.0,319000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q1,2016-07-01,2016-09-30,2017-11-07 16:22:15+00:00,122000000.0,,,0.4489,,3000000.0,184000000.0,310000000.0,310000000.0,,309000000.0,1000000.0,30449000000.0,32039000000.0,3000000.0,1000000.0,9000000.0,920000000.0,30449000000.0,1590000000.0,44000000.0,,1055000000.0,535000000.0,-41000000.0,494000000.0,32039000000.0,,320000000.0,322000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q1TTM,2015-10-01,2016-09-30,,476000000.0,4.36,4.36,1.61,4.32,24000000.0,845000000.0,1357000000.0,1357000000.0,,1353000000.0,4000000.0,118976000000.0,125530000000.0,6000000.0,-68000000.0,22000000.0,3726000000.0,118976000000.0,6554000000.0,178000000.0,,4180000000.0,2374000000.0,-172000000.0,2202000000.0,125530000000.0,,320000000.0,322000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,FY,2017-07-01,2018-06-30,2019-08-20 16:30:26+00:00,707000000.0,0.82,0.82,1.85,0.81,1417000000.0,-487000000.0,259000000.0,259000000.0,,256000000.0,3000000.0,129628000000.0,136809000000.0,-23000000.0,159000000.0,176000000.0,4596000000.0,129628000000.0,7181000000.0,331000000.0,,7055000000.0,126000000.0,-354000000.0,-228000000.0,136809000000.0,312200000.0,313000000.0,315000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q4,2018-04-01,2018-06-30,,165000000.0,0.82,0.82,0.46,0.81,1354000000.0,-21000000.0,-1166000000.0,-1166000000.0,,-1167000000.0,1000000.0,33614000000.0,35349000000.0,-28000000.0,5000000.0,21000000.0,1271000000.0,33614000000.0,1735000000.0,78000000.0,,2816000000.0,-1081000000.0,-106000000.0,-1187000000.0,35349000000.0,312200000.0,313000000.0,315000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3,2018-01-01,2018-03-31,2019-05-09 09:19:20+00:00,175000000.0,,,0.4624,,-6000000.0,209000000.0,255000000.0,255000000.0,,255000000.0,0.0,31720000000.0,33633000000.0,2000000.0,64000000.0,2000000.0,1132000000.0,31720000000.0,1913000000.0,84000000.0,,1367000000.0,546000000.0,-82000000.0,464000000.0,33633000000.0,,313000000.0,315000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3YTD,2017-07-01,2018-03-31,,542000000.0,,,1.39,,63000000.0,-466000000.0,1425000000.0,1425000000.0,,1423000000.0,2000000.0,96014000000.0,101460000000.0,5000000.0,154000000.0,155000000.0,3325000000.0,96014000000.0,5446000000.0,253000000.0,,4239000000.0,1207000000.0,-248000000.0,959000000.0,101460000000.0,,313000000.0,315000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3TTM,2017-04-01,2018-03-31,,704000000.0,4.06,4.06,1.84,4.03,67000000.0,-369000000.0,1703000000.0,1703000000.0,,1697000000.0,6000000.0,127356000000.0,134426000000.0,9000000.0,164000000.0,180000000.0,4310000000.0,127356000000.0,7070000000.0,320000000.0,,5425000000.0,1645000000.0,-311000000.0,1334000000.0,134426000000.0,,313000000.0,315000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2,2017-10-01,2017-12-31,2019-02-07 09:17:06+00:00,184000000.0,,,0.4624,,68000000.0,-736000000.0,1053000000.0,1053000000.0,,1053000000.0,0.0,33325000000.0,35186000000.0,5000000.0,58000000.0,21000000.0,1131000000.0,33325000000.0,1861000000.0,87000000.0,,1462000000.0,399000000.0,-82000000.0,317000000.0,35186000000.0,,315000000.0,316000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2YTD,2017-07-01,2017-12-31,,367000000.0,,,0.92,,69000000.0,-675000000.0,1170000000.0,1170000000.0,,1168000000.0,2000000.0,64294000000.0,67827000000.0,3000000.0,90000000.0,153000000.0,2193000000.0,64294000000.0,3533000000.0,169000000.0,,2872000000.0,661000000.0,-166000000.0,495000000.0,67827000000.0,,315000000.0,316000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2TTM,2017-01-01,2017-12-31,,657000000.0,4.06,4.06,1.83,4.03,75000000.0,-396000000.0,1830000000.0,1830000000.0,,1823000000.0,7000000.0,125729000000.0,132614000000.0,12000000.0,118000000.0,193000000.0,4138000000.0,125729000000.0,6885000000.0,282000000.0,,5181000000.0,1704000000.0,-270000000.0,1434000000.0,132614000000.0,,315000000.0,316000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q1,2017-07-01,2017-09-30,2018-11-08 09:16:17+00:00,183000000.0,,,0.4624,,1000000.0,61000000.0,117000000.0,117000000.0,,115000000.0,2000000.0,30969000000.0,32641000000.0,-2000000.0,32000000.0,132000000.0,1062000000.0,30969000000.0,1672000000.0,82000000.0,,1410000000.0,262000000.0,-84000000.0,178000000.0,32641000000.0,,316000000.0,318000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q1TTM,2016-10-01,2017-09-30,,588000000.0,4.06,4.06,1.81,4.03,16000000.0,507000000.0,1101000000.0,1101000000.0,,1094000000.0,7000000.0,123952000000.0,130578000000.0,,79000000.0,179000000.0,3917000000.0,123952000000.0,6626000000.0,239000000.0,,4779000000.0,1847000000.0,-239000000.0,1608000000.0,130578000000.0,,316000000.0,318000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q4,2019-04-01,2019-06-30,,154000000.0,2.6,2.6,0.48,2.59,4000000.0,44000000.0,194000000.0,194000000.0,,194000000.0,,35680000000.0,37353000000.0,-4000000.0,15000000.0,28000000.0,1164000000.0,35680000000.0,1673000000.0,66000000.0,,1365000000.0,308000000.0,-70000000.0,238000000.0,37353000000.0,299600000.0,300000000.0,301000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,FY,2018-07-01,2019-06-30,2019-08-20 16:30:26+00:00,621000000.0,4.55,4.55,1.91,4.53,-488000000.0,386000000.0,1365000000.0,1365000000.0,,1363000000.0,2000000.0,138700000000.0,145534000000.0,-15000000.0,36000000.0,125000000.0,4480000000.0,138700000000.0,6834000000.0,294000000.0,,4774000000.0,2060000000.0,-309000000.0,1751000000.0,145534000000.0,299600000.0,300000000.0,301000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3,2019-01-01,2019-03-31,2020-05-11 09:15:08+00:00,154000000.0,,,0.4763,,11000000.0,74000000.0,296000000.0,296000000.0,,296000000.0,0.0,33464000000.0,35228000000.0,13000000.0,17000000.0,53000000.0,1097000000.0,33464000000.0,1764000000.0,75000000.0,,1332000000.0,432000000.0,-62000000.0,370000000.0,35228000000.0,,298000000.0,299000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3YTD,2018-07-01,2019-03-31,,467000000.0,1.95,1.95,1.43,1.94,-492000000.0,342000000.0,1171000000.0,1171000000.0,,1169000000.0,2000000.0,103020000000.0,108181000000.0,-11000000.0,21000000.0,97000000.0,3316000000.0,103020000000.0,5161000000.0,228000000.0,,3409000000.0,1752000000.0,-239000000.0,1513000000.0,108181000000.0,,298000000.0,299000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3TTM,2018-04-01,2019-03-31,,632000000.0,2.77,2.77,1.89,2.75,862000000.0,321000000.0,5000000.0,5000000.0,,2000000.0,3000000.0,136634000000.0,143530000000.0,-39000000.0,26000000.0,118000000.0,4587000000.0,136634000000.0,6896000000.0,306000000.0,,6225000000.0,671000000.0,-345000000.0,326000000.0,143530000000.0,,298000000.0,299000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2,2018-10-01,2018-12-31,2020-02-06 16:16:14+00:00,157000000.0,,,0.4763,,8000000.0,126000000.0,281000000.0,281000000.0,,280000000.0,1000000.0,36010000000.0,37740000000.0,-21000000.0,-15000000.0,12000000.0,1064000000.0,36010000000.0,1730000000.0,76000000.0,,1226000000.0,504000000.0,-97000000.0,407000000.0,37740000000.0,,299000000.0,300000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2YTD,2018-07-01,2018-12-31,,313000000.0,1.95,1.95,0.95,1.94,-503000000.0,268000000.0,875000000.0,875000000.0,,873000000.0,2000000.0,69556000000.0,72953000000.0,-24000000.0,4000000.0,44000000.0,2219000000.0,69556000000.0,3397000000.0,153000000.0,,2077000000.0,1320000000.0,-177000000.0,1143000000.0,72953000000.0,,299000000.0,300000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2TTM,2018-01-01,2018-12-31,,653000000.0,2.77,2.77,1.88,2.75,845000000.0,456000000.0,-36000000.0,-36000000.0,,-39000000.0,3000000.0,134890000000.0,141935000000.0,-50000000.0,73000000.0,67000000.0,4622000000.0,134890000000.0,7045000000.0,315000000.0,,6260000000.0,785000000.0,-365000000.0,420000000.0,141935000000.0,,299000000.0,300000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q1,2018-07-01,2018-09-30,2019-11-07 16:20:42+00:00,156000000.0,1.95,1.95,0.4763,1.94,-511000000.0,142000000.0,594000000.0,594000000.0,,593000000.0,1000000.0,33546000000.0,35213000000.0,-3000000.0,19000000.0,32000000.0,1155000000.0,33546000000.0,1667000000.0,77000000.0,,851000000.0,816000000.0,-80000000.0,736000000.0,35213000000.0,304100000.0,305000000.0,306000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q1TTM,2017-10-01,2018-09-30,,680000000.0,2.77,2.77,1.86,2.75,905000000.0,-406000000.0,736000000.0,736000000.0,,734000000.0,2000000.0,132205000000.0,139381000000.0,-24000000.0,146000000.0,76000000.0,4689000000.0,132205000000.0,7176000000.0,326000000.0,,6496000000.0,680000000.0,-350000000.0,330000000.0,139381000000.0,304100000.0,305000000.0,306000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3YTD,2019-07-01,2020-03-31,,395000000.0,-16.65,-16.65,1.44,-16.65,7000000.0,-237000000.0,-4350000000.0,-4350000000.0,,-4352000000.0,2000000.0,110955000000.0,116233000000.0,-21000000.0,5729000000.0,80000000.0,3435000000.0,110955000000.0,5278000000.0,198000000.0,,9646000000.0,-4368000000.0,-219000000.0,-4587000000.0,116233000000.0,,292000000.0,294000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3TTM,2019-04-01,2020-03-31,,549000000.0,-14.05,-14.05,1.92,-14.06,11000000.0,-193000000.0,-4156000000.0,-4156000000.0,,-4158000000.0,2000000.0,146635000000.0,153586000000.0,-25000000.0,5744000000.0,108000000.0,4599000000.0,146635000000.0,6951000000.0,264000000.0,,11011000000.0,-4060000000.0,-289000000.0,-4349000000.0,153586000000.0,,292000000.0,294000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3,2020-01-01,2020-03-31,2020-05-11 09:15:08+00:00,130000000.0,,,0.4811,,-1000000.0,127000000.0,351000000.0,351000000.0,,350000000.0,1000000.0,37272000000.0,39157000000.0,-19000000.0,35000000.0,-6000000.0,1165000000.0,37272000000.0,1885000000.0,65000000.0,,1323000000.0,562000000.0,-84000000.0,478000000.0,39157000000.0,,292000000.0,294000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q2YTD,2019-07-01,2019-12-31,,265000000.0,-16.65,-16.65,0.96,-16.65,8000000.0,-364000000.0,-4701000000.0,-4701000000.0,,-4702000000.0,1000000.0,73683000000.0,77076000000.0,-2000000.0,5694000000.0,86000000.0,2270000000.0,73683000000.0,3393000000.0,133000000.0,,8323000000.0,-4930000000.0,-135000000.0,-5065000000.0,77076000000.0,,292000000.0,294000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q2TTM,2019-01-01,2019-12-31,,573000000.0,-14.05,-14.05,1.92,-14.06,23000000.0,-246000000.0,-4211000000.0,-4211000000.0,,-4212000000.0,1000000.0,142827000000.0,149657000000.0,7000000.0,5726000000.0,167000000.0,4531000000.0,142827000000.0,6830000000.0,274000000.0,,11020000000.0,-4190000000.0,-267000000.0,-4457000000.0,149657000000.0,,292000000.0,294000000.0
