company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-02-03 16:04:08+00:00,-50000000.0,,,234000000.0,0.0,,54000000.0,139000000.0,73000000.0,-8000000.0,-140000000.0,988000000.0,,,,-8000000.0,-140000000.0,988000000.0,840000000.0,617000000.0,614000000.0,3000000.0,86000000.0,39000000.0,,,-208000000.0,0.0,-90000000.0,-1000000.0,-50000000.0,0.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q1TTM,2012-10-01,2013-09-30,,-2164000000.0,899000000.0,128000000.0,426000000.0,,,288000000.0,196000000.0,1306000000.0,526000000.0,-2323000000.0,2110000000.0,,,,526000000.0,-2323000000.0,2110000000.0,313000000.0,402000000.0,403000000.0,-1000000.0,993000000.0,-10000000.0,,,-374000000.0,-12000000.0,-195000000.0,-292000000.0,-300000000.0,48000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2014.0,Q1,2013-07-01,2013-09-30,2014-11-05 16:11:30+00:00,-25000000.0,,,117000000.0,,,458000000.0,75000000.0,20000000.0,-48000000.0,-51000000.0,951000000.0,,,,-48000000.0,-51000000.0,951000000.0,852000000.0,339000000.0,340000000.0,-1000000.0,36000000.0,12000000.0,,,-105000000.0,0.0,-26000000.0,,-50000000.0,0.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,FY,2014-07-01,2015-06-30,2017-08-10 17:26:53+00:00,-503000000.0,529000000.0,150000000.0,451000000.0,53000000.0,0.0,679000000.0,,2672000000.0,60000000.0,-849000000.0,2540000000.0,,,,60000000.0,-849000000.0,2540000000.0,1751000000.0,1215000000.0,1212000000.0,3000000.0,198000000.0,117000000.0,,,-460000000.0,-342000000.0,-300000000.0,-1233000000.0,-1036000000.0,243000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q4,2015-04-01,2015-06-30,,-184000000.0,529000000.0,150000000.0,115000000.0,,,421000000.0,,1490000000.0,1028000000.0,-463000000.0,868000000.0,,,,1028000000.0,-463000000.0,868000000.0,1433000000.0,295000000.0,292000000.0,3000000.0,40000000.0,5000000.0,,,-114000000.0,-208000000.0,-161000000.0,-3000000.0,-350000000.0,90000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3YTD,2014-07-01,2015-03-31,2016-05-03 16:27:49+00:00,-319000000.0,,,336000000.0,53000000.0,0.0,258000000.0,,1182000000.0,-968000000.0,-386000000.0,1672000000.0,,,,-968000000.0,-386000000.0,1672000000.0,318000000.0,920000000.0,920000000.0,,158000000.0,112000000.0,,,-346000000.0,-134000000.0,-139000000.0,-1230000000.0,-686000000.0,153000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3TTM,2014-04-01,2015-03-31,,-670000000.0,632000000.0,152000000.0,451000000.0,53000000.0,,585000000.0,-219000000.0,1231000000.0,-1296000000.0,-950000000.0,2388000000.0,,,,-1296000000.0,-950000000.0,2388000000.0,142000000.0,1154000000.0,1154000000.0,,198000000.0,342000000.0,,,-449000000.0,-236000000.0,-250000000.0,-1231000000.0,-970000000.0,153000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q3,2015-01-01,2015-03-31,,-233000000.0,,,116000000.0,,,135000000.0,,,-70000000.0,-286000000.0,658000000.0,,,,-70000000.0,-286000000.0,658000000.0,302000000.0,365000000.0,365000000.0,,42000000.0,35000000.0,,,-113000000.0,-27000000.0,-56000000.0,8000000.0,,30000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2YTD,2014-07-01,2014-12-31,2016-02-02 16:07:04+00:00,-86000000.0,,,220000000.0,53000000.0,0.0,123000000.0,,1182000000.0,-898000000.0,-100000000.0,1014000000.0,,,,-898000000.0,-100000000.0,1014000000.0,16000000.0,555000000.0,555000000.0,,116000000.0,77000000.0,,,-233000000.0,-107000000.0,-83000000.0,-1238000000.0,-686000000.0,123000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2TTM,2014-01-01,2014-12-31,,-555000000.0,632000000.0,152000000.0,445000000.0,53000000.0,,850000000.0,-139000000.0,1223000000.0,-1600000000.0,-810000000.0,2550000000.0,,,,-1600000000.0,-810000000.0,2550000000.0,140000000.0,1104000000.0,1104000000.0,,151000000.0,304000000.0,,,-440000000.0,-236000000.0,-242000000.0,-1239000000.0,-1309000000.0,170000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q2,2014-10-01,2014-12-31,,-25000000.0,,,112000000.0,53000000.0,,468000000.0,,1142000000.0,-522000000.0,-19000000.0,953000000.0,,,,-522000000.0,-19000000.0,953000000.0,412000000.0,289000000.0,289000000.0,,84000000.0,14000000.0,,,-114000000.0,-32000000.0,-47000000.0,-1238000000.0,-326000000.0,32000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q1,2014-07-01,2014-09-30,2015-11-03 16:13:22+00:00,-61000000.0,,,108000000.0,,,-345000000.0,,40000000.0,-376000000.0,-81000000.0,61000000.0,,,,-376000000.0,-81000000.0,61000000.0,-396000000.0,266000000.0,266000000.0,,32000000.0,63000000.0,,,-119000000.0,-75000000.0,-36000000.0,0.0,-360000000.0,91000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2015.0,Q1TTM,2013-10-01,2014-09-30,,-555000000.0,632000000.0,152000000.0,450000000.0,,,-22000000.0,-75000000.0,134000000.0,-1038000000.0,-880000000.0,1634000000.0,,,,-1038000000.0,-880000000.0,1634000000.0,-284000000.0,1093000000.0,1089000000.0,4000000.0,117000000.0,317000000.0,,,-429000000.0,-204000000.0,-259000000.0,-2000000.0,-983000000.0,138000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,FY,2015-07-01,2016-06-30,2018-08-22 16:23:32+00:00,-3614000000.0,635000000.0,174000000.0,641000000.0,13000000.0,-12000000.0,694000000.0,,26000000.0,-1139000000.0,-4080000000.0,2971000000.0,,,,-1139000000.0,-4080000000.0,2971000000.0,-2260000000.0,1431000000.0,1431000000.0,,205000000.0,4000000.0,,0.0,-512000000.0,-200000000.0,-465000000.0,-6000000.0,-651000000.0,186000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q4,2016-04-01,2016-06-30,,-231000000.0,635000000.0,174000000.0,176000000.0,13000000.0,-5000000.0,75000000.0,,-8000000.0,-479000000.0,-399000000.0,641000000.0,,,,-479000000.0,-399000000.0,641000000.0,-242000000.0,335000000.0,335000000.0,,55000000.0,7000000.0,,,-126000000.0,-50000000.0,-181000000.0,-1000000.0,-351000000.0,50000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3YTD,2015-07-01,2016-03-31,2017-05-02 16:07:42+00:00,-3383000000.0,,,465000000.0,0.0,-7000000.0,619000000.0,,34000000.0,-660000000.0,-3681000000.0,2330000000.0,,,,-660000000.0,-3681000000.0,2330000000.0,-2018000000.0,1096000000.0,1096000000.0,,150000000.0,-3000000.0,,,-386000000.0,-150000000.0,-284000000.0,-5000000.0,-300000000.0,136000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3TTM,2015-04-01,2016-03-31,,-3567000000.0,529000000.0,150000000.0,580000000.0,,-7000000.0,1040000000.0,,1524000000.0,368000000.0,-4144000000.0,3198000000.0,,,,368000000.0,-4144000000.0,3198000000.0,-585000000.0,1391000000.0,1388000000.0,3000000.0,190000000.0,2000000.0,,,-500000000.0,-358000000.0,-445000000.0,-8000000.0,-650000000.0,226000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q3,2016-01-01,2016-03-31,,-99000000.0,,,159000000.0,,3000000.0,332000000.0,,-5000000.0,-438000000.0,-210000000.0,919000000.0,,,,-438000000.0,-210000000.0,919000000.0,274000000.0,386000000.0,386000000.0,,42000000.0,-5000000.0,,,-127000000.0,-62000000.0,-109000000.0,-1000000.0,-300000000.0,60000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2YTD,2015-07-01,2015-12-31,2017-02-07 16:21:14+00:00,-3284000000.0,,,306000000.0,0.0,-10000000.0,287000000.0,,39000000.0,-222000000.0,-3471000000.0,1411000000.0,,,,-222000000.0,-3471000000.0,1411000000.0,-2292000000.0,710000000.0,710000000.0,,108000000.0,2000000.0,,,-259000000.0,-88000000.0,-175000000.0,-4000000.0,0.0,76000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2TTM,2015-01-01,2015-12-31,,-3701000000.0,529000000.0,150000000.0,537000000.0,,-10000000.0,843000000.0,,1529000000.0,736000000.0,-4220000000.0,2937000000.0,,,,736000000.0,-4220000000.0,2937000000.0,-557000000.0,1370000000.0,1367000000.0,3000000.0,190000000.0,42000000.0,,,-486000000.0,-323000000.0,-392000000.0,1000000.0,-350000000.0,196000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q2,2015-10-01,2015-12-31,,-1885000000.0,,,169000000.0,,-10000000.0,907000000.0,,3000000.0,-110000000.0,-1993000000.0,1463000000.0,,,,-110000000.0,-1993000000.0,1463000000.0,-650000000.0,326000000.0,326000000.0,,61000000.0,15000000.0,,,-128000000.0,-62000000.0,-92000000.0,,,46000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q1,2015-07-01,2015-09-30,2016-11-02 16:23:34+00:00,-1399000000.0,,,137000000.0,,0.0,-620000000.0,,36000000.0,-112000000.0,-1478000000.0,-52000000.0,,,,-112000000.0,-1478000000.0,-52000000.0,-1642000000.0,384000000.0,384000000.0,,47000000.0,-13000000.0,,,-131000000.0,-26000000.0,-83000000.0,-4000000.0,0.0,30000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2016.0,Q1TTM,2014-10-01,2015-09-30,,-1841000000.0,529000000.0,150000000.0,480000000.0,53000000.0,,404000000.0,,2668000000.0,324000000.0,-2246000000.0,2427000000.0,,,,324000000.0,-2246000000.0,2427000000.0,505000000.0,1333000000.0,1330000000.0,3000000.0,213000000.0,41000000.0,,,-472000000.0,-293000000.0,-347000000.0,-1237000000.0,-676000000.0,182000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,FY,2016-07-01,2017-06-30,2019-08-20 16:30:26+00:00,-132000000.0,686000000.0,200000000.0,717000000.0,3000000.0,-2000000.0,-981000000.0,,5174000000.0,3746000000.0,-405000000.0,1184000000.0,,,,3746000000.0,-405000000.0,1184000000.0,4523000000.0,1294000000.0,1294000000.0,,154000000.0,59000000.0,,0.0,-577000000.0,-194000000.0,-387000000.0,-310000000.0,-600000000.0,305000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q4,2017-04-01,2017-06-30,,-19000000.0,686000000.0,200000000.0,192000000.0,2000000.0,3000000.0,238000000.0,,5149000000.0,4760000000.0,24000000.0,724000000.0,,,,4760000000.0,24000000.0,724000000.0,5511000000.0,278000000.0,278000000.0,,16000000.0,3000000.0,,,-142000000.0,-6000000.0,-94000000.0,-250000000.0,,141000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3YTD,2016-07-01,2017-03-31,2018-05-09 09:20:54+00:00,-113000000.0,,,525000000.0,1000000.0,-5000000.0,-1219000000.0,,25000000.0,-1014000000.0,-429000000.0,460000000.0,,,,-1014000000.0,-429000000.0,460000000.0,-988000000.0,1016000000.0,1016000000.0,,138000000.0,56000000.0,,,-435000000.0,-188000000.0,-293000000.0,-60000000.0,-600000000.0,164000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3TTM,2016-04-01,2017-03-31,,-344000000.0,635000000.0,174000000.0,701000000.0,14000000.0,-10000000.0,-1144000000.0,,17000000.0,-1493000000.0,-828000000.0,1101000000.0,,,,-1493000000.0,-828000000.0,1101000000.0,-1230000000.0,1351000000.0,1351000000.0,,193000000.0,63000000.0,,,-561000000.0,-238000000.0,-474000000.0,-61000000.0,-951000000.0,214000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q3,2017-01-01,2017-03-31,,-102000000.0,,,186000000.0,,5000000.0,-813000000.0,,-8000000.0,-128000000.0,-192000000.0,-198000000.0,,,,-128000000.0,-192000000.0,-198000000.0,-513000000.0,382000000.0,382000000.0,,47000000.0,22000000.0,,,-142000000.0,-63000000.0,-80000000.0,,,53000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2YTD,2016-07-01,2016-12-31,2018-02-08 16:36:51+00:00,-11000000.0,,,339000000.0,1000000.0,-10000000.0,-406000000.0,,33000000.0,-886000000.0,-237000000.0,658000000.0,,,,-886000000.0,-237000000.0,658000000.0,-475000000.0,634000000.0,634000000.0,,91000000.0,34000000.0,,0.0,-293000000.0,-125000000.0,-213000000.0,-60000000.0,-600000000.0,111000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2TTM,2016-01-01,2016-12-31,,-341000000.0,635000000.0,174000000.0,674000000.0,14000000.0,-12000000.0,1000000.0,,20000000.0,-1803000000.0,-846000000.0,2218000000.0,,,,-1803000000.0,-846000000.0,2218000000.0,-443000000.0,1355000000.0,1355000000.0,,188000000.0,36000000.0,,,-546000000.0,-237000000.0,-503000000.0,-62000000.0,-1251000000.0,221000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q2,2016-10-01,2016-12-31,,-2000000.0,,,166000000.0,1000000.0,-11000000.0,6000000.0,,8000000.0,-536000000.0,-127000000.0,554000000.0,,,,-536000000.0,-127000000.0,554000000.0,-120000000.0,324000000.0,324000000.0,,58000000.0,9000000.0,,,-144000000.0,-73000000.0,-113000000.0,-59000000.0,-350000000.0,60000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q1,2016-07-01,2016-09-30,2017-11-07 16:22:15+00:00,-9000000.0,,,173000000.0,,1000000.0,-412000000.0,,25000000.0,-350000000.0,-110000000.0,104000000.0,,,,-350000000.0,-110000000.0,104000000.0,-355000000.0,310000000.0,310000000.0,,33000000.0,25000000.0,,,-149000000.0,-52000000.0,-100000000.0,-1000000.0,-250000000.0,51000000.0,0.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2017.0,Q1TTM,2015-10-01,2016-09-30,,-2224000000.0,635000000.0,174000000.0,677000000.0,13000000.0,-11000000.0,902000000.0,,15000000.0,-1377000000.0,-2712000000.0,3127000000.0,,,,-1377000000.0,-2712000000.0,3127000000.0,-973000000.0,1357000000.0,1357000000.0,,191000000.0,42000000.0,,,-530000000.0,-226000000.0,-482000000.0,-3000000.0,-901000000.0,207000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,FY,2017-07-01,2018-06-30,2019-08-20 16:30:26+00:00,-6142000000.0,425000000.0,320000000.0,1032000000.0,862000000.0,4000000.0,-105000000.0,,3000000.0,-2276000000.0,-5608000000.0,2768000000.0,,,,-2276000000.0,-5608000000.0,2768000000.0,-5116000000.0,259000000.0,259000000.0,,1582000000.0,-144000000.0,,-4000000.0,-581000000.0,-9000000.0,-384000000.0,-1004000000.0,-550000000.0,65000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q4,2018-04-01,2018-06-30,,,425000000.0,320000000.0,253000000.0,,-13000000.0,67000000.0,,,-809000000.0,-140000000.0,554000000.0,,,,-809000000.0,-140000000.0,554000000.0,-412000000.0,-1166000000.0,-1166000000.0,,1400000000.0,-13000000.0,,-4000000.0,-145000000.0,-2000000.0,-138000000.0,-551000000.0,-100000000.0,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3YTD,2017-07-01,2018-03-31,2019-05-09 09:19:20+00:00,-6142000000.0,,,779000000.0,862000000.0,17000000.0,-172000000.0,,3000000.0,-1467000000.0,-5468000000.0,2214000000.0,,,,-1467000000.0,-5468000000.0,2214000000.0,-4704000000.0,1425000000.0,1425000000.0,,182000000.0,-131000000.0,,,-436000000.0,-7000000.0,-246000000.0,-453000000.0,-450000000.0,65000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3TTM,2017-04-01,2018-03-31,,-6161000000.0,686000000.0,200000000.0,971000000.0,864000000.0,20000000.0,66000000.0,,5152000000.0,3293000000.0,-5444000000.0,2938000000.0,,,,3293000000.0,-5444000000.0,2938000000.0,807000000.0,1703000000.0,1703000000.0,,198000000.0,-128000000.0,,,-578000000.0,-13000000.0,-340000000.0,-703000000.0,-450000000.0,206000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q3,2018-01-01,2018-03-31,,-1000000.0,,,259000000.0,861000000.0,10000000.0,203000000.0,,-155000000.0,-637000000.0,781000000.0,752000000.0,,,,-637000000.0,781000000.0,754000000.0,926000000.0,255000000.0,255000000.0,,35000000.0,8000000.0,,18000000.0,-140000000.0,-1000000.0,-78000000.0,-50000000.0,-300000000.0,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2YTD,2017-07-01,2017-12-31,2019-02-07 09:17:06+00:00,-6141000000.0,,,520000000.0,1000000.0,7000000.0,-375000000.0,,158000000.0,-830000000.0,-6249000000.0,1462000000.0,,,,-830000000.0,-6249000000.0,1460000000.0,-5630000000.0,1170000000.0,1170000000.0,,147000000.0,-139000000.0,,-18000000.0,-296000000.0,-6000000.0,-168000000.0,-403000000.0,-150000000.0,65000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2TTM,2017-01-01,2017-12-31,,-6262000000.0,686000000.0,200000000.0,898000000.0,3000000.0,15000000.0,-950000000.0,,5299000000.0,3802000000.0,-6417000000.0,1988000000.0,,,,3802000000.0,-6417000000.0,1986000000.0,-632000000.0,1830000000.0,1830000000.0,,210000000.0,-114000000.0,,-18000000.0,-580000000.0,-75000000.0,-342000000.0,-653000000.0,-150000000.0,259000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q2,2017-10-01,2017-12-31,,-2000000.0,,,291000000.0,1000000.0,-2000000.0,-1170000000.0,,158000000.0,-86000000.0,-105000000.0,280000000.0,,,,-86000000.0,-105000000.0,279000000.0,68000000.0,1053000000.0,1053000000.0,,106000000.0,-103000000.0,,-18000000.0,-146000000.0,-3000000.0,-101000000.0,5000000.0,,1000000.0,-1000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q1,2017-07-01,2017-09-30,2018-11-08 09:16:17+00:00,-6139000000.0,,,229000000.0,,9000000.0,795000000.0,,,-744000000.0,-6144000000.0,1182000000.0,,,,-744000000.0,-6144000000.0,1181000000.0,-5698000000.0,117000000.0,117000000.0,,41000000.0,-36000000.0,,,-150000000.0,-3000000.0,-67000000.0,-408000000.0,-150000000.0,64000000.0,1000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2018.0,Q1TTM,2016-10-01,2017-09-30,,-6262000000.0,686000000.0,200000000.0,773000000.0,3000000.0,6000000.0,226000000.0,,5149000000.0,3352000000.0,-6439000000.0,2262000000.0,,,,3352000000.0,-6439000000.0,2261000000.0,-820000000.0,1101000000.0,1101000000.0,,162000000.0,-2000000.0,,,-578000000.0,-145000000.0,-354000000.0,-717000000.0,-500000000.0,318000000.0,1000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q4,2019-04-01,2019-06-30,,-44000000.0,311000000.0,285000000.0,241000000.0,14000000.0,3000000.0,18000000.0,,,-1243000000.0,-173000000.0,506000000.0,,,,-1243000000.0,-173000000.0,506000000.0,-907000000.0,195000000.0,195000000.0,,52000000.0,-1000000.0,,,-142000000.0,-7000000.0,-136000000.0,-1100000000.0,,,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,FY,2018-07-01,2019-06-30,2019-08-20 16:30:26+00:00,-82000000.0,311000000.0,285000000.0,1000000000.0,763000000.0,1000000.0,672000000.0,,0.0,-2293000000.0,338000000.0,2722000000.0,,,,-2293000000.0,338000000.0,2722000000.0,768000000.0,1365000000.0,1365000000.0,,-315000000.0,-14000000.0,,0.0,-577000000.0,-18000000.0,-328000000.0,-1102000000.0,-600000000.0,3000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3YTD,2018-07-01,2019-03-31,2020-05-11 09:15:08+00:00,-38000000.0,,,759000000.0,749000000.0,-2000000.0,654000000.0,,0.0,-1050000000.0,511000000.0,2216000000.0,,,,-1050000000.0,511000000.0,2216000000.0,1675000000.0,1170000000.0,1170000000.0,,-367000000.0,-13000000.0,,,-435000000.0,-11000000.0,-192000000.0,-2000000.0,-600000000.0,3000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3TTM,2018-04-01,2019-03-31,,-38000000.0,425000000.0,320000000.0,1012000000.0,749000000.0,-15000000.0,721000000.0,,,-1859000000.0,371000000.0,2770000000.0,,,,-1859000000.0,371000000.0,2770000000.0,1263000000.0,4000000.0,4000000.0,,1033000000.0,-26000000.0,,-4000000.0,-580000000.0,-13000000.0,-330000000.0,-553000000.0,-700000000.0,3000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q3,2019-01-01,2019-03-31,,-17000000.0,,,261000000.0,9000000.0,2000000.0,870000000.0,,,-142000000.0,-84000000.0,1480000000.0,,,,-142000000.0,-84000000.0,1480000000.0,1256000000.0,296000000.0,296000000.0,,53000000.0,,,,-142000000.0,-1000000.0,-76000000.0,,,1000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2YTD,2018-07-01,2018-12-31,2020-02-06 16:16:14+00:00,-21000000.0,,,498000000.0,740000000.0,-4000000.0,-216000000.0,,0.0,-908000000.0,595000000.0,736000000.0,,,,-908000000.0,595000000.0,736000000.0,419000000.0,874000000.0,874000000.0,,-420000000.0,-13000000.0,,,-293000000.0,-10000000.0,-116000000.0,-2000000.0,-600000000.0,2000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2TTM,2018-01-01,2018-12-31,,-22000000.0,425000000.0,320000000.0,1010000000.0,1601000000.0,-7000000.0,54000000.0,,-155000000.0,-2354000000.0,1236000000.0,2042000000.0,,,,-2354000000.0,1236000000.0,2044000000.0,933000000.0,-37000000.0,-37000000.0,,1015000000.0,-18000000.0,,14000000.0,-578000000.0,-13000000.0,-332000000.0,-603000000.0,-1000000000.0,2000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q2,2018-10-01,2018-12-31,,-21000000.0,,,253000000.0,740000000.0,-6000000.0,-211000000.0,,,-144000000.0,-84000000.0,371000000.0,,,,-144000000.0,-84000000.0,371000000.0,137000000.0,280000000.0,280000000.0,,49000000.0,,,,-143000000.0,-6000000.0,-58000000.0,-1000000.0,,1000000.0,-740000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q1,2018-07-01,2018-09-30,2019-11-07 16:20:42+00:00,,,,245000000.0,,2000000.0,-5000000.0,,0.0,-764000000.0,679000000.0,365000000.0,,,,-764000000.0,679000000.0,365000000.0,282000000.0,594000000.0,594000000.0,,-469000000.0,-13000000.0,,,-150000000.0,-4000000.0,-58000000.0,-1000000.0,-600000000.0,1000000.0,740000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2019.0,Q1TTM,2017-10-01,2018-09-30,,-3000000.0,425000000.0,320000000.0,1048000000.0,862000000.0,-3000000.0,-905000000.0,,3000000.0,-2296000000.0,1215000000.0,1951000000.0,,,,-2296000000.0,1215000000.0,1952000000.0,864000000.0,736000000.0,736000000.0,,1072000000.0,-121000000.0,,-4000000.0,-581000000.0,-10000000.0,-375000000.0,-597000000.0,-1000000000.0,2000000.0,739000000.0
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3TTM,2019-04-01,2020-03-31,,-44000000.0,311000000.0,285000000.0,929000000.0,16000000.0,2000000.0,5230000000.0,,,-2915000000.0,-422000000.0,2226000000.0,,,,-2915000000.0,-422000000.0,2226000000.0,-1109000000.0,-4155000000.0,-4155000000.0,,222000000.0,-5000000.0,,,-570000000.0,-25000000.0,-375000000.0,-1990000000.0,-350000000.0,6000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3,2020-01-01,2020-03-31,,,,,224000000.0,,4000000.0,1031000000.0,,-681000000.0,-912000000.0,-98000000.0,1676000000.0,,,,-912000000.0,-98000000.0,1676000000.0,670000000.0,351000000.0,351000000.0,,70000000.0,7000000.0,,,-141000000.0,-12000000.0,-90000000.0,-97000000.0,,4000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q3YTD,2019-07-01,2020-03-31,2020-05-11 09:15:08+00:00,0.0,,,688000000.0,2000000.0,-1000000.0,5212000000.0,,,-1672000000.0,-249000000.0,1720000000.0,,,,-1672000000.0,-249000000.0,1720000000.0,-202000000.0,-4350000000.0,-4350000000.0,,170000000.0,-4000000.0,,,-428000000.0,-18000000.0,-239000000.0,-890000000.0,-350000000.0,6000000.0,
Cardinal Health Inc,CAH,CCU46N3GJMF4OK4N7U60,721371,2020.0,Q2TTM,2019-01-01,2019-12-31,,-61000000.0,311000000.0,285000000.0,966000000.0,25000000.0,,5069000000.0,,681000000.0,-2145000000.0,-408000000.0,2030000000.0,,,,-2145000000.0,-408000000.0,2030000000.0,-523000000.0,-4210000000.0,-4210000000.0,,205000000.0,-12000000.0,,,-571000000.0,-14000000.0,-361000000.0,-1893000000.0,-350000000.0,3000000.0,
