company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3YTD,2017-04-01,2017-12-31,2019-02-05 16:29:42+00:00,,,845000.0,302000.0,8100000.0,-690000.0,20350000.0,1063000.0,-11688000.0,-112307000.0,136147000.0,-11688000.0,-112307000.0,136147000.0,11462000.0,75323000.0,75323000.0,32374000.0,-12234000.0,,-209834000.0,-50568000.0,-517000.0,,148095000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3TTM,2017-01-01,2017-12-31,,,,1515000.0,433000.0,9814000.0,-1150000.0,38893000.0,2014000.0,-1288000.0,-181531000.0,173402000.0,-1288000.0,-181531000.0,173402000.0,-10567000.0,90222000.0,90222000.0,34473000.0,-2603000.0,,-313494000.0,-76944000.0,-699000.0,,208907000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3,2017-10-01,2017-12-31,,,,261000.0,43000.0,2780000.0,-622000.0,28508000.0,,1606000.0,-51714000.0,56696000.0,1606000.0,-51714000.0,56696000.0,5966000.0,13446000.0,13446000.0,11962000.0,1746000.0,,-77900000.0,-26493000.0,-140000.0,,52679000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-11-06 16:01:45+00:00,,,584000.0,259000.0,5320000.0,-68000.0,-8158000.0,1063000.0,-13294000.0,-60593000.0,79451000.0,-13294000.0,-60593000.0,79451000.0,5496000.0,61877000.0,61877000.0,20412000.0,-13980000.0,,-131934000.0,-24075000.0,-377000.0,,95416000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2TTM,2016-10-01,2017-09-30,,,,1429000.0,524000.0,8564000.0,-2181000.0,21332000.0,2014000.0,100000.0,-158923000.0,150831000.0,100000.0,-158923000.0,150831000.0,-10173000.0,92208000.0,92208000.0,28727000.0,-1174000.0,,-279099000.0,-64037000.0,-740000.0,,184213000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2,2017-07-01,2017-09-30,,,,105000.0,129000.0,2857000.0,-346000.0,4509000.0,1063000.0,1140000.0,-43385000.0,43157000.0,1140000.0,-43385000.0,43157000.0,566000.0,24503000.0,24503000.0,11288000.0,270000.0,,-57908000.0,-14271000.0,-193000.0,,28794000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q1,2017-04-01,2017-06-30,2018-08-02 13:45:58+00:00,,,479000.0,130000.0,2463000.0,278000.0,-12667000.0,,-14434000.0,-17208000.0,36294000.0,-14434000.0,-17208000.0,36294000.0,4930000.0,37374000.0,37374000.0,9124000.0,-14250000.0,,-74026000.0,-9804000.0,-184000.0,,66622000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q1TTM,2016-07-01,2017-06-30,,,,1464000.0,484000.0,7259000.0,-1775000.0,16028000.0,1720000.0,655000.0,-118214000.0,125030000.0,655000.0,-118214000.0,125030000.0,5696000.0,76580000.0,76580000.0,25163000.0,-435000.0,,-288108000.0,-55120000.0,-630000.0,,225014000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,FY,2018-04-01,2019-03-31,2020-05-21 16:08:19+00:00,,-2744000.0,5290000.0,,14121000.0,-1921000.0,-47501000.0,3052000.0,-55775000.0,-116455000.0,252197000.0,-55775000.0,-116455000.0,252197000.0,78046000.0,259016000.0,259016000.0,29305000.0,-58827000.0,,-404337000.0,-44004000.0,,,331886000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q4,2019-01-01,2019-03-31,,,-1100000.0,790000.0,,4185000.0,-816000.0,11528000.0,1676000.0,3019000.0,-35754000.0,70391000.0,3019000.0,-35754000.0,70391000.0,36840000.0,73960000.0,73960000.0,-18182000.0,1343000.0,,-132156000.0,-8535000.0,,,104937000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3YTD,2018-04-01,2018-12-31,2020-02-06 16:07:42+00:00,,-1644000.0,4500000.0,,9936000.0,-1105000.0,-59029000.0,1376000.0,-58794000.0,-80701000.0,181806000.0,-58794000.0,-80701000.0,181806000.0,41206000.0,185056000.0,185056000.0,47487000.0,-60170000.0,,-272181000.0,-35469000.0,,,226949000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3TTM,2018-01-01,2018-12-31,,,-1644000.0,8296000.0,,12841000.0,873000.0,-54345000.0,2707000.0,-56243000.0,-149156000.0,238205000.0,-56243000.0,-149156000.0,238205000.0,33679000.0,221903000.0,221903000.0,59450000.0,-58950000.0,,-394155000.0,-40764000.0,,,285763000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3,2018-10-01,2018-12-31,,,-796000.0,970000.0,,3589000.0,118000.0,9851000.0,1000.0,-1116000.0,-65818000.0,74615000.0,-1116000.0,-65818000.0,74615000.0,7799000.0,44863000.0,44863000.0,17108000.0,-1117000.0,,-147799000.0,-8124000.0,,,90105000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2YTD,2018-04-01,2018-09-30,2019-10-31 16:13:44+00:00,,-848000.0,3530000.0,,6347000.0,-1223000.0,-68880000.0,1375000.0,-57678000.0,-14883000.0,107191000.0,-57678000.0,-14883000.0,107191000.0,33407000.0,140193000.0,140193000.0,30379000.0,-59053000.0,,-124382000.0,-27345000.0,,,136844000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2TTM,2017-10-01,2018-09-30,,,-848000.0,7587000.0,43000.0,12032000.0,133000.0,-35688000.0,2706000.0,-53521000.0,-135052000.0,220286000.0,-53521000.0,-135052000.0,220286000.0,31846000.0,190486000.0,190486000.0,54304000.0,-56087000.0,,-324256000.0,-59133000.0,-140000.0,,248337000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2,2018-07-01,2018-09-30,,,-485000.0,574000.0,,3388000.0,62000.0,-9519000.0,1375000.0,4122000.0,-49650000.0,60560000.0,4122000.0,-49650000.0,60560000.0,15094000.0,50127000.0,50127000.0,17049000.0,2747000.0,,-98514000.0,-12198000.0,,,61062000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q1,2018-04-01,2018-06-30,2019-08-01 16:07:07+00:00,,-363000.0,2956000.0,,2959000.0,-1285000.0,-59361000.0,,-61800000.0,34767000.0,46631000.0,-61800000.0,34767000.0,46631000.0,18313000.0,90066000.0,90066000.0,13330000.0,-61800000.0,,-25868000.0,-15147000.0,,,75782000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q1TTM,2017-07-01,2018-06-30,,,-363000.0,7118000.0,172000.0,11501000.0,-275000.0,-21660000.0,2394000.0,-56503000.0,-128787000.0,202883000.0,-56503000.0,-128787000.0,202883000.0,17318000.0,164862000.0,164862000.0,48543000.0,-58564000.0,,-283650000.0,-61206000.0,-333000.0,,216069000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q4,2020-01-01,2020-03-31,,,-53000.0,2206000.0,,6003000.0,-418000.0,22981000.0,2735000.0,-21765000.0,9961000.0,86593000.0,-21765000.0,9961000.0,86593000.0,74371000.0,31798000.0,31798000.0,25864000.0,503000.0,,-119825000.0,-10546000.0,,-25003000.0,140332000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,FY,2019-04-01,2020-03-31,2020-05-21 16:08:19+00:00,,-2731000.0,9685000.0,,20430000.0,-430000.0,44511000.0,5103000.0,-117715000.0,-125455000.0,314920000.0,-117715000.0,-125455000.0,314920000.0,71320000.0,203009000.0,203009000.0,49701000.0,-37939000.0,,-632237000.0,-44006000.0,,-84879000.0,550788000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3TTM,2019-01-01,2019-12-31,,,-3778000.0,8269000.0,,18612000.0,-828000.0,33058000.0,4044000.0,-92931000.0,-171170000.0,298718000.0,-92931000.0,-171170000.0,298718000.0,33789000.0,245171000.0,245171000.0,5655000.0,-37099000.0,,-644568000.0,-41995000.0,,-59876000.0,515393000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3,2019-10-01,2019-12-31,,,-402000.0,1130000.0,,5375000.0,601000.0,26110000.0,,-24939000.0,-97405000.0,89440000.0,-24945000.0,-97405000.0,89440000.0,-32309000.0,69217000.0,69217000.0,-10860000.0,64000.0,,-236127000.0,-8853000.0,,-25003000.0,147575000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3YTD,2019-04-01,2019-12-31,2020-02-06 16:07:42+00:00,,-2678000.0,7479000.0,,14427000.0,-12000.0,21530000.0,2368000.0,-95950000.0,-135416000.0,228327000.0,-95950000.0,-135416000.0,228327000.0,-3051000.0,171211000.0,171211000.0,23837000.0,-38442000.0,,-512412000.0,-33460000.0,,-59876000.0,410456000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2TTM,2018-10-01,2019-09-30,,,-4172000.0,8109000.0,,16826000.0,-1311000.0,16799000.0,4045000.0,-69108000.0,-139583000.0,283893000.0,-69102000.0,-139583000.0,283893000.0,73897000.0,220817000.0,220817000.0,33623000.0,-38280000.0,,-556240000.0,-41266000.0,,-34873000.0,457923000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2,2019-07-01,2019-09-30,,,-970000.0,3765000.0,,4687000.0,-1225000.0,-2521000.0,2368000.0,-31775000.0,7926000.0,74259000.0,-31729000.0,7926000.0,74259000.0,49231000.0,13071000.0,13071000.0,59992000.0,730000.0,,-149418000.0,-12357000.0,,-34873000.0,169701000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2YTD,2019-04-01,2019-09-30,2019-10-31 16:13:44+00:00,,-2276000.0,6349000.0,,9052000.0,-613000.0,-4580000.0,2368000.0,-71011000.0,-38011000.0,138887000.0,-71005000.0,-38011000.0,138887000.0,29258000.0,101994000.0,101994000.0,34697000.0,-38506000.0,,-276285000.0,-24607000.0,,-34873000.0,262881000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q1TTM,2018-07-01,2019-06-30,,,-3687000.0,4918000.0,,15527000.0,-24000.0,9801000.0,3052000.0,-33211000.0,-197159000.0,270194000.0,-33251000.0,-197159000.0,270194000.0,39760000.0,257873000.0,257873000.0,-9320000.0,-36263000.0,,-505336000.0,-41107000.0,,,349284000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q1,2019-04-01,2019-06-30,2019-08-01 16:07:07+00:00,,-1306000.0,2584000.0,,4365000.0,612000.0,-2059000.0,,-39236000.0,-45937000.0,64628000.0,-39276000.0,-45937000.0,64628000.0,-19973000.0,88923000.0,88923000.0,-25295000.0,-39236000.0,,-126867000.0,-12250000.0,,,93180000.0
