company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2017.0,Q1TTM,2015-07-01,2016-06-30,,,0.99,0.99,0.94,29918000.0,42198000.0,42198000.0,42198000.0,54621000.0,359106000.0,209000.0,55209000.0,177970000.0,54621000.0,304485000.0,601000.0,233179000.0,71306000.0,810000.0,72116000.0,359106000.0,43000000.0,42811000.0,45178000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,FY,2017-04-01,2018-03-31,2020-05-21 16:08:19+00:00,,2.54,2.54,2.45,48267000.0,112170000.0,112170000.0,112170000.0,98581000.0,593749000.0,-388000.0,75297000.0,262734000.0,98581000.0,495168000.0,3688000.0,338031000.0,157137000.0,3300000.0,160437000.0,593749000.0,44200000.0,44153000.0,45849000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q4,2018-01-01,2018-03-31,,,0.83,0.83,0.8,11660000.0,36847000.0,36847000.0,36847000.0,30098000.0,174436000.0,-363000.0,21270000.0,75501000.0,30098000.0,144338000.0,1303000.0,96771000.0,47567000.0,940000.0,48507000.0,174436000.0,44200000.0,44153000.0,45849000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3,2017-10-01,2017-12-31,2019-02-05 16:29:42+00:00,,0.3,0.3,0.29,32208000.0,13446000.0,13446000.0,13446000.0,24994000.0,154022000.0,-81000.0,17706000.0,66556000.0,24994000.0,129028000.0,969000.0,84262000.0,44766000.0,888000.0,45654000.0,154022000.0,44800000.0,44247000.0,45869000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3YTD,2017-04-01,2017-12-31,,,1.71,1.71,1.65,36607000.0,75323000.0,75323000.0,75323000.0,68483000.0,419313000.0,-25000.0,54027000.0,187233000.0,68483000.0,350830000.0,2385000.0,241260000.0,109570000.0,2360000.0,111930000.0,419313000.0,44800000.0,44247000.0,45869000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q3TTM,2017-01-01,2017-12-31,,,2.05,2.05,1.99,51064000.0,90222000.0,90222000.0,90222000.0,87744000.0,543993000.0,-149000.0,70352000.0,247333000.0,87744000.0,456249000.0,2871000.0,317685000.0,138564000.0,2722000.0,141286000.0,543993000.0,44800000.0,44247000.0,45869000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2,2017-07-01,2017-09-30,2018-11-06 16:01:45+00:00,,0.56,0.56,0.54,7981000.0,24503000.0,24503000.0,24503000.0,21627000.0,132823000.0,-23000.0,19390000.0,60080000.0,21627000.0,111196000.0,781000.0,79470000.0,31726000.0,758000.0,32484000.0,132823000.0,43800000.0,44141000.0,45698000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2YTD,2017-04-01,2017-09-30,,,1.41,1.41,1.36,4399000.0,61877000.0,61877000.0,61877000.0,43489000.0,265291000.0,56000.0,36321000.0,120677000.0,43489000.0,221802000.0,1416000.0,156998000.0,64804000.0,1472000.0,66276000.0,265291000.0,43800000.0,44141000.0,45698000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q2TTM,2016-10-01,2017-09-30,,,2.11,2.11,2.04,29250000.0,92208000.0,92208000.0,92208000.0,81737000.0,504645000.0,-102000.0,68995000.0,234712000.0,81737000.0,422908000.0,2359000.0,303707000.0,119201000.0,2257000.0,121458000.0,504645000.0,43800000.0,44141000.0,45698000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q1,2017-04-01,2017-06-30,2018-08-02 13:45:58+00:00,,0.85,0.85,0.82,-3582000.0,37374000.0,37374000.0,37374000.0,21862000.0,132468000.0,79000.0,16931000.0,60597000.0,21862000.0,110606000.0,635000.0,77528000.0,33078000.0,714000.0,33792000.0,132468000.0,44000000.0,43895000.0,45608000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2018.0,Q1TTM,2016-07-01,2017-06-30,,,1.76,1.76,1.7,27130000.0,76580000.0,76580000.0,76580000.0,77419000.0,474777000.0,-193000.0,67657000.0,227718000.0,77419000.0,397358000.0,1920000.0,295375000.0,101983000.0,1727000.0,103710000.0,474777000.0,44000000.0,43895000.0,45608000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,FY,2018-04-01,2019-03-31,2020-05-21 16:08:19+00:00,,5.77,5.77,5.61,4344000.0,259016000.0,259016000.0,259016000.0,129567000.0,769432000.0,30382000.0,93503000.0,321550000.0,129567000.0,639865000.0,8166000.0,415053000.0,224812000.0,38548000.0,263360000.0,769432000.0,44900000.0,44911000.0,46151000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q4,2019-01-01,2019-03-31,,,1.64,1.64,1.6,24596000.0,73961000.0,73934000.0,73961000.0,34848000.0,207081000.0,30372000.0,25548000.0,81296000.0,34848000.0,172233000.0,2769000.0,106844000.0,65389000.0,33141000.0,98530000.0,207081000.0,44900000.0,44911000.0,46151000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3,2018-10-01,2018-12-31,2020-02-06 16:07:42+00:00,,1.0,1.0,0.97,19648000.0,44862000.0,44862000.0,44862000.0,34023000.0,200563000.0,-20000.0,23965000.0,80220000.0,34023000.0,166540000.0,2175000.0,104185000.0,62355000.0,2155000.0,64510000.0,200563000.0,44900000.0,45046000.0,46136000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3YTD,2018-04-01,2018-12-31,,,4.13,4.13,4.01,-20252000.0,185055000.0,185082000.0,185055000.0,94719000.0,562351000.0,10000.0,67955000.0,240254000.0,94719000.0,467632000.0,5397000.0,308209000.0,159423000.0,5407000.0,164830000.0,562351000.0,44900000.0,45046000.0,46136000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q3TTM,2018-01-01,2018-12-31,,,4.96,4.96,4.81,-8592000.0,221902000.0,221929000.0,221902000.0,124817000.0,736787000.0,-353000.0,89225000.0,315755000.0,124817000.0,611970000.0,6700000.0,404980000.0,206990000.0,6347000.0,213337000.0,736787000.0,44900000.0,45046000.0,46136000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2,2018-07-01,2018-09-30,2019-10-31 16:13:44+00:00,,1.11,1.11,1.09,1700000.0,50127000.0,50133000.0,50127000.0,29846000.0,181778000.0,-158000.0,22717000.0,78895000.0,29846000.0,151932000.0,1671000.0,101612000.0,50320000.0,1513000.0,51833000.0,181778000.0,45200000.0,44961000.0,46153000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2YTD,2018-04-01,2018-09-30,,,3.13,3.13,3.04,-39900000.0,140193000.0,140220000.0,140193000.0,60696000.0,361788000.0,30000.0,43990000.0,160034000.0,60696000.0,301092000.0,3222000.0,204024000.0,97068000.0,3252000.0,100320000.0,361788000.0,45200000.0,44961000.0,46153000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q2TTM,2017-10-01,2018-09-30,,,4.26,4.26,4.13,3968000.0,190486000.0,190513000.0,190486000.0,115788000.0,690246000.0,-414000.0,82966000.0,302091000.0,115788000.0,574458000.0,5494000.0,385057000.0,189401000.0,5080000.0,194481000.0,690246000.0,45200000.0,44961000.0,46153000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q1,2018-04-01,2018-06-30,2019-08-01 16:07:07+00:00,,2.02,2.02,1.95,-41600000.0,90066000.0,90087000.0,90066000.0,30850000.0,180010000.0,188000.0,21273000.0,81139000.0,30850000.0,149160000.0,1551000.0,102412000.0,46748000.0,1739000.0,48487000.0,180010000.0,44600000.0,44546000.0,46169000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2019.0,Q1TTM,2017-07-01,2018-06-30,,,3.71,3.71,3.58,10249000.0,164862000.0,164883000.0,164862000.0,107569000.0,641291000.0,-279000.0,79639000.0,283276000.0,107569000.0,533722000.0,4604000.0,362915000.0,170807000.0,4325000.0,175132000.0,641291000.0,44600000.0,44546000.0,46169000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q4,2020-01-01,2020-03-31,,,0.7,0.7,0.71,7517000.0,31798000.0,31796000.0,31798000.0,39369000.0,206659000.0,-21840000.0,25345000.0,83892000.0,39369000.0,167290000.0,3100000.0,109237000.0,58053000.0,-18740000.0,39313000.0,206659000.0,45200000.0,45179000.0,45816000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,FY,2019-04-01,2020-03-31,2020-05-21 16:08:19+00:00,,4.49,4.49,4.43,53816000.0,203009000.0,203009000.0,203009000.0,151305000.0,840883000.0,-4561000.0,98759000.0,341600000.0,151305000.0,689578000.0,12167000.0,440359000.0,249219000.0,7606000.0,256825000.0,840883000.0,45200000.0,45179000.0,45816000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3YTD,2019-04-01,2019-12-31,,,3.79,3.79,3.72,46299000.0,171211000.0,171213000.0,171211000.0,111936000.0,634224000.0,17279000.0,73414000.0,257708000.0,111936000.0,522288000.0,9067000.0,331122000.0,191166000.0,26346000.0,217512000.0,634224000.0,45200000.0,45140000.0,45695000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3TTM,2019-01-01,2019-12-31,,,5.43,5.43,5.32,70895000.0,245172000.0,245147000.0,245172000.0,146784000.0,841305000.0,47651000.0,98962000.0,339004000.0,146784000.0,694521000.0,11836000.0,437966000.0,256555000.0,59487000.0,316042000.0,841305000.0,45200000.0,45140000.0,45695000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q3,2019-10-01,2019-12-31,2020-02-06 16:07:42+00:00,,1.53,1.53,1.51,27799000.0,69217000.0,69217000.0,69217000.0,39996000.0,221584000.0,23671000.0,25655000.0,85674000.0,39996000.0,181588000.0,3086000.0,111329000.0,70259000.0,26757000.0,97016000.0,221584000.0,45200000.0,45140000.0,45695000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2YTD,2019-04-01,2019-09-30,,,2.26,2.26,2.21,18500000.0,101994000.0,101996000.0,101994000.0,71940000.0,412640000.0,-6392000.0,47759000.0,172034000.0,71940000.0,340700000.0,5981000.0,219793000.0,120907000.0,-411000.0,120496000.0,412640000.0,45100000.0,45319000.0,45912000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2TTM,2018-10-01,2019-09-30,,,4.9,4.9,4.78,62744000.0,220817000.0,220792000.0,220817000.0,140811000.0,820284000.0,23960000.0,97272000.0,333550000.0,140811000.0,679473000.0,10925000.0,430822000.0,248651000.0,34885000.0,283536000.0,820284000.0,45100000.0,45319000.0,45912000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q2,2019-07-01,2019-09-30,2019-10-31 16:13:44+00:00,,0.29,0.29,0.28,4300000.0,13071000.0,13058000.0,13071000.0,34867000.0,204974000.0,-45756000.0,23969000.0,85956000.0,34867000.0,170107000.0,2932000.0,109925000.0,60182000.0,-42824000.0,17358000.0,204974000.0,45100000.0,45319000.0,45912000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q1TTM,2018-07-01,2019-06-30,,,5.72,5.72,5.59,60144000.0,257873000.0,257867000.0,257873000.0,135790000.0,797088000.0,69558000.0,96020000.0,326489000.0,135790000.0,661298000.0,9664000.0,422509000.0,238789000.0,79222000.0,318011000.0,797088000.0,45100000.0,45215000.0,46092000.0
Abiomed Inc,ABMD,5493001EZN4ZTB4Z5887,815094,2020.0,Q1,2019-04-01,2019-06-30,2019-08-01 16:07:07+00:00,,1.97,1.97,1.93,14200000.0,88923000.0,88938000.0,88923000.0,37073000.0,207666000.0,39364000.0,23790000.0,86078000.0,37073000.0,170593000.0,3049000.0,109868000.0,60725000.0,42413000.0,103138000.0,207666000.0,45100000.0,45215000.0,46092000.0
