company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 16:10:43+00:00,6.1,6.1,1.875,1693000000.0,6.01,4363000000.0,5868000000.0,5868000000.0,5813000000.0,55000000.0,16206000000.0,157115000000.0,103875000000.0,24312000000.0,16206000000.0,140909000000.0,790000000.0,129880000000.0,11021000000.0,-790000000.0,10231000000.0,157115000000.0,953000000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:38:28+00:00,1.68,1.68,0.5,452000000.0,1.65,1171000000.0,1618000000.0,1618000000.0,1597000000.0,21000000.0,6112000000.0,41497000000.0,25729000000.0,6178000000.0,6112000000.0,35385000000.0,229000000.0,32359000000.0,3018000000.0,-229000000.0,2789000000.0,41497000000.0,950600000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.82,4.82,1.38,1209000000.0,4.75,3407000000.0,4616000000.0,4616000000.0,4595000000.0,21000000.0,8350000000.0,113533000000.0,77646000000.0,17750000000.0,8350000000.0,105183000000.0,530000000.0,96605000000.0,8553000000.0,-530000000.0,8023000000.0,113533000000.0,950600000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q3TTM,2014-10-01,2015-09-30,,6.39,6.39,1.75,1590000000.0,6.3,4511000000.0,6126000000.0,6126000000.0,6105000000.0,21000000.0,9400000000.0,146948000000.0,101456000000.0,23177000000.0,9400000000.0,137548000000.0,681000000.0,126223000000.0,11318000000.0,-681000000.0,10637000000.0,146948000000.0,950600000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:37:24+00:00,1.66,1.66,0.5,379000000.0,1.64,1159000000.0,1585000000.0,1585000000.0,1585000000.0,0.0,1124000000.0,36271000000.0,26127000000.0,5738000000.0,1124000000.0,35147000000.0,151000000.0,32244000000.0,2895000000.0,-151000000.0,2744000000.0,36271000000.0,954800000.0,952000000.0,966000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.14,3.14,0.88,757000000.0,3.1,2236000000.0,2998000000.0,2998000000.0,2998000000.0,,2238000000.0,72036000000.0,51917000000.0,11572000000.0,2238000000.0,69798000000.0,301000000.0,64246000000.0,5535000000.0,-301000000.0,5234000000.0,72036000000.0,954800000.0,952000000.0,966000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q2TTM,2014-07-01,2015-06-30,,6.36,6.36,1.63,1511000000.0,6.28,4489000000.0,6110000000.0,6110000000.0,6110000000.0,,4243000000.0,138217000000.0,98819000000.0,22435000000.0,4243000000.0,133974000000.0,604000000.0,122765000000.0,11203000000.0,-604000000.0,10599000000.0,138217000000.0,954800000.0,952000000.0,966000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 17:27:59+00:00,1.48,1.48,0.375,378000000.0,1.46,1077000000.0,1413000000.0,1413000000.0,1413000000.0,0.0,1114000000.0,35765000000.0,25790000000.0,5834000000.0,1114000000.0,34651000000.0,150000000.0,32002000000.0,2640000000.0,-150000000.0,2490000000.0,35765000000.0,954700000.0,954000000.0,969000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.14,6.14,1.5,1496000000.0,6.06,4319000000.0,5933000000.0,5933000000.0,5933000000.0,,4048000000.0,134528000000.0,96215000000.0,21903000000.0,4048000000.0,130480000000.0,608000000.0,119614000000.0,10860000000.0,-608000000.0,10252000000.0,134528000000.0,954700000.0,954000000.0,969000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,FY,2016-01-01,2016-12-31,2019-02-12 17:16:04+00:00,7.37,7.37,2.375,2055000000.0,7.25,4790000000.0,7073000000.0,7073000000.0,7017000000.0,56000000.0,24416000000.0,184843000000.0,117038000000.0,28401000000.0,24416000000.0,160427000000.0,1067000000.0,147494000000.0,12930000000.0,-1067000000.0,11863000000.0,184843000000.0,952100000.0,952000000.0,968000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q4,2016-10-01,2016-12-31,,1.77,1.77,0.63,527000000.0,1.74,1211000000.0,1708000000.0,1708000000.0,1684000000.0,24000000.0,6308000000.0,47529000000.0,29696000000.0,7817000000.0,6308000000.0,41221000000.0,268000000.0,38040000000.0,3187000000.0,-268000000.0,2919000000.0,47529000000.0,952100000.0,952000000.0,968000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:13:45+00:00,2.07,2.07,0.625,515000000.0,2.03,1333000000.0,1978000000.0,1978000000.0,1968000000.0,10000000.0,6125000000.0,46294000000.0,29040000000.0,7033000000.0,6125000000.0,40169000000.0,269000000.0,36588000000.0,3580000000.0,-269000000.0,3311000000.0,46294000000.0,950700000.0,952000000.0,969000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.6,5.6,1.75,1528000000.0,5.51,3579000000.0,5365000000.0,5365000000.0,5333000000.0,32000000.0,18108000000.0,137314000000.0,87342000000.0,20584000000.0,18108000000.0,119206000000.0,799000000.0,109454000000.0,9743000000.0,-799000000.0,8944000000.0,137314000000.0,950700000.0,952000000.0,969000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q3TTM,2015-10-01,2016-09-30,,6.88,6.88,2.25,2012000000.0,6.77,4535000000.0,6617000000.0,6617000000.0,6551000000.0,66000000.0,25964000000.0,180896000000.0,113571000000.0,27146000000.0,25964000000.0,154932000000.0,1059000000.0,142729000000.0,12211000000.0,-1059000000.0,11152000000.0,180896000000.0,950700000.0,952000000.0,969000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:54:46+00:00,1.84,1.84,0.625,511000000.0,1.81,1172000000.0,1760000000.0,1760000000.0,1754000000.0,6000000.0,6106000000.0,46486000000.0,29872000000.0,6793000000.0,6106000000.0,40380000000.0,271000000.0,37176000000.0,3203000000.0,-271000000.0,2932000000.0,46486000000.0,953300000.0,951000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.53,3.53,1.13,1013000000.0,3.48,2246000000.0,3387000000.0,3387000000.0,3365000000.0,22000000.0,11983000000.0,91020000000.0,58302000000.0,13551000000.0,11983000000.0,79037000000.0,530000000.0,72866000000.0,6163000000.0,-530000000.0,5633000000.0,91020000000.0,953300000.0,951000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q2TTM,2015-07-01,2016-06-30,,6.49,6.49,2.13,1949000000.0,6.39,4373000000.0,6257000000.0,6257000000.0,6180000000.0,77000000.0,25951000000.0,176099000000.0,110260000000.0,26291000000.0,25951000000.0,150148000000.0,1019000000.0,138500000000.0,11649000000.0,-1019000000.0,10630000000.0,176099000000.0,953300000.0,951000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:46:48+00:00,1.69,1.69,0.5,502000000.0,1.67,1074000000.0,1627000000.0,1627000000.0,1611000000.0,16000000.0,5877000000.0,44534000000.0,28430000000.0,6758000000.0,5877000000.0,38657000000.0,259000000.0,35690000000.0,2960000000.0,-259000000.0,2701000000.0,44534000000.0,953300000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2016.0,Q1TTM,2015-04-01,2016-03-31,,6.31,6.31,2.0,1817000000.0,6.22,4360000000.0,6082000000.0,6082000000.0,6011000000.0,71000000.0,20969000000.0,165884000000.0,106515000000.0,25236000000.0,20969000000.0,144915000000.0,899000000.0,133568000000.0,11341000000.0,-899000000.0,10442000000.0,165884000000.0,953300000.0,953000000.0,967000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 17:18:38+00:00,10.95,10.95,2.875,2245000000.0,10.72,3200000000.0,10823000000.0,10823000000.0,10558000000.0,265000000.0,24112000000.0,201164000000.0,130036000000.0,29557000000.0,24112000000.0,177052000000.0,1186000000.0,161838000000.0,15209000000.0,-1186000000.0,14023000000.0,201164000000.0,964200000.0,964000000.0,985000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q4,2017-10-01,2017-12-31,,3.73,3.73,1.5,578000000.0,3.66,-52000000.0,3721000000.0,3721000000.0,3617000000.0,104000000.0,6479000000.0,52048000000.0,33207000000.0,7820000000.0,6479000000.0,45569000000.0,308000000.0,41605000000.0,3977000000.0,-308000000.0,3669000000.0,52048000000.0,964200000.0,964000000.0,985000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:12:46+00:00,2.57,2.57,,578000000.0,2.51,1233000000.0,2561000000.0,2561000000.0,2485000000.0,76000000.0,6068000000.0,50323000000.0,32201000000.0,7387000000.0,6068000000.0,44255000000.0,294000000.0,40166000000.0,4088000000.0,-294000000.0,3794000000.0,50323000000.0,966900000.0,968000000.0,989000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q3YTD,2017-01-01,2017-09-30,,7.22,7.22,1.38,1667000000.0,7.06,3252000000.0,7102000000.0,7102000000.0,6941000000.0,161000000.0,17633000000.0,149116000000.0,96829000000.0,21737000000.0,17633000000.0,131483000000.0,878000000.0,120233000000.0,11232000000.0,-878000000.0,10354000000.0,149116000000.0,966900000.0,968000000.0,989000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q3TTM,2016-10-01,2017-09-30,,8.99,8.99,2.0,2194000000.0,8.8,4463000000.0,8810000000.0,8810000000.0,8625000000.0,185000000.0,23941000000.0,196645000000.0,126525000000.0,29554000000.0,23941000000.0,172704000000.0,1146000000.0,158273000000.0,14419000000.0,-1146000000.0,13273000000.0,196645000000.0,966900000.0,968000000.0,989000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:07:58+00:00,2.37,2.37,0.75,556000000.0,2.32,1080000000.0,2350000000.0,2350000000.0,2284000000.0,66000000.0,5889000000.0,50061000000.0,32549000000.0,7328000000.0,5889000000.0,44172000000.0,301000000.0,40433000000.0,3731000000.0,-301000000.0,3430000000.0,50061000000.0,963700000.0,964000000.0,985000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q2YTD,2017-01-01,2017-06-30,,4.65,4.65,1.38,1089000000.0,4.55,2019000000.0,4541000000.0,4541000000.0,4456000000.0,85000000.0,11565000000.0,98793000000.0,64628000000.0,14350000000.0,11565000000.0,87228000000.0,584000000.0,80067000000.0,7144000000.0,-584000000.0,6560000000.0,98793000000.0,963700000.0,964000000.0,985000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q2TTM,2016-07-01,2017-06-30,,8.49,8.49,2.63,2131000000.0,8.32,4563000000.0,8227000000.0,8227000000.0,8108000000.0,119000000.0,23998000000.0,192616000000.0,123364000000.0,29200000000.0,23998000000.0,168618000000.0,1121000000.0,154695000000.0,13911000000.0,-1121000000.0,12790000000.0,192616000000.0,963700000.0,964000000.0,985000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:17:34+00:00,2.28,2.28,0.625,533000000.0,2.23,939000000.0,2191000000.0,2191000000.0,2172000000.0,19000000.0,5676000000.0,48732000000.0,32079000000.0,7022000000.0,5676000000.0,43056000000.0,283000000.0,39634000000.0,3413000000.0,-283000000.0,3130000000.0,48732000000.0,952600000.0,954000000.0,975000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.96,7.96,2.5,2086000000.0,7.81,4655000000.0,7637000000.0,7637000000.0,7578000000.0,59000000.0,24215000000.0,189041000000.0,120687000000.0,28665000000.0,24215000000.0,164826000000.0,1091000000.0,151438000000.0,13383000000.0,-1091000000.0,12292000000.0,189041000000.0,952600000.0,954000000.0,975000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 17:18:38+00:00,12.45,12.45,3.45,2428000000.0,12.19,3562000000.0,12382000000.0,12382000000.0,11986000000.0,396000000.0,26998000000.0,226253000000.0,145403000000.0,34074000000.0,26998000000.0,199255000000.0,1400000000.0,181905000000.0,17344000000.0,-1400000000.0,15944000000.0,226253000000.0,962700000.0,963000000.0,983000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q4,2018-10-01,2018-12-31,,3.16,3.16,0.9,637000000.0,3.1,959000000.0,3164000000.0,3164000000.0,3040000000.0,124000000.0,7625000000.0,58403000000.0,36955000000.0,8703000000.0,7625000000.0,50778000000.0,374000000.0,46295000000.0,4497000000.0,-374000000.0,4123000000.0,58403000000.0,962700000.0,963000000.0,983000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 16:07:31+00:00,3.31,3.31,0.9,611000000.0,3.24,953000000.0,3284000000.0,3284000000.0,3188000000.0,96000000.0,6718000000.0,56563000000.0,36158000000.0,8479000000.0,6718000000.0,49845000000.0,353000000.0,45248000000.0,4590000000.0,-353000000.0,4237000000.0,56563000000.0,963100000.0,962000000.0,983000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q3YTD,2018-01-01,2018-09-30,,9.29,9.29,2.55,1791000000.0,9.09,2603000000.0,9218000000.0,9218000000.0,8946000000.0,272000000.0,19373000000.0,167850000000.0,108448000000.0,25371000000.0,19373000000.0,148477000000.0,1026000000.0,135610000000.0,12847000000.0,-1026000000.0,11821000000.0,167850000000.0,963100000.0,962000000.0,983000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q3TTM,2017-10-01,2018-09-30,,13.02,13.02,4.05,2369000000.0,12.75,2551000000.0,12939000000.0,12939000000.0,12563000000.0,376000000.0,25852000000.0,219898000000.0,141655000000.0,33191000000.0,25852000000.0,194046000000.0,1334000000.0,177215000000.0,16824000000.0,-1334000000.0,15490000000.0,219898000000.0,963100000.0,962000000.0,983000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 17:35:52+00:00,3.04,3.04,0.9,598000000.0,2.98,850000000.0,3010000000.0,3010000000.0,2922000000.0,88000000.0,6471000000.0,56092000000.0,36427000000.0,8386000000.0,6471000000.0,49621000000.0,344000000.0,45411000000.0,4204000000.0,-344000000.0,3860000000.0,56092000000.0,961200000.0,961000000.0,982000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q2YTD,2018-01-01,2018-06-30,,5.98,5.98,1.65,1180000000.0,5.85,1650000000.0,5934000000.0,5934000000.0,5758000000.0,176000000.0,12655000000.0,111287000000.0,72290000000.0,16892000000.0,12655000000.0,98632000000.0,673000000.0,90362000000.0,8257000000.0,-673000000.0,7584000000.0,111287000000.0,961200000.0,961000000.0,982000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q2TTM,2017-07-01,2018-06-30,,12.28,12.28,3.15,2336000000.0,12.02,2831000000.0,12216000000.0,12216000000.0,11860000000.0,356000000.0,25202000000.0,213658000000.0,137698000000.0,32099000000.0,25202000000.0,188456000000.0,1275000000.0,172133000000.0,16322000000.0,-1275000000.0,15047000000.0,213658000000.0,961200000.0,961000000.0,982000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:10:28+00:00,2.94,2.94,0.75,582000000.0,2.87,800000000.0,2924000000.0,2924000000.0,2836000000.0,88000000.0,6184000000.0,55195000000.0,35863000000.0,8506000000.0,6184000000.0,49011000000.0,329000000.0,44951000000.0,4053000000.0,-329000000.0,3724000000.0,55195000000.0,964600000.0,966000000.0,987000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2018.0,Q1TTM,2017-04-01,2018-03-31,,11.61,11.61,3.0,2294000000.0,11.36,3061000000.0,11556000000.0,11556000000.0,11222000000.0,334000000.0,24620000000.0,207627000000.0,133820000000.0,31041000000.0,24620000000.0,183007000000.0,1232000000.0,167155000000.0,15849000000.0,-1232000000.0,14617000000.0,207627000000.0,964600000.0,966000000.0,987000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q4,2019-10-01,2019-12-31,,3.73,3.73,1.08,718000000.0,3.68,990000000.0,3668000000.0,3668000000.0,3541000000.0,127000000.0,6511000000.0,61293000000.0,39681000000.0,9301000000.0,6511000000.0,54782000000.0,437000000.0,49700000000.0,5095000000.0,-437000000.0,4658000000.0,61293000000.0,951100000.0,951000000.0,966000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 17:18:38+00:00,14.55,14.55,4.14,2720000000.0,14.33,3742000000.0,14239000000.0,14239000000.0,13839000000.0,400000000.0,28117000000.0,242165000000.0,156440000000.0,35193000000.0,28117000000.0,214048000000.0,1704000000.0,194353000000.0,19685000000.0,-1704000000.0,17981000000.0,242165000000.0,951100000.0,951000000.0,966000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q3YTD,2019-01-01,2019-09-30,,10.82,10.82,3.06,2002000000.0,10.65,2752000000.0,10571000000.0,10571000000.0,10298000000.0,273000000.0,21606000000.0,180872000000.0,116759000000.0,25892000000.0,21606000000.0,159266000000.0,1267000000.0,144653000000.0,14590000000.0,-1267000000.0,13323000000.0,180872000000.0,948500000.0,949000000.0,963000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q3TTM,2018-10-01,2019-09-30,,13.98,13.98,3.96,2639000000.0,13.75,3711000000.0,13735000000.0,13735000000.0,13338000000.0,397000000.0,29231000000.0,239275000000.0,153714000000.0,34595000000.0,29231000000.0,210044000000.0,1641000000.0,190948000000.0,19087000000.0,-1641000000.0,17446000000.0,239275000000.0,948500000.0,949000000.0,963000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 16:07:31+00:00,3.73,3.73,1.08,709000000.0,3.67,936000000.0,3629000000.0,3629000000.0,3538000000.0,91000000.0,6627000000.0,60363000000.0,39041000000.0,8960000000.0,6627000000.0,53736000000.0,449000000.0,48710000000.0,5014000000.0,-449000000.0,4565000000.0,60363000000.0,948500000.0,949000000.0,963000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q2YTD,2019-01-01,2019-06-30,,7.09,7.09,1.98,1293000000.0,6.98,1816000000.0,6942000000.0,6942000000.0,6760000000.0,182000000.0,14979000000.0,120509000000.0,77718000000.0,16932000000.0,14979000000.0,105530000000.0,818000000.0,95943000000.0,9576000000.0,-818000000.0,8758000000.0,120509000000.0,949000000.0,950000000.0,964000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q2TTM,2018-07-01,2019-06-30,,13.56,13.56,3.78,2541000000.0,13.32,3728000000.0,13390000000.0,13390000000.0,12988000000.0,402000000.0,29322000000.0,235475000000.0,150831000000.0,34114000000.0,29322000000.0,206153000000.0,1545000000.0,187486000000.0,18663000000.0,-1545000000.0,17118000000.0,235475000000.0,949000000.0,950000000.0,964000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 17:35:52+00:00,3.47,3.47,1.08,654000000.0,3.42,941000000.0,3385000000.0,3385000000.0,3293000000.0,92000000.0,7598000000.0,60606000000.0,39184000000.0,8415000000.0,7598000000.0,53008000000.0,418000000.0,48253000000.0,4744000000.0,-418000000.0,4326000000.0,60606000000.0,949000000.0,950000000.0,964000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 17:11:29+00:00,3.62,3.62,0.9,639000000.0,3.56,875000000.0,3557000000.0,3557000000.0,3467000000.0,90000000.0,7381000000.0,59903000000.0,38534000000.0,8517000000.0,7381000000.0,52522000000.0,400000000.0,47690000000.0,4832000000.0,-400000000.0,4432000000.0,59903000000.0,957700000.0,958000000.0,975000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2019.0,Q1TTM,2018-04-01,2019-03-31,,13.13,13.13,3.6,2485000000.0,12.88,3637000000.0,13015000000.0,13015000000.0,12617000000.0,398000000.0,28195000000.0,230961000000.0,148074000000.0,34085000000.0,28195000000.0,202766000000.0,1471000000.0,184644000000.0,18123000000.0,-1471000000.0,16652000000.0,230961000000.0,957700000.0,958000000.0,975000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2020.0,Q1TTM,2019-04-01,2020-03-31,,14.49,14.49,4.32,2804000000.0,14.29,3961000000.0,14147000000.0,14147000000.0,13754000000.0,393000000.0,28423000000.0,246318000000.0,158541000000.0,36691000000.0,28423000000.0,217895000000.0,1741000000.0,198036000000.0,19849000000.0,-1741000000.0,18108000000.0,246318000000.0,950000000.0,949000000.0,962000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 17:11:29+00:00,3.56,3.56,1.08,723000000.0,3.52,1094000000.0,3465000000.0,3465000000.0,3382000000.0,83000000.0,7687000000.0,64056000000.0,40635000000.0,10015000000.0,7687000000.0,56369000000.0,437000000.0,51373000000.0,4996000000.0,-437000000.0,4559000000.0,64056000000.0,950000000.0,949000000.0,962000000.0
