company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:25:20+00:00,-728500000.0,149500000.0,56300000.0,84600000.0,,119600000.0,0.0,1195600000.0,1133900000.0,-1559200000.0,1245500000.0,1133900000.0,-1559200000.0,1245500000.0,820200000.0,313000000.0,313000000.0,728300000.0,964400000.0,,-1062200000.0,-92600000.0,-1026100000.0,,324100000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3TTM,2016-10-01,2017-09-30,,-773600000.0,218700000.0,83000000.0,107300000.0,,241200000.0,,1207700000.0,1522100000.0,-1444300000.0,913500000.0,1522100000.0,-1444300000.0,913500000.0,991300000.0,357900000.0,357900000.0,207100000.0,1333700000.0,,-880300000.0,-136400000.0,-1019300000.0,,346000000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3,2017-07-01,2017-09-30,,-10600000.0,54600000.0,33800000.0,31400000.0,,65000000.0,,13400000.0,166100000.0,-228800000.0,910600000.0,166100000.0,-228800000.0,910600000.0,847900000.0,171600000.0,171600000.0,642600000.0,143600000.0,,-322200000.0,-38200000.0,9100000.0,,142200000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 12:28:36+00:00,-717900000.0,94900000.0,22500000.0,53200000.0,,54600000.0,,1182200000.0,967800000.0,-1330400000.0,334900000.0,967800000.0,-1330400000.0,334900000.0,-27700000.0,141400000.0,141400000.0,85700000.0,820800000.0,,-740000000.0,-54400000.0,-1035200000.0,,181900000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2TTM,2016-07-01,2017-06-30,,-765700000.0,247600000.0,51100000.0,98300000.0,,133800000.0,,1194300000.0,1594500000.0,-1240200000.0,1143400000.0,1594500000.0,-1240200000.0,1143400000.0,1497700000.0,254900000.0,254900000.0,656400000.0,1532200000.0,,-702600000.0,-122100000.0,-1132000000.0,,350200000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2,2017-04-01,2017-06-30,,-717900000.0,31000000.0,21200000.0,29300000.0,,92500000.0,,,-650200000.0,-901100000.0,-27000000.0,-650200000.0,-901100000.0,-27000000.0,-1578300000.0,74100000.0,74100000.0,-222900000.0,266800000.0,,-305200000.0,-30600000.0,-917000000.0,,152600000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 13:41:03+00:00,,63900000.0,1300000.0,23900000.0,,-37900000.0,,1182200000.0,1618000000.0,-429300000.0,361900000.0,1618000000.0,-429300000.0,361900000.0,1550600000.0,67300000.0,67300000.0,308600000.0,554000000.0,,-434800000.0,-23800000.0,-118200000.0,,29300000.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q1TTM,2016-04-01,2017-03-31,,-68900000.0,284700000.0,57000000.0,90700000.0,,241300000.0,,1194200000.0,2363500000.0,-376600000.0,1221600000.0,2363500000.0,-376600000.0,1221600000.0,3208500000.0,271600000.0,271600000.0,618000000.0,1387500000.0,,-571000000.0,-112300000.0,-218200000.0,,375600000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q4,2018-10-01,2018-12-31,,-107200000.0,46700000.0,2700000.0,62600000.0,,154100000.0,,-20500000.0,-792000000.0,55000000.0,81000000.0,-792000000.0,55000000.0,81000000.0,-656000000.0,55900000.0,55900000.0,-191600000.0,-771500000.0,,-510100000.0,-66000000.0,,,738300000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,FY,2018-01-01,2018-12-31,2019-02-12 16:55:00+00:00,-2142900000.0,221300000.0,68200000.0,179700000.0,,-46400000.0,1342300000.0,969300000.0,1742600000.0,-2568000000.0,279000000.0,1742600000.0,-2568000000.0,279000000.0,-546400000.0,439800000.0,439800000.0,-294100000.0,-544000000.0,,-1832700000.0,-153500000.0,-25000000.0,,1561100000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 10:42:48+00:00,-2035700000.0,174600000.0,65500000.0,117100000.0,,-200500000.0,1342300000.0,989800000.0,2534600000.0,-2623000000.0,198000000.0,2534600000.0,-2623000000.0,198000000.0,109600000.0,383900000.0,383900000.0,-102500000.0,227500000.0,,-1322600000.0,-87500000.0,-25000000.0,,822800000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3TTM,2017-10-01,2018-09-30,,-2035500000.0,192300000.0,66200000.0,152900000.0,,-58400000.0,1342300000.0,992100000.0,2228900000.0,-2800300000.0,2500000.0,2228900000.0,-2800300000.0,2500000.0,-568900000.0,444600000.0,444600000.0,-536600000.0,-80500000.0,,-1655900000.0,-123300000.0,-25000000.0,,1014400000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3,2018-07-01,2018-09-30,,-2035700000.0,87700000.0,32700000.0,46200000.0,,-307600000.0,1342300000.0,975000000.0,2048600000.0,-2256800000.0,-578600000.0,2048600000.0,-2256800000.0,-578600000.0,-786800000.0,130600000.0,130600000.0,-447800000.0,-243700000.0,,-625800000.0,-35000000.0,-25000000.0,,439700000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 09:53:26+00:00,,86900000.0,32800000.0,70900000.0,0.0,107100000.0,,14800000.0,486000000.0,-366200000.0,776600000.0,486000000.0,-366200000.0,776600000.0,896400000.0,253300000.0,253300000.0,345300000.0,471200000.0,,-696800000.0,-52500000.0,0.0,,383100000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2TTM,2017-07-01,2018-06-30,,-10400000.0,159200000.0,67300000.0,138100000.0,,314200000.0,,30500000.0,346400000.0,-772300000.0,1491700000.0,346400000.0,-772300000.0,1491700000.0,1065800000.0,485600000.0,485600000.0,553800000.0,306800000.0,,-1352300000.0,-126500000.0,9100000.0,,716900000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2,2018-04-01,2018-06-30,,,84900000.0,700000.0,34500000.0,,134900000.0,,-6600000.0,68600000.0,-125600000.0,330900000.0,68600000.0,-125600000.0,330900000.0,273900000.0,151600000.0,151600000.0,9900000.0,75200000.0,,-308900000.0,-28300000.0,,,211600000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 15:14:51+00:00,,2000000.0,32100000.0,36400000.0,,-27800000.0,,21400000.0,417400000.0,-240600000.0,445700000.0,417400000.0,-240600000.0,445700000.0,622500000.0,101700000.0,101700000.0,335400000.0,396000000.0,,-387900000.0,-24200000.0,,,171500000.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q1TTM,2017-04-01,2018-03-31,,-728300000.0,105300000.0,87800000.0,132900000.0,,271800000.0,,37100000.0,-372400000.0,-1547800000.0,1133800000.0,-372400000.0,-1547800000.0,1133800000.0,-786400000.0,408100000.0,408100000.0,321000000.0,498400000.0,,-1348600000.0,-128800000.0,-907900000.0,,657900000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3TTM,2018-10-01,2019-09-30,,-115800000.0,148100000.0,115200000.0,260200000.0,,691200000.0,,131100000.0,-894100000.0,-1773700000.0,988600000.0,-894100000.0,-1773700000.0,988600000.0,-1679200000.0,631100000.0,631100000.0,-593900000.0,-785200000.0,,-5459900000.0,-223700000.0,-240000000.0,,4025700000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3,2019-07-01,2019-09-30,,,13100000.0,54400000.0,59900000.0,,255400000.0,,143600000.0,-53500000.0,-819800000.0,401100000.0,-53500000.0,-819800000.0,401100000.0,-472200000.0,241000000.0,241000000.0,-155200000.0,-7100000.0,,-2249400000.0,-50200000.0,-190000000.0,,1479800000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 10:42:48+00:00,-8600000.0,101400000.0,112500000.0,197600000.0,,537100000.0,0.0,151600000.0,-102100000.0,-1828700000.0,907600000.0,-102100000.0,-1828700000.0,907600000.0,-1023200000.0,575200000.0,575200000.0,-402300000.0,-13700000.0,,-4949800000.0,-157700000.0,-240000000.0,,3287400000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2TTM,2018-07-01,2019-06-30,,-2151500000.0,222700000.0,93500000.0,246500000.0,,128200000.0,1342300000.0,962500000.0,1208000000.0,-3210700000.0,8900000.0,1208000000.0,-3210700000.0,8900000.0,-1993800000.0,520700000.0,520700000.0,-886500000.0,-1021800000.0,,-3836300000.0,-208500000.0,-75000000.0,,2985600000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2,2019-04-01,2019-06-30,,-8600000.0,81600000.0,3500000.0,68100000.0,,254700000.0,,6700000.0,-183800000.0,-521400000.0,536500000.0,-183800000.0,-521400000.0,536500000.0,-168700000.0,182800000.0,182800000.0,30900000.0,-140500000.0,,-1721400000.0,-69400000.0,-50000000.0,,1278000000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 09:53:26+00:00,-8600000.0,88300000.0,58100000.0,137700000.0,,281700000.0,,8000000.0,-48600000.0,-1008900000.0,506500000.0,-48600000.0,-1008900000.0,506500000.0,-551000000.0,334200000.0,334200000.0,-247100000.0,-6600000.0,,-2700400000.0,-107500000.0,-50000000.0,,1807600000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q1TTM,2018-04-01,2019-03-31,,-2142900000.0,226000000.0,90700000.0,212900000.0,,8400000.0,1342300000.0,949200000.0,1460400000.0,-2814900000.0,-196700000.0,1460400000.0,-2814900000.0,-196700000.0,-1551200000.0,489500000.0,489500000.0,-907500000.0,-806100000.0,,-2423800000.0,-167400000.0,-25000000.0,,1919200000.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q1,2019-01-01,2019-03-31,2019-04-30 15:14:51+00:00,,6700000.0,54600000.0,69600000.0,,27000000.0,,1300000.0,135200000.0,-487500000.0,-30000000.0,135200000.0,-487500000.0,-30000000.0,-382300000.0,151400000.0,151400000.0,-278000000.0,133900000.0,,-979000000.0,-38100000.0,,,529600000.0
