company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
WellCare Health Plans Inc,WCG,,1279363,2017.0,FY,2017-01-01,2017-12-31,2019-02-12 16:55:00+00:00,8.4,8.4,120400000.0,8.31,,87900000.0,373700000.0,373700000.0,373700000.0,14744800000.0,17007200000.0,,188300000.0,1484700000.0,14744800000.0,2262400000.0,26100000.0,18700000.0,1793400000.0,469000000.0,-7400000.0,461600000.0,17007200000.0,44500000.0,44474016.0,44967061.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q4,2017-10-01,2017-12-31,,1.35,1.35,35800000.0,1.34,,-52100000.0,60700000.0,60700000.0,60700000.0,3806500000.0,4345100000.0,,46300000.0,444500000.0,3806500000.0,538600000.0,,-3400000.0,526600000.0,12000000.0,-3400000.0,8600000.0,4345100000.0,44500000.0,44474016.0,44967061.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:25:20+00:00,3.86,3.86,31400000.0,3.82,,63500000.0,171600000.0,171600000.0,171600000.0,3740700000.0,4402900000.0,,46600000.0,372300000.0,3740700000.0,662200000.0,0.0,23200000.0,450300000.0,211900000.0,23200000.0,235100000.0,4402900000.0,44500000.0,44509692.0,44969033.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3YTD,2017-01-01,2017-09-30,,7.05,7.05,84600000.0,6.97,,140000000.0,313000000.0,313000000.0,313000000.0,10938300000.0,12662100000.0,,142000000.0,1040200000.0,10938300000.0,1723800000.0,26100000.0,22100000.0,1266800000.0,457000000.0,-4000000.0,453000000.0,12662100000.0,44500000.0,44509692.0,44969033.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q3TTM,2016-10-01,2017-09-30,,8.06,8.06,107300000.0,7.97,,176100000.0,357900000.0,357900000.0,357900000.0,13936700000.0,16180300000.0,,240400000.0,1357900000.0,13936700000.0,2243600000.0,26100000.0,22100000.0,1705600000.0,538000000.0,-4000000.0,534000000.0,16180300000.0,44500000.0,44509692.0,44969033.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 12:28:36+00:00,1.67,1.67,29300000.0,1.65,,40600000.0,74100000.0,74100000.0,74100000.0,3719000000.0,4305000000.0,,49300000.0,365500000.0,3719000000.0,586000000.0,26100000.0,-1100000.0,444100000.0,141900000.0,-27200000.0,114700000.0,4305000000.0,44400000.0,44498610.0,44934051.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.19,3.19,53200000.0,3.15,,76500000.0,141400000.0,141400000.0,141400000.0,7197600000.0,8259200000.0,,95400000.0,667900000.0,7197600000.0,1061600000.0,26100000.0,-1100000.0,816500000.0,245100000.0,-27200000.0,217900000.0,8259200000.0,44400000.0,44498610.0,44934051.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.75,5.75,98300000.0,5.69,,196900000.0,254900000.0,254900000.0,254900000.0,13236200000.0,15361400000.0,,293800000.0,1254100000.0,13236200000.0,2125200000.0,26100000.0,-1100000.0,1646200000.0,479000000.0,-27200000.0,451800000.0,15361400000.0,44400000.0,44498610.0,44934051.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 13:41:03+00:00,1.52,1.52,23900000.0,1.5,,35900000.0,67300000.0,67300000.0,67300000.0,3478600000.0,3954200000.0,,46100000.0,302400000.0,3478600000.0,475600000.0,,,372400000.0,103200000.0,,103200000.0,3954200000.0,44300000.0,44365987.0,44826663.0
WellCare Health Plans Inc,WCG,,1279363,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.13,6.13,90700000.0,6.08,,272200000.0,271600000.0,271600000.0,271600000.0,12506100000.0,14650800000.0,,343600000.0,1166600000.0,12506100000.0,2144700000.0,,,1600900000.0,543800000.0,,543800000.0,14650800000.0,44300000.0,44365987.0,44826663.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q4,2018-10-01,2018-12-31,,0.99,0.99,62600000.0,0.99,,33300000.0,55900000.0,55900000.0,55900000.0,5220200000.0,6070800000.0,,159400000.0,534000000.0,5220200000.0,850600000.0,,-5400000.0,756000000.0,94600000.0,-5400000.0,89200000.0,6070800000.0,46800000.0,46767626.0,47354536.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,FY,2018-01-01,2018-12-31,2019-02-12 16:55:00+00:00,9.4,9.4,179700000.0,9.29,,253000000.0,439800000.0,439800000.0,439800000.0,17276700000.0,20414100000.0,,558400000.0,1701000000.0,17276700000.0,3137400000.0,0.0,-5500000.0,2439100000.0,698300000.0,-5500000.0,692800000.0,20414100000.0,46800000.0,46767626.0,47354536.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 10:42:48+00:00,2.74,2.74,46200000.0,2.7,,84600000.0,130600000.0,130600000.0,130600000.0,4228500000.0,5058100000.0,,141600000.0,433200000.0,4228500000.0,829600000.0,,6600000.0,621000000.0,208600000.0,6600000.0,215200000.0,5058100000.0,47700000.0,47712712.0,48384427.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3YTD,2018-01-01,2018-09-30,,8.41,8.41,117100000.0,8.3,,219700000.0,383900000.0,383900000.0,383900000.0,12056500000.0,14343300000.0,,399000000.0,1167000000.0,12056500000.0,2286800000.0,,-100000.0,1683100000.0,603700000.0,-100000.0,603600000.0,14343300000.0,47700000.0,47712712.0,48384427.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q3TTM,2017-10-01,2018-09-30,,9.76,9.76,152900000.0,9.64,,167600000.0,444600000.0,444600000.0,444600000.0,15863000000.0,18688400000.0,,445300000.0,1611500000.0,15863000000.0,2825400000.0,,-3500000.0,2209700000.0,615700000.0,-3500000.0,612200000.0,18688400000.0,47700000.0,47712712.0,48384427.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 09:53:26+00:00,3.39,3.39,34500000.0,3.35,,78300000.0,151600000.0,151600000.0,151600000.0,3866000000.0,4639000000.0,,126700000.0,377900000.0,3866000000.0,773000000.0,,-4000000.0,539100000.0,233900000.0,-4000000.0,229900000.0,4639000000.0,44700000.0,44759808.0,45282294.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2YTD,2018-01-01,2018-06-30,,5.67,5.67,70900000.0,5.6,,135100000.0,253300000.0,253300000.0,253300000.0,7828000000.0,9285200000.0,,257400000.0,733800000.0,7828000000.0,1457200000.0,,-6700000.0,1062100000.0,395100000.0,-6700000.0,388400000.0,9285200000.0,44700000.0,44759808.0,45282294.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q2TTM,2017-07-01,2018-06-30,,10.88,10.88,138100000.0,10.76,,146500000.0,485600000.0,485600000.0,485600000.0,15375200000.0,18033200000.0,,350300000.0,1550600000.0,15375200000.0,2658000000.0,,13100000.0,2039000000.0,619000000.0,13100000.0,632100000.0,18033200000.0,44700000.0,44759808.0,45282294.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 15:14:51+00:00,2.28,2.28,36400000.0,2.25,,56800000.0,101700000.0,101700000.0,101700000.0,3962000000.0,4646200000.0,,130700000.0,355900000.0,3962000000.0,684200000.0,,-2700000.0,523000000.0,161200000.0,-2700000.0,158500000.0,4646200000.0,44600000.0,44605892.0,45196127.0
WellCare Health Plans Inc,WCG,,1279363,2018.0,Q1TTM,2017-04-01,2018-03-31,,9.16,9.16,132900000.0,9.06,,108800000.0,408100000.0,408100000.0,408100000.0,15228200000.0,17699200000.0,,272900000.0,1538200000.0,15228200000.0,2471000000.0,26100000.0,16000000.0,1944000000.0,527000000.0,-10100000.0,516900000.0,17699200000.0,44600000.0,44605892.0,45196127.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3YTD,2019-01-01,2019-09-30,,11.44,11.44,197600000.0,11.32,,167200000.0,575200000.0,575200000.0,575200000.0,18248400000.0,20912500000.0,,189000000.0,1558000000.0,18248400000.0,2664100000.0,,22900000.0,1944600000.0,719500000.0,22900000.0,742400000.0,20912500000.0,50300000.0,50313901.0,50846402.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3TTM,2018-10-01,2019-09-30,,12.43,12.43,260200000.0,12.31,,200500000.0,631100000.0,631100000.0,631100000.0,23468600000.0,26983300000.0,,348400000.0,2092000000.0,23468600000.0,3514700000.0,,17500000.0,2700600000.0,814100000.0,17500000.0,831600000.0,26983300000.0,50300000.0,50313901.0,50846402.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 10:42:48+00:00,4.79,4.79,59900000.0,4.74,,72700000.0,241000000.0,241000000.0,241000000.0,6154600000.0,7140200000.0,,65000000.0,567400000.0,6154600000.0,985600000.0,,20400000.0,692300000.0,293300000.0,20400000.0,313700000.0,7140200000.0,50300000.0,50313901.0,50846402.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2YTD,2019-01-01,2019-06-30,,6.65,6.65,137700000.0,6.58,,94500000.0,334200000.0,334200000.0,334200000.0,12093800000.0,13772300000.0,,124000000.0,990600000.0,12093800000.0,1678500000.0,,2500000.0,1252300000.0,426200000.0,2500000.0,428700000.0,13772300000.0,50400000.0,50307031.0,50811807.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2TTM,2018-07-01,2019-06-30,,10.38,10.38,246500000.0,10.27,,212400000.0,520700000.0,520700000.0,520700000.0,21542500000.0,24901200000.0,,425000000.0,1957800000.0,21542500000.0,3358700000.0,,3700000.0,2629300000.0,729400000.0,3700000.0,733100000.0,24901200000.0,50400000.0,50307031.0,50811807.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 09:53:26+00:00,3.63,3.63,68100000.0,3.6,,61000000.0,182800000.0,182800000.0,182800000.0,6150300000.0,7010100000.0,,62800000.0,486800000.0,6150300000.0,859800000.0,,1700000.0,617700000.0,242100000.0,1700000.0,243800000.0,7010100000.0,50400000.0,50307031.0,50811807.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q1TTM,2018-04-01,2019-03-31,,10.14,10.14,212900000.0,10.02,,229700000.0,489500000.0,489500000.0,489500000.0,19258200000.0,22530100000.0,,488900000.0,1848900000.0,19258200000.0,3271900000.0,,-2000000.0,2550700000.0,721200000.0,-2000000.0,719200000.0,22530100000.0,50100000.0,50100509.0,50842304.0
WellCare Health Plans Inc,WCG,,1279363,2019.0,Q1,2019-01-01,2019-03-31,2019-04-30 15:14:51+00:00,3.02,3.02,69600000.0,2.98,,33500000.0,151400000.0,151400000.0,151400000.0,5943500000.0,6762200000.0,,61200000.0,503800000.0,5943500000.0,818700000.0,,800000.0,634600000.0,184100000.0,800000.0,184900000.0,6762200000.0,50100000.0,50100509.0,50842304.0
