company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q3TTM,2013-10-01,2014-09-30,,-2453000000.0,,623000000.0,14000000.0,1900000000.0,,-6000000.0,-918000000.0,6098000000.0,-2872000000.0,-3747000000.0,6252000000.0,-2872000000.0,-3747000000.0,6252000000.0,-373000000.0,4588000000.0,4588000000.0,682000000.0,550000000.0,8000000.0,,-1239000000.0,-280000000.0,-2090000000.0,-3776000000.0,-4505000000.0,1183000000.0,-115000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q3,2014-07-01,2014-09-30,,-144000000.0,,127000000.0,5000000.0,477000000.0,,-1000000.0,-345000000.0,2258000000.0,-1775000000.0,-349000000.0,1645000000.0,-1775000000.0,-349000000.0,1645000000.0,-480000000.0,948000000.0,948000000.0,565000000.0,136000000.0,1000000.0,,-324000000.0,,-545000000.0,-3045000000.0,-800000000.0,339000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 16:54:05+00:00,-2248000000.0,,331000000.0,6000000.0,965000000.0,,-3000000.0,-348000000.0,0.0,-2358000000.0,-3185000000.0,3069000000.0,-2358000000.0,-3185000000.0,3069000000.0,-2477000000.0,2375000000.0,2375000000.0,77000000.0,331000000.0,7000000.0,,-647000000.0,-161000000.0,-891000000.0,-41000000.0,-2001000000.0,108000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q2TTM,2013-07-01,2014-06-30,,-2363000000.0,,598000000.0,12000000.0,1884000000.0,,2000000.0,-615000000.0,3964000000.0,-1947000000.0,-3927000000.0,6310000000.0,-1947000000.0,-3927000000.0,6310000000.0,438000000.0,4889000000.0,4889000000.0,152000000.0,550000000.0,7000000.0,,-1191000000.0,-387000000.0,-2071000000.0,-41000000.0,-5229000000.0,844000000.0,43000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q2,2014-04-01,2014-06-30,,-54000000.0,,227000000.0,3000000.0,488000000.0,,-3000000.0,-879000000.0,,-1423000000.0,-625000000.0,897000000.0,-1423000000.0,-625000000.0,897000000.0,-1154000000.0,1246000000.0,1246000000.0,42000000.0,140000000.0,2000000.0,,-322000000.0,-118000000.0,-503000000.0,-41000000.0,-1200000000.0,48000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 16:34:03+00:00,-2194000000.0,,104000000.0,3000000.0,477000000.0,,0.0,531000000.0,0.0,-935000000.0,-2560000000.0,2172000000.0,-935000000.0,-2560000000.0,2172000000.0,-1323000000.0,1129000000.0,1129000000.0,35000000.0,191000000.0,5000000.0,,-325000000.0,-43000000.0,-388000000.0,,-801000000.0,60000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2014.0,Q1TTM,2013-04-01,2014-03-31,,-2355000000.0,,534000000.0,10000000.0,1845000000.0,,3000000.0,-439000000.0,3964000000.0,-1275000000.0,-3828000000.0,6315000000.0,-1275000000.0,-3828000000.0,6315000000.0,1215000000.0,4767000000.0,4767000000.0,142000000.0,590000000.0,5000000.0,,-1145000000.0,-269000000.0,-2054000000.0,-300000000.0,-4384000000.0,796000000.0,49000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:30:39+00:00,-11475000000.0,3274000000.0,629000000.0,21000000.0,2092000000.0,,-20000000.0,992000000.0,14805000000.0,4879000000.0,-13420000000.0,8539000000.0,4879000000.0,-13420000000.0,8539000000.0,-22000000.0,5239000000.0,5239000000.0,216000000.0,241000000.0,,,-1576000000.0,-267000000.0,-2367000000.0,-3590000000.0,-5001000000.0,654000000.0,35000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q4,2015-10-01,2015-12-31,,-1972000000.0,3274000000.0,1052000000.0,6000000.0,582000000.0,,-12000000.0,1576000000.0,-3000000.0,-1697000000.0,-2420000000.0,3698000000.0,-1697000000.0,-2420000000.0,3698000000.0,-431000000.0,1499000000.0,1499000000.0,41000000.0,-168000000.0,-28000000.0,,-391000000.0,-83000000.0,-877000000.0,-5000000.0,-1130000000.0,505000000.0,35000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 07:00:02+00:00,-9503000000.0,,-423000000.0,15000000.0,1510000000.0,,-8000000.0,-584000000.0,14808000000.0,6576000000.0,-11000000000.0,4841000000.0,6576000000.0,-11000000000.0,4841000000.0,409000000.0,3740000000.0,3740000000.0,175000000.0,409000000.0,28000000.0,,-1185000000.0,-184000000.0,-1490000000.0,-3585000000.0,-3871000000.0,149000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3TTM,2014-10-01,2015-09-30,,-9550000000.0,,-234000000.0,19000000.0,1999000000.0,,-10000000.0,985000000.0,14718000000.0,5015000000.0,-11511000000.0,8264000000.0,5015000000.0,-11511000000.0,8264000000.0,1758000000.0,5061000000.0,5061000000.0,219000000.0,469000000.0,20000000.0,,-1502000000.0,-180000000.0,-2190000000.0,-3599000000.0,-5071000000.0,378000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3,2015-07-01,2015-09-30,,-9391000000.0,,-112000000.0,6000000.0,532000000.0,,-7000000.0,-46000000.0,14005000000.0,9743000000.0,-9910000000.0,1820000000.0,9743000000.0,-9910000000.0,1820000000.0,1646000000.0,1247000000.0,1247000000.0,87000000.0,101000000.0,14000000.0,,-391000000.0,-60000000.0,-548000000.0,-3035000000.0,-937000000.0,75000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 16:41:10+00:00,-112000000.0,,-311000000.0,9000000.0,978000000.0,,-1000000.0,-538000000.0,803000000.0,-3167000000.0,-1090000000.0,3021000000.0,-3167000000.0,-1090000000.0,3021000000.0,-1237000000.0,2493000000.0,2493000000.0,88000000.0,308000000.0,14000000.0,,-794000000.0,-124000000.0,-942000000.0,-550000000.0,-2934000000.0,74000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2TTM,2014-07-01,2015-06-30,,-303000000.0,,5000000.0,18000000.0,1944000000.0,,-4000000.0,686000000.0,2971000000.0,-6503000000.0,-1950000000.0,8089000000.0,-6503000000.0,-1950000000.0,8089000000.0,-368000000.0,4762000000.0,4762000000.0,697000000.0,504000000.0,7000000.0,,-1435000000.0,-120000000.0,-2187000000.0,-3609000000.0,-4934000000.0,642000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2,2015-04-01,2015-06-30,,-51000000.0,,-398000000.0,6000000.0,488000000.0,,-4000000.0,-767000000.0,803000000.0,-761000000.0,-546000000.0,1037000000.0,-761000000.0,-546000000.0,1037000000.0,-274000000.0,1272000000.0,1272000000.0,44000000.0,123000000.0,6000000.0,,-395000000.0,-11000000.0,-523000000.0,-365000000.0,-927000000.0,33000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:48:13+00:00,-61000000.0,,87000000.0,3000000.0,490000000.0,,3000000.0,229000000.0,,-2406000000.0,-544000000.0,1984000000.0,-2406000000.0,-544000000.0,1984000000.0,-963000000.0,1221000000.0,1221000000.0,44000000.0,185000000.0,8000000.0,,-399000000.0,-113000000.0,-419000000.0,-185000000.0,-2007000000.0,41000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q1TTM,2014-04-01,2015-03-31,,-306000000.0,,630000000.0,15000000.0,1944000000.0,,-3000000.0,574000000.0,2168000000.0,-7165000000.0,-2029000000.0,7949000000.0,-7165000000.0,-2029000000.0,7949000000.0,-1248000000.0,4736000000.0,4736000000.0,695000000.0,521000000.0,3000000.0,,-1362000000.0,-227000000.0,-2167000000.0,-3285000000.0,-5207000000.0,657000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 07:02:43+00:00,-524000000.0,3060000000.0,1140000000.0,,2475000000.0,0.0,,1347000000.0,5329000000.0,-6761000000.0,-2470000000.0,10141000000.0,-6761000000.0,-2470000000.0,10141000000.0,910000000.0,5319000000.0,5319000000.0,1000000000.0,198000000.0,37000000.0,,-1879000000.0,-80000000.0,-2224000000.0,-5948000000.0,-4461000000.0,321000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q4,2016-10-01,2016-12-31,,-191000000.0,866000000.0,186000000.0,-14000000.0,628000000.0,,-2000000.0,-405000000.0,1534000000.0,-121000000.0,-818000000.0,2121000000.0,-121000000.0,-818000000.0,2121000000.0,1180000000.0,1707000000.0,1707000000.0,191000000.0,58000000.0,37000000.0,,-495000000.0,-40000000.0,-617000000.0,-757000000.0,-461000000.0,15000000.0,-22000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 16:50:35+00:00,-333000000.0,2194000000.0,954000000.0,14000000.0,1847000000.0,,2000000.0,1752000000.0,3795000000.0,-6640000000.0,-1652000000.0,8020000000.0,-6640000000.0,-1652000000.0,8020000000.0,-270000000.0,3612000000.0,3612000000.0,809000000.0,140000000.0,,,-1384000000.0,-40000000.0,-1607000000.0,-5191000000.0,-4000000000.0,306000000.0,22000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3TTM,2015-10-01,2016-09-30,,-2305000000.0,5468000000.0,2006000000.0,20000000.0,2429000000.0,,-10000000.0,3328000000.0,3792000000.0,-8337000000.0,-4072000000.0,11718000000.0,-8337000000.0,-4072000000.0,11718000000.0,-701000000.0,5111000000.0,5111000000.0,850000000.0,-28000000.0,-28000000.0,,-1775000000.0,-123000000.0,-2484000000.0,-5196000000.0,-5130000000.0,811000000.0,57000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3,2016-07-01,2016-09-30,,-165000000.0,432000000.0,339000000.0,5000000.0,611000000.0,,,1622000000.0,-405000000.0,-2451000000.0,-421000000.0,3934000000.0,-2451000000.0,-421000000.0,3934000000.0,1062000000.0,1541000000.0,1541000000.0,160000000.0,57000000.0,,,-455000000.0,-1000000.0,-505000000.0,-1608000000.0,-40000000.0,239000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 07:16:34+00:00,-168000000.0,1762000000.0,615000000.0,9000000.0,1236000000.0,,2000000.0,130000000.0,4200000000.0,-4189000000.0,-1231000000.0,4086000000.0,-4189000000.0,-1231000000.0,4086000000.0,-1332000000.0,2071000000.0,2071000000.0,649000000.0,83000000.0,,,-929000000.0,-39000000.0,-1102000000.0,-3583000000.0,-3960000000.0,67000000.0,11000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2TTM,2015-07-01,2016-06-30,,-11531000000.0,5036000000.0,1555000000.0,21000000.0,2350000000.0,,-17000000.0,1660000000.0,18202000000.0,3857000000.0,-13561000000.0,9604000000.0,3857000000.0,-13561000000.0,9604000000.0,-117000000.0,4817000000.0,4817000000.0,777000000.0,16000000.0,-14000000.0,,-1711000000.0,-182000000.0,-2527000000.0,-6623000000.0,-6027000000.0,647000000.0,46000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2,2016-04-01,2016-06-30,,-117000000.0,1762000000.0,237000000.0,4000000.0,619000000.0,,1000000.0,-488000000.0,4200000000.0,-1702000000.0,-598000000.0,1647000000.0,-1702000000.0,-598000000.0,1647000000.0,-652000000.0,924000000.0,924000000.0,592000000.0,30000000.0,,,-459000000.0,-3000000.0,-504000000.0,-3579000000.0,-1894000000.0,17000000.0,9000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:07:28+00:00,-51000000.0,,378000000.0,5000000.0,617000000.0,,1000000.0,618000000.0,,-2487000000.0,-633000000.0,2439000000.0,-2487000000.0,-633000000.0,2439000000.0,-680000000.0,1147000000.0,1147000000.0,57000000.0,53000000.0,,,-470000000.0,-36000000.0,-598000000.0,-4000000.0,-2066000000.0,50000000.0,2000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q1TTM,2015-04-01,2016-03-31,,-11465000000.0,3274000000.0,920000000.0,23000000.0,2219000000.0,,-22000000.0,1381000000.0,14805000000.0,4798000000.0,-13509000000.0,8994000000.0,4798000000.0,-13509000000.0,8994000000.0,261000000.0,5165000000.0,5165000000.0,229000000.0,109000000.0,-8000000.0,,-1647000000.0,-190000000.0,-2546000000.0,-3409000000.0,-5060000000.0,663000000.0,37000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 06:26:11+00:00,-1181000000.0,-2909000000.0,-1072000000.0,,2479000000.0,0.0,,-1750000000.0,0.0,-6751000000.0,-2877000000.0,8007000000.0,-6751000000.0,-2877000000.0,8007000000.0,-1621000000.0,6623000000.0,6623000000.0,655000000.0,258000000.0,33000000.0,,-2049000000.0,-137000000.0,-1918000000.0,-599000000.0,-4361000000.0,326000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q4,2017-10-01,2017-12-31,,-720000000.0,-4949000000.0,-1941000000.0,-15000000.0,622000000.0,,,-4205000000.0,,670000000.0,-1310000000.0,-136000000.0,670000000.0,-1310000000.0,-136000000.0,-776000000.0,3287000000.0,3287000000.0,160000000.0,14000000.0,33000000.0,,-510000000.0,-137000000.0,-506000000.0,1166000000.0,,40000000.0,-20000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 16:28:30+00:00,-461000000.0,2040000000.0,869000000.0,15000000.0,1857000000.0,,,2455000000.0,,-7421000000.0,-1567000000.0,8143000000.0,-7421000000.0,-1567000000.0,8143000000.0,-845000000.0,3336000000.0,3336000000.0,495000000.0,244000000.0,,,-1539000000.0,,-1412000000.0,-1765000000.0,-4361000000.0,286000000.0,20000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3TTM,2016-10-01,2017-09-30,,-652000000.0,2906000000.0,1055000000.0,1000000.0,2485000000.0,,-2000000.0,2050000000.0,1534000000.0,-7542000000.0,-2385000000.0,10264000000.0,-7542000000.0,-2385000000.0,10264000000.0,335000000.0,5043000000.0,5043000000.0,686000000.0,302000000.0,37000000.0,,-2034000000.0,-40000000.0,-2029000000.0,-2522000000.0,-4822000000.0,301000000.0,-2000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3,2017-07-01,2017-09-30,,-186000000.0,506000000.0,330000000.0,5000000.0,615000000.0,,,459000000.0,,-1786000000.0,-433000000.0,2611000000.0,-1786000000.0,-433000000.0,2611000000.0,392000000.0,1285000000.0,1285000000.0,252000000.0,115000000.0,,,-511000000.0,,-524000000.0,-990000000.0,-400000000.0,270000000.0,7000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 07:12:37+00:00,-275000000.0,1534000000.0,539000000.0,10000000.0,1242000000.0,,,1996000000.0,,-5635000000.0,-1134000000.0,5532000000.0,-5635000000.0,-1134000000.0,5532000000.0,-1237000000.0,2051000000.0,2051000000.0,243000000.0,129000000.0,,,-1028000000.0,,-888000000.0,-775000000.0,-3961000000.0,16000000.0,13000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2TTM,2016-07-01,2017-06-30,,-631000000.0,2832000000.0,1064000000.0,1000000.0,2481000000.0,,-2000000.0,3213000000.0,1129000000.0,-8207000000.0,-2373000000.0,11587000000.0,-8207000000.0,-2373000000.0,11587000000.0,1005000000.0,5299000000.0,5299000000.0,594000000.0,244000000.0,37000000.0,,-1978000000.0,-41000000.0,-2010000000.0,-3140000000.0,-4462000000.0,270000000.0,2000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2,2017-04-01,2017-06-30,,-182000000.0,1477000000.0,211000000.0,4000000.0,623000000.0,,,90000000.0,,-1502000000.0,-597000000.0,1999000000.0,-1502000000.0,-597000000.0,1999000000.0,-100000000.0,1098000000.0,1098000000.0,188000000.0,19000000.0,,,-512000000.0,,-431000000.0,-669000000.0,-340000000.0,8000000.0,8000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:09:27+00:00,-93000000.0,57000000.0,328000000.0,6000000.0,619000000.0,,,1906000000.0,,-4133000000.0,-537000000.0,3533000000.0,-4133000000.0,-537000000.0,3533000000.0,-1137000000.0,953000000.0,953000000.0,55000000.0,110000000.0,,,-516000000.0,,-457000000.0,-106000000.0,-3621000000.0,8000000.0,5000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q1TTM,2016-04-01,2017-03-31,,-566000000.0,3117000000.0,1090000000.0,1000000.0,2477000000.0,,-1000000.0,2635000000.0,5329000000.0,-8407000000.0,-2374000000.0,11235000000.0,-8407000000.0,-2374000000.0,11235000000.0,453000000.0,5125000000.0,5125000000.0,998000000.0,255000000.0,37000000.0,,-1925000000.0,-44000000.0,-2083000000.0,-6050000000.0,-6016000000.0,279000000.0,3000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 06:26:11+00:00,-42226000000.0,-2383000000.0,-2803000000.0,,2718000000.0,832000000.0,,-25000000.0,44344000000.0,36819000000.0,-43285000000.0,8865000000.0,36819000000.0,-43285000000.0,8865000000.0,2399000000.0,-596000000.0,-596000000.0,6768000000.0,591000000.0,21000000.0,,-2038000000.0,-692000000.0,-2037000000.0,-6078000000.0,0.0,817000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q4,2018-10-01,2018-12-31,,-41610000000.0,-472000000.0,-1044000000.0,,807000000.0,107000000.0,,-496000000.0,4968000000.0,1892000000.0,-41899000000.0,2479000000.0,1892000000.0,-41899000000.0,2479000000.0,-37528000000.0,-421000000.0,-421000000.0,2589000000.0,-30000000.0,10000000.0,,-510000000.0,-595000000.0,-585000000.0,-2536000000.0,,774000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 06:55:57+00:00,-616000000.0,-1911000000.0,-1759000000.0,,1911000000.0,725000000.0,,471000000.0,39376000000.0,34927000000.0,-1386000000.0,6386000000.0,34927000000.0,-1386000000.0,6386000000.0,39927000000.0,-175000000.0,-175000000.0,4179000000.0,621000000.0,11000000.0,,-1528000000.0,-97000000.0,-1452000000.0,-3542000000.0,,43000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1336000000.0,-6860000000.0,-3700000000.0,-15000000.0,2533000000.0,725000000.0,,-3734000000.0,39376000000.0,35597000000.0,-2696000000.0,6250000000.0,35597000000.0,-2696000000.0,6250000000.0,39151000000.0,3112000000.0,3112000000.0,4339000000.0,635000000.0,44000000.0,,-2038000000.0,-234000000.0,-1958000000.0,-2376000000.0,,83000000.0,-20000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3,2018-07-01,2018-09-30,,-60000000.0,-560000000.0,-1199000000.0,,620000000.0,,,-1061000000.0,,-2693000000.0,-634000000.0,1097000000.0,-2693000000.0,-634000000.0,1097000000.0,-2230000000.0,1390000000.0,1390000000.0,148000000.0,82000000.0,4000000.0,,-510000000.0,-44000000.0,-540000000.0,-2265000000.0,,6000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 16:28:04+00:00,-556000000.0,-1351000000.0,-560000000.0,,1291000000.0,725000000.0,,1532000000.0,39376000000.0,37620000000.0,-752000000.0,5289000000.0,37620000000.0,-752000000.0,5289000000.0,42157000000.0,-1565000000.0,-1565000000.0,4031000000.0,539000000.0,7000000.0,,-1018000000.0,-53000000.0,-912000000.0,-1277000000.0,,37000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1462000000.0,-5794000000.0,-2171000000.0,-10000000.0,2528000000.0,725000000.0,,-2214000000.0,39376000000.0,36504000000.0,-2495000000.0,7764000000.0,36504000000.0,-2495000000.0,7764000000.0,41773000000.0,3007000000.0,3007000000.0,4443000000.0,668000000.0,40000000.0,,-2039000000.0,-190000000.0,-1942000000.0,-1101000000.0,-400000000.0,347000000.0,-13000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2,2018-04-01,2018-06-30,,-203000000.0,-1298000000.0,-1105000000.0,,647000000.0,,,874000000.0,,,-621000000.0,2934000000.0,-520000000.0,-621000000.0,2934000000.0,1793000000.0,-2563000000.0,-2563000000.0,3976000000.0,0.0,5000000.0,,0.0,-20000000.0,-430000000.0,,,27000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:57:10+00:00,-353000000.0,-53000000.0,545000000.0,,644000000.0,725000000.0,,658000000.0,39376000000.0,38148000000.0,-131000000.0,2355000000.0,38140000000.0,-131000000.0,2355000000.0,40364000000.0,998000000.0,998000000.0,55000000.0,557000000.0,2000000.0,,-508000000.0,-33000000.0,-482000000.0,-1277000000.0,,10000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1441000000.0,-3019000000.0,-855000000.0,-6000000.0,2504000000.0,725000000.0,,-2998000000.0,39376000000.0,35530000000.0,-2471000000.0,6829000000.0,35522000000.0,-2471000000.0,6829000000.0,39880000000.0,6668000000.0,6668000000.0,655000000.0,705000000.0,35000000.0,,-2041000000.0,-170000000.0,-1943000000.0,-1770000000.0,-740000000.0,328000000.0,-5000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q4,2019-10-01,2019-12-31,,0.0,-512000000.0,-279000000.0,,1096000000.0,,,-568000000.0,-83000000.0,-1440000000.0,,2634000000.0,-1440000000.0,-709000000.0,2634000000.0,485000000.0,1744000000.0,1744000000.0,362000000.0,,0.0,,-651000000.0,0.0,0.0,-706000000.0,,0.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 06:26:11+00:00,-444000000.0,-2717000000.0,-2954000000.0,,4371000000.0,0.0,,845000000.0,3736000000.0,-7850000000.0,-3344000000.0,12848000000.0,-7850000000.0,-3339000000.0,12848000000.0,1659000000.0,6631000000.0,6631000000.0,1001000000.0,73000000.0,42000000.0,,-2603000000.0,-7534000000.0,-2457000000.0,-9056000000.0,0.0,7049000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 06:55:57+00:00,-361000000.0,-2205000000.0,-2675000000.0,,3275000000.0,0.0,,1413000000.0,3819000000.0,-6410000000.0,-2630000000.0,10214000000.0,-6410000000.0,-2630000000.0,10214000000.0,1174000000.0,4887000000.0,4887000000.0,639000000.0,73000000.0,16000000.0,,-1952000000.0,-6011000000.0,-1890000000.0,-8350000000.0,,5616000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3TTM,2018-10-01,2019-09-30,,-41971000000.0,-2677000000.0,-3719000000.0,,4082000000.0,107000000.0,,917000000.0,8787000000.0,-4518000000.0,-44529000000.0,12693000000.0,-4518000000.0,-44529000000.0,12693000000.0,-36354000000.0,4466000000.0,4466000000.0,3228000000.0,43000000.0,26000000.0,,-2462000000.0,-6606000000.0,-2475000000.0,-10886000000.0,,6390000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3,2019-07-01,2019-09-30,,-111000000.0,-729000000.0,-1173000000.0,,1092000000.0,,,-106000000.0,3812000000.0,-2968000000.0,-829000000.0,2928000000.0,-2968000000.0,-829000000.0,2928000000.0,-869000000.0,1529000000.0,1529000000.0,413000000.0,42000000.0,2000000.0,,-646000000.0,-1949000000.0,-601000000.0,-6176000000.0,,1830000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 16:28:04+00:00,-250000000.0,-1476000000.0,-1502000000.0,,2183000000.0,0.0,,1519000000.0,7000000.0,-3442000000.0,-1801000000.0,7286000000.0,-3442000000.0,-1801000000.0,7286000000.0,2043000000.0,3358000000.0,3358000000.0,226000000.0,31000000.0,14000000.0,,-1306000000.0,-4062000000.0,-1289000000.0,-2174000000.0,,3786000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2TTM,2018-07-01,2019-06-30,,-41920000000.0,-2508000000.0,-3745000000.0,,3610000000.0,107000000.0,,-38000000.0,4975000000.0,-4243000000.0,-44334000000.0,10862000000.0,-4243000000.0,-44334000000.0,10862000000.0,-37715000000.0,4327000000.0,4327000000.0,2963000000.0,83000000.0,28000000.0,,-2326000000.0,-4701000000.0,-2414000000.0,-6975000000.0,,4566000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2,2019-04-01,2019-06-30,,-126000000.0,-1423000000.0,-379000000.0,,1072000000.0,,,2223000000.0,-2283000000.0,-4258000000.0,-910000000.0,5338000000.0,-4258000000.0,-910000000.0,5338000000.0,170000000.0,1931000000.0,1931000000.0,112000000.0,-26000000.0,4000000.0,,-657000000.0,-2015000000.0,-573000000.0,-1292000000.0,,1800000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 06:39:08+00:00,-124000000.0,-53000000.0,-1123000000.0,,1111000000.0,,,-704000000.0,2290000000.0,816000000.0,-891000000.0,1948000000.0,816000000.0,-891000000.0,1948000000.0,1873000000.0,1427000000.0,1427000000.0,114000000.0,57000000.0,10000000.0,,-649000000.0,-2047000000.0,-716000000.0,-882000000.0,,1986000000.0,
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q1TTM,2018-04-01,2019-03-31,,-41997000000.0,-2383000000.0,-4471000000.0,,3185000000.0,107000000.0,,-1387000000.0,0.0,,-44045000000.0,8458000000.0,-505000000.0,-44045000000.0,8458000000.0,-36092000000.0,-167000000.0,-167000000.0,6827000000.0,0.0,29000000.0,,0.0,-2706000000.0,-2271000000.0,0.0,,2793000000.0,
