company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:30:39+00:00,4.66,4.66,1.4,4.63,,3386000000.0,5239000000.0,5230000000.0,9000000.0,5237000000.0,2000000.0,126762000000.0,153290000000.0,,-21000000.0,,,17053000000.0,126762000000.0,26528000000.0,838000000.0,17053000000.0,9475000000.0,-859000000.0,8616000000.0,153290000000.0,1123800000.0,1118000000.0,1126000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q4,2015-10-01,2015-12-31,,1.34,1.34,0.35,1.33,,952000000.0,1499000000.0,1500000000.0,-1000000.0,1498000000.0,1000000.0,33844000000.0,41145000000.0,,-21000000.0,,,4551000000.0,33844000000.0,7301000000.0,277000000.0,4551000000.0,2750000000.0,-298000000.0,2452000000.0,41145000000.0,1123800000.0,1118000000.0,1126000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 07:00:02+00:00,1.11,1.11,0.35,1.11,,833000000.0,1247000000.0,1237000000.0,10000000.0,1246000000.0,1000000.0,31983000000.0,38644000000.0,,,,,4330000000.0,31983000000.0,6661000000.0,261000000.0,4330000000.0,2331000000.0,-261000000.0,2070000000.0,38644000000.0,1122500000.0,1114000000.0,1121000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.32,3.32,1.05,3.3,,2434000000.0,3740000000.0,3730000000.0,10000000.0,3739000000.0,1000000.0,92918000000.0,112145000000.0,,,,,12502000000.0,92918000000.0,19227000000.0,561000000.0,12502000000.0,6725000000.0,-561000000.0,6164000000.0,112145000000.0,1122500000.0,1114000000.0,1121000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.45,4.45,1.33,4.44,,3302000000.0,5061000000.0,5052000000.0,9000000.0,5060000000.0,1000000.0,123340000000.0,149200000000.0,,,,,16814000000.0,123340000000.0,25860000000.0,692000000.0,16814000000.0,9046000000.0,-692000000.0,8354000000.0,149200000000.0,1122500000.0,1114000000.0,1121000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:41:10+00:00,1.13,1.13,0.35,1.12,,824000000.0,1272000000.0,1272000000.0,,1272000000.0,0.0,30767000000.0,37169000000.0,,,,,4140000000.0,30767000000.0,6402000000.0,166000000.0,4140000000.0,2262000000.0,-166000000.0,2096000000.0,37169000000.0,1125700000.0,1124000000.0,1132000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.21,2.21,0.7,2.19,,1601000000.0,2493000000.0,2493000000.0,,2493000000.0,,60935000000.0,73501000000.0,,,,,8172000000.0,60935000000.0,12566000000.0,300000000.0,8172000000.0,4394000000.0,-300000000.0,4094000000.0,73501000000.0,1125700000.0,1124000000.0,1132000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.16,4.16,1.25,4.14,,3093000000.0,4762000000.0,4763000000.0,-1000000.0,4762000000.0,,119910000000.0,145577000000.0,,,,,16706000000.0,119910000000.0,25667000000.0,1105000000.0,16706000000.0,8961000000.0,-1105000000.0,7856000000.0,145577000000.0,1125700000.0,1124000000.0,1132000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:48:13+00:00,1.08,1.08,0.35,1.07,,777000000.0,1221000000.0,1221000000.0,,1221000000.0,0.0,30168000000.0,36332000000.0,,,,,4032000000.0,30168000000.0,6164000000.0,134000000.0,4032000000.0,2132000000.0,-134000000.0,1998000000.0,36332000000.0,1130600000.0,1128000000.0,1136000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.1,4.1,1.18,4.08,,3073000000.0,4736000000.0,4737000000.0,-1000000.0,4736000000.0,,117421000000.0,143010000000.0,,,,,16682000000.0,117421000000.0,25589000000.0,1097000000.0,16682000000.0,8907000000.0,-1097000000.0,7810000000.0,143010000000.0,1130600000.0,1128000000.0,1136000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 07:02:43+00:00,4.93,4.93,1.7,4.9,0.0,3317000000.0,5319000000.0,5320000000.0,-1000000.0,5317000000.0,2000000.0,146533000000.0,177546000000.0,,-28000000.0,2179000000.0,,18448000000.0,146533000000.0,31013000000.0,1721000000.0,20627000000.0,10386000000.0,-1749000000.0,8637000000.0,177546000000.0,1078500000.0,1073000000.0,1079000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q4,2016-10-01,2016-12-31,,1.59,1.59,0.42,1.57,,1046000000.0,1707000000.0,1707000000.0,,1707000000.0,,36229000000.0,45991000000.0,,-5000000.0,2179000000.0,,4563000000.0,36229000000.0,9762000000.0,262000000.0,6742000000.0,3020000000.0,-267000000.0,2753000000.0,45991000000.0,1078500000.0,1073000000.0,1079000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 16:50:35+00:00,1.44,1.44,0.425,1.43,,921000000.0,1541000000.0,1542000000.0,-1000000.0,1540000000.0,1000000.0,37123000000.0,44615000000.0,,-7000000.0,,,4668000000.0,37123000000.0,7492000000.0,354000000.0,4668000000.0,2824000000.0,-361000000.0,2463000000.0,44615000000.0,1069400000.0,1068000000.0,1073000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.34,3.34,1.28,3.33,,2271000000.0,3612000000.0,3613000000.0,-1000000.0,3610000000.0,2000000.0,110304000000.0,131555000000.0,,-23000000.0,,,13885000000.0,110304000000.0,21251000000.0,1459000000.0,13885000000.0,7366000000.0,-1482000000.0,5884000000.0,131555000000.0,1069400000.0,1068000000.0,1073000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.68,4.68,1.62,4.66,,3223000000.0,5111000000.0,5113000000.0,-2000000.0,5108000000.0,3000000.0,144148000000.0,172700000000.0,,-44000000.0,,,18436000000.0,144148000000.0,28552000000.0,1736000000.0,18436000000.0,10116000000.0,-1780000000.0,8336000000.0,172700000000.0,1069400000.0,1068000000.0,1073000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 07:16:34+00:00,0.86,0.86,0.425,0.86,,604000000.0,924000000.0,924000000.0,,924000000.0,,36710000000.0,43725000000.0,,-7000000.0,,,4658000000.0,36710000000.0,7015000000.0,822000000.0,4658000000.0,2357000000.0,-829000000.0,1528000000.0,43725000000.0,1074400000.0,1070000000.0,1075000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.9,1.9,0.85,1.9,,1350000000.0,2071000000.0,2071000000.0,,2070000000.0,1000000.0,73181000000.0,86940000000.0,,-16000000.0,,,9217000000.0,73181000000.0,13759000000.0,1105000000.0,9217000000.0,4542000000.0,-1121000000.0,3421000000.0,86940000000.0,1074400000.0,1070000000.0,1075000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.35,4.35,1.55,4.34,,3135000000.0,4817000000.0,4808000000.0,9000000.0,4814000000.0,3000000.0,139008000000.0,166729000000.0,,-37000000.0,,,18098000000.0,139008000000.0,27721000000.0,1643000000.0,18098000000.0,9623000000.0,-1680000000.0,7943000000.0,166729000000.0,1074400000.0,1070000000.0,1075000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:07:28+00:00,1.04,1.04,0.425,1.04,,746000000.0,1147000000.0,1147000000.0,,1146000000.0,1000000.0,36471000000.0,43215000000.0,,-9000000.0,,,4559000000.0,36471000000.0,6744000000.0,283000000.0,4559000000.0,2185000000.0,-292000000.0,1893000000.0,43215000000.0,1101900000.0,1092000000.0,1099000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.62,4.62,1.48,4.6,,3355000000.0,5165000000.0,5156000000.0,9000000.0,5162000000.0,3000000.0,133065000000.0,160173000000.0,,-30000000.0,,,17580000000.0,133065000000.0,27108000000.0,987000000.0,17580000000.0,9528000000.0,-1017000000.0,8511000000.0,160173000000.0,1101900000.0,1092000000.0,1099000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 06:26:11+00:00,6.47,6.47,2.0,6.44,181000000.0,1637000000.0,6623000000.0,6631000000.0,-8000000.0,6622000000.0,1000000.0,156258000000.0,184786000000.0,,-208000000.0,,,18809000000.0,156258000000.0,28528000000.0,1062000000.0,18990000000.0,9538000000.0,-1270000000.0,8268000000.0,184786000000.0,1023500000.0,1020000000.0,1024000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q4,2017-10-01,2017-12-31,,3.22,3.22,0.5,3.19,46000000.0,-478000000.0,3287000000.0,3287000000.0,,3287000000.0,,40492000000.0,48406000000.0,,-2000000.0,,,4739000000.0,40492000000.0,7914000000.0,318000000.0,4785000000.0,3129000000.0,-320000000.0,2809000000.0,48406000000.0,1023500000.0,1020000000.0,1024000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 16:28:30+00:00,1.26,1.26,0.5,1.26,,777000000.0,1285000000.0,1285000000.0,,1285000000.0,,39064000000.0,46181000000.0,,-192000000.0,,,4618000000.0,39064000000.0,7117000000.0,245000000.0,4618000000.0,2499000000.0,-437000000.0,2062000000.0,46181000000.0,1019800000.0,1016000000.0,1020000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.25,3.25,1.5,3.25,135000000.0,2115000000.0,3336000000.0,3344000000.0,-8000000.0,3335000000.0,1000000.0,115766000000.0,136380000000.0,,-206000000.0,,,14070000000.0,115766000000.0,20614000000.0,744000000.0,14205000000.0,6409000000.0,-950000000.0,5459000000.0,136380000000.0,1019800000.0,1016000000.0,1020000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.84,4.84,1.93,4.82,135000000.0,3161000000.0,5043000000.0,5051000000.0,-8000000.0,5042000000.0,1000000.0,151995000000.0,182371000000.0,,-211000000.0,2179000000.0,,18633000000.0,151995000000.0,30376000000.0,1006000000.0,20947000000.0,9429000000.0,-1217000000.0,8212000000.0,182371000000.0,1019800000.0,1016000000.0,1020000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 07:12:37+00:00,1.07,1.07,0.5,1.07,135000000.0,766000000.0,1098000000.0,1097000000.0,1000000.0,1098000000.0,,38759000000.0,45685000000.0,,-7000000.0,,,4674000000.0,38759000000.0,6926000000.0,247000000.0,4809000000.0,2117000000.0,-254000000.0,1863000000.0,45685000000.0,1026200000.0,1019000000.0,1024000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.99,1.99,1.0,1.99,135000000.0,1338000000.0,2051000000.0,2059000000.0,-8000000.0,2050000000.0,1000000.0,76702000000.0,90199000000.0,,-14000000.0,,,9452000000.0,76702000000.0,13497000000.0,499000000.0,9587000000.0,3910000000.0,-513000000.0,3397000000.0,90199000000.0,1026200000.0,1019000000.0,1024000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.02,5.02,1.85,4.99,135000000.0,3305000000.0,5299000000.0,5308000000.0,-9000000.0,5297000000.0,2000000.0,150054000000.0,180805000000.0,,-26000000.0,2179000000.0,,18683000000.0,150054000000.0,30751000000.0,1115000000.0,20997000000.0,9754000000.0,-1141000000.0,8613000000.0,180805000000.0,1026200000.0,1019000000.0,1024000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:09:27+00:00,0.92,0.92,0.5,0.92,,572000000.0,953000000.0,962000000.0,-9000000.0,952000000.0,1000000.0,37943000000.0,44514000000.0,,-7000000.0,,,4778000000.0,37943000000.0,6571000000.0,252000000.0,4778000000.0,1793000000.0,-259000000.0,1534000000.0,44514000000.0,1034800000.0,1030000000.0,1035000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.81,4.81,1.78,4.78,,3143000000.0,5125000000.0,5135000000.0,-10000000.0,5123000000.0,2000000.0,148005000000.0,178845000000.0,,-26000000.0,2179000000.0,,18667000000.0,148005000000.0,30840000000.0,1690000000.0,20846000000.0,9994000000.0,-1716000000.0,8278000000.0,178845000000.0,1034800000.0,1030000000.0,1035000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 06:26:11+00:00,-0.57,-0.57,2.0,-0.57,6149000000.0,2002000000.0,-596000000.0,-596000000.0,0.0,-594000000.0,-2000000.0,163041000000.0,194579000000.0,,4000000.0,,,21368000000.0,163041000000.0,31538000000.0,2619000000.0,27517000000.0,4021000000.0,-2615000000.0,1406000000.0,194579000000.0,1042100000.0,1044000000.0,1044000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 06:55:57+00:00,1.36,1.36,0.5,1.36,0.0,509000000.0,1390000000.0,1390000000.0,0.0,1390000000.0,0.0,39941000000.0,47490000000.0,,-1000000.0,,,4975000000.0,39941000000.0,7549000000.0,674000000.0,4975000000.0,2574000000.0,-675000000.0,1899000000.0,47490000000.0,1022100000.0,1020000000.0,1022000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3YTD,2018-01-01,2018-09-30,,-0.18,-0.18,1.5,-0.18,3921000000.0,1478000000.0,-175000000.0,-174000000.0,-1000000.0,-1173000000.0,,118282000000.0,140155000000.0,998000000.0,-1000000.0,,,14755000000.0,118282000000.0,21873000000.0,1886000000.0,18676000000.0,3197000000.0,-1887000000.0,1304000000.0,140155000000.0,1022100000.0,1020000000.0,1022000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.04,3.04,2.0,3.01,3967000000.0,1000000000.0,3112000000.0,3113000000.0,-1000000.0,2114000000.0,,158774000000.0,188561000000.0,998000000.0,-3000000.0,,,19494000000.0,158774000000.0,29787000000.0,2204000000.0,23461000000.0,6326000000.0,-2207000000.0,4113000000.0,188561000000.0,1022100000.0,1020000000.0,1022000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:28:04+00:00,-2.52,-2.52,0.5,-2.52,3921000000.0,497000000.0,-2563000000.0,-2562000000.0,-1000000.0,-2563000000.0,0.0,39507000000.0,46922000000.0,,-3000000.0,,,4867000000.0,39507000000.0,7415000000.0,689000000.0,8788000000.0,-1373000000.0,-692000000.0,-2065000000.0,46922000000.0,1017100000.0,1018000000.0,1018000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.94,2.94,2.0,2.91,3967000000.0,1268000000.0,3007000000.0,3008000000.0,-1000000.0,2009000000.0,,157897000000.0,187252000000.0,998000000.0,-194000000.0,,,19137000000.0,157897000000.0,29355000000.0,1775000000.0,23104000000.0,6251000000.0,-1969000000.0,4276000000.0,187252000000.0,1017100000.0,1018000000.0,1018000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:57:10+00:00,0.98,0.98,0.5,0.98,,472000000.0,998000000.0,998000000.0,,,0.0,38834000000.0,45743000000.0,998000000.0,3000000.0,,,4913000000.0,38834000000.0,6909000000.0,523000000.0,4913000000.0,1996000000.0,-520000000.0,1470000000.0,45743000000.0,,1016000000.0,1019000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.53,6.53,2.0,6.5,181000000.0,1537000000.0,6668000000.0,6667000000.0,1000000.0,5670000000.0,,157149000000.0,186015000000.0,998000000.0,-198000000.0,,,18944000000.0,157149000000.0,28866000000.0,1333000000.0,19125000000.0,9741000000.0,-1531000000.0,8204000000.0,186015000000.0,,1016000000.0,1019000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q4,2019-10-01,2019-12-31,,1.35,1.35,0.5,1.33,,590000000.0,1744000000.0,1744000000.0,,1747000000.0,-3000000.0,55198000000.0,66889000000.0,,31000000.0,,,8654000000.0,55198000000.0,11691000000.0,734000000.0,8654000000.0,3037000000.0,-703000000.0,2334000000.0,66889000000.0,1300800000.0,1301000000.0,1305000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 06:26:11+00:00,5.1,5.1,2.0,5.08,0.0,2366000000.0,6631000000.0,6631000000.0,0.0,6634000000.0,-3000000.0,211248000000.0,256776000000.0,,124000000.0,,,33541000000.0,211248000000.0,45528000000.0,3114000000.0,33541000000.0,11987000000.0,-2990000000.0,8997000000.0,256776000000.0,1300800000.0,1301000000.0,1305000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 06:55:57+00:00,1.17,1.17,0.5,1.17,0.0,604000000.0,1529000000.0,1529000000.0,0.0,1530000000.0,-1000000.0,53287000000.0,64810000000.0,,31000000.0,,,8595000000.0,53287000000.0,11523000000.0,826000000.0,8595000000.0,2928000000.0,-795000000.0,2133000000.0,64810000000.0,1307700000.0,1302000000.0,1305000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.75,3.75,1.5,3.75,,1776000000.0,4887000000.0,4887000000.0,,4887000000.0,,156050000000.0,189887000000.0,,93000000.0,,,24887000000.0,156050000000.0,33837000000.0,2380000000.0,24887000000.0,8950000000.0,-2287000000.0,6663000000.0,189887000000.0,1307700000.0,1302000000.0,1305000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.36,3.36,2.0,3.36,2228000000.0,2300000000.0,4466000000.0,4465000000.0,1000000.0,5466000000.0,-2000000.0,200809000000.0,244311000000.0,-998000000.0,98000000.0,,,31500000000.0,200809000000.0,43502000000.0,3113000000.0,33728000000.0,9774000000.0,-3015000000.0,6765000000.0,244311000000.0,1307700000.0,1302000000.0,1305000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 16:28:04+00:00,1.49,1.49,0.5,1.49,0.0,660000000.0,1931000000.0,1931000000.0,0.0,1936000000.0,-5000000.0,52057000000.0,63431000000.0,,31000000.0,,,8042000000.0,52057000000.0,11374000000.0,772000000.0,8042000000.0,3332000000.0,-741000000.0,2591000000.0,63431000000.0,1299300000.0,1301000000.0,1302000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.58,2.58,1.0,2.58,,1172000000.0,3358000000.0,3358000000.0,,3357000000.0,1000000.0,102763000000.0,125077000000.0,,62000000.0,,,16292000000.0,102763000000.0,22314000000.0,1554000000.0,16292000000.0,6022000000.0,-1492000000.0,4530000000.0,125077000000.0,1299300000.0,1301000000.0,1302000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.55,3.55,2.0,3.55,2228000000.0,2205000000.0,4327000000.0,4326000000.0,1000000.0,5326000000.0,-1000000.0,187463000000.0,226991000000.0,-998000000.0,66000000.0,,,27880000000.0,187463000000.0,39528000000.0,2961000000.0,30108000000.0,9420000000.0,-2895000000.0,6531000000.0,226991000000.0,1299300000.0,1301000000.0,1302000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 06:39:08+00:00,1.09,1.09,0.5,1.09,,512000000.0,1427000000.0,1427000000.0,,1421000000.0,6000000.0,50706000000.0,61646000000.0,,31000000.0,,,8250000000.0,50706000000.0,10940000000.0,782000000.0,8250000000.0,2690000000.0,-751000000.0,1939000000.0,61646000000.0,1303700000.0,1298000000.0,1302000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.46,-0.46,2.0,-0.46,6149000000.0,2042000000.0,-167000000.0,-167000000.0,,827000000.0,4000000.0,174913000000.0,210482000000.0,-998000000.0,32000000.0,,,24705000000.0,174913000000.0,35569000000.0,2878000000.0,30854000000.0,4715000000.0,-2846000000.0,1875000000.0,210482000000.0,1303700000.0,1298000000.0,1302000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.55,5.55,2.0,5.52,,2621000000.0,7216000000.0,7216000000.0,,7220000000.0,-4000000.0,215276000000.0,261885000000.0,,147000000.0,,,33854000000.0,215276000000.0,46609000000.0,3065000000.0,33854000000.0,12755000000.0,-2918000000.0,9837000000.0,261885000000.0,1303200000.0,1306000000.0,1312000000.0
CVS Health Corp,CVS,549300EJG376EN5NQE29,64803,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 06:39:08+00:00,1.54,1.54,0.5,1.53,,767000000.0,2012000000.0,2012000000.0,,2007000000.0,5000000.0,54734000000.0,66755000000.0,,54000000.0,,,8563000000.0,54734000000.0,12021000000.0,733000000.0,8563000000.0,3458000000.0,-679000000.0,2779000000.0,66755000000.0,1303200000.0,1306000000.0,1312000000.0
