company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 15:53:03+00:00,22000000.0,1.67,1.67,1.64,,90800000.0,141700000.0,141700000.0,141300000.0,400000.0,947800000.0,1516400000.0,7500000.0,2000000.0,297900000.0,947800000.0,568600000.0,25800000.0,4100000.0,321900000.0,246700000.0,-14200000.0,232500000.0,1516400000.0,84700000.0,84700000.0,84700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q1TTM,2013-04-01,2014-03-31,,83200000.0,6.11,6.11,6.0,,320600000.0,541300000.0,541300000.0,539700000.0,1600000.0,3630300000.0,5798100000.0,9600000.0,21900000.0,1130500000.0,3630300000.0,2167800000.0,97700000.0,17800000.0,1235600000.0,932200000.0,-70300000.0,861900000.0,5798100000.0,85200000.0,85200000.0,85200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 15:49:45+00:00,21000000.0,1.33,1.33,1.31,,74200000.0,113500000.0,113500000.0,113100000.0,400000.0,913900000.0,1430700000.0,6900000.0,7600000.0,284900000.0,913900000.0,516800000.0,25700000.0,3200000.0,313500000.0,203300000.0,-15600000.0,187700000.0,1430700000.0,85200000.0,85200000.0,85200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 15:06:05+00:00,164500000.0,4.43,4.43,4.35,,287300000.0,438700000.0,438700000.0,437600000.0,1100000.0,5776800000.0,8680100000.0,-7800000.0,113900000.0,1628100000.0,5776800000.0,2903300000.0,274900000.0,11900000.0,1906500000.0,996800000.0,-270800000.0,726000000.0,8680100000.0,98800000.0,98800000.0,98800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q4,2015-10-01,2015-12-31,,43900000.0,1.17,1.17,1.15,,65500000.0,110200000.0,110200000.0,110000000.0,200000.0,1559900000.0,2300500000.0,-3400000.0,54000000.0,409700000.0,1559900000.0,740600000.0,56800000.0,2900000.0,507600000.0,233000000.0,-57300000.0,175700000.0,2300500000.0,98800000.0,98800000.0,98800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 08:52:03+00:00,44900000.0,1.53,1.53,1.5,,96500000.0,155000000.0,155000000.0,154700000.0,300000.0,1552400000.0,2317300000.0,-3200000.0,26300000.0,385600000.0,1552400000.0,764900000.0,55900000.0,2500000.0,456800000.0,308100000.0,-56600000.0,251500000.0,2317300000.0,101100000.0,101100000.0,101100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q3YTD,2015-01-01,2015-09-30,,120600000.0,3.26,3.26,3.2,,221800000.0,328500000.0,328500000.0,327600000.0,900000.0,4216900000.0,6379600000.0,-4400000.0,59900000.0,1218400000.0,4216900000.0,2162700000.0,218100000.0,9000000.0,1398900000.0,763800000.0,-213500000.0,550300000.0,6379600000.0,101100000.0,101100000.0,101100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q3TTM,2014-10-01,2015-09-30,,136000000.0,4.67,4.67,4.57,,289400000.0,448400000.0,448400000.0,447200000.0,1200000.0,5183100000.0,7892300000.0,-7900000.0,62300000.0,1528100000.0,5183100000.0,2709200000.0,250200000.0,13100000.0,1726400000.0,982800000.0,-245000000.0,737800000.0,7892300000.0,101100000.0,101100000.0,101100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 10:04:39+00:00,44600000.0,1.69,1.69,1.66,,96200000.0,170100000.0,170100000.0,169800000.0,300000.0,1496400000.0,2269100000.0,-2300000.0,14300000.0,390500000.0,1496400000.0,772700000.0,57900000.0,3200000.0,449400000.0,323300000.0,-57000000.0,266300000.0,2269100000.0,100700000.0,100700000.0,100700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q2YTD,2015-01-01,2015-06-30,,75700000.0,1.73,1.73,1.7,,125300000.0,173500000.0,173500000.0,172900000.0,600000.0,2664500000.0,4062300000.0,-1200000.0,33600000.0,832800000.0,2664500000.0,1397800000.0,162200000.0,6500000.0,942100000.0,455700000.0,-156900000.0,298800000.0,4062300000.0,100700000.0,100700000.0,100700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q2TTM,2014-07-01,2015-06-30,,109400000.0,4.76,4.76,4.66,,274400000.0,430900000.0,430900000.0,429700000.0,1200000.0,4611300000.0,7126800000.0,-5200000.0,41800000.0,1448200000.0,4611300000.0,2515500000.0,220200000.0,14600000.0,1599400000.0,916100000.0,-210800000.0,705300000.0,7126800000.0,100700000.0,100700000.0,100700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 14:28:31+00:00,31100000.0,0.04,0.04,0.04,,29100000.0,3400000.0,3400000.0,3100000.0,300000.0,1168100000.0,1793200000.0,1100000.0,19300000.0,442300000.0,1168100000.0,625100000.0,104300000.0,3300000.0,492700000.0,132400000.0,-99900000.0,32500000.0,1793200000.0,77500000.0,77500000.0,77500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2015.0,Q1TTM,2014-04-01,2015-03-31,,86800000.0,4.74,4.74,4.64,,269000000.0,402500000.0,402500000.0,401200000.0,1300000.0,4062700000.0,6374100000.0,4600000.0,29500000.0,1355600000.0,4062700000.0,2311400000.0,188100000.0,15500000.0,1471900000.0,839500000.0,-168000000.0,671500000.0,6374100000.0,77500000.0,77500000.0,77500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 15:06:10+00:00,179500000.0,7.14,7.14,7.02,,360700000.0,712900000.0,712900000.0,711800000.0,1100000.0,6698900000.0,9552900000.0,12500000.0,58400000.0,1345500000.0,6698900000.0,2854000000.0,219100000.0,9600000.0,1583400000.0,1270600000.0,-197000000.0,1073600000.0,9552900000.0,102500000.0,102500000.0,102500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q4,2016-10-01,2016-12-31,,48800000.0,1.79,1.79,1.77,,80400000.0,164300000.0,164300000.0,164100000.0,200000.0,1878000000.0,2339500000.0,13800000.0,9800000.0,121300000.0,1878000000.0,461500000.0,52900000.0,2200000.0,179900000.0,281600000.0,-36900000.0,244700000.0,2339500000.0,102500000.0,102500000.0,102500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 13:54:37+00:00,41100000.0,1.74,1.74,1.71,,83600000.0,179800000.0,179800000.0,179500000.0,300000.0,1626300000.0,2414700000.0,-5600000.0,22800000.0,400500000.0,1626300000.0,788400000.0,58200000.0,3200000.0,464400000.0,324000000.0,-60600000.0,263400000.0,2414700000.0,102900000.0,102900000.0,102900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q3YTD,2016-01-01,2016-09-30,,130700000.0,5.35,5.35,5.25,,280300000.0,548600000.0,548600000.0,547700000.0,900000.0,4820900000.0,7213400000.0,-1300000.0,48600000.0,1224200000.0,4820900000.0,2392500000.0,166200000.0,7400000.0,1403500000.0,989000000.0,-160100000.0,828900000.0,7213400000.0,102900000.0,102900000.0,102900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q3TTM,2015-10-01,2016-09-30,,174600000.0,6.52,6.52,6.4,,345800000.0,658800000.0,658800000.0,657700000.0,1100000.0,6380800000.0,9513900000.0,-4700000.0,102600000.0,1633900000.0,6380800000.0,3133100000.0,223000000.0,10300000.0,1911100000.0,1222000000.0,-217400000.0,1004600000.0,9513900000.0,102900000.0,102900000.0,102900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 07:03:55+00:00,45300000.0,2.0,2.0,1.96,,107500000.0,204400000.0,204400000.0,204100000.0,300000.0,1603900000.0,2430700000.0,-2400000.0,6600000.0,409400000.0,1603900000.0,826800000.0,53500000.0,2300000.0,461300000.0,365500000.0,-53600000.0,311900000.0,2430700000.0,102200000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q2YTD,2016-01-01,2016-06-30,,89600000.0,3.61,3.61,3.54,,196700000.0,368800000.0,368800000.0,368200000.0,600000.0,3194600000.0,4798700000.0,4300000.0,25800000.0,823700000.0,3194600000.0,1604100000.0,108000000.0,4200000.0,939100000.0,665000000.0,-99500000.0,565500000.0,4798700000.0,102200000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q2TTM,2015-07-01,2016-06-30,,178400000.0,6.31,6.31,6.19,,358700000.0,634000000.0,634000000.0,632900000.0,1100000.0,6306900000.0,9416500000.0,-2300000.0,106100000.0,1619000000.0,6306900000.0,3109600000.0,220700000.0,9600000.0,1903500000.0,1206100000.0,-213400000.0,992700000.0,9416500000.0,102200000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 10:00:38+00:00,44300000.0,1.61,1.61,1.58,,89200000.0,164400000.0,164400000.0,164100000.0,300000.0,1590700000.0,2368000000.0,6700000.0,19200000.0,414300000.0,1590700000.0,777300000.0,54500000.0,1900000.0,477800000.0,299500000.0,-45900000.0,253600000.0,2368000000.0,101600000.0,101600000.0,101600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2016.0,Q1TTM,2015-04-01,2016-03-31,,177700000.0,6.0,6.0,5.89,,347400000.0,599700000.0,599700000.0,598600000.0,1100000.0,6199400000.0,9254900000.0,-2200000.0,113800000.0,1600100000.0,6199400000.0,3055500000.0,225100000.0,10500000.0,1891600000.0,1163900000.0,-216800000.0,947100000.0,9254900000.0,101600000.0,101600000.0,101600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 14:42:51+00:00,216500000.0,11.99,11.99,11.81,,-155400000.0,1232900000.0,1232900000.0,1227100000.0,5800000.0,7216200000.0,10308000000.0,-6000000.0,70900000.0,1499200000.0,7216200000.0,3091800000.0,235100000.0,13400000.0,1786600000.0,1305200000.0,-227700000.0,1077500000.0,10308000000.0,102400000.0,102400000.0,102400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q4,2017-10-01,2017-12-31,,62900000.0,6.59,6.72,6.63,,-424000000.0,690200000.0,690200000.0,687800000.0,2400000.0,1927600000.0,2744700000.0,1400000.0,6300000.0,417300000.0,1927600000.0,817100000.0,67800000.0,2000000.0,486500000.0,330600000.0,-64400000.0,266200000.0,2744700000.0,102400000.0,102400000.0,102400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 14:04:24+00:00,54600000.0,1.77,1.68,1.65,,92500000.0,174300000.0,174300000.0,171500000.0,2800000.0,1837200000.0,2621400000.0,-3900000.0,21600000.0,381300000.0,1837200000.0,784200000.0,59900000.0,3900000.0,457500000.0,326700000.0,-59900000.0,266800000.0,2621400000.0,96900000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q3YTD,2017-01-01,2017-09-30,,153600000.0,5.4,5.27,5.18,,268600000.0,542700000.0,542700000.0,539300000.0,3400000.0,5288600000.0,7563300000.0,-7400000.0,64600000.0,1081900000.0,5288600000.0,2274700000.0,167300000.0,11400000.0,1300100000.0,974600000.0,-163300000.0,811300000.0,7563300000.0,96900000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q3TTM,2016-10-01,2017-09-30,,202400000.0,7.19,7.06,6.95,,349000000.0,707000000.0,707000000.0,703400000.0,3600000.0,7166600000.0,9902800000.0,6400000.0,74400000.0,1203200000.0,7166600000.0,2736200000.0,220200000.0,13600000.0,1480000000.0,1256200000.0,-200200000.0,1056000000.0,9902800000.0,96900000.0,102200000.0,102200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 13:30:47+00:00,51400000.0,1.84,1.8,1.78,,94100000.0,185100000.0,185100000.0,184800000.0,300000.0,1750200000.0,2528200000.0,-500000.0,39100000.0,357700000.0,1750200000.0,778000000.0,55000000.0,4900000.0,448200000.0,329800000.0,-50600000.0,279200000.0,2528200000.0,102400000.0,102400000.0,102400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q2YTD,2017-01-01,2017-06-30,,99000000.0,3.63,3.59,3.53,,176100000.0,368400000.0,368400000.0,367800000.0,600000.0,3451400000.0,4941900000.0,-3500000.0,43000000.0,700600000.0,3451400000.0,1490500000.0,107400000.0,7500000.0,842600000.0,647900000.0,-103400000.0,544500000.0,4941900000.0,102400000.0,102400000.0,102400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q2TTM,2016-07-01,2017-06-30,,188900000.0,7.16,7.12,7.01,,340100000.0,712500000.0,712500000.0,711400000.0,1100000.0,6955700000.0,9696100000.0,4700000.0,75600000.0,1222400000.0,6955700000.0,2740400000.0,218500000.0,12900000.0,1486900000.0,1253500000.0,-200900000.0,1052600000.0,9696100000.0,102400000.0,102400000.0,102400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 15:34:48+00:00,47600000.0,1.79,1.79,1.75,,82000000.0,183300000.0,183300000.0,183000000.0,300000.0,1701200000.0,2413700000.0,-3000000.0,3900000.0,342900000.0,1701200000.0,712500000.0,52400000.0,2600000.0,394400000.0,318100000.0,-52800000.0,265300000.0,2413700000.0,102500000.0,102500000.0,102500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2017.0,Q1TTM,2016-04-01,2017-03-31,,182800000.0,7.32,7.32,7.19,,353500000.0,731800000.0,731800000.0,730700000.0,1100000.0,6809400000.0,9598600000.0,2800000.0,43100000.0,1274100000.0,6809400000.0,2789200000.0,217000000.0,10300000.0,1500000000.0,1289200000.0,-203900000.0,1085300000.0,9598600000.0,102500000.0,102500000.0,102500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 14:42:51+00:00,231700000.0,8.71,8.71,8.61,,384400000.0,883900000.0,883900000.0,883700000.0,200000.0,8157000000.0,11333400000.0,167700000.0,48100000.0,1570900000.0,8157000000.0,3176400000.0,244200000.0,19100000.0,1850700000.0,1325700000.0,-57400000.0,1268300000.0,11333400000.0,101400000.0,101400000.0,101400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q4,2018-10-01,2018-12-31,,56200000.0,1.58,1.58,1.57,,56200000.0,158300000.0,158300000.0,157900000.0,400000.0,2015100000.0,2787500000.0,-41400000.0,11600000.0,396900000.0,2015100000.0,772400000.0,58200000.0,6400000.0,464700000.0,307700000.0,-93200000.0,214500000.0,2787500000.0,101400000.0,101400000.0,101400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:27:27+00:00,54700000.0,3.14,3.14,3.1,,180600000.0,319000000.0,319000000.0,318800000.0,200000.0,2041400000.0,2831300000.0,209800000.0,10000000.0,381800000.0,2041400000.0,789900000.0,59400000.0,5800000.0,446500000.0,343400000.0,156200000.0,499600000.0,2831300000.0,101500000.0,101500000.0,102800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q3YTD,2018-01-01,2018-09-30,,175500000.0,7.13,7.13,7.04,,328200000.0,725600000.0,725600000.0,725800000.0,-200000.0,6141900000.0,8545900000.0,209100000.0,36500000.0,1174000000.0,6141900000.0,2404000000.0,186000000.0,12700000.0,1386000000.0,1018000000.0,35800000.0,1053800000.0,8545900000.0,101500000.0,101500000.0,102800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q3TTM,2017-10-01,2018-09-30,,238400000.0,13.72,13.85,13.67,,-95800000.0,1415800000.0,1415800000.0,1413600000.0,2200000.0,8069500000.0,11290600000.0,210500000.0,42800000.0,1591300000.0,8069500000.0,3221100000.0,253800000.0,14700000.0,1872500000.0,1348600000.0,-28600000.0,1320000000.0,11290600000.0,101500000.0,101500000.0,102800000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:13:14+00:00,58500000.0,2.29,2.29,2.27,,78600000.0,234100000.0,234100000.0,233800000.0,300000.0,2031200000.0,2866300000.0,2800000.0,12200000.0,395200000.0,2031200000.0,835100000.0,63100000.0,3800000.0,465900000.0,369200000.0,-56500000.0,312700000.0,2866300000.0,102100000.0,102100000.0,103000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q2YTD,2018-01-01,2018-06-30,,120800000.0,3.99,3.99,3.94,,147600000.0,406600000.0,406600000.0,407000000.0,-400000.0,4100500000.0,5714600000.0,-700000.0,26500000.0,792200000.0,4100500000.0,1614100000.0,126600000.0,6900000.0,939500000.0,674600000.0,-120400000.0,554200000.0,5714600000.0,102100000.0,102100000.0,103000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q2TTM,2017-07-01,2018-06-30,,238300000.0,12.35,12.39,12.22,,-183900000.0,1271100000.0,1271100000.0,1266300000.0,4800000.0,7865300000.0,11080700000.0,-3200000.0,54400000.0,1590800000.0,7865300000.0,3215400000.0,254300000.0,12800000.0,1883500000.0,1331900000.0,-244700000.0,1087200000.0,11080700000.0,102100000.0,102100000.0,103000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 14:28:36+00:00,62300000.0,1.7,1.7,1.67,,69000000.0,172500000.0,172500000.0,173200000.0,-700000.0,2069300000.0,2848300000.0,-3500000.0,14300000.0,397000000.0,2069300000.0,779000000.0,63500000.0,3100000.0,473600000.0,305400000.0,-63900000.0,241500000.0,2848300000.0,101900000.0,101900000.0,103700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2018.0,Q1TTM,2017-04-01,2018-03-31,,231200000.0,11.9,11.9,11.73,,-168400000.0,1222100000.0,1222100000.0,1217300000.0,4800000.0,7584300000.0,10742600000.0,-6500000.0,81300000.0,1553300000.0,7584300000.0,3158300000.0,246200000.0,13900000.0,1865800000.0,1292500000.0,-238800000.0,1053700000.0,10742600000.0,101900000.0,101900000.0,103700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q4,2019-10-01,2019-12-31,,64200000.0,2.34,2.34,2.31,,65500000.0,227300000.0,227300000.0,227100000.0,200000.0,2132700000.0,2953400000.0,15000000.0,6200000.0,413900000.0,2132700000.0,820700000.0,64400000.0,5800000.0,484300000.0,336400000.0,-43600000.0,292800000.0,2953400000.0,97900000.0,97900000.0,97900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 14:42:51+00:00,243200000.0,8.42,8.42,8.35,,280000000.0,824900000.0,824900000.0,823800000.0,1100000.0,8302300000.0,11554800000.0,-3200000.0,54600000.0,1624500000.0,8302300000.0,3252500000.0,240700000.0,18600000.0,1922300000.0,1330200000.0,-225300000.0,1104900000.0,11554800000.0,97900000.0,97900000.0,97900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:27:27+00:00,61700000.0,2.26,2.26,2.25,,66400000.0,221000000.0,221000000.0,220700000.0,300000.0,2111200000.0,2928500000.0,2700000.0,14200000.0,401500000.0,2111200000.0,817300000.0,60500000.0,5300000.0,477400000.0,339900000.0,-52500000.0,287400000.0,2928500000.0,97700000.0,97700000.0,98100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q3YTD,2019-01-01,2019-09-30,,179000000.0,6.08,6.08,6.04,,214500000.0,597600000.0,597600000.0,596700000.0,900000.0,6169600000.0,8601400000.0,-18200000.0,48400000.0,1210600000.0,6169600000.0,2431800000.0,176300000.0,12800000.0,1438000000.0,993800000.0,-181700000.0,812100000.0,8601400000.0,97700000.0,97700000.0,98100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q3TTM,2018-10-01,2019-09-30,,235200000.0,7.66,7.66,7.61,,270700000.0,755900000.0,755900000.0,754600000.0,1300000.0,8184700000.0,11388900000.0,-59600000.0,60000000.0,1607500000.0,8184700000.0,3204200000.0,234500000.0,19200000.0,1902700000.0,1301500000.0,-274900000.0,1026600000.0,11388900000.0,97700000.0,97700000.0,98100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:13:14+00:00,60200000.0,1.94,1.94,1.93,,79300000.0,190700000.0,190700000.0,190400000.0,300000.0,2056900000.0,2881700000.0,-10500000.0,13600000.0,415300000.0,2056900000.0,824800000.0,59100000.0,3900000.0,489100000.0,335700000.0,-65700000.0,270000000.0,2881700000.0,98100000.0,98100000.0,98700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q2YTD,2019-01-01,2019-06-30,,117300000.0,3.82,3.82,3.79,,148100000.0,376600000.0,376600000.0,376000000.0,600000.0,4058400000.0,5672900000.0,-20900000.0,34200000.0,809100000.0,4058400000.0,1614500000.0,115800000.0,7500000.0,960600000.0,653900000.0,-129200000.0,524700000.0,5672900000.0,98100000.0,98100000.0,98700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q2TTM,2018-07-01,2019-06-30,,228200000.0,8.54,8.54,8.46,,384900000.0,853900000.0,853900000.0,852700000.0,1200000.0,8114900000.0,11291700000.0,147500000.0,55800000.0,1587800000.0,8114900000.0,3176800000.0,233400000.0,19700000.0,1871800000.0,1305000000.0,-66200000.0,1238800000.0,11291700000.0,98100000.0,98100000.0,98700000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:10:01+00:00,57100000.0,1.88,1.88,1.86,0.0,68800000.0,185900000.0,185900000.0,185600000.0,300000.0,2001500000.0,2791200000.0,-10400000.0,20600000.0,393800000.0,2001500000.0,789700000.0,56700000.0,3600000.0,471500000.0,318200000.0,-63500000.0,254700000.0,2791200000.0,98600000.0,98600000.0,98600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2019.0,Q1TTM,2018-04-01,2019-03-31,,226500000.0,8.89,8.89,8.8,,384200000.0,897300000.0,897300000.0,896100000.0,1200000.0,8089200000.0,11276300000.0,160800000.0,54400000.0,1567700000.0,8089200000.0,3187100000.0,237400000.0,19600000.0,1848600000.0,1338500000.0,-57000000.0,1281500000.0,11276300000.0,98600000.0,98600000.0,98600000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2020.0,Q1TTM,2019-04-01,2020-03-31,,248400000.0,3.27,3.27,3.22,437400000.0,260400000.0,322100000.0,322100000.0,321000000.0,1100000.0,8396600000.0,11587400000.0,-8900000.0,59400000.0,1626200000.0,8396600000.0,3190800000.0,239000000.0,11000000.0,2371400000.0,819400000.0,-236900000.0,582500000.0,11587400000.0,97200000.0,97200000.0,97200000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:10:01+00:00,62300000.0,-3.27,-3.27,-3.27,437400000.0,49200000.0,-316900000.0,-316900000.0,-317200000.0,300000.0,2095800000.0,2823800000.0,-16100000.0,25400000.0,395500000.0,2095800000.0,728000000.0,55000000.0,-4000000.0,920600000.0,-192600000.0,-75100000.0,-267700000.0,2823800000.0,97200000.0,97200000.0,97200000.0
