company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q3TTM,2014-06-28,2015-07-03,,-27585000.0,6653000.0,59876000.0,25579000.0,-16385000.0,105022000.0,190925000.0,-389636000.0,-120085000.0,509578000.0,-389636000.0,-120085000.0,509578000.0,25436000.0,418787000.0,418787000.0,,40647000.0,-7024000.0,-6127000.0,-5450000.0,-83455000.0,-174534000.0,-504025000.0,2532000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q3,2015-04-04,2015-07-03,,-11585000.0,1826000.0,14782000.0,-6429000.0,47459000.0,22208000.0,118704000.0,-90237000.0,1979000.0,183901000.0,-90237000.0,1979000.0,183901000.0,89214000.0,113642000.0,113642000.0,,6192000.0,-1260000.0,35463000.0,-942000.0,-20362000.0,-137500000.0,-92389000.0,-595000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2YTD,2014-09-27,2015-04-03,2016-05-10 16:14:18+00:00,,3286000.0,30111000.0,19014000.0,-122710000.0,67221000.0,101774000.0,-63164000.0,-75168000.0,132266000.0,-63164000.0,-75168000.0,132266000.0,12948000.0,199283000.0,199283000.0,,22296000.0,-5978000.0,-41548000.0,,-36722000.0,-25000000.0,-201181000.0,3102000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2TTM,2014-03-29,2015-04-03,,-31500000.0,6148000.0,59110000.0,30740000.0,-116798000.0,102836000.0,101774000.0,-370320000.0,-149361000.0,412153000.0,-370320000.0,-149361000.0,412153000.0,-76788000.0,412235000.0,412235000.0,,51458000.0,-4582000.0,-45092000.0,-31454000.0,-82517000.0,-55992000.0,-514356000.0,41202000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2,2015-01-03,2015-04-03,,,1686000.0,14687000.0,9981000.0,-76661000.0,32426000.0,,-55841000.0,-49590000.0,53361000.0,-55841000.0,-49590000.0,53314000.0,-42136000.0,105969000.0,105969000.0,,7680000.0,-121000.0,-38635000.0,942000.0,-14999000.0,-12500000.0,-75646000.0,3102000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q1,2014-09-27,2015-01-02,2016-02-09 16:41:33+00:00,,1600000.0,15424000.0,9033000.0,-46049000.0,34795000.0,101774000.0,-7323000.0,-25578000.0,78905000.0,-7323000.0,-25578000.0,78952000.0,55084000.0,93314000.0,93314000.0,,14616000.0,-5857000.0,-2913000.0,-942000.0,-21723000.0,-12500000.0,-125535000.0,0.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q1TTM,2013-12-28,2015-01-02,,-31500000.0,5348000.0,58111000.0,19621000.0,-30447000.0,103939000.0,101774000.0,-448247000.0,-122913000.0,484644000.0,-448247000.0,-122913000.0,484691000.0,-66848000.0,399054000.0,399054000.0,,52578000.0,-32000.0,-6406000.0,-36266000.0,-86841000.0,-56196000.0,-597732000.0,38100000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,FY,2015-10-03,2016-09-30,2018-11-26 17:24:06+00:00,-21100000.0,15600000.0,64200000.0,-3300000.0,-178500000.0,60600000.0,300100000.0,-245800000.0,-109200000.0,356300000.0,-245800000.0,-109200000.0,356300000.0,-2000000.0,399700000.0,399700000.0,,55300000.0,-11000000.0,-20700000.0,-3900000.0,-80400000.0,-134200000.0,-461300000.0,16900000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q4,2016-07-02,2016-09-30,,-21100000.0,5900000.0,17500000.0,1300000.0,100000.0,24000000.0,-23400000.0,-96900000.0,-48800000.0,152000000.0,-96900000.0,-48800000.0,152000000.0,7600000.0,114800000.0,114800000.0,,13700000.0,3300000.0,-9800000.0,1500000.0,-19400000.0,-13700000.0,-87100000.0,8300000.0,-8300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3YTD,2015-10-03,2016-07-01,2017-08-08 16:48:45+00:00,,9700000.0,46700000.0,-4600000.0,-178600000.0,36600000.0,323500000.0,-148900000.0,-60400000.0,204300000.0,-148900000.0,-60400000.0,204300000.0,-9600000.0,284900000.0,284900000.0,,41600000.0,-14300000.0,-10900000.0,-5400000.0,-61000000.0,-120500000.0,-374200000.0,8600000.0,8300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3TTM,2015-07-04,2016-07-01,,-83715000.0,12988000.0,61907000.0,-2985000.0,-150449000.0,38171000.0,359422000.0,-272199000.0,-198111000.0,357733000.0,-272199000.0,-198111000.0,357733000.0,-115562000.0,383975000.0,383975000.0,,49312000.0,-14162000.0,-29615000.0,-6258000.0,-95316000.0,-153000000.0,-502630000.0,8493000.0,8300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3,2016-04-02,2016-07-01,,,2900000.0,15600000.0,-400000.0,-38100000.0,14900000.0,-81500000.0,-206100000.0,-13900000.0,95200000.0,-206100000.0,-13900000.0,95200000.0,-125200000.0,98900000.0,98900000.0,,15900000.0,-1500000.0,-5600000.0,-1500000.0,-15100000.0,-12500000.0,-125500000.0,,8300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2YTD,2015-10-03,2016-04-01,2017-05-09 16:57:01+00:00,,6800000.0,31100000.0,-4200000.0,-140500000.0,21700000.0,405000000.0,57200000.0,-46500000.0,109100000.0,57200000.0,-46500000.0,109100000.0,115600000.0,186000000.0,186000000.0,,25700000.0,-12800000.0,-5300000.0,-3900000.0,-45900000.0,-108000000.0,-248700000.0,8600000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2TTM,2015-04-04,2016-04-01,,-95300000.0,11914000.0,61089000.0,-9014000.0,-64890000.0,45479000.0,559626000.0,-156336000.0,-182232000.0,446434000.0,-156336000.0,-182232000.0,446434000.0,98852000.0,398717000.0,398717000.0,,39604000.0,-13922000.0,11448000.0,-5700000.0,-100578000.0,-278000000.0,-469519000.0,7898000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2,2016-01-02,2016-04-01,,,3800000.0,15600000.0,-9300000.0,-95000000.0,6400000.0,105000000.0,7400000.0,-22200000.0,31800000.0,7400000.0,-22200000.0,31800000.0,7700000.0,97000000.0,97000000.0,,10400000.0,-6900000.0,-3300000.0,-300000.0,-18600000.0,-40500000.0,-56600000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q1,2015-10-03,2016-01-01,2017-02-07 17:17:37+00:00,,3000000.0,15500000.0,5100000.0,-45500000.0,15300000.0,300000000.0,49800000.0,-24300000.0,77300000.0,49800000.0,-24300000.0,77300000.0,107900000.0,89000000.0,89000000.0,,15300000.0,-5900000.0,-2000000.0,-3600000.0,-27300000.0,-67500000.0,-192100000.0,8600000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q1TTM,2015-01-03,2016-01-01,,-95300000.0,9800000.0,60176000.0,10267000.0,-46551000.0,71505000.0,454626000.0,-219577000.0,-209622000.0,467995000.0,-219577000.0,-209622000.0,467948000.0,49016000.0,407686000.0,407686000.0,,36884000.0,-7143000.0,-23887000.0,-4458000.0,-96977000.0,-250000000.0,-488565000.0,11000000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,FY,2016-10-01,2017-09-29,2019-11-25 17:16:58+00:00,-3000000.0,18400000.0,58500000.0,,-35700000.0,72100000.0,231000000.0,-392400000.0,-130400000.0,399100000.0,-392400000.0,-130400000.0,399100000.0,-123700000.0,219200000.0,219200000.0,,138700000.0,146700000.0,-46500000.0,-21800000.0,-59100000.0,-547700000.0,-294500000.0,0.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q4,2017-07-01,2017-09-29,,-2600000.0,5100000.0,13300000.0,-1700000.0,2800000.0,15400000.0,82000000.0,-16700000.0,-51500000.0,129700000.0,-16700000.0,-51500000.0,129700000.0,59800000.0,78600000.0,78600000.0,,29900000.0,11500000.0,-24700000.0,-5500000.0,-18700000.0,-100200000.0,-25400000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-08-07 16:49:58+00:00,-400000.0,13300000.0,45200000.0,1700000.0,-38500000.0,56700000.0,149000000.0,-375700000.0,-78900000.0,269400000.0,-375700000.0,-78900000.0,269400000.0,-183500000.0,140600000.0,140600000.0,,108800000.0,135200000.0,-21800000.0,-16300000.0,-40400000.0,-447500000.0,-269100000.0,0.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3TTM,2016-07-02,2017-06-30,,-21500000.0,19200000.0,62700000.0,3000000.0,-38400000.0,80700000.0,125600000.0,-472600000.0,-127700000.0,421400000.0,-472600000.0,-127700000.0,421400000.0,-175900000.0,255400000.0,255400000.0,,122500000.0,138500000.0,-31600000.0,-14800000.0,-59800000.0,-461200000.0,-356200000.0,8300000.0,-8300000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3,2017-04-01,2017-06-30,,-400000.0,4200000.0,13300000.0,-5600000.0,58800000.0,31300000.0,58300000.0,-170700000.0,-25700000.0,155000000.0,-170700000.0,-25700000.0,155000000.0,-47000000.0,69900000.0,69900000.0,,8800000.0,27000000.0,-11200000.0,-5800000.0,-8300000.0,-240500000.0,-46800000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-08 17:18:00+00:00,0.0,9100000.0,31900000.0,7300000.0,-97300000.0,25400000.0,90700000.0,-205000000.0,-53200000.0,114400000.0,-205000000.0,-53200000.0,114400000.0,-136500000.0,70700000.0,70700000.0,,100000000.0,108200000.0,-10600000.0,-10500000.0,-32100000.0,-207000000.0,-222300000.0,0.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2TTM,2016-04-02,2017-03-31,,-21100000.0,17900000.0,65000000.0,8200000.0,-135300000.0,64300000.0,-14200000.0,-508000000.0,-115900000.0,361600000.0,-508000000.0,-115900000.0,361600000.0,-254100000.0,284400000.0,284400000.0,,129600000.0,110000000.0,-26000000.0,-10500000.0,-66600000.0,-233200000.0,-434900000.0,8300000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2,2016-12-31,2017-03-31,,,4000000.0,14700000.0,-3100000.0,-55400000.0,9300000.0,80700000.0,-115400000.0,-21400000.0,32200000.0,-115400000.0,-21400000.0,32200000.0,-107700000.0,56200000.0,56200000.0,,12700000.0,109400000.0,,-6500000.0,-14900000.0,-142000000.0,-172800000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q1,2016-10-01,2016-12-30,2018-02-07 16:45:29+00:00,,5100000.0,17200000.0,10400000.0,-41900000.0,16100000.0,10000000.0,-89600000.0,-31800000.0,82200000.0,-89600000.0,-31800000.0,82200000.0,-28800000.0,14500000.0,14500000.0,,87300000.0,-1200000.0,-10600000.0,-4000000.0,-17200000.0,-65000000.0,-49500000.0,0.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q1TTM,2016-01-02,2016-12-30,,-21100000.0,17700000.0,65900000.0,2000000.0,-174900000.0,61400000.0,10100000.0,-385200000.0,-116700000.0,361200000.0,-385200000.0,-116700000.0,361200000.0,-138700000.0,325200000.0,325200000.0,,127300000.0,-6300000.0,-29300000.0,-4300000.0,-70300000.0,-131700000.0,-318700000.0,8300000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,FY,2017-09-30,2018-09-28,2019-11-25 17:16:58+00:00,-109000000.0,20600000.0,52100000.0,,149900000.0,60700000.0,503300000.0,-487000000.0,-174700000.0,454900000.0,-487000000.0,-174700000.0,454900000.0,-206800000.0,150300000.0,150300000.0,,82000000.0,-11600000.0,-6000000.0,-27900000.0,-47700000.0,-857500000.0,-181900000.0,15900000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q4,2018-06-30,2018-09-28,,-50300000.0,5400000.0,13800000.0,,-44200000.0,3600000.0,,-65400000.0,-71600000.0,108200000.0,-65400000.0,-71600000.0,108200000.0,-28800000.0,116800000.0,116800000.0,,16400000.0,-100000.0,300000.0,-6300000.0,-16900000.0,-18900000.0,-50000000.0,1600000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3YTD,2017-09-30,2018-06-29,2019-08-07 17:04:23+00:00,-58700000.0,15200000.0,38300000.0,,194100000.0,57100000.0,503300000.0,-421600000.0,-103100000.0,346700000.0,-421600000.0,-103100000.0,346700000.0,-178000000.0,33500000.0,33500000.0,,65600000.0,-11500000.0,-6300000.0,-21600000.0,-30800000.0,-838600000.0,-131900000.0,14300000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3TTM,2017-07-01,2018-06-29,,-61300000.0,20300000.0,51600000.0,-1700000.0,196900000.0,72500000.0,585300000.0,-438300000.0,-154600000.0,476400000.0,-438300000.0,-154600000.0,476400000.0,-118200000.0,112100000.0,112100000.0,,95500000.0,,-31000000.0,-27100000.0,-49500000.0,-938800000.0,-157300000.0,14300000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3,2018-03-31,2018-06-29,,-29100000.0,4800000.0,12900000.0,,-2900000.0,12500000.0,269000000.0,-267400000.0,-48100000.0,102200000.0,-267400000.0,-48100000.0,102200000.0,-213300000.0,72500000.0,72500000.0,,14900000.0,-400000.0,-1400000.0,-5700000.0,-13000000.0,-509300000.0,-39200000.0,1100000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2YTD,2017-09-30,2018-03-30,2019-05-08 16:25:23+00:00,-29600000.0,10400000.0,25400000.0,,197000000.0,44600000.0,234300000.0,-154200000.0,-55000000.0,244500000.0,-154200000.0,-55000000.0,244500000.0,35300000.0,-39000000.0,-39000000.0,,50700000.0,-11100000.0,-4900000.0,-15900000.0,-17800000.0,-329300000.0,-92700000.0,13200000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2TTM,2017-04-01,2018-03-30,,-32600000.0,19700000.0,52000000.0,-7300000.0,258600000.0,91300000.0,374600000.0,-341600000.0,-132200000.0,529200000.0,-341600000.0,-132200000.0,529200000.0,48100000.0,109500000.0,109500000.0,,89400000.0,27400000.0,-40800000.0,-27200000.0,-44800000.0,-670000000.0,-164900000.0,13200000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2,2017-12-30,2018-03-30,,-29600000.0,4100000.0,12600000.0,,-63700000.0,20400000.0,67900000.0,-111400000.0,-29400000.0,65500000.0,-111400000.0,-29400000.0,65500000.0,-75300000.0,73200000.0,73200000.0,,39300000.0,-10800000.0,1600000.0,-6100000.0,-8500000.0,-152900000.0,-36000000.0,13200000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q1,2017-09-30,2017-12-29,2019-02-05 16:46:36+00:00,0.0,6300000.0,12800000.0,,260700000.0,24200000.0,166400000.0,-42800000.0,-25600000.0,179000000.0,-42800000.0,-25600000.0,179000000.0,110600000.0,-112200000.0,-112200000.0,,11400000.0,-300000.0,-6500000.0,-9800000.0,-9300000.0,-176400000.0,-56700000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q1TTM,2016-12-31,2017-12-29,,-3000000.0,19600000.0,54100000.0,-10400000.0,266900000.0,80200000.0,387400000.0,-345600000.0,-124200000.0,495900000.0,-345600000.0,-124200000.0,495900000.0,15700000.0,92500000.0,92500000.0,,62800000.0,147600000.0,-42400000.0,-27600000.0,-51200000.0,-659100000.0,-301700000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q4,2019-06-29,2019-09-27,,-90600000.0,21800000.0,15100000.0,,-1500000.0,7700000.0,216500000.0,-14800000.0,-108000000.0,117800000.0,-14800000.0,-108000000.0,117800000.0,-5000000.0,70400000.0,70400000.0,,12000000.0,-400000.0,,-3000000.0,-14300000.0,-206100000.0,-32500000.0,-100000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,FY,2018-09-29,2019-09-27,2019-11-25 17:16:58+00:00,-576200000.0,39200000.0,53800000.0,,-115200000.0,63400000.0,1046500000.0,279200000.0,-631700000.0,371800000.0,279200000.0,-631700000.0,371800000.0,19300000.0,292200000.0,292200000.0,,101800000.0,-10400000.0,-3100000.0,-32800000.0,-58000000.0,-653600000.0,-166700000.0,38400000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3TTM,2018-06-30,2019-06-28,,-535900000.0,22800000.0,52500000.0,,-157900000.0,59300000.0,830000000.0,228600000.0,-595300000.0,362200000.0,228600000.0,-595300000.0,362200000.0,-4500000.0,338600000.0,338600000.0,,106200000.0,-10100000.0,-2800000.0,-36100000.0,-60600000.0,-466400000.0,-184200000.0,40100000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3,2019-03-30,2019-06-28,,-460600000.0,6000000.0,12900000.0,,-6200000.0,17100000.0,826000000.0,350900000.0,-489100000.0,126500000.0,350900000.0,-489100000.0,126500000.0,-11700000.0,29500000.0,29500000.0,,84300000.0,3900000.0,-600000.0,-18000000.0,-18500000.0,-447500000.0,-48600000.0,8600000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3YTD,2018-09-29,2019-06-28,2019-08-07 17:04:23+00:00,-485600000.0,17400000.0,38700000.0,,-113700000.0,55700000.0,830000000.0,294000000.0,-523700000.0,254000000.0,294000000.0,-523700000.0,254000000.0,24300000.0,221800000.0,221800000.0,,89800000.0,-10000000.0,-3100000.0,-29800000.0,-43700000.0,-447500000.0,-134200000.0,38500000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2YTD,2018-09-29,2019-03-29,2020-05-12 16:49:08+00:00,-25000000.0,11400000.0,25800000.0,,-107500000.0,38600000.0,4000000.0,-56900000.0,-34600000.0,127500000.0,-56900000.0,-34600000.0,127500000.0,36000000.0,192300000.0,192300000.0,,5500000.0,-13900000.0,-2500000.0,-11800000.0,-25200000.0,,-85600000.0,29900000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2TTM,2018-03-31,2019-03-29,,-104400000.0,21600000.0,52500000.0,,-154600000.0,54700000.0,273000000.0,-389700000.0,-154300000.0,337900000.0,-389700000.0,-154300000.0,337900000.0,-206100000.0,381600000.0,381600000.0,,36800000.0,-14400000.0,-3600000.0,-23800000.0,-55100000.0,-528200000.0,-174800000.0,32600000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2,2018-12-29,2019-03-29,,500000.0,6700000.0,13000000.0,,-134800000.0,16600000.0,4000000.0,-39700000.0,-21500000.0,-13400000.0,-39700000.0,-21500000.0,-13400000.0,-74600000.0,88400000.0,88400000.0,,13300000.0,-9500000.0,1000000.0,-11800000.0,-11200000.0,,-50800000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q1,2018-09-29,2018-12-28,2020-02-11 16:58:54+00:00,-25500000.0,4700000.0,12800000.0,,27300000.0,22000000.0,0.0,-17200000.0,-13100000.0,140900000.0,-17200000.0,-13100000.0,140900000.0,110600000.0,103900000.0,103900000.0,,-7800000.0,-4400000.0,-3500000.0,,-14000000.0,0.0,-34800000.0,29900000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q1TTM,2017-12-30,2018-12-28,,-134500000.0,19000000.0,52100000.0,,-83500000.0,58500000.0,336900000.0,-461400000.0,-162200000.0,416800000.0,-461400000.0,-162200000.0,416800000.0,-206800000.0,366400000.0,366400000.0,,62800000.0,-15700000.0,-3000000.0,-18100000.0,-52400000.0,-681100000.0,-160000000.0,45800000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2TTM,2019-03-30,2020-04-03,,-559600000.0,47500000.0,57900000.0,,-122700000.0,56900000.0,1257500000.0,379600000.0,-633300000.0,378800000.0,379600000.0,-633300000.0,378800000.0,125100000.0,231900000.0,231900000.0,,164200000.0,-8000000.0,-600000.0,-21000000.0,-69800000.0,-759500000.0,-167300000.0,17700000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2,2020-01-04,2020-04-03,,-6700000.0,9500000.0,14900000.0,,-97300000.0,12400000.0,72000000.0,-59900000.0,-21100000.0,21900000.0,-59900000.0,-21100000.0,21900000.0,-59100000.0,43100000.0,43100000.0,,51700000.0,-7900000.0,,,-14400000.0,-94000000.0,-42400000.0,,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2YTD,2019-09-28,2020-04-03,2020-05-12 16:49:08+00:00,-8400000.0,19700000.0,29900000.0,,-115000000.0,32100000.0,215000000.0,43500000.0,-36200000.0,134500000.0,43500000.0,-36200000.0,134500000.0,141800000.0,132000000.0,132000000.0,,67900000.0,-11500000.0,0.0,0.0,-37000000.0,-105900000.0,-86200000.0,9200000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q1TTM,2018-12-29,2020-01-03,,-552400000.0,44700000.0,56000000.0,,-160200000.0,61100000.0,1189500000.0,399800000.0,-633700000.0,343500000.0,399800000.0,-633700000.0,343500000.0,109600000.0,277200000.0,277200000.0,,125800000.0,-9600000.0,400000.0,-32800000.0,-66600000.0,-665500000.0,-175700000.0,17700000.0,
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q1,2019-09-28,2020-01-03,2020-02-11 16:58:54+00:00,-1700000.0,10200000.0,15000000.0,,-17700000.0,19700000.0,143000000.0,103400000.0,-15100000.0,112600000.0,103400000.0,-15100000.0,112600000.0,200900000.0,88900000.0,88900000.0,,16200000.0,-3600000.0,0.0,,-22600000.0,-11900000.0,-43800000.0,9200000.0,
