company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q3,2015-04-04,2015-07-03,2016-08-09 16:37:46+00:00,1.14,1.14,1.13,,32210000.0,113642000.0,113642000.0,,113506000.0,136000.0,469035000.0,784011000.0,,,,60010000.0,,110722000.0,469035000.0,314976000.0,1881000.0,3489000.0,170732000.0,144244000.0,1608000.0,145852000.0,784011000.0,99600000.0,99721000.0,100454000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q3YTD,2014-09-27,2015-07-03,,3.13,3.13,3.1,,110451000.0,312925000.0,312925000.0,,312789000.0,136000.0,1316749000.0,2281271000.0,,,,176398000.0,,368394000.0,1316749000.0,964522000.0,5927000.0,9573000.0,544792000.0,419730000.0,3646000.0,423376000.0,2281271000.0,99600000.0,99721000.0,100454000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q3TTM,2014-06-28,2015-07-03,,4.17,4.17,4.12,,164814000.0,418787000.0,418787000.0,,418651000.0,136000.0,1788772000.0,3093378000.0,,,-30000.0,235530000.0,,490218000.0,1788772000.0,1304606000.0,7592000.0,12305000.0,725718000.0,578888000.0,4713000.0,583601000.0,3093378000.0,99600000.0,99721000.0,100454000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2,2015-01-03,2015-04-03,2016-05-10 16:14:18+00:00,1.06,1.06,1.05,,41110000.0,105969000.0,105969000.0,,105969000.0,0.0,436868000.0,759406000.0,,,,59312000.0,,117190000.0,436868000.0,322538000.0,2001000.0,3044000.0,176502000.0,146036000.0,1043000.0,147079000.0,759406000.0,100000000.0,100157000.0,101026000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2YTD,2014-09-27,2015-04-03,,1.99,1.99,1.97,,78241000.0,199283000.0,199283000.0,,199283000.0,,847714000.0,1497260000.0,,,,116388000.0,,257672000.0,847714000.0,649546000.0,4046000.0,6084000.0,374060000.0,275486000.0,2038000.0,277524000.0,1497260000.0,100000000.0,100157000.0,101026000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q2TTM,2014-03-29,2015-04-03,,4.06,4.06,4.01,,169276000.0,412235000.0,412235000.0,,412235000.0,,1743695000.0,3057052000.0,,,-30000.0,232508000.0,,503731000.0,1743695000.0,1313357000.0,7498000.0,11861000.0,736209000.0,577148000.0,4363000.0,581511000.0,3057052000.0,100000000.0,100157000.0,101026000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q1,2014-09-27,2015-01-02,2016-02-09 16:41:33+00:00,0.93,0.93,0.92,,37131000.0,93314000.0,93314000.0,,93314000.0,0.0,410846000.0,737854000.0,,,,57076000.0,,140482000.0,410846000.0,327008000.0,2045000.0,3040000.0,197558000.0,129450000.0,995000.0,130445000.0,737854000.0,100300000.0,100468000.0,101642000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2015.0,Q1TTM,2013-12-28,2015-01-02,,3.89,3.89,3.84,,163525000.0,399054000.0,399054000.0,,399054000.0,,1757023000.0,3076152000.0,,,25100000.0,233873000.0,,501500000.0,1757023000.0,1319129000.0,7352000.0,11275000.0,760473000.0,558656000.0,3923000.0,562579000.0,3076152000.0,100300000.0,100468000.0,101642000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,FY,2015-10-03,2016-09-30,2018-11-26 17:24:06+00:00,4.19,4.19,4.16,2200000.0,110100000.0,399700000.0,322300000.0,77400000.0,399300000.0,400000.0,1489000000.0,2593700000.0,,,,200400000.0,3100000.0,472200000.0,1489000000.0,1104700000.0,11600000.0,17200000.0,677900000.0,426800000.0,5600000.0,432400000.0,2593700000.0,95300000.0,95400000.0,96000000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q4,2016-07-02,2016-09-30,,1.22,1.22,1.2,,32100000.0,114800000.0,74200000.0,40600000.0,114500000.0,300000.0,325100000.0,578500000.0,,,,40300000.0,3100000.0,105000000.0,325100000.0,253400000.0,3200000.0,4500000.0,148400000.0,105000000.0,1300000.0,106300000.0,578500000.0,95300000.0,95400000.0,96000000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3,2016-04-02,2016-07-01,2017-08-08 16:48:45+00:00,1.04,1.04,1.04,2200000.0,21800000.0,98900000.0,81900000.0,17000000.0,98800000.0,100000.0,359400000.0,642900000.0,,,,51100000.0,,128100000.0,359400000.0,283500000.0,2900000.0,4500000.0,181400000.0,102100000.0,1600000.0,103700000.0,642900000.0,95000000.0,94900000.0,95400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3YTD,2015-10-03,2016-07-01,,2.97,2.97,2.96,2200000.0,78000000.0,284900000.0,248100000.0,36800000.0,284800000.0,100000.0,1163900000.0,2015200000.0,,,,160100000.0,,367200000.0,1163900000.0,851300000.0,8400000.0,12700000.0,529500000.0,321800000.0,4300000.0,326100000.0,2015200000.0,95000000.0,94900000.0,95400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q3TTM,2015-07-04,2016-07-01,,3.97,3.97,3.95,2200000.0,57449000.0,383975000.0,246575000.0,137400000.0,383511000.0,464000.0,1305751000.0,2224629000.0,,,,179102000.0,,439806000.0,1305751000.0,918878000.0,10373000.0,16627000.0,621108000.0,297770000.0,6254000.0,304024000.0,2224629000.0,95000000.0,94900000.0,95400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2,2016-01-02,2016-04-01,2017-05-09 16:57:01+00:00,1.01,1.01,1.01,0.0,26800000.0,97000000.0,77200000.0,19800000.0,97000000.0,0.0,357100000.0,615200000.0,,,,49000000.0,,106100000.0,357100000.0,258100000.0,3300000.0,4300000.0,155100000.0,103000000.0,1000000.0,104000000.0,615200000.0,96000000.0,95700000.0,96200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2YTD,2015-10-03,2016-04-01,,1.93,1.93,1.92,,56200000.0,186000000.0,166200000.0,19800000.0,186000000.0,,804500000.0,1372300000.0,,,,109000000.0,,239100000.0,804500000.0,567800000.0,5500000.0,8200000.0,348100000.0,219700000.0,2700000.0,222400000.0,1372300000.0,96000000.0,95700000.0,96200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q2TTM,2015-04-04,2016-04-01,,4.07,4.07,4.04,,67859000.0,398717000.0,278317000.0,120400000.0,398217000.0,500000.0,1415386000.0,2365740000.0,,,,188012000.0,,422428000.0,1415386000.0,950354000.0,9354000.0,15616000.0,610440000.0,339914000.0,6262000.0,346176000.0,2365740000.0,96000000.0,95700000.0,96200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q1,2015-10-03,2016-01-01,2017-02-07 17:17:37+00:00,0.92,0.92,0.91,0.0,29400000.0,89000000.0,89000000.0,,89000000.0,0.0,447400000.0,757100000.0,,0.0,,60000000.0,,133000000.0,447400000.0,309700000.0,2200000.0,3900000.0,193000000.0,116700000.0,1700000.0,118400000.0,757100000.0,96700000.0,97200000.0,97800000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2016.0,Q1TTM,2015-01-03,2016-01-01,,4.12,4.12,4.08,,82169000.0,407686000.0,307086000.0,100600000.0,407186000.0,500000.0,1495154000.0,2509946000.0,,,,198324000.0,,433518000.0,1495154000.0,1014792000.0,8055000.0,14360000.0,631842000.0,382950000.0,6305000.0,389255000.0,2509946000.0,96700000.0,97200000.0,97800000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,FY,2016-10-01,2017-09-29,2019-11-25 17:16:58+00:00,2.36,2.36,2.35,51400000.0,77100000.0,219200000.0,226000000.0,-6800000.0,218500000.0,700000.0,1505400000.0,2619300000.0,2400000.0,,,210000000.0,1900000.0,552800000.0,1505400000.0,1113900000.0,10700000.0,13600000.0,816100000.0,297800000.0,5300000.0,303100000.0,2619300000.0,92600000.0,92500000.0,93200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q4,2017-07-01,2017-09-29,,0.85,0.85,0.85,13100000.0,26100000.0,78600000.0,78600000.0,,78600000.0,,416000000.0,721800000.0,2400000.0,,,51700000.0,800000.0,138400000.0,416000000.0,305800000.0,2700000.0,3200000.0,204000000.0,101800000.0,2900000.0,104700000.0,721800000.0,92600000.0,92500000.0,93200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3,2017-04-01,2017-06-30,2018-08-07 16:49:58+00:00,0.76,0.76,0.75,0.0,18800000.0,69900000.0,69900000.0,0.0,69700000.0,200000.0,367300000.0,632800000.0,,,,55100000.0,500000.0,121400000.0,367300000.0,265500000.0,2700000.0,2900000.0,177000000.0,88500000.0,200000.0,88700000.0,632800000.0,91700000.0,91700000.0,92400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3YTD,2016-10-01,2017-06-30,,1.51,1.51,1.5,38300000.0,51000000.0,140600000.0,147400000.0,-6800000.0,139900000.0,700000.0,1089400000.0,1897500000.0,,,,158300000.0,1100000.0,414400000.0,1089400000.0,808100000.0,8000000.0,10400000.0,612100000.0,196000000.0,2400000.0,198400000.0,1897500000.0,91700000.0,91700000.0,92400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q3TTM,2016-07-02,2017-06-30,,2.73,2.73,2.7,38300000.0,83100000.0,255400000.0,221600000.0,33800000.0,254400000.0,1000000.0,1414500000.0,2476000000.0,,,,198600000.0,4200000.0,519400000.0,1414500000.0,1061500000.0,11200000.0,14900000.0,760500000.0,301000000.0,3700000.0,304700000.0,2476000000.0,91700000.0,91700000.0,92400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2,2016-12-31,2017-03-31,2018-05-08 17:18:00+00:00,0.6,0.6,0.6,0.0,20900000.0,56200000.0,69500000.0,-13300000.0,56300000.0,-100000.0,387600000.0,663200000.0,,,,53300000.0,600000.0,131600000.0,387600000.0,275600000.0,2400000.0,2700000.0,185500000.0,90100000.0,300000.0,90400000.0,663200000.0,93800000.0,93000000.0,93700000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2YTD,2016-10-01,2017-03-31,,0.75,0.75,0.75,38300000.0,32200000.0,70700000.0,77500000.0,-6800000.0,70200000.0,500000.0,722100000.0,1264700000.0,,,,103200000.0,600000.0,293000000.0,722100000.0,542600000.0,5300000.0,7500000.0,435100000.0,107500000.0,2200000.0,109700000.0,1264700000.0,93800000.0,93000000.0,93700000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q2TTM,2016-04-02,2017-03-31,,3.01,3.01,2.99,40500000.0,86100000.0,284400000.0,233600000.0,50800000.0,283500000.0,900000.0,1406600000.0,2486100000.0,,,,194600000.0,3700000.0,526100000.0,1406600000.0,1079500000.0,11400000.0,16500000.0,764900000.0,314600000.0,5100000.0,319700000.0,2486100000.0,93800000.0,93000000.0,93700000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q1,2016-10-01,2016-12-30,2018-02-07 16:45:29+00:00,0.15,0.15,0.15,38300000.0,11300000.0,14500000.0,8000000.0,6500000.0,13900000.0,600000.0,334500000.0,601500000.0,,,,49900000.0,,161400000.0,334500000.0,267000000.0,2900000.0,4800000.0,249600000.0,17400000.0,1900000.0,19300000.0,601500000.0,92700000.0,93500000.0,94200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2017.0,Q1TTM,2016-01-02,2016-12-30,,3.42,3.42,3.4,40500000.0,92000000.0,325200000.0,241300000.0,83900000.0,324200000.0,1000000.0,1376100000.0,2438100000.0,,,,190300000.0,3100000.0,500600000.0,1376100000.0,1062000000.0,12300000.0,18100000.0,734500000.0,327500000.0,5800000.0,333300000.0,2438100000.0,92700000.0,93500000.0,94200000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,FY,2017-09-30,2018-09-28,2019-11-25 17:16:58+00:00,1.64,1.64,1.62,22400000.0,301800000.0,150300000.0,150300000.0,0.0,149900000.0,400000.0,1645500000.0,2919100000.0,4200000.0,,,233900000.0,36400000.0,543500000.0,1645500000.0,1273600000.0,6800000.0,17300000.0,836200000.0,437400000.0,14700000.0,452100000.0,2919100000.0,91400000.0,91500000.0,92500000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q4,2018-06-30,2018-09-28,,1.27,1.27,1.26,300000.0,25200000.0,116800000.0,116800000.0,,116400000.0,400000.0,462900000.0,801600000.0,17700000.0,,,59600000.0,23700000.0,138400000.0,462900000.0,338700000.0,1100000.0,8700000.0,222000000.0,116700000.0,25300000.0,142000000.0,801600000.0,91400000.0,91500000.0,92500000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3,2018-03-31,2018-06-29,2019-08-07 17:04:23+00:00,0.79,0.79,0.79,11000000.0,19500000.0,72500000.0,72500000.0,,72600000.0,-100000.0,395500000.0,709100000.0,1500000.0,,,59500000.0,12700000.0,140400000.0,395500000.0,313600000.0,1300000.0,1800000.0,223600000.0,90000000.0,2000000.0,92000000.0,709100000.0,91900000.0,91500000.0,92500000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3YTD,2017-09-30,2018-06-29,,0.37,0.37,0.36,22100000.0,276600000.0,33500000.0,33500000.0,,33500000.0,,1182600000.0,2117500000.0,-13500000.0,,,174300000.0,12700000.0,405100000.0,1182600000.0,934900000.0,5700000.0,8600000.0,614200000.0,320700000.0,-10600000.0,310100000.0,2117500000.0,91900000.0,91500000.0,92500000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q3TTM,2017-07-01,2018-06-29,,1.22,1.22,1.21,35200000.0,302700000.0,112100000.0,112100000.0,,112100000.0,,1598600000.0,2839300000.0,-11100000.0,,,226000000.0,13500000.0,543500000.0,1598600000.0,1240700000.0,8400000.0,11800000.0,818200000.0,422500000.0,-7700000.0,414800000.0,2839300000.0,91900000.0,91500000.0,92500000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2,2017-12-30,2018-03-30,2019-05-08 16:25:23+00:00,0.8,0.8,0.79,11100000.0,22400000.0,73200000.0,73200000.0,,73200000.0,0.0,411400000.0,729900000.0,-14800000.0,,,58900000.0,,139400000.0,411400000.0,318500000.0,2300000.0,3600000.0,209400000.0,109100000.0,-13500000.0,95600000.0,729900000.0,91500000.0,91500000.0,92600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2YTD,2017-09-30,2018-03-30,,-0.42,-0.42,-0.43,11100000.0,257100000.0,-39000000.0,-39000000.0,,-39100000.0,100000.0,787100000.0,1408400000.0,-15000000.0,,,114800000.0,,264700000.0,787100000.0,621300000.0,4400000.0,6800000.0,390600000.0,230700000.0,-12600000.0,218100000.0,1408400000.0,91500000.0,91500000.0,92600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q2TTM,2017-04-01,2018-03-30,,1.19,1.19,1.17,24200000.0,302000000.0,109500000.0,109500000.0,,109200000.0,300000.0,1570400000.0,2763000000.0,-12600000.0,,,221600000.0,1300000.0,524500000.0,1570400000.0,1192600000.0,9800000.0,12900000.0,771600000.0,421000000.0,-9500000.0,411500000.0,2763000000.0,91500000.0,91500000.0,92600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q1,2017-09-30,2017-12-29,2019-02-05 16:46:36+00:00,-1.22,-1.22,-1.22,,234700000.0,-112200000.0,-112200000.0,,-112300000.0,100000.0,375700000.0,678500000.0,-200000.0,,,55900000.0,,125300000.0,375700000.0,302800000.0,2100000.0,3200000.0,181200000.0,121600000.0,900000.0,122500000.0,678500000.0,92000000.0,91600000.0,91600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2018.0,Q1TTM,2016-12-31,2017-12-29,,0.99,0.99,0.98,13100000.0,300500000.0,92500000.0,105800000.0,-13300000.0,92300000.0,200000.0,1546600000.0,2696300000.0,2200000.0,,,216000000.0,1900000.0,516700000.0,1546600000.0,1149700000.0,9900000.0,12000000.0,747700000.0,402000000.0,4300000.0,406300000.0,2696300000.0,92000000.0,91600000.0,91600000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q4,2019-06-29,2019-09-27,,0.79,0.79,0.78,,40000000.0,70400000.0,70400000.0,,70700000.0,-500000.0,494300000.0,878900000.0,900000.0,,,65200000.0,27000000.0,181600000.0,494300000.0,384600000.0,4800000.0,3500000.0,273800000.0,110800000.0,-400000.0,110400000.0,878900000.0,90900000.0,91000000.0,91900000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,FY,2018-09-29,2019-09-27,2019-11-25 17:16:58+00:00,3.21,3.21,3.18,50600000.0,128600000.0,292200000.0,292200000.0,0.0,291900000.0,300000.0,1854800000.0,3225100000.0,28300000.0,,,247600000.0,62800000.0,623100000.0,1854800000.0,1370300000.0,8800000.0,15100000.0,984100000.0,386200000.0,34600000.0,420800000.0,3225100000.0,90900000.0,91000000.0,91900000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3YTD,2018-09-29,2019-06-28,,2.42,2.42,2.4,50600000.0,88600000.0,221800000.0,221800000.0,,221200000.0,800000.0,1360500000.0,2346200000.0,27400000.0,,,182400000.0,35800000.0,441500000.0,1360500000.0,985700000.0,4000000.0,11600000.0,710300000.0,275400000.0,35000000.0,310400000.0,2346200000.0,91900000.0,91000000.0,91800000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3TTM,2018-06-30,2019-06-28,,3.69,3.69,3.66,50900000.0,113800000.0,338600000.0,338600000.0,,337600000.0,1200000.0,1823400000.0,3147800000.0,45100000.0,,,242000000.0,59500000.0,579900000.0,1823400000.0,1324400000.0,5100000.0,20300000.0,932300000.0,392100000.0,60300000.0,452400000.0,3147800000.0,91900000.0,91000000.0,91800000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q3,2019-03-30,2019-06-28,2019-08-07 17:04:23+00:00,0.32,0.32,0.32,50600000.0,30500000.0,29500000.0,29500000.0,,29400000.0,100000.0,474400000.0,825800000.0,4200000.0,,,62100000.0,31200000.0,153600000.0,474400000.0,351400000.0,1800000.0,3700000.0,297500000.0,53900000.0,6100000.0,60000000.0,825800000.0,91900000.0,91000000.0,91800000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2,2018-12-29,2019-03-29,2020-05-12 16:49:08+00:00,0.97,0.97,0.96,0.0,24600000.0,88400000.0,88400000.0,,88600000.0,,461200000.0,779400000.0,200000.0,,,59400000.0,2200000.0,146800000.0,461200000.0,318200000.0,1000000.0,4000000.0,208400000.0,109800000.0,3200000.0,113000000.0,779400000.0,91300000.0,91000000.0,91900000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2YTD,2018-09-29,2019-03-29,,2.1,2.1,2.08,,58100000.0,192300000.0,192300000.0,,191800000.0,700000.0,886100000.0,1520400000.0,23200000.0,,,120300000.0,4600000.0,287900000.0,886100000.0,634300000.0,2200000.0,7900000.0,412800000.0,221500000.0,28900000.0,250400000.0,1520400000.0,91300000.0,91000000.0,91900000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q2TTM,2018-03-31,2019-03-29,,4.16,4.16,4.13,11300000.0,102800000.0,381600000.0,381600000.0,,380800000.0,1000000.0,1744500000.0,3031100000.0,42400000.0,,,239400000.0,41000000.0,566700000.0,1744500000.0,1286600000.0,4600000.0,18400000.0,858400000.0,428200000.0,56200000.0,484400000.0,3031100000.0,91300000.0,91000000.0,91900000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2019.0,Q1TTM,2017-12-30,2018-12-28,,3.99,3.99,3.96,22400000.0,100600000.0,366400000.0,366400000.0,,365400000.0,1000000.0,1694700000.0,2981600000.0,27400000.0,,,238900000.0,38800000.0,559300000.0,1694700000.0,1286900000.0,5900000.0,18000000.0,859400000.0,427500000.0,39500000.0,467000000.0,2981600000.0,91300000.0,91000000.0,92000000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2YTD,2019-09-28,2020-04-03,,1.45,1.45,1.43,40500000.0,33500000.0,132000000.0,132000000.0,,131400000.0,700000.0,919400000.0,1623400000.0,3500000.0,,,138100000.0,8200000.0,352300000.0,919400000.0,704000000.0,9000000.0,6100000.0,539100000.0,164900000.0,600000.0,165500000.0,1623400000.0,90000000.0,90700000.0,91400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2TTM,2019-03-30,2020-04-03,,2.56,2.56,2.53,91100000.0,104000000.0,231900000.0,231900000.0,,231500000.0,300000.0,1888100000.0,3328100000.0,8600000.0,,,265400000.0,66400000.0,687500000.0,1888100000.0,1440000000.0,15600000.0,13300000.0,1110400000.0,329600000.0,6300000.0,335900000.0,3328100000.0,90000000.0,90700000.0,91400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q2,2020-01-04,2020-04-03,2020-05-12 16:49:08+00:00,0.48,0.48,0.47,40500000.0,9700000.0,43100000.0,43100000.0,,43200000.0,,457300000.0,794500000.0,-900000.0,,,71000000.0,-4500000.0,175300000.0,457300000.0,337200000.0,4300000.0,3100000.0,282300000.0,54900000.0,-2100000.0,52800000.0,794500000.0,90000000.0,90700000.0,91400000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q1TTM,2018-12-29,2020-01-03,,3.05,3.05,3.02,50600000.0,118900000.0,277200000.0,277200000.0,,276900000.0,300000.0,1892000000.0,3313000000.0,9700000.0,,,253800000.0,73100000.0,659000000.0,1892000000.0,1421000000.0,12300000.0,14200000.0,1036500000.0,384500000.0,11600000.0,396100000.0,3313000000.0,90900000.0,90900000.0,91700000.0
Varian Medical Systems Inc,VAR,TK3LAKL7I0QNTCVWSY07,203527,2020.0,Q1,2019-09-28,2020-01-03,2020-02-11 16:58:54+00:00,0.97,0.97,0.96,,23800000.0,88900000.0,88900000.0,,88200000.0,700000.0,462100000.0,828900000.0,4400000.0,,,67100000.0,12700000.0,177000000.0,462100000.0,366800000.0,4700000.0,3000000.0,256800000.0,110000000.0,2700000.0,112700000.0,828900000.0,90900000.0,90900000.0,91700000.0
