company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TE Connectivity Ltd,TEL,,1385157,2014.0,Q2,2013-12-28,2014-03-28,,,,,154000000.0,,-4000000.0,-74000000.0,25000000.0,-242000000.0,-175000000.0,453000000.0,4000000.0,,-4000000.0,-238000000.0,-175000000.0,449000000.0,32000000.0,362000000.0,364000000.0,-2000000.0,9000000.0,52000000.0,-16000000.0,,-102000000.0,-168000000.0,-35000000.0,-182000000.0,,9000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q2YTD,2013-09-28,2014-03-28,2014-04-24 12:05:18+00:00,,,,303000000.0,,-10000000.0,-120000000.0,348000000.0,-506000000.0,-298000000.0,840000000.0,6000000.0,,-6000000.0,-500000000.0,-298000000.0,834000000.0,26000000.0,715000000.0,719000000.0,-4000000.0,-62000000.0,109000000.0,-18000000.0,,-205000000.0,-301000000.0,-366000000.0,-392000000.0,,21000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q1TTM,2012-12-29,2013-12-27,,-6000000.0,312000000.0,155000000.0,604000000.0,14000000.0,-16000000.0,18000000.0,323000000.0,-1038000000.0,-563000000.0,2042000000.0,3000000.0,,-3000000.0,-1035000000.0,-563000000.0,2039000000.0,425000000.0,1353000000.0,1353000000.0,,67000000.0,254000000.0,2000000.0,,-398000000.0,-622000000.0,-330000000.0,-887000000.0,,49000000.0
TE Connectivity Ltd,TEL,,1385157,2014.0,Q1,2013-09-28,2013-12-27,2014-01-23 11:04:35+00:00,,,,149000000.0,,-6000000.0,-46000000.0,323000000.0,-264000000.0,-123000000.0,387000000.0,2000000.0,,-2000000.0,-262000000.0,-123000000.0,385000000.0,-6000000.0,353000000.0,355000000.0,-2000000.0,-71000000.0,57000000.0,-2000000.0,,-103000000.0,-133000000.0,-331000000.0,-210000000.0,,12000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,FY,2014-09-27,2015-09-25,2017-11-14 12:35:50+00:00,-1725000000.0,350000000.0,128000000.0,616000000.0,2957000000.0,-71000000.0,-521000000.0,617000000.0,-1354000000.0,661000000.0,1636000000.0,-269000000.0,-25000000.0,294000000.0,-1623000000.0,636000000.0,1930000000.0,872000000.0,2420000000.0,1238000000.0,1182000000.0,303000000.0,355000000.0,12000000.0,,-502000000.0,-600000000.0,-801000000.0,-1023000000.0,,17000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q4,2015-06-27,2015-09-25,,1000000.0,350000000.0,128000000.0,161000000.0,2957000000.0,-30000000.0,193000000.0,,-703000000.0,2804000000.0,557000000.0,-81000000.0,-3000000.0,84000000.0,-784000000.0,2801000000.0,641000000.0,2628000000.0,1040000000.0,136000000.0,904000000.0,67000000.0,70000000.0,14000000.0,,-132000000.0,-175000000.0,-129000000.0,-512000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q3YTD,2014-09-27,2015-06-26,2016-07-22 13:28:40+00:00,-1726000000.0,,,455000000.0,,-41000000.0,-714000000.0,617000000.0,-651000000.0,-2143000000.0,1079000000.0,-188000000.0,-22000000.0,210000000.0,-839000000.0,-2165000000.0,1289000000.0,-1756000000.0,1380000000.0,1102000000.0,278000000.0,236000000.0,285000000.0,-2000000.0,,-370000000.0,-425000000.0,-672000000.0,-511000000.0,,10000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q3TTM,2014-06-28,2015-06-26,,-2230000000.0,259000000.0,118000000.0,598000000.0,3000000.0,-57000000.0,-828000000.0,1591000000.0,143000000.0,-2739000000.0,1741000000.0,-267000000.0,-30000000.0,297000000.0,-124000000.0,-2769000000.0,2038000000.0,-912000000.0,2043000000.0,1716000000.0,327000000.0,255000000.0,371000000.0,-11000000.0,,-489000000.0,-615000000.0,-693000000.0,-637000000.0,,114000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q3,2015-03-28,2015-06-26,,3000000.0,,,148000000.0,,-1000000.0,-4000000.0,,-392000000.0,-127000000.0,524000000.0,-64000000.0,-8000000.0,72000000.0,-456000000.0,-135000000.0,596000000.0,4000000.0,309000000.0,351000000.0,-42000000.0,29000000.0,73000000.0,,,-134000000.0,-134000000.0,-105000000.0,-226000000.0,,4000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q2YTD,2014-09-27,2015-03-27,2016-04-21 14:59:02+00:00,-1729000000.0,,,307000000.0,,-40000000.0,-710000000.0,617000000.0,-259000000.0,-2016000000.0,555000000.0,-124000000.0,-14000000.0,138000000.0,-383000000.0,-2030000000.0,693000000.0,-1760000000.0,1071000000.0,751000000.0,320000000.0,207000000.0,212000000.0,-2000000.0,,-236000000.0,-291000000.0,-567000000.0,-285000000.0,,6000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q2TTM,2014-03-29,2015-03-27,,-2251000000.0,259000000.0,118000000.0,555000000.0,3000000.0,-49000000.0,-1063000000.0,1591000000.0,554000000.0,-2756000000.0,1519000000.0,-372000000.0,-51000000.0,423000000.0,182000000.0,-2807000000.0,1942000000.0,-732000000.0,2137000000.0,1646000000.0,491000000.0,381000000.0,492000000.0,3000000.0,,-474000000.0,-625000000.0,-584000000.0,-471000000.0,,114000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q2,2014-12-27,2015-03-27,,-218000000.0,,,147000000.0,,-16000000.0,-165000000.0,346000000.0,-133000000.0,-372000000.0,350000000.0,-41000000.0,-7000000.0,48000000.0,-174000000.0,-379000000.0,398000000.0,-171000000.0,599000000.0,316000000.0,283000000.0,52000000.0,113000000.0,1000000.0,,-118000000.0,-156000000.0,-344000000.0,-130000000.0,,1000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q1,2014-09-27,2014-12-26,2016-01-22 13:14:26+00:00,-1511000000.0,,,160000000.0,,-24000000.0,-545000000.0,271000000.0,-126000000.0,-1644000000.0,205000000.0,-83000000.0,-7000000.0,90000000.0,-209000000.0,-1651000000.0,295000000.0,-1589000000.0,472000000.0,435000000.0,37000000.0,155000000.0,99000000.0,-3000000.0,,-118000000.0,-135000000.0,-223000000.0,-155000000.0,,5000000.0
TE Connectivity Ltd,TEL,,1385157,2015.0,Q1TTM,2013-12-28,2014-12-26,,-2033000000.0,259000000.0,118000000.0,562000000.0,3000000.0,-37000000.0,-972000000.0,1270000000.0,445000000.0,-2559000000.0,1622000000.0,-327000000.0,-44000000.0,371000000.0,118000000.0,-2603000000.0,1993000000.0,-529000000.0,1900000000.0,1694000000.0,206000000.0,338000000.0,431000000.0,-14000000.0,,-458000000.0,-637000000.0,-275000000.0,-523000000.0,,122000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,FY,2015-09-26,2016-09-30,2018-11-13 13:27:51+00:00,-1336000000.0,806000000.0,117000000.0,560000000.0,333000000.0,7000000.0,-1161000000.0,682000000.0,-3066000000.0,-1556000000.0,1933000000.0,11000000.0,-25000000.0,14000000.0,-3055000000.0,-1581000000.0,1947000000.0,-2682000000.0,2009000000.0,1847000000.0,162000000.0,687000000.0,49000000.0,42000000.0,,-509000000.0,-603000000.0,-501000000.0,-2787000000.0,,8000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q4,2016-06-25,2016-09-30,,-342000000.0,806000000.0,117000000.0,122000000.0,7000000.0,11000000.0,185000000.0,32000000.0,-230000000.0,-499000000.0,671000000.0,12000000.0,-25000000.0,13000000.0,-218000000.0,-524000000.0,684000000.0,-47000000.0,437000000.0,343000000.0,94000000.0,21000000.0,-28000000.0,14000000.0,,-132000000.0,-183000000.0,28000000.0,-130000000.0,,5000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q3YTD,2015-09-26,2016-06-24,2017-07-26 15:18:59+00:00,-994000000.0,,,438000000.0,326000000.0,-4000000.0,-1346000000.0,650000000.0,-2836000000.0,-1057000000.0,1262000000.0,-1000000.0,,1000000.0,-2837000000.0,-1057000000.0,1263000000.0,-2635000000.0,1572000000.0,1504000000.0,68000000.0,666000000.0,77000000.0,28000000.0,,-377000000.0,-420000000.0,-529000000.0,-2657000000.0,,3000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q3TTM,2015-06-27,2016-06-24,,-993000000.0,350000000.0,128000000.0,599000000.0,3283000000.0,-34000000.0,-1153000000.0,650000000.0,-3539000000.0,1747000000.0,1819000000.0,-82000000.0,-3000000.0,85000000.0,-3621000000.0,1744000000.0,1904000000.0,-7000000.0,2612000000.0,1640000000.0,972000000.0,733000000.0,147000000.0,42000000.0,,-509000000.0,-595000000.0,-658000000.0,-3169000000.0,,10000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q3,2016-03-26,2016-06-24,,-988000000.0,,,148000000.0,65000000.0,-2000000.0,-927000000.0,150000000.0,-97000000.0,-1072000000.0,715000000.0,-3000000.0,,3000000.0,-100000000.0,-1072000000.0,718000000.0,-456000000.0,839000000.0,791000000.0,48000000.0,703000000.0,16000000.0,-1000000.0,,-132000000.0,-150000000.0,3000000.0,-134000000.0,,2000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q2YTD,2015-09-26,2016-03-25,2017-04-26 13:47:12+00:00,-6000000.0,,,290000000.0,261000000.0,-2000000.0,-419000000.0,500000000.0,-2739000000.0,15000000.0,547000000.0,2000000.0,,-2000000.0,-2737000000.0,15000000.0,545000000.0,-2179000000.0,733000000.0,713000000.0,20000000.0,-37000000.0,61000000.0,29000000.0,,-245000000.0,-270000000.0,-532000000.0,-2523000000.0,,1000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q2TTM,2015-03-28,2016-03-25,,-2000000.0,350000000.0,128000000.0,599000000.0,3218000000.0,-33000000.0,-230000000.0,500000000.0,-3834000000.0,2692000000.0,1628000000.0,-143000000.0,-11000000.0,154000000.0,-3977000000.0,2681000000.0,1782000000.0,453000000.0,2082000000.0,1200000000.0,882000000.0,59000000.0,204000000.0,43000000.0,,-511000000.0,-579000000.0,-766000000.0,-3261000000.0,,12000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q2,2015-12-26,2016-03-25,,-6000000.0,,,144000000.0,261000000.0,3000000.0,-288000000.0,500000000.0,-1368000000.0,136000000.0,156000000.0,1000000.0,,-1000000.0,-1367000000.0,136000000.0,155000000.0,-1073000000.0,380000000.0,389000000.0,-9000000.0,-89000000.0,27000000.0,12000000.0,,-118000000.0,-131000000.0,-503000000.0,-1274000000.0,,
TE Connectivity Ltd,TEL,,1385157,2016.0,Q1,2015-09-26,2015-12-25,2017-01-26 11:01:11+00:00,,,,146000000.0,,-5000000.0,-131000000.0,,-1371000000.0,-121000000.0,391000000.0,1000000.0,,-1000000.0,-1370000000.0,-121000000.0,390000000.0,-1106000000.0,353000000.0,324000000.0,29000000.0,52000000.0,34000000.0,17000000.0,,-127000000.0,-139000000.0,-29000000.0,-1249000000.0,,1000000.0
TE Connectivity Ltd,TEL,,1385157,2016.0,Q1TTM,2014-12-27,2015-12-25,,-214000000.0,350000000.0,128000000.0,602000000.0,2957000000.0,-52000000.0,-107000000.0,346000000.0,-2599000000.0,2184000000.0,1822000000.0,-185000000.0,-18000000.0,203000000.0,-2784000000.0,2166000000.0,2025000000.0,1355000000.0,2301000000.0,1127000000.0,1174000000.0,200000000.0,290000000.0,32000000.0,,-511000000.0,-604000000.0,-607000000.0,-2117000000.0,,13000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,FY,2016-10-01,2017-09-29,2019-11-12 13:33:02+00:00,-250000000.0,323000000.0,128000000.0,611000000.0,,-4000000.0,-18000000.0,589000000.0,-789000000.0,-909000000.0,2273000000.0,-25000000.0,-23000000.0,48000000.0,-814000000.0,-932000000.0,2321000000.0,571000000.0,1683000000.0,1540000000.0,143000000.0,140000000.0,142000000.0,1000000.0,,-546000000.0,-679000000.0,-360000000.0,-614000000.0,,19000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q4,2017-07-01,2017-09-29,,-173000000.0,323000000.0,128000000.0,142000000.0,,7000000.0,357000000.0,500000000.0,3000000.0,-371000000.0,824000000.0,-26000000.0,-23000000.0,49000000.0,-23000000.0,-394000000.0,873000000.0,463000000.0,434000000.0,296000000.0,138000000.0,29000000.0,56000000.0,22000000.0,,-141000000.0,-227000000.0,-174000000.0,-238000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-26 12:15:27+00:00,-77000000.0,,,469000000.0,,-11000000.0,-375000000.0,89000000.0,-792000000.0,-538000000.0,1449000000.0,1000000.0,,-1000000.0,-791000000.0,-538000000.0,1448000000.0,108000000.0,1249000000.0,1244000000.0,5000000.0,111000000.0,86000000.0,-21000000.0,,-405000000.0,-452000000.0,-186000000.0,-376000000.0,,12000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q3TTM,2016-06-25,2017-06-30,,-419000000.0,806000000.0,117000000.0,591000000.0,7000000.0,,-190000000.0,121000000.0,-1022000000.0,-1037000000.0,2120000000.0,13000000.0,-25000000.0,12000000.0,-1009000000.0,-1062000000.0,2132000000.0,61000000.0,1686000000.0,1587000000.0,99000000.0,132000000.0,58000000.0,-7000000.0,,-537000000.0,-635000000.0,-158000000.0,-506000000.0,,17000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q3,2017-04-01,2017-06-30,,-77000000.0,,,157000000.0,,-1000000.0,-108000000.0,,-300000000.0,-241000000.0,524000000.0,1000000.0,,-1000000.0,-299000000.0,-241000000.0,523000000.0,-18000000.0,435000000.0,432000000.0,3000000.0,43000000.0,22000000.0,-5000000.0,,-142000000.0,-163000000.0,-2000000.0,-178000000.0,,4000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-04-25 14:50:45+00:00,,,,312000000.0,,-10000000.0,-267000000.0,89000000.0,-492000000.0,-297000000.0,925000000.0,,,,-492000000.0,-297000000.0,925000000.0,126000000.0,814000000.0,812000000.0,2000000.0,68000000.0,64000000.0,-16000000.0,,-263000000.0,-289000000.0,-184000000.0,-198000000.0,,8000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q2TTM,2016-03-26,2017-03-31,,-1330000000.0,806000000.0,117000000.0,582000000.0,72000000.0,-1000000.0,-1009000000.0,271000000.0,-819000000.0,-1868000000.0,2311000000.0,9000000.0,-25000000.0,16000000.0,-810000000.0,-1893000000.0,2327000000.0,-377000000.0,2090000000.0,1946000000.0,144000000.0,792000000.0,52000000.0,-3000000.0,,-527000000.0,-622000000.0,-153000000.0,-462000000.0,,15000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q2,2016-12-31,2017-03-31,,,,,152000000.0,,13000000.0,-73000000.0,79000000.0,-283000000.0,-143000000.0,521000000.0,,,,-283000000.0,-143000000.0,521000000.0,108000000.0,405000000.0,406000000.0,-1000000.0,36000000.0,39000000.0,8000000.0,,-131000000.0,-159000000.0,-165000000.0,-105000000.0,,8000000.0
TE Connectivity Ltd,TEL,,1385157,2017.0,Q1,2016-10-01,2016-12-30,2018-01-24 16:24:31+00:00,,,,160000000.0,,-23000000.0,-194000000.0,10000000.0,-209000000.0,-154000000.0,404000000.0,,,,-209000000.0,-154000000.0,404000000.0,18000000.0,409000000.0,406000000.0,3000000.0,32000000.0,25000000.0,-24000000.0,,-132000000.0,-130000000.0,-19000000.0,-93000000.0,,
TE Connectivity Ltd,TEL,,1385157,2017.0,Q1TTM,2015-12-26,2016-12-30,,-1336000000.0,806000000.0,117000000.0,574000000.0,333000000.0,-11000000.0,-1224000000.0,692000000.0,-1904000000.0,-1589000000.0,1946000000.0,10000000.0,-25000000.0,15000000.0,-1894000000.0,-1614000000.0,1961000000.0,-1558000000.0,2065000000.0,1929000000.0,136000000.0,667000000.0,40000000.0,1000000.0,,-514000000.0,-594000000.0,-491000000.0,-1631000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,FY,2017-09-30,2018-09-28,2019-11-12 13:33:02+00:00,-153000000.0,393000000.0,127000000.0,667000000.0,,-5000000.0,-1080000000.0,389000000.0,-1593000000.0,-1073000000.0,2301000000.0,-129000000.0,-21000000.0,150000000.0,-1722000000.0,-1094000000.0,2451000000.0,-370000000.0,2565000000.0,2584000000.0,-19000000.0,130000000.0,229000000.0,-8000000.0,,-588000000.0,-935000000.0,-744000000.0,-879000000.0,,23000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q4,2018-06-30,2018-09-28,,-153000000.0,393000000.0,127000000.0,171000000.0,,-7000000.0,-965000000.0,-1000000.0,-426000000.0,-411000000.0,922000000.0,6000000.0,-8000000.0,2000000.0,-420000000.0,-419000000.0,924000000.0,78000000.0,1661000000.0,1674000000.0,-13000000.0,42000000.0,-2000000.0,,,-153000000.0,-262000000.0,-2000000.0,-268000000.0,,4000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q3YTD,2017-09-30,2018-06-29,2019-07-26 11:19:34+00:00,0.0,0.0,0.0,496000000.0,0.0,2000000.0,-115000000.0,390000000.0,-1167000000.0,-662000000.0,1379000000.0,-135000000.0,-13000000.0,148000000.0,-1302000000.0,-675000000.0,1527000000.0,-448000000.0,904000000.0,910000000.0,-6000000.0,88000000.0,231000000.0,-8000000.0,,-435000000.0,-673000000.0,-742000000.0,-611000000.0,,19000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q3TTM,2017-07-01,2018-06-29,,-173000000.0,323000000.0,128000000.0,638000000.0,,9000000.0,242000000.0,890000000.0,-1164000000.0,-1033000000.0,2203000000.0,-161000000.0,-36000000.0,197000000.0,-1325000000.0,-1069000000.0,2400000000.0,15000000.0,1338000000.0,1206000000.0,132000000.0,117000000.0,287000000.0,14000000.0,,-576000000.0,-900000000.0,-916000000.0,-849000000.0,,26000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q3,2018-03-31,2018-06-29,,,,,167000000.0,,-18000000.0,85000000.0,46000000.0,-277000000.0,-228000000.0,734000000.0,-61000000.0,-5000000.0,66000000.0,-338000000.0,-233000000.0,800000000.0,211000000.0,454000000.0,453000000.0,1000000.0,29000000.0,63000000.0,-6000000.0,,-154000000.0,-234000000.0,-2000000.0,-230000000.0,,12000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q2YTD,2017-09-30,2018-03-30,2019-04-26 12:09:32+00:00,,,,329000000.0,,20000000.0,-200000000.0,344000000.0,-890000000.0,-434000000.0,645000000.0,-74000000.0,-8000000.0,82000000.0,-964000000.0,-442000000.0,727000000.0,-659000000.0,450000000.0,457000000.0,-7000000.0,59000000.0,168000000.0,-2000000.0,,-281000000.0,-439000000.0,-740000000.0,-381000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q2TTM,2017-04-01,2018-03-30,,-250000000.0,323000000.0,128000000.0,628000000.0,,26000000.0,49000000.0,844000000.0,-1187000000.0,-1046000000.0,1993000000.0,-99000000.0,-31000000.0,130000000.0,-1286000000.0,-1077000000.0,2123000000.0,-214000000.0,1319000000.0,1185000000.0,134000000.0,131000000.0,246000000.0,15000000.0,,-564000000.0,-829000000.0,-916000000.0,-797000000.0,,18000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q2,2017-12-30,2018-03-30,,,,,167000000.0,,9000000.0,-315000000.0,-16000000.0,-319000000.0,-197000000.0,362000000.0,-11000000.0,-4000000.0,15000000.0,-330000000.0,-201000000.0,377000000.0,-145000000.0,490000000.0,490000000.0,,20000000.0,51000000.0,-2000000.0,,-140000000.0,-202000000.0,,-214000000.0,,7000000.0
TE Connectivity Ltd,TEL,,1385157,2018.0,Q1,2017-09-30,2017-12-29,2019-01-24 12:11:41+00:00,,,,162000000.0,,11000000.0,115000000.0,360000000.0,-571000000.0,-237000000.0,283000000.0,-63000000.0,-4000000.0,67000000.0,-634000000.0,-241000000.0,350000000.0,-514000000.0,-40000000.0,-33000000.0,-7000000.0,39000000.0,117000000.0,,,-141000000.0,-237000000.0,-740000000.0,-167000000.0,,
TE Connectivity Ltd,TEL,,1385157,2018.0,Q1TTM,2016-12-31,2017-12-29,,-250000000.0,323000000.0,128000000.0,613000000.0,,30000000.0,291000000.0,939000000.0,-1151000000.0,-992000000.0,2152000000.0,-88000000.0,-27000000.0,115000000.0,-1239000000.0,-1019000000.0,2267000000.0,39000000.0,1234000000.0,1101000000.0,133000000.0,147000000.0,234000000.0,25000000.0,,-555000000.0,-786000000.0,-1081000000.0,-688000000.0,,19000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q4,2019-06-29,2019-09-27,,,338000000.0,75000000.0,175000000.0,,-10000000.0,277000000.0,,-335000000.0,-153000000.0,879000000.0,1000000.0,,-1000000.0,-334000000.0,-153000000.0,878000000.0,381000000.0,372000000.0,376000000.0,-4000000.0,51000000.0,29000000.0,-1000000.0,,-154000000.0,-179000000.0,-32000000.0,-178000000.0,,27000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,FY,2018-09-29,2019-09-27,2019-11-12 13:33:02+00:00,-283000000.0,338000000.0,75000000.0,690000000.0,297000000.0,-8000000.0,-351000000.0,746000000.0,-1677000000.0,-690000000.0,2454000000.0,34000000.0,-2000000.0,-32000000.0,-1643000000.0,-692000000.0,2422000000.0,79000000.0,1844000000.0,1946000000.0,-102000000.0,169000000.0,51000000.0,2000000.0,,-608000000.0,-749000000.0,-775000000.0,-1091000000.0,,43000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q3YTD,2018-09-29,2019-06-28,2019-07-26 11:19:34+00:00,-283000000.0,0.0,0.0,515000000.0,297000000.0,2000000.0,-628000000.0,746000000.0,-1342000000.0,-537000000.0,1575000000.0,33000000.0,-2000000.0,-31000000.0,-1309000000.0,-539000000.0,1544000000.0,-302000000.0,1472000000.0,1570000000.0,-98000000.0,118000000.0,22000000.0,3000000.0,,-454000000.0,-570000000.0,-743000000.0,-913000000.0,,16000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q3TTM,2018-06-30,2019-06-28,,-436000000.0,393000000.0,127000000.0,686000000.0,297000000.0,-5000000.0,-1593000000.0,745000000.0,-1768000000.0,-948000000.0,2497000000.0,39000000.0,-10000000.0,-29000000.0,-1729000000.0,-958000000.0,2468000000.0,-224000000.0,3133000000.0,3244000000.0,-111000000.0,160000000.0,20000000.0,3000000.0,,-607000000.0,-832000000.0,-745000000.0,-1181000000.0,,20000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q3,2019-03-30,2019-06-28,,-283000000.0,,,174000000.0,-8000000.0,1000000.0,-260000000.0,306000000.0,-258000000.0,-454000000.0,692000000.0,1000000.0,,-1000000.0,-257000000.0,-454000000.0,691000000.0,-19000000.0,757000000.0,758000000.0,-1000000.0,20000000.0,37000000.0,3000000.0,,-155000000.0,-169000000.0,-272000000.0,-174000000.0,,3000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q2YTD,2018-09-29,2019-03-29,2020-05-04 13:27:23+00:00,,,,341000000.0,305000000.0,1000000.0,-368000000.0,440000000.0,-1084000000.0,-83000000.0,883000000.0,32000000.0,-2000000.0,-30000000.0,-1052000000.0,-85000000.0,853000000.0,-283000000.0,715000000.0,812000000.0,-97000000.0,98000000.0,-15000000.0,,,-299000000.0,-401000000.0,-471000000.0,-739000000.0,,13000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q2TTM,2018-03-31,2019-03-29,,-153000000.0,393000000.0,127000000.0,679000000.0,305000000.0,-24000000.0,-1248000000.0,485000000.0,-1787000000.0,-722000000.0,2539000000.0,-23000000.0,-15000000.0,38000000.0,-1810000000.0,-737000000.0,2577000000.0,6000000.0,2830000000.0,2939000000.0,-109000000.0,169000000.0,46000000.0,-6000000.0,,-606000000.0,-897000000.0,-475000000.0,-1237000000.0,,29000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q2,2018-12-29,2019-03-29,,,,,173000000.0,17000000.0,2000000.0,-81000000.0,27000000.0,-332000000.0,-165000000.0,555000000.0,-1000000.0,,1000000.0,-333000000.0,-165000000.0,556000000.0,60000000.0,439000000.0,429000000.0,10000000.0,34000000.0,11000000.0,-4000000.0,,-149000000.0,-191000000.0,-1000000.0,-220000000.0,,13000000.0
TE Connectivity Ltd,TEL,,1385157,2019.0,Q1,2018-09-29,2018-12-28,2020-01-29 11:29:30+00:00,0.0,,,168000000.0,288000000.0,-1000000.0,-287000000.0,413000000.0,-752000000.0,82000000.0,328000000.0,33000000.0,-2000000.0,-31000000.0,-719000000.0,80000000.0,297000000.0,-343000000.0,276000000.0,383000000.0,-107000000.0,64000000.0,-26000000.0,4000000.0,,-150000000.0,-210000000.0,-470000000.0,-519000000.0,,
TE Connectivity Ltd,TEL,,1385157,2019.0,Q1TTM,2017-12-30,2018-12-28,,-153000000.0,393000000.0,127000000.0,673000000.0,288000000.0,-17000000.0,-1482000000.0,442000000.0,-1774000000.0,-754000000.0,2346000000.0,-33000000.0,-19000000.0,52000000.0,-1807000000.0,-773000000.0,2398000000.0,-199000000.0,2881000000.0,3000000000.0,-119000000.0,155000000.0,86000000.0,-4000000.0,,-597000000.0,-908000000.0,-474000000.0,-1231000000.0,,23000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q2TTM,2019-03-30,2020-03-27,,-642000000.0,338000000.0,75000000.0,703000000.0,-8000000.0,-20000000.0,-34000000.0,899000000.0,-938000000.0,-1274000000.0,2463000000.0,2000000.0,,-2000000.0,-936000000.0,-1274000000.0,2461000000.0,231000000.0,699000000.0,705000000.0,-6000000.0,1089000000.0,93000000.0,,,-616000000.0,-657000000.0,-554000000.0,-760000000.0,,33000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q2,2019-12-28,2020-03-27,,-244000000.0,,,180000000.0,,-18000000.0,-186000000.0,593000000.0,-31000000.0,-378000000.0,481000000.0,,,,-31000000.0,-378000000.0,481000000.0,54000000.0,-456000000.0,-452000000.0,-4000000.0,939000000.0,13000000.0,-4000000.0,,-153000000.0,-133000000.0,-215000000.0,-269000000.0,,3000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q2YTD,2019-09-28,2020-03-27,2020-05-04 13:27:23+00:00,-359000000.0,,,354000000.0,,-11000000.0,-51000000.0,593000000.0,-345000000.0,-667000000.0,892000000.0,,,,-345000000.0,-667000000.0,892000000.0,-131000000.0,-430000000.0,-429000000.0,-1000000.0,1018000000.0,27000000.0,-2000000.0,,-307000000.0,-309000000.0,-250000000.0,-408000000.0,,3000000.0
TE Connectivity Ltd,TEL,,1385157,2020.0,Q1TTM,2018-12-29,2019-12-27,,-398000000.0,338000000.0,75000000.0,696000000.0,9000000.0,,71000000.0,333000000.0,-1239000000.0,-1061000000.0,2537000000.0,1000000.0,,-1000000.0,-1238000000.0,-1061000000.0,2536000000.0,237000000.0,1594000000.0,1586000000.0,8000000.0,184000000.0,91000000.0,,,-612000000.0,-715000000.0,-340000000.0,-711000000.0,,43000000.0
