company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:23:06+00:00,7.22,7.22,,416608000.0,7.14,409187000.0,747171000.0,747171000.0,,702409000.0,44762000.0,4585530000.0,9766210000.0,,0.0,91985000.0,,3390676000.0,4585530000.0,5180680000.0,125053000.0,3899269000.0,1281411000.0,-125053000.0,1156358000.0,9766210000.0,97300000.0,97208000.0,98380000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q4,2016-10-01,2016-12-31,,1.8,1.8,,107436000.0,1.78,102610000.0,178738000.0,178738000.0,,174208000.0,4530000.0,1156729000.0,2475685000.0,,,18928000.0,,878362000.0,1156729000.0,1318956000.0,32882000.0,1004726000.0,314230000.0,-32882000.0,281348000.0,2475685000.0,97300000.0,97208000.0,98380000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:31:23+00:00,1.56,1.56,,103712000.0,1.54,88175000.0,157265000.0,157265000.0,,151865000.0,5400000.0,1149729000.0,2409872000.0,,,23799000.0,,855063000.0,1149729000.0,1260143000.0,32129000.0,982574000.0,277569000.0,-32129000.0,245440000.0,2409872000.0,97300000.0,97118000.0,98321000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q3YTD,2016-01-01,2016-09-30,,5.42,5.42,,309172000.0,5.36,306577000.0,568433000.0,568433000.0,,528201000.0,40232000.0,3428801000.0,7290525000.0,,,73057000.0,,2512314000.0,3428801000.0,3861724000.0,92171000.0,2894543000.0,967181000.0,-92171000.0,875010000.0,7290525000.0,97300000.0,97118000.0,98321000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.19,7.19,,412093000.0,7.11,408409000.0,759750000.0,759750000.0,,701950000.0,57800000.0,4508195000.0,9605764000.0,,,83335000.0,,3313168000.0,4508195000.0,5097569000.0,120814000.0,3808596000.0,1288973000.0,-120814000.0,1168159000.0,9605764000.0,97300000.0,97118000.0,98321000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:17:31+00:00,1.91,1.91,,101411000.0,1.89,107397000.0,195449000.0,195449000.0,,185577000.0,9872000.0,1130933000.0,2430855000.0,,,24806000.0,,840417000.0,1130933000.0,1299922000.0,30442000.0,966634000.0,333288000.0,-30442000.0,302846000.0,2430855000.0,97200000.0,97109000.0,98389000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.86,3.86,,205460000.0,3.82,218402000.0,411168000.0,411168000.0,,376336000.0,34832000.0,2279072000.0,4880653000.0,,,49258000.0,,1657251000.0,2279072000.0,2601581000.0,60042000.0,1911969000.0,689612000.0,-60042000.0,629570000.0,4880653000.0,97200000.0,97109000.0,98389000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q2TTM,2015-07-01,2016-06-30,,7.15,7.15,,407823000.0,7.05,404607000.0,766139000.0,766139000.0,,700372000.0,65767000.0,4415692000.0,9423547000.0,,,83724000.0,,3229747000.0,4415692000.0,5007855000.0,115815000.0,3721294000.0,1286561000.0,-115815000.0,1170746000.0,9423547000.0,97200000.0,97109000.0,98389000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:17:23+00:00,1.95,1.95,,104049000.0,1.93,111005000.0,215719000.0,215719000.0,,190759000.0,24960000.0,1148139000.0,2449798000.0,,,24452000.0,,816834000.0,1148139000.0,1301659000.0,29600000.0,945335000.0,356324000.0,-29600000.0,326724000.0,2449798000.0,97800000.0,97607000.0,98895000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.08,7.08,,403669000.0,6.96,403514000.0,772094000.0,772094000.0,,696988000.0,75106000.0,4328823000.0,9267896000.0,,,80719000.0,,3166020000.0,4328823000.0,4939073000.0,113057000.0,3650408000.0,1288665000.0,-113057000.0,1175608000.0,9267896000.0,97800000.0,97607000.0,98895000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:19:33+00:00,7.86,7.86,,447765000.0,7.81,363697000.0,771312000.0,771312000.0,,752303000.0,19009000.0,4980637000.0,10409865000.0,,0.0,103127000.0,,3598158000.0,4980637000.0,5429228000.0,145169000.0,4149050000.0,1280178000.0,-145169000.0,1135009000.0,10409865000.0,95700000.0,95652000.0,96325000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q4,2017-10-01,2017-12-31,,2.32,2.32,,113638000.0,2.31,76923000.0,225035000.0,225035000.0,,219609000.0,5426000.0,1254851000.0,2642787000.0,,,25714000.0,,909840000.0,1254851000.0,1387936000.0,36786000.0,1049192000.0,338744000.0,-36786000.0,301958000.0,2642787000.0,95700000.0,95652000.0,96325000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:17:59+00:00,1.48,1.48,,110217000.0,1.47,74992000.0,145362000.0,145362000.0,,141245000.0,4117000.0,1251528000.0,2541864000.0,,,26197000.0,,896612000.0,1251528000.0,1290336000.0,36956000.0,1033026000.0,257310000.0,-36956000.0,220354000.0,2541864000.0,95400000.0,95246000.0,95977000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q3YTD,2017-01-01,2017-09-30,,5.54,5.54,,334127000.0,5.5,286774000.0,546277000.0,546277000.0,,532694000.0,13583000.0,3725786000.0,7767078000.0,,,77413000.0,,2688318000.0,3725786000.0,4041292000.0,108383000.0,3099858000.0,941434000.0,-108383000.0,833051000.0,7767078000.0,95400000.0,95246000.0,95977000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q3TTM,2016-10-01,2017-09-30,,7.34,7.34,,441563000.0,7.28,389384000.0,725015000.0,725015000.0,,706902000.0,18113000.0,4882515000.0,10242763000.0,,,96341000.0,,3566680000.0,4882515000.0,5360248000.0,141265000.0,4104584000.0,1255664000.0,-141265000.0,1114399000.0,10242763000.0,95400000.0,95246000.0,95977000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:17:06+00:00,1.93,1.93,,113112000.0,1.91,103883000.0,190388000.0,190388000.0,,185394000.0,4994000.0,1236294000.0,2612356000.0,,,26027000.0,,906732000.0,1236294000.0,1376062000.0,35920000.0,1045871000.0,330191000.0,-35920000.0,294271000.0,2612356000.0,96100000.0,96247000.0,97042000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q2YTD,2017-01-01,2017-06-30,,4.06,4.06,,223910000.0,4.03,211782000.0,400915000.0,400915000.0,,391449000.0,9466000.0,2474258000.0,5225214000.0,,,51216000.0,,1791706000.0,2474258000.0,2750956000.0,71427000.0,2066832000.0,684124000.0,-71427000.0,612697000.0,5225214000.0,96100000.0,96247000.0,97042000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q2TTM,2016-07-01,2017-06-30,,7.42,7.42,,435058000.0,7.35,402567000.0,736918000.0,736918000.0,,717522000.0,19396000.0,4780716000.0,10110771000.0,,,93943000.0,,3525131000.0,4780716000.0,5330055000.0,136438000.0,4054132000.0,1275923000.0,-136438000.0,1139485000.0,10110771000.0,96100000.0,96247000.0,97042000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 06:31:17+00:00,2.13,2.13,,110798000.0,2.12,107899000.0,210527000.0,210527000.0,,206055000.0,4472000.0,1237964000.0,2612858000.0,,,25189000.0,,884974000.0,1237964000.0,1374894000.0,35507000.0,1020961000.0,353933000.0,-35507000.0,318426000.0,2612858000.0,96700000.0,96585000.0,97372000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2017.0,Q1TTM,2016-04-01,2017-03-31,,7.4,7.4,,423357000.0,7.33,406081000.0,741979000.0,741979000.0,,717705000.0,24274000.0,4675355000.0,9929270000.0,,,92722000.0,,3458816000.0,4675355000.0,5253915000.0,130960000.0,3974895000.0,1279020000.0,-130960000.0,1148060000.0,9929270000.0,96700000.0,96585000.0,97372000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:19:33+00:00,8.35,8.35,,453045000.0,8.31,236642000.0,797883000.0,797883000.0,,779705000.0,18178000.0,5254536000.0,10772278000.0,,14219000.0,106094000.0,,3783341000.0,5254536000.0,5517742000.0,154956000.0,4342480000.0,1175262000.0,-140737000.0,1034525000.0,10772278000.0,93400000.0,93276000.0,93750000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q4,2018-10-01,2018-12-31,,1.73,1.73,,118075000.0,1.72,43828000.0,163622000.0,163622000.0,,158075000.0,5547000.0,1331704000.0,2754496000.0,,-12498000.0,26162000.0,,1018733000.0,1331704000.0,1422792000.0,39874000.0,1162970000.0,259822000.0,-52372000.0,207450000.0,2754496000.0,93400000.0,93276000.0,93750000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 16:18:26+00:00,1.85,1.85,,112286000.0,1.84,54186000.0,174881000.0,174881000.0,,171746000.0,3135000.0,1316710000.0,2648913000.0,,11409000.0,26110000.0,,936643000.0,1316710000.0,1332203000.0,39506000.0,1075039000.0,257164000.0,-28097000.0,229067000.0,2648913000.0,92800000.0,92849000.0,93330000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q3YTD,2018-01-01,2018-09-30,,6.62,6.62,,334970000.0,6.59,192814000.0,634261000.0,634261000.0,,621630000.0,12631000.0,3922832000.0,8017782000.0,,26717000.0,79932000.0,,2764608000.0,3922832000.0,4094950000.0,115082000.0,3179510000.0,915440000.0,-88365000.0,827075000.0,8017782000.0,92800000.0,92849000.0,93330000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q3TTM,2017-10-01,2018-09-30,,8.94,8.94,,448608000.0,8.9,269737000.0,859296000.0,859296000.0,,841239000.0,18057000.0,5177683000.0,10660569000.0,,26717000.0,105646000.0,,3674448000.0,5177683000.0,5482886000.0,151868000.0,4228702000.0,1254184000.0,-125151000.0,1129033000.0,10660569000.0,92800000.0,92849000.0,93330000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:18:07+00:00,2.4,2.4,,109581000.0,2.39,71059000.0,230711000.0,230711000.0,,226052000.0,4659000.0,1305974000.0,2681353000.0,,15308000.0,27119000.0,,914217000.0,1305974000.0,1375379000.0,38000000.0,1050917000.0,324462000.0,-22692000.0,301770000.0,2681353000.0,94200000.0,93842000.0,94281000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q2YTD,2018-01-01,2018-06-30,,4.77,4.77,,222684000.0,4.75,138628000.0,459380000.0,459380000.0,,449884000.0,9496000.0,2606122000.0,5368869000.0,,15308000.0,53822000.0,,1827965000.0,2606122000.0,2762747000.0,75576000.0,2104471000.0,658276000.0,-60268000.0,598008000.0,5368869000.0,94200000.0,93842000.0,94281000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q2TTM,2017-07-01,2018-06-30,,8.57,8.57,,446539000.0,8.53,290543000.0,829777000.0,829777000.0,,810738000.0,19039000.0,5112501000.0,10553520000.0,,15308000.0,105733000.0,,3634417000.0,5112501000.0,5441019000.0,149318000.0,4186689000.0,1254330000.0,-134010000.0,1120320000.0,10553520000.0,94200000.0,93842000.0,94281000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:27:00+00:00,2.37,2.37,0.1,113103000.0,2.36,67569000.0,228669000.0,228669000.0,,223832000.0,4837000.0,1300148000.0,2687516000.0,,,26703000.0,,913748000.0,1300148000.0,1387368000.0,37576000.0,1053554000.0,333814000.0,-37576000.0,296238000.0,2687516000.0,94400000.0,94226000.0,94683000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2018.0,Q1TTM,2017-04-01,2018-03-31,,8.1,8.1,,450070000.0,8.05,323367000.0,789454000.0,789454000.0,,770080000.0,19374000.0,5042821000.0,10484523000.0,,,104641000.0,,3626932000.0,5042821000.0,5441702000.0,147238000.0,4181643000.0,1260059000.0,-147238000.0,1112821000.0,10484523000.0,94400000.0,94226000.0,94683000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q4,2019-10-01,2019-12-31,,2.82,2.82,,127656000.0,2.8,73148000.0,248010000.0,248010000.0,,245176000.0,2834000.0,1431640000.0,2896247000.0,,19338000.0,27489000.0,,968483000.0,1431640000.0,1464607000.0,39159000.0,1123628000.0,340979000.0,-19821000.0,321158000.0,2896247000.0,89000000.0,88762000.0,89040000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:19:33+00:00,9.16,9.16,,490392000.0,9.13,238794000.0,827543000.0,827543000.0,,814854000.0,12689000.0,5588893000.0,11378259000.0,,13162000.0,107809000.0,,3975257000.0,5588893000.0,5789366000.0,162733000.0,4573458000.0,1215908000.0,-149571000.0,1066337000.0,11378259000.0,89000000.0,88762000.0,89040000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q3YTD,2019-01-01,2019-09-30,,6.34,6.34,,362736000.0,6.33,165646000.0,579533000.0,579533000.0,,569678000.0,9855000.0,4157253000.0,8482012000.0,,-6176000.0,80320000.0,,3006774000.0,4157253000.0,4324759000.0,123574000.0,3449830000.0,874929000.0,-129750000.0,745179000.0,8482012000.0,88400000.0,87952000.0,88355000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q3TTM,2018-10-01,2019-09-30,,8.07,8.07,,480811000.0,8.05,209474000.0,743155000.0,743155000.0,,727753000.0,15402000.0,5488957000.0,11236508000.0,,-18674000.0,106482000.0,,4025507000.0,5488957000.0,5747551000.0,163448000.0,4612800000.0,1134751000.0,-182122000.0,952629000.0,11236508000.0,88400000.0,87952000.0,88355000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 16:18:26+00:00,1.1,1.1,,121528000.0,1.1,37205000.0,100870000.0,100870000.0,,97190000.0,3680000.0,1408226000.0,2822453000.0,,-9407000.0,27660000.0,,1076110000.0,1408226000.0,1414227000.0,41447000.0,1225298000.0,188929000.0,-50854000.0,138075000.0,2822453000.0,88400000.0,87952000.0,88355000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q2YTD,2019-01-01,2019-06-30,,5.24,5.24,,241208000.0,5.23,128441000.0,478663000.0,478663000.0,,472488000.0,6175000.0,2749027000.0,5659559000.0,,3231000.0,52660000.0,,1930664000.0,2749027000.0,2910532000.0,82127000.0,2224532000.0,686000000.0,-78896000.0,607104000.0,5659559000.0,89300000.0,89136000.0,89235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.82,8.82,,471569000.0,8.79,226455000.0,817166000.0,817166000.0,,802309000.0,14857000.0,5397441000.0,11062968000.0,,2142000.0,104932000.0,,3886040000.0,5397441000.0,5665527000.0,161507000.0,4462541000.0,1202986000.0,-159365000.0,1043621000.0,11062968000.0,89300000.0,89136000.0,89235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:18:07+00:00,2.67,2.67,,121168000.0,2.66,69543000.0,241265000.0,241265000.0,,238320000.0,2945000.0,1383481000.0,2855168000.0,,7732000.0,26535000.0,,978421000.0,1383481000.0,1471687000.0,42487000.0,1126124000.0,345563000.0,-34755000.0,310808000.0,2855168000.0,89300000.0,89136000.0,89235000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:18:25+00:00,2.57,2.57,0.1,120040000.0,2.57,58898000.0,237398000.0,237398000.0,,234168000.0,3230000.0,1365546000.0,2804391000.0,,-4501000.0,26125000.0,,952243000.0,1365546000.0,1438845000.0,39640000.0,1098408000.0,340437000.0,-44141000.0,296296000.0,2804391000.0,91100000.0,90776000.0,90967000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.55,8.55,,459982000.0,8.52,227971000.0,806612000.0,806612000.0,,790041000.0,16571000.0,5319934000.0,10889153000.0,,9718000.0,105516000.0,,3821836000.0,5319934000.0,5569219000.0,157020000.0,4387334000.0,1181885000.0,-147302000.0,1034583000.0,10889153000.0,91100000.0,90776000.0,90967000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2020.0,Q1TTM,2019-04-01,2020-03-31,,8.23,8.23,,494746000.0,8.2,226219000.0,734605000.0,734605000.0,,722723000.0,11882000.0,5656016000.0,11403535000.0,,8103000.0,109977000.0,,4030631000.0,5656016000.0,5747519000.0,159444000.0,4635354000.0,1112165000.0,-151341000.0,960824000.0,11403535000.0,86600000.0,86212000.0,86455000.0
Universal Health Services Inc,UHS,549300YGMGQDO0NMJD09,352915,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:18:25+00:00,1.64,1.64,0.2,124394000.0,1.64,46323000.0,144460000.0,144460000.0,,142037000.0,2423000.0,1432669000.0,2829667000.0,,-9560000.0,28293000.0,,1007617000.0,1432669000.0,1396998000.0,36351000.0,1160304000.0,236694000.0,-45911000.0,190783000.0,2829667000.0,86600000.0,86212000.0,86455000.0
