company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2014.0,Q1TTM,2013-04-01,2014-03-31,,133600000.0,,405700000.0,,271700000.0,403900000.0,-543300000.0,-739600000.0,1285800000.0,-543300000.0,-739600000.0,1285800000.0,2900000.0,608400000.0,608400000.0,,36400000.0,-46000000.0,-339200000.0,-13100000.0,-816600000.0,-434900000.0,-209500000.0,,,2500000.0
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 12:23:35+00:00,-1329900000.0,,583500000.0,28900000.0,201800000.0,2313000000.0,1211800000.0,-2517500000.0,1293600000.0,1211800000.0,-2517500000.0,1293600000.0,-12100000.0,640300000.0,640300000.0,-132000000.0,30100000.0,58400000.0,-455400000.0,-8700000.0,-1266200000.0,-548500000.0,-74700000.0,-52700000.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q4,2015-10-01,2015-12-31,,,,192600000.0,2200000.0,-148400000.0,663000000.0,230000000.0,-421600000.0,219200000.0,230000000.0,-421600000.0,219200000.0,27600000.0,179900000.0,179900000.0,-4900000.0,3700000.0,53700000.0,-144500000.0,-3100000.0,-474400000.0,-230900000.0,-8600000.0,-52700000.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 11:11:05+00:00,-1329900000.0,,390900000.0,26700000.0,350200000.0,1650000000.0,981800000.0,-2095900000.0,1074400000.0,981800000.0,-2095900000.0,1074400000.0,-39700000.0,460400000.0,460400000.0,-127100000.0,26400000.0,4700000.0,-310900000.0,-5600000.0,-791800000.0,-317600000.0,-66100000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1329900000.0,,495000000.0,40600000.0,298200000.0,1735900000.0,1018600000.0,-2323800000.0,1238700000.0,1018600000.0,-2323800000.0,1238700000.0,-66500000.0,583000000.0,583000000.0,-137500000.0,45000000.0,13700000.0,-398900000.0,-8200000.0,-1040000000.0,-258300000.0,-105100000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q3,2015-07-01,2015-09-30,,-500000.0,,175800000.0,5500000.0,10800000.0,200000000.0,-133400000.0,-416700000.0,357900000.0,-133400000.0,-416700000.0,357900000.0,-192200000.0,183100000.0,183100000.0,-11800000.0,14200000.0,5100000.0,-120400000.0,-3000000.0,-423800000.0,-193100000.0,-34100000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 10:24:39+00:00,-1329400000.0,,215100000.0,21200000.0,339400000.0,1450000000.0,1115200000.0,-1679200000.0,716500000.0,1115200000.0,-1679200000.0,716500000.0,152500000.0,277300000.0,277300000.0,-115300000.0,12200000.0,-400000.0,-190500000.0,-2600000.0,-368000000.0,-124500000.0,-32000000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1329400000.0,,425600000.0,35100000.0,380000000.0,1539900000.0,1110000000.0,-2123100000.0,1194100000.0,1110000000.0,-2123100000.0,1194100000.0,181000000.0,526200000.0,526200000.0,-137700000.0,44900000.0,2700000.0,-366500000.0,-7800000.0,-823700000.0,-10400000.0,-97900000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q2,2015-04-01,2015-06-30,,-1329400000.0,,107800000.0,21200000.0,203400000.0,1446200000.0,1285600000.0,-1522900000.0,386500000.0,1285600000.0,-1522900000.0,386500000.0,149200000.0,81200000.0,81200000.0,-5900000.0,3800000.0,1400000.0,-95200000.0,-1300000.0,-214800000.0,-60600000.0,-8600000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 09:47:21+00:00,,,107300000.0,0.0,136000000.0,3800000.0,-170400000.0,-156300000.0,330000000.0,-170400000.0,-156300000.0,330000000.0,3300000.0,196100000.0,196100000.0,-109400000.0,8400000.0,-1800000.0,-95300000.0,-1300000.0,-153200000.0,-63900000.0,-23400000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,420600000.0,13900000.0,277000000.0,341600000.0,-332200000.0,-774000000.0,1143800000.0,-332200000.0,-774000000.0,1143800000.0,37600000.0,578000000.0,578000000.0,-131800000.0,43500000.0,7800000.0,-359200000.0,-10500000.0,-785200000.0,-264100000.0,-94000000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 14:41:13+00:00,0.0,,762600000.0,166300000.0,476300000.0,400000000.0,-845700000.0,-1354200000.0,2103800000.0,-845700000.0,-1354200000.0,2103800000.0,-96100000.0,940200000.0,940200000.0,-75300000.0,41600000.0,3000000.0,-624900000.0,-101500000.0,-1423700000.0,-554400000.0,-108000000.0,,1700000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q4,2016-10-01,2016-12-31,,,,181100000.0,5100000.0,22100000.0,200000000.0,59400000.0,-512600000.0,381900000.0,59400000.0,-512600000.0,381900000.0,-71300000.0,194700000.0,194700000.0,-16000000.0,1200000.0,-21400000.0,-156300000.0,-74400000.0,-423600000.0,16900000.0,-2400000.0,,1700000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 11:03:10+00:00,0.0,,581500000.0,161200000.0,454200000.0,200000000.0,-905100000.0,-841600000.0,1721900000.0,-905100000.0,-841600000.0,1721900000.0,-24800000.0,745500000.0,745500000.0,-59300000.0,40400000.0,24400000.0,-468600000.0,-27100000.0,-1000100000.0,-571300000.0,-105600000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,774100000.0,163400000.0,305800000.0,863000000.0,-675100000.0,-1263200000.0,1941100000.0,-675100000.0,-1263200000.0,1941100000.0,2800000.0,925400000.0,925400000.0,-64200000.0,44100000.0,78100000.0,-613100000.0,-30200000.0,-1474500000.0,-802200000.0,-114200000.0,-52700000.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q3,2016-07-01,2016-09-30,,,,195500000.0,200000.0,102100000.0,200000000.0,-112400000.0,-392500000.0,497800000.0,-112400000.0,-392500000.0,497800000.0,-7100000.0,217300000.0,217300000.0,-17100000.0,5400000.0,3700000.0,-156200000.0,-15000000.0,-381400000.0,-150200000.0,-11400000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 10:10:36+00:00,0.0,,386000000.0,161000000.0,352100000.0,0.0,-792700000.0,-449100000.0,1224100000.0,-792700000.0,-449100000.0,1224100000.0,-17700000.0,528200000.0,528200000.0,-42200000.0,35000000.0,20700000.0,-312400000.0,-12100000.0,-618700000.0,-421100000.0,-94200000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q2TTM,2015-07-01,2016-06-30,,-500000.0,,754400000.0,168700000.0,214500000.0,863000000.0,-696100000.0,-1287400000.0,1801200000.0,-696100000.0,-1287400000.0,1801200000.0,-182300000.0,891200000.0,891200000.0,-58900000.0,52900000.0,79500000.0,-577300000.0,-18200000.0,-1516900000.0,-845100000.0,-136900000.0,-52700000.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q2,2016-04-01,2016-06-30,,,,194100000.0,54500000.0,156100000.0,-9800000.0,-270100000.0,-260700000.0,528200000.0,-270100000.0,-260700000.0,528200000.0,-2600000.0,181700000.0,181700000.0,-3700000.0,13600000.0,-5400000.0,-156200000.0,-3100000.0,-306700000.0,-83100000.0,-34600000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 10:07:14+00:00,,,191900000.0,106500000.0,196000000.0,9800000.0,-522600000.0,-188400000.0,695900000.0,-522600000.0,-188400000.0,695900000.0,-15100000.0,346500000.0,346500000.0,-38500000.0,21400000.0,26100000.0,-156200000.0,-9000000.0,-312000000.0,-338000000.0,-59600000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1329900000.0,,668100000.0,135400000.0,261800000.0,2319000000.0,859600000.0,-2549600000.0,1659500000.0,859600000.0,-2549600000.0,1659500000.0,-30500000.0,790700000.0,790700000.0,-61100000.0,43100000.0,86300000.0,-516300000.0,-16400000.0,-1425000000.0,-822600000.0,-110900000.0,-52700000.0,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 11:33:53+00:00,-226000000.0,,798600000.0,24000000.0,200400000.0,1019400000.0,161400000.0,-2254100000.0,2078600000.0,161400000.0,-2254100000.0,2078600000.0,-14100000.0,1204900000.0,1204900000.0,-125300000.0,30800000.0,12000000.0,-656500000.0,-113300000.0,-1959500000.0,-161000000.0,-71300000.0,,8700000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q4,2017-10-01,2017-12-31,,,,205100000.0,1300000.0,-313700000.0,676100000.0,375500000.0,-688300000.0,332900000.0,375500000.0,-688300000.0,332900000.0,20100000.0,432900000.0,432900000.0,8600000.0,5200000.0,10600000.0,-164100000.0,-50000000.0,-650300000.0,-131000000.0,-10700000.0,,100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 12:03:13+00:00,-226000000.0,,593500000.0,22700000.0,514100000.0,343300000.0,-214100000.0,-1565800000.0,1745700000.0,-214100000.0,-1565800000.0,1745700000.0,-34200000.0,772000000.0,772000000.0,-133900000.0,25600000.0,1400000.0,-492400000.0,-63300000.0,-1309200000.0,-30000000.0,-60600000.0,,8600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q3TTM,2016-10-01,2017-09-30,,-226000000.0,,774600000.0,27800000.0,536200000.0,543300000.0,-154700000.0,-2078400000.0,2127600000.0,-154700000.0,-2078400000.0,2127600000.0,-105500000.0,966700000.0,966700000.0,-149900000.0,26800000.0,-20000000.0,-648700000.0,-137700000.0,-1732800000.0,-13100000.0,-63000000.0,,10300000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q3,2017-07-01,2017-09-30,,,,201200000.0,2000000.0,69800000.0,133300000.0,31000000.0,-529600000.0,478800000.0,31000000.0,-529600000.0,478800000.0,-19800000.0,215700000.0,215700000.0,-7900000.0,10000000.0,400000.0,-164100000.0,-12800000.0,-519200000.0,72700000.0,-20900000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 12:14:07+00:00,-226000000.0,,392300000.0,20700000.0,444300000.0,210000000.0,-245100000.0,-1036200000.0,1266900000.0,-245100000.0,-1036200000.0,1266900000.0,-14400000.0,556300000.0,556300000.0,-126000000.0,15600000.0,1000000.0,-328300000.0,-50500000.0,-790000000.0,-102700000.0,-39700000.0,,8600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q2TTM,2016-07-01,2017-06-30,,-226000000.0,,768900000.0,26000000.0,568500000.0,610000000.0,-298100000.0,-1941300000.0,2146600000.0,-298100000.0,-1941300000.0,2146600000.0,-92800000.0,968300000.0,968300000.0,-159100000.0,22200000.0,-16700000.0,-640800000.0,-139900000.0,-1595000000.0,-236000000.0,-53500000.0,,10300000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q2,2017-04-01,2017-06-30,,-226000000.0,,197700000.0,7600000.0,168500000.0,210000000.0,135700000.0,-703100000.0,552300000.0,135700000.0,-703100000.0,552300000.0,-15100000.0,199400000.0,199400000.0,-13300000.0,9700000.0,-1500000.0,-164200000.0,-22900000.0,-460300000.0,99700000.0,-19500000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 11:57:26+00:00,,,194600000.0,13100000.0,275800000.0,,-380800000.0,-333100000.0,714600000.0,-380800000.0,-333100000.0,714600000.0,700000.0,356900000.0,356900000.0,-112700000.0,5900000.0,2500000.0,-164100000.0,-27600000.0,-329700000.0,-202400000.0,-20200000.0,,8600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,765300000.0,72900000.0,556100000.0,390200000.0,-703900000.0,-1498900000.0,2122500000.0,-703900000.0,-1498900000.0,2122500000.0,-80300000.0,950600000.0,950600000.0,-149500000.0,26100000.0,-20600000.0,-632800000.0,-120100000.0,-1441400000.0,-418800000.0,-68600000.0,,10300000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 11:33:53+00:00,-138500000.0,,845800000.0,12100000.0,635400000.0,1740000000.0,26400000.0,-2384400000.0,2445500000.0,26400000.0,-2384400000.0,2445500000.0,87500000.0,1060500000.0,1060500000.0,-96200000.0,29100000.0,20500000.0,-697300000.0,-118500000.0,-2278600000.0,-973000000.0,-72400000.0,,118600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q4,2018-10-01,2018-12-31,,5000000.0,,217700000.0,1200000.0,92200000.0,796300000.0,333000000.0,-664400000.0,437300000.0,333000000.0,-664400000.0,437300000.0,105900000.0,205300000.0,205300000.0,-77900000.0,15200000.0,13200000.0,-174300000.0,-74800000.0,-711000000.0,-273800000.0,-30400000.0,,102000000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 17:46:18+00:00,-143500000.0,,628100000.0,10900000.0,543200000.0,943700000.0,-306600000.0,-1720000000.0,2008200000.0,-306600000.0,-1720000000.0,2008200000.0,-18400000.0,855200000.0,855200000.0,-18300000.0,13900000.0,7300000.0,-523000000.0,-43700000.0,-1567600000.0,-699200000.0,-42000000.0,,16600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q3TTM,2017-10-01,2018-09-30,,-143500000.0,,833200000.0,12200000.0,229500000.0,1619800000.0,68900000.0,-2408300000.0,2341100000.0,68900000.0,-2408300000.0,2341100000.0,1700000.0,1288100000.0,1288100000.0,-9700000.0,19100000.0,17900000.0,-687100000.0,-93700000.0,-2217900000.0,-830200000.0,-52700000.0,,16700000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q3,2018-07-01,2018-09-30,,-143500000.0,,212800000.0,3000000.0,62000000.0,343700000.0,216600000.0,-723200000.0,494800000.0,216600000.0,-723200000.0,494800000.0,-11800000.0,233500000.0,233500000.0,-13500000.0,8800000.0,3500000.0,-174300000.0,-11300000.0,-575000000.0,60600000.0,-22200000.0,,100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 17:51:03+00:00,0.0,,415300000.0,7900000.0,481200000.0,600000000.0,-523200000.0,-996800000.0,1513400000.0,-523200000.0,-996800000.0,1513400000.0,-6600000.0,621700000.0,621700000.0,-4800000.0,5100000.0,3800000.0,-348700000.0,-32400000.0,-992600000.0,-759800000.0,-19800000.0,,16500000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,821600000.0,11200000.0,237300000.0,1409400000.0,-116700000.0,-2214700000.0,2325100000.0,-116700000.0,-2214700000.0,2325100000.0,-6300000.0,1270300000.0,1270300000.0,-4100000.0,20300000.0,14800000.0,-676900000.0,-95200000.0,-2162100000.0,-818100000.0,-51400000.0,,16600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q2,2018-04-01,2018-06-30,,,,206700000.0,7100000.0,188000000.0,600000000.0,-78100000.0,-561000000.0,619400000.0,-78100000.0,-561000000.0,619400000.0,-19700000.0,231300000.0,231300000.0,-6600000.0,3000000.0,4500000.0,-174500000.0,-19600000.0,-553000000.0,-502600000.0,-4000000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:38:09+00:00,,,208600000.0,800000.0,293200000.0,0.0,-445100000.0,-435800000.0,894000000.0,-445100000.0,-435800000.0,894000000.0,13100000.0,390400000.0,390400000.0,1800000.0,2100000.0,-700000.0,-174200000.0,-12800000.0,-439600000.0,-257200000.0,-15800000.0,,16500000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2018.0,Q1TTM,2017-04-01,2018-03-31,,-226000000.0,,812600000.0,11700000.0,217800000.0,1019400000.0,97100000.0,-2356800000.0,2258000000.0,97100000.0,-2356800000.0,2258000000.0,-1700000.0,1238400000.0,1238400000.0,-10800000.0,27000000.0,8800000.0,-666600000.0,-98500000.0,-2069400000.0,-215800000.0,-66900000.0,,16600000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 11:33:53+00:00,-268200000.0,,926300000.0,37600000.0,353300000.0,1895000000.0,85600000.0,-2494900000.0,2345500000.0,85600000.0,-2494900000.0,2345500000.0,-63800000.0,1134700000.0,1134700000.0,-68800000.0,67000000.0,48900000.0,-744500000.0,-52600000.0,-2260800000.0,-991800000.0,-140100000.0,,200000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q4,2019-10-01,2019-12-31,,,,236200000.0,5400000.0,63300000.0,575000000.0,271300000.0,-760400000.0,504800000.0,271300000.0,-760400000.0,504800000.0,15700000.0,244200000.0,244200000.0,-38900000.0,900000.0,-1200000.0,-186100000.0,-15300000.0,-749300000.0,-116600000.0,-1900000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q3TTM,2018-10-01,2019-09-30,,-263200000.0,,907800000.0,33400000.0,382200000.0,2116300000.0,147300000.0,-2398900000.0,2278000000.0,147300000.0,-2398900000.0,2278000000.0,26400000.0,1095800000.0,1095800000.0,-107800000.0,81300000.0,63300000.0,-732700000.0,-112100000.0,-2222500000.0,-1149000000.0,-168600000.0,,102200000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q3,2019-07-01,2019-09-30,,,,233800000.0,2200000.0,93600000.0,970000000.0,94500000.0,-668100000.0,549500000.0,94500000.0,-668100000.0,549500000.0,-24100000.0,234300000.0,234300000.0,-12200000.0,16000000.0,1300000.0,-186100000.0,-15400000.0,-656300000.0,-673500000.0,-31900000.0,,100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 17:46:18+00:00,-268200000.0,,690100000.0,32200000.0,290000000.0,1320000000.0,-185700000.0,-1734500000.0,1840700000.0,-185700000.0,-1734500000.0,1840700000.0,-79500000.0,890500000.0,890500000.0,-29900000.0,66100000.0,50100000.0,-558400000.0,-37300000.0,-1511500000.0,-875200000.0,-138200000.0,,200000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q2TTM,2018-07-01,2019-06-30,,-406700000.0,,886800000.0,34200000.0,350600000.0,1490000000.0,269400000.0,-2454000000.0,2223300000.0,269400000.0,-2454000000.0,2223300000.0,38700000.0,1095000000.0,1095000000.0,-109100000.0,74100000.0,65500000.0,-720900000.0,-108000000.0,-2141200000.0,-414900000.0,-158900000.0,,102200000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q2,2019-04-01,2019-06-30,,,,229900000.0,19400000.0,103300000.0,,-94100000.0,-459800000.0,555500000.0,-94100000.0,-459800000.0,555500000.0,1600000.0,235800000.0,235800000.0,-13500000.0,17500000.0,35700000.0,-186100000.0,-18500000.0,-496400000.0,110100000.0,-35600000.0,,,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 17:51:03+00:00,-268200000.0,,456300000.0,30000000.0,196400000.0,350000000.0,-280200000.0,-1066400000.0,1291200000.0,-280200000.0,-1066400000.0,1291200000.0,-55400000.0,656200000.0,656200000.0,-17700000.0,50100000.0,48800000.0,-372300000.0,-21900000.0,-855200000.0,-201700000.0,-106300000.0,,100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 17:59:11+00:00,-268200000.0,,226400000.0,10600000.0,93100000.0,350000000.0,-186100000.0,-606600000.0,735700000.0,-186100000.0,-606600000.0,735700000.0,-57000000.0,420400000.0,420400000.0,-4200000.0,32600000.0,13100000.0,-186200000.0,-3400000.0,-358800000.0,-311800000.0,-70700000.0,,100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2019.0,Q1TTM,2018-04-01,2019-03-31,,-406700000.0,,863600000.0,21900000.0,435300000.0,2090000000.0,285400000.0,-2555200000.0,2287200000.0,285400000.0,-2555200000.0,2287200000.0,17400000.0,1090500000.0,1090500000.0,-102200000.0,59600000.0,34300000.0,-709300000.0,-109100000.0,-2197800000.0,-1027600000.0,-127300000.0,,102200000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,939000000.0,28300000.0,262700000.0,1885000000.0,27600000.0,-2351300000.0,2300300000.0,27600000.0,-2351300000.0,2300300000.0,-23400000.0,1166900000.0,1166900000.0,-68300000.0,50400000.0,53600000.0,-757800000.0,-52200000.0,-2398100000.0,-1040200000.0,-109800000.0,,17100000.0,
WEC Energy Group Inc,WEC,549300IGLYTZUK3PVP70,783325,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 17:59:11+00:00,0.0,,239100000.0,1300000.0,2500000.0,340000000.0,-244100000.0,-463000000.0,690500000.0,-244100000.0,-463000000.0,690500000.0,-16600000.0,452600000.0,452600000.0,-3700000.0,16000000.0,17800000.0,-199500000.0,-3000000.0,-496100000.0,-360200000.0,-40400000.0,,17000000.0,
