company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,netincome,netincomecontinuing,netincometocommon,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q4,2019-10-01,2019-12-31,,-0.18,-0.45,-0.45,,-3610000.0,-3610000.0,-3610000.0,,-43000.0,,,1172000.0,2481000.0,-17000.0,69000.0,3653000.0,-3653000.0,43000.0,-3610000.0,19896000.0,19896000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 11:38:42+00:00,-0.64,-0.64,-0.64,,-12775000.0,-12775000.0,-12775000.0,0.0,-81000.0,,,5607000.0,7402000.0,,315000.0,13009000.0,-13009000.0,234000.0,-12775000.0,19896000.0,19896000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 10:50:46+00:00,-0.09,-0.09,-0.09,,-1809000.0,-1809000.0,-1809000.0,0.0,-16000.0,,,795000.0,1068000.0,,70000.0,1863000.0,-1863000.0,54000.0,-1809000.0,19896000.0,20100000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.46,-0.19,-0.19,,-9165000.0,-9165000.0,-9165000.0,,-38000.0,,,4435000.0,4921000.0,17000.0,246000.0,9356000.0,-9356000.0,191000.0,-9165000.0,19896000.0,20100000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q3TTM,2018-10-01,2019-09-30,,-0.61,-0.34,-0.34,,-12149000.0,-12149000.0,-12149000.0,,-32000.0,,,6158000.0,6303000.0,17000.0,361000.0,12461000.0,-12461000.0,312000.0,-12149000.0,19896000.0,20100000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 11:19:43+00:00,-0.24,-0.24,-0.24,,-4730000.0,-4730000.0,-4730000.0,0.0,-10000.0,,,1969000.0,2844000.0,17000.0,110000.0,4813000.0,-4813000.0,83000.0,-4730000.0,19896000.0,19700000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.37,-0.1,-0.1,,-7356000.0,-7356000.0,-7356000.0,,-22000.0,,,3640000.0,3853000.0,17000.0,176000.0,7493000.0,-7493000.0,137000.0,-7356000.0,19896000.0,19700000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q2TTM,2018-07-01,2019-06-30,,-0.66,-0.39,-0.39,,-13089000.0,-13089000.0,-13089000.0,,-18000.0,,,7161000.0,6285000.0,17000.0,392000.0,13446000.0,-13446000.0,357000.0,-13089000.0,19896000.0,19700000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q1,2019-01-01,2019-03-31,2020-05-14 11:11:02+00:00,-0.13,0.14,0.14,,-2626000.0,-2626000.0,-2626000.0,0.0,-12000.0,,,1671000.0,1009000.0,,66000.0,2680000.0,-2680000.0,54000.0,-2626000.0,19896000.0,-18800000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.56,-0.29,-0.29,,-10946000.0,-10946000.0,-10946000.0,,-3000.0,,,5990000.0,5308000.0,,355000.0,11298000.0,-11298000.0,352000.0,-10946000.0,19896000.0,-18800000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2020.0,Q1TTM,2019-04-01,2020-03-31,,-0.7,-0.59,-0.59,,-13975000.0,-13975000.0,-13975000.0,,-95000.0,,,5329000.0,8835000.0,,284000.0,14164000.0,-14164000.0,189000.0,-13975000.0,19896000.0,-20100000.0,19896000.0
FENNEC PHARMACEUTICALS INC.,FENC,,1211583,2020.0,Q1,2020-01-01,2020-03-31,2020-05-14 11:11:02+00:00,-0.19,0.19,0.19,,-3826000.0,-3826000.0,-3826000.0,0.0,-26000.0,,,1393000.0,2442000.0,,35000.0,3835000.0,-3835000.0,9000.0,-3826000.0,19896000.0,-20100000.0,19896000.0
