company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Jack Henry & Associates Inc,JKHY,,779152,2016.0,Q1TTM,2014-10-01,2015-09-30,,2.68,2.68,0.97,2.67,108954000.0,89092000.0,216499000.0,216499000.0,216499000.0,729115000.0,1276334000.0,-6874000.0,,73258000.0,64967000.0,729115000.0,547219000.0,1548000.0,225000.0,220443000.0,326776000.0,-1323000.0,325453000.0,1276334000.0,80300000.0,80545000.0,80735000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,FY,2016-07-01,2017-06-30,2019-08-26 11:31:32+00:00,3.16,2.95,1.18,2.93,111408000.0,,229561000.0,229561000.0,229561000.0,805855000.0,1388290000.0,-3270000.0,,84753000.0,159235000.0,805855000.0,582435000.0,996000.0,248000.0,240718000.0,341717000.0,-748000.0,340969000.0,1388290000.0,72600000.0,77856000.0,78255000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q4,2017-04-01,2017-06-30,,0.84,0.63,0.31,0.62,24150000.0,,48459000.0,48459000.0,48459000.0,206219000.0,340942000.0,-984000.0,,23340000.0,39404000.0,206219000.0,134723000.0,392000.0,38000.0,61760000.0,72963000.0,-354000.0,72609000.0,340942000.0,72600000.0,77856000.0,78255000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q3,2017-01-01,2017-03-31,2018-05-07 16:25:06+00:00,0.77,0.77,0.31,0.77,28451000.0,,60044000.0,60044000.0,60044000.0,206727000.0,353767000.0,-2286000.0,,20801000.0,39794000.0,206727000.0,147040000.0,278000.0,42000.0,58309000.0,88731000.0,-236000.0,88495000.0,353767000.0,78000000.0,77597000.0,77932000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q3YTD,2016-07-01,2017-03-31,,2.32,2.32,0.87,2.31,87258000.0,,181102000.0,181102000.0,181102000.0,599636000.0,1047348000.0,-2286000.0,,61413000.0,119831000.0,599636000.0,447712000.0,604000.0,210000.0,178958000.0,268754000.0,-394000.0,268360000.0,1047348000.0,78000000.0,77597000.0,77932000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q3TTM,2016-04-01,2017-03-31,,3.38,3.38,1.15,3.37,119094000.0,-66714000.0,265372000.0,265372000.0,265372000.0,804906000.0,1414318000.0,-21777000.0,,85377000.0,227267000.0,804906000.0,609412000.0,1052000.0,259000.0,224153000.0,385259000.0,-793000.0,384466000.0,1414318000.0,78000000.0,77597000.0,77932000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q2,2016-10-01,2016-12-31,2018-02-08 12:32:05+00:00,0.76,0.76,0.28,0.75,29668000.0,,58814000.0,58814000.0,58814000.0,198146000.0,348553000.0,0.0,,20873000.0,40928000.0,198146000.0,150407000.0,184000.0,60000.0,61801000.0,88606000.0,-124000.0,88482000.0,348553000.0,77400000.0,77814000.0,78180000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q2YTD,2016-07-01,2016-12-31,,1.55,1.55,0.56,1.54,58807000.0,,121058000.0,121058000.0,121058000.0,392909000.0,693581000.0,,,40612000.0,80037000.0,392909000.0,300672000.0,326000.0,168000.0,120649000.0,180023000.0,-158000.0,179865000.0,693581000.0,77400000.0,77814000.0,78180000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q2TTM,2016-01-01,2016-12-31,,3.29,3.29,1.12,3.28,116158000.0,-43982000.0,259211000.0,259211000.0,259211000.0,792452000.0,1393737000.0,-19491000.0,,84430000.0,203970000.0,792452000.0,601285000.0,1260000.0,271000.0,224927000.0,376358000.0,-989000.0,375369000.0,1393737000.0,77400000.0,77814000.0,78180000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q1,2016-07-01,2016-09-30,2017-11-09 16:44:22+00:00,0.79,0.79,0.28,0.79,29139000.0,,62244000.0,62244000.0,62244000.0,194763000.0,345028000.0,0.0,,19739000.0,39109000.0,194763000.0,150265000.0,142000.0,108000.0,58848000.0,91417000.0,-34000.0,91383000.0,345028000.0,78800000.0,78413000.0,78844000.0
Jack Henry & Associates Inc,JKHY,,779152,2017.0,Q1TTM,2015-10-01,2016-09-30,,3.28,3.28,1.09,3.27,111744000.0,-21751000.0,259745000.0,259745000.0,259745000.0,784751000.0,1378056000.0,-19491000.0,,82419000.0,179589000.0,784751000.0,593305000.0,1352000.0,302000.0,220766000.0,372539000.0,-1050000.0,371489000.0,1378056000.0,78800000.0,78413000.0,78844000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,FY,2017-07-01,2018-06-30,2019-08-26 11:31:32+00:00,4.88,4.73,1.36,4.7,-8876000.0,,365034000.0,365034000.0,365034000.0,853138000.0,1470797000.0,-1894000.0,,90340000.0,171710000.0,853138000.0,617659000.0,1920000.0,575000.0,260156000.0,357503000.0,-1345000.0,356158000.0,1470797000.0,74800000.0,77252000.0,77585000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q4,2018-04-01,2018-06-30,,1.11,0.88,0.37,0.87,16519000.0,,67835000.0,67835000.0,67835000.0,223606000.0,378256000.0,,,24406000.0,45295000.0,223606000.0,154650000.0,747000.0,152000.0,69701000.0,84949000.0,-595000.0,84354000.0,378256000.0,74800000.0,77252000.0,77585000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q3,2018-01-01,2018-03-31,2019-05-09 10:43:37+00:00,0.94,0.89,0.37,0.89,21017000.0,,69086000.0,69086000.0,69086000.0,218517000.0,374048000.0,0.0,,22591000.0,42233000.0,218517000.0,155531000.0,734000.0,130000.0,64824000.0,90707000.0,-604000.0,90103000.0,374048000.0,73500000.0,77247000.0,77546000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q3YTD,2017-07-01,2018-03-31,,3.77,3.85,0.99,3.83,-25395000.0,,297199000.0,297199000.0,297199000.0,629532000.0,1092541000.0,-1894000.0,,65934000.0,126415000.0,629532000.0,463009000.0,1173000.0,423000.0,190455000.0,272554000.0,-750000.0,271804000.0,1092541000.0,73500000.0,77247000.0,77546000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q3TTM,2017-04-01,2018-03-31,,4.61,4.48,1.3,4.45,-1245000.0,,345658000.0,345658000.0,345658000.0,835751000.0,1433483000.0,-2878000.0,,89274000.0,165819000.0,835751000.0,597732000.0,1565000.0,461000.0,252215000.0,345517000.0,-1104000.0,344413000.0,1433483000.0,73500000.0,77247000.0,77546000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q2,2017-10-01,2017-12-31,2019-02-07 15:25:37+00:00,2.01,2.09,0.31,2.08,-76557000.0,,161243000.0,161243000.0,161243000.0,207100000.0,357209000.0,-189000.0,,22414000.0,43094000.0,207100000.0,150109000.0,250000.0,146000.0,65319000.0,84790000.0,-104000.0,84686000.0,357209000.0,80200000.0,77218000.0,77565000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q2YTD,2017-07-01,2017-12-31,,2.83,2.96,0.62,2.94,-46412000.0,,228113000.0,228113000.0,228113000.0,411015000.0,718493000.0,-1894000.0,,43343000.0,84182000.0,411015000.0,307478000.0,439000.0,293000.0,125631000.0,181847000.0,-146000.0,181701000.0,718493000.0,80200000.0,77218000.0,77565000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q2TTM,2017-01-01,2017-12-31,,4.44,4.36,1.24,4.33,6189000.0,,336616000.0,336616000.0,336616000.0,823961000.0,1413202000.0,-5164000.0,,87484000.0,163380000.0,823961000.0,589241000.0,1109000.0,373000.0,245700000.0,343541000.0,-736000.0,342805000.0,1413202000.0,80200000.0,77218000.0,77565000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q1,2017-07-01,2017-09-30,2018-11-08 16:51:38+00:00,0.82,0.87,0.31,0.86,30145000.0,,66870000.0,66870000.0,66870000.0,203915000.0,361284000.0,-1705000.0,,20929000.0,41088000.0,203915000.0,157369000.0,189000.0,147000.0,60312000.0,97057000.0,-42000.0,97015000.0,361284000.0,81500000.0,77283000.0,77646000.0
Jack Henry & Associates Inc,JKHY,,779152,2018.0,Q1TTM,2016-10-01,2017-09-30,,3.19,3.03,1.21,3.0,112414000.0,,234187000.0,234187000.0,234187000.0,815007000.0,1404546000.0,-4975000.0,,85943000.0,161214000.0,815007000.0,589539000.0,1043000.0,287000.0,242182000.0,347357000.0,-756000.0,346601000.0,1404546000.0,81500000.0,77283000.0,77646000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q4,2019-04-01,2019-06-30,,0.79,0.79,0.4,0.79,18196000.0,,60993000.0,60993000.0,60993000.0,240040000.0,393509000.0,,-205000.0,24920000.0,49336000.0,240040000.0,153469000.0,407000.0,178000.0,74051000.0,79418000.0,-229000.0,79189000.0,393509000.0,77200000.0,77160000.0,77347000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,FY,2018-07-01,2019-06-30,2019-08-26 11:31:32+00:00,3.52,3.52,1.54,3.52,75350000.0,,271885000.0,271885000.0,271885000.0,923030000.0,1552691000.0,0.0,,96378000.0,185998000.0,923030000.0,629661000.0,926000.0,876000.0,282376000.0,347285000.0,-50000.0,347235000.0,1552691000.0,77200000.0,77160000.0,77347000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q3,2019-01-01,2019-03-31,2020-05-08 14:35:27+00:00,0.77,0.77,0.4,0.77,17120000.0,,59252000.0,59252000.0,59252000.0,235594000.0,380364000.0,,205000.0,23442000.0,44682000.0,235594000.0,144770000.0,224000.0,155000.0,68329000.0,76441000.0,-69000.0,76372000.0,380364000.0,77000000.0,77177000.0,77286000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q3YTD,2018-07-01,2019-03-31,,2.73,2.73,1.14,2.73,57154000.0,,210892000.0,210892000.0,210892000.0,682990000.0,1159182000.0,,205000.0,71458000.0,136662000.0,682990000.0,476192000.0,519000.0,698000.0,208325000.0,267867000.0,179000.0,268046000.0,1159182000.0,77000000.0,77177000.0,77286000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q3TTM,2018-04-01,2019-03-31,,3.84,3.61,1.51,3.6,73673000.0,,278727000.0,278727000.0,278727000.0,906596000.0,1537438000.0,,205000.0,95864000.0,181957000.0,906596000.0,630842000.0,1266000.0,850000.0,278026000.0,352816000.0,-416000.0,352400000.0,1537438000.0,77000000.0,77177000.0,77286000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q2,2018-10-01,2018-12-31,2020-02-07 16:26:21+00:00,0.88,0.88,0.37,0.88,20219000.0,,68089000.0,68089000.0,68089000.0,227284000.0,386275000.0,,,23990000.0,46797000.0,227284000.0,158991000.0,148000.0,252000.0,70787000.0,88204000.0,104000.0,88308000.0,386275000.0,77400000.0,77216000.0,77409000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q2YTD,2018-07-01,2018-12-31,,1.96,1.96,0.74,1.96,40034000.0,,151640000.0,151640000.0,151640000.0,447396000.0,778818000.0,,,48016000.0,91980000.0,447396000.0,331422000.0,295000.0,543000.0,139996000.0,191426000.0,248000.0,191674000.0,778818000.0,77400000.0,77216000.0,77409000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q2TTM,2018-01-01,2018-12-31,,4.01,3.73,1.48,3.72,77570000.0,,288561000.0,288561000.0,288561000.0,889519000.0,1531122000.0,,,95013000.0,179508000.0,889519000.0,641603000.0,1776000.0,825000.0,274521000.0,367082000.0,-951000.0,366131000.0,1531122000.0,77400000.0,77216000.0,77409000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q1,2018-07-01,2018-09-30,2019-11-08 14:44:44+00:00,1.08,1.08,0.37,1.08,19815000.0,,83551000.0,83551000.0,83551000.0,220112000.0,392543000.0,,,24026000.0,45183000.0,220112000.0,172431000.0,147000.0,291000.0,69209000.0,103222000.0,144000.0,103366000.0,392543000.0,77400000.0,77188000.0,77537000.0
Jack Henry & Associates Inc,JKHY,,779152,2019.0,Q1TTM,2017-10-01,2018-09-30,,5.14,4.94,1.42,4.92,-19206000.0,,381715000.0,381715000.0,381715000.0,869335000.0,1502056000.0,-189000.0,,93437000.0,175805000.0,869335000.0,632721000.0,1878000.0,719000.0,269053000.0,363668000.0,-1159000.0,362509000.0,1502056000.0,77400000.0,77188000.0,77537000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q3YTD,2019-07-01,2020-03-31,,3.06,3.06,1.23,3.06,69080000.0,,235323000.0,235323000.0,235323000.0,753629000.0,1286530000.0,,3198000.0,80086000.0,145788000.0,753629000.0,532901000.0,477000.0,1051000.0,229072000.0,303829000.0,574000.0,304403000.0,1286530000.0,76900000.0,76683000.0,76884000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q3TTM,2019-04-01,2020-03-31,,3.85,3.85,1.63,3.85,87276000.0,,296316000.0,296316000.0,296316000.0,993669000.0,1680039000.0,,2993000.0,105006000.0,195124000.0,993669000.0,686370000.0,884000.0,1229000.0,303123000.0,383247000.0,345000.0,383592000.0,1680039000.0,76900000.0,76683000.0,76884000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q3,2020-01-01,2020-03-31,2020-05-08 14:35:27+00:00,0.96,0.96,0.43,0.96,18115000.0,,73855000.0,73855000.0,73855000.0,258571000.0,429406000.0,,3198000.0,28308000.0,47391000.0,258571000.0,170835000.0,165000.0,197000.0,78897000.0,91938000.0,32000.0,91970000.0,429406000.0,76900000.0,76683000.0,76884000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q2YTD,2019-07-01,2019-12-31,,2.1,2.1,0.8,2.1,50965000.0,,161468000.0,161468000.0,161468000.0,495058000.0,857124000.0,,,51778000.0,98397000.0,495058000.0,362066000.0,312000.0,854000.0,150175000.0,211891000.0,542000.0,212433000.0,857124000.0,76700000.0,76879000.0,76935000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q2TTM,2019-01-01,2019-12-31,,3.66,3.66,1.6,3.66,86281000.0,,281713000.0,281713000.0,281713000.0,970692000.0,1630997000.0,,,100140000.0,192415000.0,970692000.0,660305000.0,943000.0,1187000.0,292555000.0,367750000.0,244000.0,367994000.0,1630997000.0,76700000.0,76879000.0,76935000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q2,2019-10-01,2019-12-31,2020-02-07 16:26:21+00:00,0.94,0.94,0.4,0.94,21796000.0,,72098000.0,72098000.0,72098000.0,249267000.0,419119000.0,,,27187000.0,48961000.0,249267000.0,169852000.0,156000.0,346000.0,76148000.0,93704000.0,190000.0,93894000.0,419119000.0,76700000.0,76879000.0,76935000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q1TTM,2018-10-01,2019-09-30,,3.6,3.6,1.57,3.6,84704000.0,,277704000.0,277704000.0,277704000.0,948709000.0,1598153000.0,,,96943000.0,190251000.0,948709000.0,649444000.0,935000.0,1093000.0,287194000.0,362250000.0,158000.0,362408000.0,1598153000.0,77000000.0,76972000.0,77067000.0
Jack Henry & Associates Inc,JKHY,,779152,2020.0,Q1,2019-07-01,2019-09-30,2019-11-08 14:44:44+00:00,1.16,1.16,0.4,1.16,29169000.0,,89370000.0,89370000.0,89370000.0,245791000.0,438005000.0,,,24591000.0,49436000.0,245791000.0,192214000.0,156000.0,508000.0,74027000.0,118187000.0,352000.0,118539000.0,438005000.0,77000000.0,76972000.0,77067000.0
