company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 17:25:01+00:00,-0.06,-0.06,238000000.0,-0.06,,5000000.0,-6000000.0,-6000000.0,-56000000.0,50000000.0,809000000.0,2777000000.0,64000000.0,6000000.0,907000000.0,,585000000.0,809000000.0,1968000000.0,309000000.0,,1730000000.0,238000000.0,-303000000.0,-65000000.0,2777000000.0,933300000.0,896000000.0,896000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2016.0,Q1TTM,2015-04-01,2016-03-31,,111992.24,111992.24,1009000000.0,111992.24,,103000000.0,-1211000000.0,-1211000000.0,-1425000000.0,214000000.0,3246000000.0,11533000000.0,252000000.0,,3721000000.0,,2409000000.0,3246000000.0,8287000000.0,2508000000.0,,7139000000.0,1148000000.0,-2508000000.0,-1360000000.0,11533000000.0,933300000.0,896000000.0,896000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 17:02:40+00:00,0.32,0.32,248000000.0,0.31,,-106000000.0,340000000.0,340000000.0,296000000.0,44000000.0,794000000.0,3076000000.0,55000000.0,-4000000.0,995000000.0,,622000000.0,794000000.0,2282000000.0,234000000.0,,1865000000.0,417000000.0,-238000000.0,179000000.0,3076000000.0,925000000.0,918000000.0,944000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.56,0.56,713000000.0,0.55,,-66000000.0,662000000.0,662000000.0,517000000.0,145000000.0,3347000000.0,8902000000.0,167000000.0,-7000000.0,1914000000.0,,1718000000.0,3347000000.0,5555000000.0,774000000.0,,4345000000.0,1210000000.0,-781000000.0,429000000.0,8902000000.0,925000000.0,918000000.0,944000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.77,0.77,949000000.0,0.76,,-42000000.0,913000000.0,913000000.0,709000000.0,204000000.0,4148000000.0,11845000000.0,229000000.0,-4000000.0,2864000000.0,,2184000000.0,4148000000.0,7697000000.0,1054000000.0,,5997000000.0,1700000000.0,-1058000000.0,642000000.0,11845000000.0,925000000.0,918000000.0,944000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 16:25:17+00:00,0.2,0.2,237000000.0,0.2,,28000000.0,243000000.0,243000000.0,185000000.0,58000000.0,1772000000.0,3025000000.0,57000000.0,-2000000.0,,,549000000.0,1772000000.0,1253000000.0,251000000.0,,786000000.0,467000000.0,-253000000.0,214000000.0,3025000000.0,925000000.0,915000000.0,938000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.24,0.24,465000000.0,0.24,,40000000.0,322000000.0,322000000.0,221000000.0,101000000.0,2553000000.0,5826000000.0,112000000.0,-3000000.0,919000000.0,,1096000000.0,2553000000.0,3273000000.0,540000000.0,,2480000000.0,793000000.0,-543000000.0,250000000.0,5826000000.0,925000000.0,915000000.0,938000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.6,0.6,938000000.0,0.59,,88000000.0,773000000.0,773000000.0,545000000.0,228000000.0,4152000000.0,11705000000.0,240000000.0,-30000000.0,2805000000.0,,2073000000.0,4152000000.0,7553000000.0,1086000000.0,,5816000000.0,1737000000.0,-1116000000.0,621000000.0,11705000000.0,925000000.0,915000000.0,938000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 09:09:52+00:00,0.04,0.04,228000000.0,0.04,,12000000.0,79000000.0,79000000.0,36000000.0,43000000.0,781000000.0,2801000000.0,55000000.0,-1000000.0,919000000.0,,547000000.0,781000000.0,2020000000.0,289000000.0,,1694000000.0,326000000.0,-290000000.0,36000000.0,2801000000.0,900000000.0,910000000.0,931000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.57,0.57,939000000.0,0.56,,88000000.0,745000000.0,745000000.0,512000000.0,233000000.0,3164000000.0,11608000000.0,251000000.0,10000000.0,3757000000.0,,2048000000.0,3164000000.0,8444000000.0,1128000000.0,,6744000000.0,1700000000.0,-1118000000.0,582000000.0,11608000000.0,900000000.0,910000000.0,931000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q4,2018-10-01,2018-12-31,,0.15,0.17,256000000.0,0.16,,5000000.0,214000000.0,214000000.0,162000000.0,52000000.0,734000000.0,2399000000.0,54000000.0,,206000000.0,,669000000.0,734000000.0,1665000000.0,369000000.0,,1131000000.0,534000000.0,-369000000.0,165000000.0,2399000000.0,948100000.0,929000000.0,957000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,FY,2018-01-01,2018-12-31,2019-02-26 18:25:52+00:00,1.06,1.08,1009000000.0,1.05,,49000000.0,1198000000.0,1198000000.0,1005000000.0,193000000.0,3005000000.0,9498000000.0,221000000.0,201000000.0,819000000.0,,2770000000.0,3005000000.0,6493000000.0,1070000000.0,,4598000000.0,1895000000.0,-869000000.0,1026000000.0,9498000000.0,948100000.0,929000000.0,957000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.91,0.91,753000000.0,0.89,,44000000.0,984000000.0,984000000.0,843000000.0,141000000.0,2271000000.0,7099000000.0,167000000.0,201000000.0,613000000.0,,2101000000.0,2271000000.0,4828000000.0,701000000.0,,3467000000.0,1361000000.0,-500000000.0,861000000.0,7099000000.0,932600000.0,932000000.0,965000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q3,2018-07-01,2018-09-30,2018-10-31 17:02:40+00:00,0.43,0.43,248000000.0,0.42,,54000000.0,448000000.0,448000000.0,401000000.0,47000000.0,741000000.0,2369000000.0,58000000.0,202000000.0,211000000.0,,694000000.0,741000000.0,1628000000.0,233000000.0,,1153000000.0,475000000.0,-31000000.0,444000000.0,2369000000.0,932600000.0,932000000.0,965000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 17:11:30+00:00,0.37,0.37,255000000.0,0.36,,-37000000.0,402000000.0,402000000.0,341000000.0,61000000.0,751000000.0,2448000000.0,60000000.0,2000000.0,204000000.0,,700000000.0,751000000.0,1697000000.0,235000000.0,,1159000000.0,538000000.0,-233000000.0,305000000.0,2448000000.0,921600000.0,928000000.0,954000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.48,0.48,505000000.0,0.47,,-10000000.0,536000000.0,536000000.0,442000000.0,94000000.0,1530000000.0,4730000000.0,109000000.0,-1000000.0,402000000.0,,1407000000.0,1530000000.0,3200000000.0,468000000.0,,2314000000.0,886000000.0,-469000000.0,417000000.0,4730000000.0,921600000.0,928000000.0,954000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q1,2018-01-01,2018-03-31,2018-05-01 09:09:52+00:00,0.11,0.11,250000000.0,0.11,,27000000.0,134000000.0,134000000.0,101000000.0,33000000.0,779000000.0,2282000000.0,49000000.0,-3000000.0,198000000.0,,707000000.0,779000000.0,1503000000.0,233000000.0,,1155000000.0,348000000.0,-236000000.0,112000000.0,2282000000.0,918200000.0,923000000.0,946000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.47,0.47,499000000.0,0.45,,114000000.0,551000000.0,551000000.0,444000000.0,107000000.0,1514000000.0,4801000000.0,116000000.0,-35000000.0,388000000.0,,1408000000.0,1514000000.0,3287000000.0,408000000.0,,2295000000.0,992000000.0,-443000000.0,549000000.0,4801000000.0,948300000.0,943000000.0,971000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.05,1.07,1003000000.0,1.03,,173000000.0,1213000000.0,1213000000.0,1007000000.0,206000000.0,2989000000.0,9569000000.0,228000000.0,167000000.0,805000000.0,,2771000000.0,2989000000.0,6580000000.0,1010000000.0,,4579000000.0,2001000000.0,-843000000.0,1158000000.0,9569000000.0,948300000.0,943000000.0,971000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 17:11:30+00:00,0.29,0.29,253000000.0,0.28,,85000000.0,334000000.0,334000000.0,275000000.0,59000000.0,757000000.0,2485000000.0,64000000.0,-8000000.0,196000000.0,,712000000.0,757000000.0,1728000000.0,204000000.0,,1161000000.0,567000000.0,-212000000.0,355000000.0,2485000000.0,948300000.0,943000000.0,971000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.13,1.15,1005000000.0,1.11,,51000000.0,1281000000.0,1281000000.0,1073000000.0,208000000.0,2983000000.0,9532000000.0,224000000.0,177000000.0,813000000.0,,2759000000.0,2983000000.0,6549000000.0,1041000000.0,,4577000000.0,1972000000.0,-864000000.0,1108000000.0,9532000000.0,938900000.0,937000000.0,967000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q1,2019-01-01,2019-03-31,2019-04-30 07:19:04+00:00,0.18,0.18,246000000.0,0.17,,29000000.0,217000000.0,217000000.0,169000000.0,48000000.0,757000000.0,2316000000.0,52000000.0,-27000000.0,192000000.0,,696000000.0,757000000.0,1559000000.0,204000000.0,,1134000000.0,425000000.0,-231000000.0,194000000.0,2316000000.0,938900000.0,937000000.0,967000000.0
