company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2YTD,2014-01-01,2014-06-30,,51400000.0,2.36,2.36,0.44,2.32,,125100000.0,397200000.0,397200000.0,398000000.0,-800000.0,635300000.0,2344400000.0,-13300000.0,21800000.0,98900000.0,95400000.0,,880600000.0,635300000.0,1709100000.0,30800000.0,5400000.0,1148100000.0,561000000.0,-38700000.0,522300000.0,2344400000.0,168100000.0,168400000.0,171000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2TTM,2013-07-01,2014-06-30,,129900000.0,0.27,4.76,0.84,4.69,,244600000.0,806100000.0,806100000.0,807700000.0,-1600000.0,1285500000.0,4659400000.0,-19300000.0,21800000.0,200100000.0,190000000.0,,1711100000.0,1285500000.0,3373900000.0,64400000.0,13400000.0,2252900000.0,1121000000.0,-70300000.0,1050700000.0,4659400000.0,168100000.0,168400000.0,171000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 17:09:24+00:00,22200000.0,1.05,1.05,0.22,1.03,,60300000.0,176100000.0,176100000.0,176500000.0,-400000.0,331600000.0,1182900000.0,-11600000.0,21800000.0,62300000.0,48000000.0,,436100000.0,331600000.0,851300000.0,15800000.0,2900000.0,590400000.0,260900000.0,-24500000.0,236400000.0,1182900000.0,168100000.0,168400000.0,171000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q1TTM,2013-04-01,2014-03-31,,107700000.0,0.12,4.61,0.82,4.55,,228600000.0,781700000.0,781700000.0,783300000.0,-1600000.0,1277500000.0,4646000000.0,-7700000.0,47000000.0,213400000.0,196900000.0,,1733000000.0,1277500000.0,3368500000.0,66900000.0,14400000.0,2298000000.0,1070500000.0,-60200000.0,1010300000.0,4646000000.0,169100000.0,169100000.0,171800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:13:58+00:00,29200000.0,1.31,1.31,0.22,1.29,,64800000.0,221100000.0,221100000.0,221500000.0,-400000.0,303700000.0,1161500000.0,-1700000.0,,36600000.0,47400000.0,,444500000.0,303700000.0,857800000.0,15000000.0,2500000.0,557700000.0,300100000.0,-14200000.0,285900000.0,1161500000.0,169100000.0,169100000.0,171800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:18:20+00:00,337400000.0,0.78,0.78,0.88,0.77,,7000000.0,146200000.0,146200000.0,147000000.0,-800000.0,1800600000.0,5997800000.0,-36900000.0,,839500000.0,268800000.0,,2284200000.0,1800600000.0,4197200000.0,286600000.0,9400000.0,3729900000.0,467300000.0,-314100000.0,153200000.0,5997800000.0,188500000.0,187400000.0,189800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q4,2015-10-01,2015-12-31,,161400000.0,0.66,0.66,0.22,0.67,,6500000.0,126700000.0,126700000.0,127000000.0,-300000.0,669300000.0,1933600000.0,7700000.0,-7700000.0,87600000.0,85900000.0,,723600000.0,669300000.0,1264300000.0,90000000.0,2000000.0,1050800000.0,213500000.0,-80300000.0,133200000.0,1933600000.0,188500000.0,187400000.0,189800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 09:46:07+00:00,122600000.0,0.11,0.11,0.22,0.11,,9600000.0,22200000.0,22200000.0,22200000.0,,552100000.0,1762200000.0,4300000.0,,195900000.0,83300000.0,,692300000.0,552100000.0,1210100000.0,90800000.0,2300000.0,1094100000.0,116000000.0,-84200000.0,31800000.0,1762200000.0,201800000.0,203500000.0,205700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3YTD,2015-01-01,2015-09-30,,176000000.0,0.12,0.12,0.66,0.1,,500000.0,19500000.0,19500000.0,20000000.0,-500000.0,1131300000.0,4064200000.0,-44600000.0,7700000.0,751900000.0,182900000.0,,1560600000.0,1131300000.0,2932900000.0,196600000.0,7400000.0,2679100000.0,253800000.0,-233800000.0,20000000.0,4064200000.0,201800000.0,203500000.0,205700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3TTM,2014-10-01,2015-09-30,,196500000.0,1.98,1.0,0.88,0.97,,38700000.0,168600000.0,168600000.0,169200000.0,-600000.0,1442900000.0,5287100000.0,-65900000.0,7700000.0,928200000.0,229000000.0,,2007900000.0,1442900000.0,3844200000.0,212600000.0,10900000.0,3369300000.0,474900000.0,-267600000.0,207300000.0,5287100000.0,201800000.0,203500000.0,205700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 17:03:10+00:00,33000000.0,-1.0,-1.0,0.22,-1.0,,-64800000.0,-173800000.0,-173800000.0,-173600000.0,-200000.0,294300000.0,1167600000.0,-26300000.0,7700000.0,469200000.0,51300000.0,,444200000.0,294300000.0,873300000.0,82700000.0,2500000.0,1005400000.0,-132100000.0,-106500000.0,-238600000.0,1167600000.0,173600000.0,173000000.0,173000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2YTD,2015-01-01,2015-06-30,,53400000.0,0.01,0.01,0.44,-0.01,,-9100000.0,-2700000.0,-2700000.0,-2200000.0,-500000.0,579200000.0,2302000000.0,-48900000.0,7700000.0,556000000.0,99600000.0,,868300000.0,579200000.0,1722800000.0,105800000.0,5100000.0,1585000000.0,137800000.0,-149600000.0,-11800000.0,2302000000.0,173600000.0,173000000.0,173000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2TTM,2014-07-01,2015-06-30,,94500000.0,1.91,1.91,0.88,1.87,,86000000.0,319300000.0,319300000.0,320100000.0,-800000.0,1186700000.0,4630900000.0,-82300000.0,7400000.0,798200000.0,191600000.0,,1738400000.0,1186700000.0,3444200000.0,138100000.0,11600000.0,2830100000.0,614100000.0,-208800000.0,405300000.0,4630900000.0,173600000.0,173000000.0,173000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 15:22:51+00:00,20400000.0,1.01,1.01,0.22,0.99,,55700000.0,171100000.0,171100000.0,171400000.0,-300000.0,284900000.0,1134400000.0,-22600000.0,,86800000.0,48300000.0,,424100000.0,284900000.0,849500000.0,23100000.0,2600000.0,579600000.0,269900000.0,-43100000.0,226800000.0,1134400000.0,169700000.0,170000000.0,172900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q1TTM,2014-04-01,2015-03-31,,83700000.0,3.96,3.96,0.88,3.9,,211100000.0,669200000.0,669200000.0,670200000.0,-1000000.0,1224000000.0,4646200000.0,-67600000.0,21500000.0,391300000.0,188300000.0,,1730300000.0,1224000000.0,3422200000.0,71200000.0,12000000.0,2415100000.0,1007100000.0,-126800000.0,880300000.0,4646200000.0,169700000.0,170000000.0,172900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 09:17:03+00:00,565900000.0,1.53,1.53,0.96,1.51,31100000.0,95000000.0,304600000.0,304600000.0,305900000.0,-1300000.0,2381800000.0,7668400000.0,-66500000.0,558300000.0,,365600000.0,,2944600000.0,2381800000.0,5286600000.0,355000000.0,,4465500000.0,821100000.0,-421500000.0,399600000.0,7668400000.0,199900000.0,200000000.0,202400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q4,2016-10-01,2016-12-31,,141200000.0,0.36,0.36,0.24,0.35,31100000.0,-38900000.0,69700000.0,69700000.0,69600000.0,100000.0,621800000.0,1997600000.0,-57800000.0,558300000.0,-397000000.0,95700000.0,,768000000.0,621800000.0,1375800000.0,87200000.0,-2700000.0,1197300000.0,178500000.0,-147700000.0,30800000.0,1997600000.0,199900000.0,200000000.0,202400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 17:13:41+00:00,164300000.0,0.79,0.79,0.24,0.78,,-54400000.0,157900000.0,157900000.0,158800000.0,-900000.0,479300000.0,1832800000.0,-1100000.0,,170400000.0,95600000.0,,727700000.0,479300000.0,1353500000.0,91500000.0,600000.0,1158000000.0,195500000.0,-92000000.0,103500000.0,1832800000.0,201000000.0,200100000.0,202900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3YTD,2016-01-01,2016-09-30,,424700000.0,1.17,1.17,0.72,1.16,,133900000.0,234900000.0,234900000.0,236300000.0,-1400000.0,1760000000.0,5670800000.0,-8700000.0,,397000000.0,269900000.0,,2176600000.0,1760000000.0,3910800000.0,267800000.0,2700000.0,3268200000.0,642600000.0,-273800000.0,368800000.0,5670800000.0,201000000.0,200100000.0,202900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3TTM,2015-10-01,2016-09-30,,586100000.0,1.83,1.83,0.94,1.83,,140400000.0,361600000.0,361600000.0,363300000.0,-1700000.0,2429300000.0,7604400000.0,-1000000.0,-7700000.0,484600000.0,355800000.0,,2900200000.0,2429300000.0,5175100000.0,357800000.0,4700000.0,4319000000.0,856100000.0,-354100000.0,502000000.0,7604400000.0,201000000.0,200100000.0,202900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 13:32:31+00:00,133800000.0,-0.16,-0.16,0.24,-0.16,,142200000.0,-31700000.0,-31700000.0,-31300000.0,-400000.0,640100000.0,1934000000.0,-3800000.0,,137900000.0,88600000.0,,732000000.0,640100000.0,1293900000.0,88100000.0,800000.0,1092300000.0,201600000.0,-91100000.0,110500000.0,1934000000.0,195600000.0,199400000.0,199400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2YTD,2016-01-01,2016-06-30,,260400000.0,0.38,0.38,0.48,0.38,,188300000.0,77000000.0,77000000.0,77500000.0,-500000.0,1280700000.0,3838000000.0,-7600000.0,,226600000.0,174300000.0,,1448900000.0,1280700000.0,2557300000.0,176300000.0,2100000.0,2110200000.0,447100000.0,-181800000.0,265300000.0,3838000000.0,195600000.0,199400000.0,199400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2TTM,2015-07-01,2016-06-30,,544400000.0,1.15,1.15,0.92,1.16,,204400000.0,225900000.0,225900000.0,226700000.0,-800000.0,2502100000.0,7533800000.0,4400000.0,-7700000.0,510100000.0,343500000.0,,2864800000.0,2502100000.0,5031700000.0,357100000.0,6400000.0,4255100000.0,776600000.0,-346300000.0,430300000.0,7533800000.0,195600000.0,199400000.0,199400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 15:17:09+00:00,126600000.0,0.54,0.54,0.24,0.54,,46100000.0,108700000.0,108700000.0,108800000.0,-100000.0,640600000.0,1904000000.0,-3800000.0,,88700000.0,85700000.0,,716900000.0,640600000.0,1263400000.0,88200000.0,1300000.0,1017900000.0,245500000.0,-90700000.0,154800000.0,1904000000.0,201500000.0,200100000.0,202200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q1TTM,2015-04-01,2016-03-31,,443600000.0,0.31,0.31,0.9,0.32,,-2600000.0,83800000.0,83800000.0,84400000.0,-600000.0,2156300000.0,6767400000.0,-18100000.0,,841400000.0,306200000.0,,2577000000.0,2156300000.0,4611100000.0,351700000.0,8100000.0,4168200000.0,442900000.0,-361700000.0,81200000.0,6767400000.0,201500000.0,200100000.0,202200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 09:44:47+00:00,603900000.0,8.98,8.98,0.96,8.9,331500000.0,-1348800000.0,1813400000.0,1813400000.0,1813800000.0,-400000.0,2132900000.0,7803300000.0,-9400000.0,443500000.0,,369900000.0,17600000.0,3104700000.0,2132900000.0,5670400000.0,325300000.0,,4871100000.0,799300000.0,-334700000.0,464600000.0,7803300000.0,202000000.0,201900000.0,203700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q4,2017-10-01,2017-12-31,,151500000.0,6.09,6.09,0.24,6.05,272000000.0,-1355400000.0,1231200000.0,1231200000.0,1231400000.0,-200000.0,591400000.0,2068300000.0,-4900000.0,98300000.0,,95000000.0,17600000.0,882600000.0,591400000.0,1476900000.0,77800000.0,-1400000.0,1517000000.0,-40100000.0,-84100000.0,-124200000.0,2068300000.0,202000000.0,201900000.0,203700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 11:51:17+00:00,152700000.0,0.49,0.49,0.24,0.48,32700000.0,28400000.0,98800000.0,98800000.0,98800000.0,,500900000.0,1813100000.0,-2300000.0,112700000.0,,91200000.0,,711700000.0,500900000.0,1312200000.0,82300000.0,600000.0,1101000000.0,211200000.0,-84000000.0,127200000.0,1813100000.0,201600000.0,202300000.0,204000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3YTD,2017-01-01,2017-09-30,,452400000.0,2.89,2.89,0.72,2.85,59500000.0,6600000.0,582200000.0,582200000.0,582400000.0,-200000.0,1541500000.0,5735000000.0,-4500000.0,345200000.0,,274900000.0,,2222100000.0,1541500000.0,4193500000.0,247500000.0,1400000.0,3354100000.0,839400000.0,-250600000.0,588800000.0,5735000000.0,201600000.0,202300000.0,204000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3TTM,2016-10-01,2017-09-30,,593600000.0,3.25,3.25,0.96,3.2,90600000.0,-32300000.0,651900000.0,651900000.0,652000000.0,-100000.0,2163300000.0,7732600000.0,-62300000.0,903500000.0,-397000000.0,370600000.0,,2990100000.0,2163300000.0,5569300000.0,334700000.0,-1300000.0,4551400000.0,1017900000.0,-398300000.0,619600000.0,7732600000.0,201600000.0,202300000.0,204000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 17:14:27+00:00,147700000.0,0.91,0.91,0.24,0.9,26800000.0,12300000.0,184100000.0,184100000.0,184200000.0,-100000.0,527700000.0,1949500000.0,-1700000.0,122400000.0,,92600000.0,,752200000.0,527700000.0,1421800000.0,82300000.0,300000.0,1141700000.0,280100000.0,-83700000.0,196400000.0,1949500000.0,202400000.0,201800000.0,203700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2YTD,2017-01-01,2017-06-30,,299700000.0,2.4,2.4,0.48,2.37,26800000.0,-21800000.0,483400000.0,483400000.0,483600000.0,-200000.0,1040600000.0,3921900000.0,-2200000.0,232500000.0,,183700000.0,,1510400000.0,1040600000.0,2881300000.0,165200000.0,800000.0,2253100000.0,628200000.0,-166600000.0,461600000.0,3921900000.0,202400000.0,201800000.0,203700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2TTM,2016-07-01,2017-06-30,,605200000.0,3.55,3.55,0.96,3.5,57900000.0,-115100000.0,711000000.0,711000000.0,712000000.0,-1000000.0,2141700000.0,7752300000.0,-61100000.0,790800000.0,-226600000.0,375000000.0,,3006100000.0,2141700000.0,5610600000.0,343900000.0,-1300000.0,4608400000.0,1002200000.0,-406300000.0,595900000.0,7752300000.0,202400000.0,201800000.0,203700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 15:36:57+00:00,152000000.0,1.49,1.49,0.24,1.47,,-34100000.0,299300000.0,299300000.0,299400000.0,-100000.0,512900000.0,1972400000.0,-500000.0,110100000.0,,91100000.0,,758200000.0,512900000.0,1459500000.0,82900000.0,500000.0,1111400000.0,348100000.0,-82900000.0,265200000.0,1972400000.0,200900000.0,201100000.0,203100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q1TTM,2016-04-01,2017-03-31,,591300000.0,2.48,2.48,0.96,2.44,31100000.0,14800000.0,495200000.0,495200000.0,496500000.0,-1300000.0,2254100000.0,7736800000.0,-63200000.0,668400000.0,-88700000.0,371000000.0,,2985900000.0,2254100000.0,5482700000.0,349700000.0,-800000.0,4559000000.0,923700000.0,-413700000.0,510000000.0,7736800000.0,200900000.0,201100000.0,203100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 09:44:47+00:00,595900000.0,-1.86,-1.86,0.96,-1.86,979700000.0,108200000.0,-379300000.0,-379300000.0,-379200000.0,-100000.0,2271900000.0,7932900000.0,-15600000.0,246400000.0,,391700000.0,34200000.0,3379300000.0,2271900000.0,5661000000.0,289300000.0,,5627200000.0,33800000.0,-304900000.0,-271100000.0,7932900000.0,203900000.0,203500000.0,203500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q4,2018-10-01,2018-12-31,,148000000.0,-4.43,-4.43,0.24,-4.4,975900000.0,36600000.0,-902500000.0,-902500000.0,-901100000.0,-1400000.0,583400000.0,2071000000.0,-6900000.0,20200000.0,,101200000.0,34200000.0,998600000.0,583400000.0,1487600000.0,68500000.0,,2278100000.0,-790500000.0,-75400000.0,-865900000.0,2071000000.0,203900000.0,203500000.0,203500000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:29:17+00:00,147600000.0,0.8,0.8,0.24,0.79,3800000.0,-8500000.0,162100000.0,162100000.0,162200000.0,-100000.0,529000000.0,1836700000.0,-2200000.0,49600000.0,,95700000.0,,787700000.0,529000000.0,1307700000.0,67500000.0,,1084400000.0,223300000.0,-69700000.0,153600000.0,1836700000.0,202800000.0,203700000.0,205400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3YTD,2018-01-01,2018-09-30,,447900000.0,2.57,2.57,0.72,2.54,3800000.0,71600000.0,523200000.0,523200000.0,521900000.0,1300000.0,1688500000.0,5861900000.0,-8700000.0,226200000.0,,290500000.0,,2380700000.0,1688500000.0,4173400000.0,220800000.0,,3349100000.0,824300000.0,-229500000.0,594800000.0,5861900000.0,202800000.0,203700000.0,205400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3TTM,2017-10-01,2018-09-30,,599400000.0,8.66,8.66,0.96,8.59,275800000.0,-1283800000.0,1754400000.0,1754400000.0,1753300000.0,1100000.0,2279900000.0,7930200000.0,-13600000.0,324500000.0,,385500000.0,17600000.0,3263300000.0,2279900000.0,5650300000.0,298600000.0,-1400000.0,4866100000.0,784200000.0,-313600000.0,470600000.0,7930200000.0,202800000.0,203700000.0,205400000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 17:23:50+00:00,149500000.0,0.91,0.91,0.24,0.9,,32900000.0,184900000.0,184900000.0,185000000.0,-100000.0,583700000.0,2007600000.0,-2900000.0,88000000.0,,99100000.0,,791300000.0,583700000.0,1423900000.0,75300000.0,,1127900000.0,296000000.0,-78200000.0,217800000.0,2007600000.0,203300000.0,203300000.0,204600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2YTD,2018-01-01,2018-06-30,,300300000.0,1.77,1.77,0.48,1.75,,80100000.0,361100000.0,361100000.0,359700000.0,1400000.0,1159500000.0,4025200000.0,-6500000.0,176600000.0,,194800000.0,,1593000000.0,1159500000.0,2865700000.0,153300000.0,,2264700000.0,601000000.0,-159800000.0,441200000.0,4025200000.0,203300000.0,203300000.0,204600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2TTM,2017-07-01,2018-06-30,,604500000.0,8.35,8.35,0.96,8.28,304700000.0,-1246900000.0,1691100000.0,1691100000.0,1689900000.0,1200000.0,2251800000.0,7906600000.0,-13700000.0,387600000.0,,381000000.0,17600000.0,3187300000.0,2251800000.0,5654800000.0,313400000.0,-800000.0,4882700000.0,772100000.0,-327900000.0,444200000.0,7906600000.0,203300000.0,203300000.0,204600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 16:16:46+00:00,150800000.0,0.86,0.86,0.24,0.85,,47200000.0,176200000.0,176200000.0,174700000.0,1500000.0,575800000.0,2017600000.0,-3600000.0,88600000.0,,95700000.0,,801700000.0,575800000.0,1441800000.0,78000000.0,,1136800000.0,305000000.0,-81600000.0,223400000.0,2017600000.0,203100000.0,203000000.0,204600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q1TTM,2017-04-01,2018-03-31,,602700000.0,8.35,8.35,0.96,8.28,331500000.0,-1267500000.0,1690300000.0,1690300000.0,1689100000.0,1200000.0,2195800000.0,7848500000.0,-12500000.0,422000000.0,,374500000.0,17600000.0,3148200000.0,2195800000.0,5652700000.0,320400000.0,-500000.0,4896500000.0,756200000.0,-333400000.0,422800000.0,7848500000.0,203100000.0,203000000.0,204600000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q4,2019-10-01,2019-12-31,,147400000.0,1.57,1.57,0.24,1.54,,-32200000.0,321400000.0,321400000.0,320700000.0,700000.0,582200000.0,2125700000.0,4800000.0,15900000.0,,121100000.0,45300000.0,877000000.0,582200000.0,1543500000.0,52400000.0,,1206700000.0,336800000.0,-47600000.0,289200000.0,2125700000.0,205000000.0,205100000.0,206700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 09:44:47+00:00,584300000.0,5.52,5.52,0.96,5.47,70100000.0,-225700000.0,1131500000.0,1131500000.0,1131600000.0,-100000.0,2252600000.0,7982200000.0,-4800000.0,94600000.0,,449300000.0,50000000.0,3343800000.0,2252600000.0,5729600000.0,226900000.0,,4592100000.0,1137500000.0,-231700000.0,905800000.0,7982200000.0,205000000.0,205100000.0,206700000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3YTD,2019-01-01,2019-09-30,,436900000.0,3.95,3.95,0.72,3.93,70100000.0,-193500000.0,810100000.0,810100000.0,810900000.0,-800000.0,1670400000.0,5856500000.0,-9600000.0,78700000.0,,328200000.0,4700000.0,2466800000.0,1670400000.0,4186100000.0,174500000.0,,3385400000.0,800700000.0,-184100000.0,616600000.0,5856500000.0,205300000.0,205300000.0,207000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3TTM,2018-10-01,2019-09-30,,584900000.0,-0.48,-0.48,0.96,-0.47,1046000000.0,-156900000.0,-92400000.0,-92400000.0,-90200000.0,-2200000.0,2253800000.0,7927500000.0,-16500000.0,98900000.0,,429400000.0,38900000.0,3465400000.0,2253800000.0,5673700000.0,243000000.0,,5663500000.0,10200000.0,-259500000.0,-249300000.0,7927500000.0,205300000.0,205300000.0,207000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:29:17+00:00,146600000.0,2.1,2.1,0.24,2.08,,-247400000.0,432000000.0,432000000.0,431100000.0,900000.0,535700000.0,1892400000.0,-4400000.0,19800000.0,,114400000.0,,830100000.0,535700000.0,1356700000.0,56800000.0,,1110900000.0,245800000.0,-61200000.0,184600000.0,1892400000.0,205300000.0,205300000.0,207000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2YTD,2019-01-01,2019-06-30,,290300000.0,1.85,1.85,0.48,1.85,70100000.0,53900000.0,378100000.0,378100000.0,379800000.0,-1700000.0,1134700000.0,3964100000.0,-5200000.0,58900000.0,,213800000.0,4700000.0,1636700000.0,1134700000.0,2829400000.0,117700000.0,,2274500000.0,554900000.0,-122900000.0,432000000.0,3964100000.0,205700000.0,204800000.0,206200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2TTM,2018-07-01,2019-06-30,,585900000.0,-1.78,-1.78,0.96,-1.76,1049800000.0,82000000.0,-362300000.0,-362300000.0,-359100000.0,-3200000.0,2247100000.0,7871800000.0,-14300000.0,128700000.0,,410700000.0,38900000.0,3423000000.0,2247100000.0,5624700000.0,253700000.0,,5637000000.0,-12300000.0,-268000000.0,-280300000.0,7871800000.0,205700000.0,204800000.0,206200000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 17:23:50+00:00,146900000.0,0.65,0.65,0.24,0.65,70100000.0,8400000.0,131900000.0,131900000.0,133700000.0,-1800000.0,581300000.0,1988600000.0,-4700000.0,33200000.0,,112100000.0,,840300000.0,581300000.0,1407300000.0,59700000.0,,1202600000.0,204700000.0,-64400000.0,140300000.0,1988600000.0,205700000.0,204800000.0,206200000.0
