company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 17:09:24+00:00,,192300000.0,5000000.0,-195200000.0,218900000.0,500000.0,-291100000.0,-268700000.0,442900000.0,-291100000.0,-268700000.0,442900000.0,-111900000.0,397200000.0,397200000.0,48600000.0,8600000.0,-113400000.0,,-70900000.0,-783300000.0,-63400000.0,-47700000.0,-400500000.0,691400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q1TTM,2013-04-01,2014-03-31,,-74200000.0,374400000.0,-6300000.0,-274600000.0,546000000.0,200000.0,-305500000.0,-433900000.0,971400000.0,-305500000.0,-433900000.0,971400000.0,225700000.0,781700000.0,781700000.0,89900000.0,10500000.0,-189500000.0,,-135500000.0,-1238600000.0,-113500000.0,2600000.0,-729300000.0,1181900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:13:58+00:00,,101000000.0,2400000.0,-161800000.0,138200000.0,200000.0,-290700000.0,-98400000.0,188800000.0,-290700000.0,-98400000.0,188800000.0,-197900000.0,221100000.0,221100000.0,28500000.0,5400000.0,-49400000.0,,-34000000.0,-600700000.0,-31400000.0,,-400500000.0,583100000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:18:20+00:00,-7760100000.0,712400000.0,-22600000.0,-454600000.0,105200000.0,10628300000.0,7106700000.0,-7557900000.0,849800000.0,7106700000.0,-7557900000.0,849800000.0,376000000.0,146200000.0,146200000.0,445800000.0,700000.0,-288100000.0,,-157100000.0,-214800000.0,-167700000.0,-3320400000.0,-150000000.0,802900000.0,69900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q4,2015-10-01,2015-12-31,,,284300000.0,-400000.0,100000.0,28200000.0,-700000.0,-538400000.0,68700000.0,462500000.0,-538400000.0,68700000.0,462500000.0,-7600000.0,126700000.0,126700000.0,51400000.0,900000.0,-82500000.0,,-44800000.0,-35800000.0,-49100000.0,-372000000.0,-150000000.0,224100000.0,12000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 09:46:07+00:00,-7760100000.0,428100000.0,-22200000.0,-454700000.0,77000000.0,10629000000.0,7645100000.0,-7626600000.0,387300000.0,7645100000.0,-7626600000.0,387300000.0,383600000.0,19500000.0,19500000.0,394400000.0,-200000.0,-205600000.0,,-112300000.0,-179000000.0,-118600000.0,-2948400000.0,,578800000.0,57900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3TTM,2014-10-01,2015-09-30,,-7814400000.0,520700000.0,-33700000.0,-317800000.0,107200000.0,10629900000.0,7382000000.0,-7597900000.0,749200000.0,7382000000.0,-7597900000.0,749200000.0,499600000.0,173200000.0,173200000.0,373100000.0,-6500000.0,-235400000.0,,-149800000.0,-379800000.0,-167800000.0,-3198400000.0,-400000.0,941600000.0,57900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q3,2015-07-01,2015-09-30,,52800000.0,239500000.0,-6200000.0,-367400000.0,42400000.0,-100000.0,-144200000.0,94100000.0,98600000.0,-144200000.0,94100000.0,98600000.0,42300000.0,22200000.0,22200000.0,204300000.0,1100000.0,-92200000.0,,-37600000.0,-26400000.0,-53800000.0,-150000000.0,,179900000.0,33800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:03:10+00:00,-7812900000.0,188600000.0,-16000000.0,-87300000.0,34600000.0,10629100000.0,7789300000.0,-7720700000.0,288700000.0,7789300000.0,-7720700000.0,288700000.0,341300000.0,-2700000.0,-2700000.0,190100000.0,-1300000.0,-113400000.0,,-74700000.0,-152600000.0,-64800000.0,-2798400000.0,,398900000.0,24100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2TTM,2014-07-01,2015-06-30,,-7867200000.0,372100000.0,-39300000.0,29700000.0,100400000.0,10630900000.0,7510300000.0,-7921400000.0,906300000.0,7510300000.0,-7921400000.0,906300000.0,455900000.0,319300000.0,319300000.0,185200000.0,-6500000.0,-201500000.0,,-149300000.0,-720200000.0,-146300000.0,-3064800000.0,-400000.0,989700000.0,24100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q2,2015-04-01,2015-06-30,,-7812900000.0,99600000.0,1800000.0,103200000.0,7100000.0,3000100000.0,220700000.0,-7788600000.0,197200000.0,220700000.0,-7788600000.0,197200000.0,-7368900000.0,-173800000.0,-173800000.0,168200000.0,-9100000.0,-48000000.0,,-37400000.0,,-30400000.0,-2740000000.0,,78600000.0,24100000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 15:22:51+00:00,,89000000.0,-17800000.0,-190500000.0,27500000.0,7629000000.0,7568600000.0,67900000.0,91500000.0,7568600000.0,67900000.0,91500000.0,7710200000.0,171100000.0,171100000.0,21900000.0,7800000.0,-65400000.0,,-37300000.0,-152600000.0,-34400000.0,-58400000.0,,320300000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2015.0,Q1TTM,2014-04-01,2015-03-31,,-54300000.0,363800000.0,-38500000.0,-106900000.0,174000000.0,7631100000.0,7289200000.0,-303100000.0,963200000.0,7289200000.0,-303100000.0,963200000.0,7910800000.0,669200000.0,669200000.0,37100000.0,5800000.0,-217500000.0,,-148800000.0,-902800000.0,-147900000.0,-372500000.0,-400000.0,1019400000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 09:17:03+00:00,-1443000000.0,1039300000.0,,-176700000.0,136600000.0,1823500000.0,-743200000.0,-1691500000.0,1632200000.0,-743200000.0,-1691500000.0,1632200000.0,-825200000.0,304600000.0,304600000.0,465000000.0,,-348500000.0,-22700000.0,-188400000.0,-1500000.0,-184700000.0,-2099400000.0,-415500000.0,286200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q4,2016-10-01,2016-12-31,,,252000000.0,10200000.0,215300000.0,23100000.0,1073500000.0,-309100000.0,-146800000.0,627200000.0,-309100000.0,-146800000.0,627200000.0,158800000.0,69700000.0,69700000.0,90200000.0,5300000.0,-105000000.0,-22700000.0,-48100000.0,-100000.0,-54600000.0,-1362900000.0,,12900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 17:13:41+00:00,-1443000000.0,787300000.0,-10200000.0,-392000000.0,113500000.0,750000000.0,-434100000.0,-1544700000.0,1005000000.0,-434100000.0,-1544700000.0,1005000000.0,-984000000.0,234900000.0,234900000.0,374800000.0,-5300000.0,-243500000.0,,-140300000.0,-1400000.0,-130100000.0,-736500000.0,-415500000.0,273300000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1443000000.0,1071600000.0,-10600000.0,-391900000.0,141700000.0,749300000.0,-972500000.0,-1476000000.0,1467500000.0,-972500000.0,-1476000000.0,1467500000.0,-991600000.0,361600000.0,361600000.0,426200000.0,-4400000.0,-326000000.0,,-185100000.0,-37200000.0,-179200000.0,-1108500000.0,-565500000.0,497400000.0,12000000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q3,2016-07-01,2016-09-30,,-1258900000.0,288100000.0,1500000.0,-123100000.0,34900000.0,750000000.0,519200000.0,-1374300000.0,352600000.0,519200000.0,-1374300000.0,352600000.0,-501000000.0,157900000.0,157900000.0,29700000.0,-100000.0,-58800000.0,,-47900000.0,-200000.0,-56400000.0,-217700000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 13:32:31+00:00,-184100000.0,499200000.0,-11700000.0,-268900000.0,78600000.0,,-953300000.0,-170400000.0,652400000.0,-953300000.0,-170400000.0,652400000.0,-483000000.0,77000000.0,77000000.0,345100000.0,-5200000.0,-184700000.0,,-92400000.0,-1200000.0,-73700000.0,-518800000.0,-415500000.0,273300000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2TTM,2015-07-01,2016-06-30,,-131300000.0,1023000000.0,-18300000.0,-636200000.0,149200000.0,-800000.0,-1635900000.0,-7600000.0,1213500000.0,-1635900000.0,-7600000.0,1213500000.0,-448300000.0,225900000.0,225900000.0,600800000.0,-3200000.0,-359400000.0,,-174800000.0,-63400000.0,-176600000.0,-1040800000.0,-565500000.0,677300000.0,45800000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q2,2016-04-01,2016-06-30,,-184100000.0,252300000.0,-13500000.0,-19700000.0,47300000.0,-300000.0,-120400000.0,-266200000.0,379600000.0,-120400000.0,-266200000.0,379600000.0,-20500000.0,-31700000.0,-31700000.0,178700000.0,-800000.0,-84900000.0,,-47800000.0,-900000.0,-46100000.0,-118800000.0,,49800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 15:17:09+00:00,,246900000.0,1800000.0,-249200000.0,31300000.0,300000.0,-832900000.0,95800000.0,272800000.0,-832900000.0,95800000.0,272800000.0,-462500000.0,108700000.0,108700000.0,166400000.0,-4400000.0,-99800000.0,,-44600000.0,-300000.0,-27600000.0,-400000000.0,-415500000.0,223500000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2016.0,Q1TTM,2015-04-01,2016-03-31,,-7760100000.0,870300000.0,-3000000.0,-513300000.0,109000000.0,2999600000.0,-1294800000.0,-7530000000.0,1031100000.0,-1294800000.0,-7530000000.0,1031100000.0,-7796700000.0,83800000.0,83800000.0,590300000.0,-11500000.0,-322500000.0,,-164400000.0,-62500000.0,-160900000.0,-3662000000.0,-565500000.0,706100000.0,69900000.0
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 09:44:47+00:00,-4000000.0,1062700000.0,,-1711800000.0,145500000.0,592700000.0,-1210500000.0,-510800000.0,1582300000.0,-1210500000.0,-510800000.0,1582300000.0,-109700000.0,1813400000.0,1813400000.0,418000000.0,94400000.0,-350800000.0,29300000.0,-193600000.0,,-156000000.0,-1849500000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q4,2017-10-01,2017-12-31,,,264500000.0,,-1379000000.0,12900000.0,,-232900000.0,-128200000.0,402900000.0,-232900000.0,-128200000.0,402900000.0,43600000.0,1231200000.0,1231200000.0,286200000.0,111100000.0,-82000000.0,1800000.0,-48600000.0,,-46200000.0,-308300000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 11:51:17+00:00,-4000000.0,798200000.0,,-332800000.0,132600000.0,592700000.0,-977600000.0,-382600000.0,1179400000.0,-977600000.0,-382600000.0,1179400000.0,-153300000.0,582200000.0,582200000.0,131800000.0,-16700000.0,-268800000.0,27500000.0,-145000000.0,,-109800000.0,-1541200000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3TTM,2016-10-01,2017-09-30,,-4000000.0,1050200000.0,10200000.0,-117500000.0,155700000.0,1666200000.0,-1286700000.0,-529400000.0,1806600000.0,-1286700000.0,-529400000.0,1806600000.0,5500000.0,651900000.0,651900000.0,222000000.0,-11400000.0,-373800000.0,4800000.0,-193100000.0,-100000.0,-164400000.0,-2904100000.0,,12900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q3,2017-07-01,2017-09-30,,,266500000.0,,51800000.0,27100000.0,192700000.0,-320700000.0,-120500000.0,463500000.0,-320700000.0,-120500000.0,463500000.0,30800000.0,98800000.0,98800000.0,46400000.0,-1500000.0,-84500000.0,8500000.0,-48500000.0,,-36000000.0,-490500000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 17:14:27+00:00,-4000000.0,531700000.0,,-384600000.0,105500000.0,400000000.0,-656900000.0,-262100000.0,715900000.0,-656900000.0,-262100000.0,715900000.0,-184100000.0,483400000.0,483400000.0,85400000.0,-15200000.0,-184300000.0,19000000.0,-96500000.0,,-73800000.0,-1050700000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1262900000.0,1071800000.0,11700000.0,-292400000.0,163500000.0,2223500000.0,-446800000.0,-1783200000.0,1695700000.0,-446800000.0,-1783200000.0,1695700000.0,-526300000.0,711000000.0,711000000.0,205300000.0,-10000000.0,-348100000.0,-3700000.0,-192500000.0,-300000.0,-184800000.0,-2631300000.0,,12900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q2,2017-04-01,2017-06-30,,-4000000.0,264100000.0,-7000000.0,-64500000.0,39400000.0,,-913000000.0,-129000000.0,440500000.0,-913000000.0,-129000000.0,440500000.0,-589500000.0,184100000.0,184100000.0,56800000.0,-4000000.0,-94300000.0,19000000.0,-48400000.0,,-30700000.0,-900000000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 15:36:57+00:00,,267600000.0,7000000.0,-320100000.0,66100000.0,400000000.0,256100000.0,-133100000.0,275400000.0,256100000.0,-133100000.0,275400000.0,405400000.0,299300000.0,299300000.0,28600000.0,-11200000.0,-90000000.0,,-48100000.0,,-43100000.0,-150700000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1443000000.0,1060000000.0,5200000.0,-247600000.0,171400000.0,2223200000.0,345800000.0,-1920400000.0,1634800000.0,345800000.0,-1920400000.0,1634800000.0,42700000.0,495200000.0,495200000.0,327200000.0,-6800000.0,-338700000.0,-22700000.0,-191900000.0,-1200000.0,-200200000.0,-1850100000.0,,62700000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 09:44:47+00:00,-15300000.0,1040500000.0,,41000000.0,107900000.0,1824500000.0,-1302200000.0,-416600000.0,1747400000.0,-1302200000.0,-416600000.0,1747400000.0,18400000.0,-379300000.0,-379300000.0,1045200000.0,-56500000.0,-307800000.0,-10200000.0,-195200000.0,,-162700000.0,-2982900000.0,,69200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q4,2018-10-01,2018-12-31,,-15300000.0,254800000.0,,31100000.0,4500000.0,675000000.0,-275500000.0,-82400000.0,379500000.0,-275500000.0,-82400000.0,379500000.0,18200000.0,-902500000.0,-902500000.0,996100000.0,14800000.0,-88800000.0,-3400000.0,-49000000.0,,-47500000.0,-920800000.0,,69200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 16:29:17+00:00,,785700000.0,,9900000.0,103400000.0,1149500000.0,-1026700000.0,-334200000.0,1367900000.0,-1026700000.0,-334200000.0,1367900000.0,200000.0,523200000.0,523200000.0,49100000.0,-71300000.0,-219000000.0,-6800000.0,-146200000.0,,-115200000.0,-2062100000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1050200000.0,,-1369100000.0,116300000.0,1149500000.0,-1259600000.0,-462400000.0,1770800000.0,-1259600000.0,-462400000.0,1770800000.0,43800000.0,1754400000.0,1754400000.0,335300000.0,39800000.0,-301000000.0,-5000000.0,-194800000.0,,-161400000.0,-2370400000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q3,2018-07-01,2018-09-30,,,260600000.0,,38300000.0,47000000.0,,-297700000.0,-138900000.0,484100000.0,-297700000.0,-138900000.0,484100000.0,43400000.0,162100000.0,162100000.0,23100000.0,8300000.0,-77400000.0,-4100000.0,-48800000.0,,-61500000.0,-304200000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 17:23:50+00:00,,525100000.0,,-28400000.0,56400000.0,1149500000.0,-729000000.0,-195300000.0,883800000.0,-729000000.0,-195300000.0,883800000.0,-43200000.0,361100000.0,361100000.0,26000000.0,-79600000.0,-141600000.0,-2700000.0,-97400000.0,,-53700000.0,-1757900000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1056100000.0,,-1355600000.0,96400000.0,1342200000.0,-1282600000.0,-444000000.0,1750200000.0,-1282600000.0,-444000000.0,1750200000.0,31200000.0,1691100000.0,1691100000.0,358600000.0,30000000.0,-308100000.0,7600000.0,-194500000.0,,-135900000.0,-2556700000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q2,2018-04-01,2018-06-30,,,261600000.0,,-65300000.0,8500000.0,,-1570800000.0,-93600000.0,393300000.0,-1570800000.0,-93600000.0,393300000.0,-1284200000.0,184900000.0,184900000.0,12100000.0,-5200000.0,-66600000.0,-13100000.0,-48800000.0,,-27000000.0,-1525300000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 16:16:46+00:00,,263500000.0,,36900000.0,47900000.0,1149500000.0,841800000.0,-101700000.0,490500000.0,841800000.0,-101700000.0,490500000.0,1241000000.0,176200000.0,176200000.0,13900000.0,-74400000.0,-75000000.0,10400000.0,-48600000.0,,-26700000.0,-232600000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2018.0,Q1TTM,2017-04-01,2018-03-31,,-4000000.0,1058600000.0,-7000000.0,-1354800000.0,127300000.0,1342200000.0,-624800000.0,-479400000.0,1797400000.0,-624800000.0,-479400000.0,1797400000.0,725900000.0,1690300000.0,1690300000.0,403300000.0,31200000.0,-335800000.0,39700000.0,-194100000.0,,-139600000.0,-1931400000.0,,,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q4,2019-10-01,2019-12-31,,160500000.0,253900000.0,,-174700000.0,32300000.0,549200000.0,-182700000.0,-138000000.0,423300000.0,-182700000.0,-138000000.0,423300000.0,105400000.0,321400000.0,321400000.0,22700000.0,300000.0,-257300000.0,2800000.0,-49400000.0,,-51800000.0,-715100000.0,,10600000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 09:44:47+00:00,-37100000.0,1006100000.0,,-706200000.0,158200000.0,749200000.0,-779900000.0,-729300000.0,1585800000.0,-779900000.0,-729300000.0,1585800000.0,75100000.0,1131500000.0,1131500000.0,154400000.0,-15100000.0,-533200000.0,-1500000.0,-196700000.0,,-207100000.0,-1475500000.0,,48100000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3TTM,2018-10-01,2019-09-30,,-212900000.0,1007000000.0,,-500400000.0,130400000.0,875000000.0,-872700000.0,-673700000.0,1542000000.0,-872700000.0,-673700000.0,1542000000.0,-12100000.0,-92400000.0,-92400000.0,1127800000.0,-600000.0,-364700000.0,-7700000.0,-196300000.0,,-202800000.0,-1681200000.0,,106700000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3,2019-07-01,2019-09-30,,,251500000.0,,-127200000.0,71100000.0,,-298400000.0,-163600000.0,577900000.0,-298400000.0,-163600000.0,577900000.0,109400000.0,432000000.0,432000000.0,21600000.0,10200000.0,-121200000.0,-6500000.0,-49200000.0,,-58600000.0,-330500000.0,,16200000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 16:29:17+00:00,-197600000.0,752200000.0,,-531500000.0,125900000.0,200000000.0,-597200000.0,-591300000.0,1162500000.0,-597200000.0,-591300000.0,1162500000.0,-30300000.0,810100000.0,810100000.0,131700000.0,-15400000.0,-275900000.0,-4300000.0,-147300000.0,,-155300000.0,-760400000.0,,37500000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2TTM,2018-07-01,2019-06-30,,-212900000.0,1016100000.0,,-334900000.0,106300000.0,875000000.0,-872000000.0,-649000000.0,1448200000.0,-872000000.0,-649000000.0,1448200000.0,-78100000.0,-362300000.0,-362300000.0,1129300000.0,-2500000.0,-320900000.0,-5300000.0,-195900000.0,,-205700000.0,-1654900000.0,,90500000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2,2019-04-01,2019-06-30,,-197600000.0,253000000.0,,-173700000.0,10400000.0,,-163600000.0,-322200000.0,301000000.0,-163600000.0,-322200000.0,301000000.0,-183700000.0,131900000.0,131900000.0,89800000.0,-9200000.0,-76500000.0,1100000.0,-49100000.0,,-58900000.0,-115700000.0,,10800000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 17:23:50+00:00,-197600000.0,500700000.0,,-404300000.0,54800000.0,200000000.0,-298800000.0,-427700000.0,584600000.0,-298800000.0,-427700000.0,584600000.0,-139700000.0,378100000.0,378100000.0,110100000.0,-25600000.0,-154700000.0,2200000.0,-98100000.0,,-96700000.0,-429900000.0,,21300000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:25:47+00:00,,247700000.0,,-230600000.0,44400000.0,200000000.0,-135200000.0,-105500000.0,283600000.0,-135200000.0,-105500000.0,283600000.0,44000000.0,246200000.0,246200000.0,20300000.0,-16400000.0,-78200000.0,1100000.0,-49000000.0,,-37800000.0,-314200000.0,,10500000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2019.0,Q1TTM,2018-04-01,2019-03-31,,-15300000.0,1024700000.0,,-226500000.0,104400000.0,875000000.0,-2279200000.0,-420400000.0,1540500000.0,-2279200000.0,-420400000.0,1540500000.0,-1178600000.0,-309300000.0,-309300000.0,1051600000.0,1500000.0,-311000000.0,-19500000.0,-195600000.0,,-173800000.0,-3064500000.0,,79700000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2020.0,Q1TTM,2019-04-01,2020-03-31,,-37100000.0,1011400000.0,,-397100000.0,168300000.0,2046300000.0,848100000.0,-745000000.0,1753100000.0,848100000.0,-745000000.0,1753100000.0,1846800000.0,376200000.0,376200000.0,762600000.0,10200000.0,-552300000.0,-9400000.0,-197200000.0,,-209500000.0,-1179500000.0,,53900000.0,
Zimmer Biomet Holdings Inc,ZBH,2P2YLDVPES3BXQ1FRB91,1136869,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:25:47+00:00,,253000000.0,,78500000.0,54500000.0,1497100000.0,1492800000.0,-121200000.0,450900000.0,1492800000.0,-121200000.0,450900000.0,1815700000.0,-509100000.0,-509100000.0,628500000.0,8900000.0,-97300000.0,-6800000.0,-49500000.0,,-40200000.0,-18200000.0,,16300000.0,
