company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q2YTD,2015-01-04,2015-07-04,,48000000.0,1.96,1.96,0.58,1.93,64000000.0,538000000.0,538000000.0,552000000.0,-14000000.0,812000000.0,2755000000.0,7000000.0,-17000000.0,338000000.0,34000000.0,877000000.0,819000000.0,1936000000.0,21000000.0,1000000.0,1297000000.0,639000000.0,-37000000.0,602000000.0,2755000000.0,281600000.0,281100000.0,285500000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q2TTM,2014-06-29,2015-07-04,,95000000.0,3.65,3.65,1.12,3.6,102000000.0,1008000000.0,1008000000.0,1035000000.0,-27000000.0,1620000000.0,5566000000.0,36000000.0,-19000000.0,682000000.0,157000000.0,1787000000.0,1656000000.0,3910000000.0,64000000.0,4000000.0,2721000000.0,1189000000.0,-79000000.0,1110000000.0,5566000000.0,281600000.0,281100000.0,285500000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q1,2015-01-04,2015-04-04,2016-05-04 16:28:24+00:00,24000000.0,0.93,0.93,0.29,0.91,52000000.0,256000000.0,256000000.0,262000000.0,-6000000.0,393000000.0,1345000000.0,2000000.0,3000000.0,167000000.0,4000000.0,430000000.0,395000000.0,950000000.0,21000000.0,1000000.0,625000000.0,325000000.0,-17000000.0,308000000.0,1345000000.0,281700000.0,283000000.0,287100000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2015.0,Q1TTM,2014-03-30,2015-04-04,,92000000.0,3.57,3.57,1.1,3.51,112000000.0,972000000.0,972000000.0,1015000000.0,-43000000.0,1608000000.0,5604000000.0,57000000.0,,689000000.0,152000000.0,1842000000.0,1665000000.0,3939000000.0,85000000.0,5000000.0,2775000000.0,1164000000.0,-80000000.0,1084000000.0,5604000000.0,281700000.0,283000000.0,287100000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q3YTD,2016-01-03,2016-10-01,,139000000.0,1.91,1.91,0.93,1.89,106000000.0,545000000.0,545000000.0,545000000.0,,1444000000.0,4509000000.0,34000000.0,-137000000.0,563000000.0,28000000.0,1474000000.0,1478000000.0,3031000000.0,40000000.0,1000000.0,2204000000.0,827000000.0,-176000000.0,651000000.0,4509000000.0,286500000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q3TTM,2015-10-04,2016-10-01,,184000000.0,2.3,2.3,1.22,2.28,58000000.0,658000000.0,658000000.0,658000000.0,,1930000000.0,5956000000.0,49000000.0,-89000000.0,740000000.0,67000000.0,2062000000.0,1979000000.0,3977000000.0,122000000.0,2000000.0,3053000000.0,924000000.0,-209000000.0,716000000.0,5956000000.0,286500000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q3,2016-07-03,2016-10-01,2016-11-07 16:15:54+00:00,47000000.0,0.74,0.74,0.31,0.73,33000000.0,212000000.0,212000000.0,212000000.0,0.0,470000000.0,1499000000.0,25000000.0,-41000000.0,183000000.0,7000000.0,481000000.0,495000000.0,1004000000.0,,0.0,718000000.0,286000000.0,-41000000.0,245000000.0,1499000000.0,286500000.0,285200000.0,290000000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q2YTD,2016-01-03,2016-07-02,,92000000.0,1.17,1.17,0.62,1.16,73000000.0,333000000.0,333000000.0,333000000.0,,974000000.0,3010000000.0,9000000.0,-96000000.0,380000000.0,21000000.0,993000000.0,983000000.0,2027000000.0,40000000.0,1000000.0,1486000000.0,541000000.0,-135000000.0,406000000.0,3010000000.0,283300000.0,284300000.0,288300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q2TTM,2015-07-05,2016-07-02,,160000000.0,2.32,2.32,1.2,2.3,71000000.0,661000000.0,661000000.0,661000000.0,,1868000000.0,5796000000.0,41000000.0,-81000000.0,718000000.0,83000000.0,1994000000.0,1909000000.0,3887000000.0,122000000.0,3000000.0,2955000000.0,932000000.0,-200000000.0,732000000.0,5796000000.0,283300000.0,284300000.0,288300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q2,2016-04-03,2016-07-02,2016-08-03 16:22:39+00:00,46000000.0,0.84,0.84,0.31,0.83,32000000.0,238000000.0,238000000.0,238000000.0,0.0,490000000.0,1562000000.0,6000000.0,-43000000.0,192000000.0,13000000.0,502000000.0,496000000.0,1066000000.0,,0.0,753000000.0,313000000.0,-43000000.0,270000000.0,1562000000.0,283300000.0,284300000.0,288300000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q1TTM,2015-04-05,2016-04-02,,138000000.0,2.51,2.51,1.18,2.49,51000000.0,705000000.0,705000000.0,713000000.0,-8000000.0,1797000000.0,5644000000.0,40000000.0,-58000000.0,697000000.0,100000000.0,1939000000.0,1837000000.0,3807000000.0,122000000.0,3000000.0,2874000000.0,933000000.0,-177000000.0,756000000.0,5644000000.0,287900000.0,283500000.0,286400000.0
St. Jude Medical Inc,STJ,549300IBJ0QJU1E0GW56,203077,2016.0,Q1,2016-01-03,2016-04-02,2016-05-04 16:28:24+00:00,46000000.0,0.33,0.33,0.31,0.33,41000000.0,95000000.0,95000000.0,95000000.0,0.0,484000000.0,1448000000.0,3000000.0,-53000000.0,188000000.0,8000000.0,491000000.0,487000000.0,961000000.0,40000000.0,1000000.0,733000000.0,228000000.0,-92000000.0,136000000.0,1448000000.0,287900000.0,283500000.0,286400000.0
