id,ticker,name,lei,legal_name,stock_exchange,sic,short_description,long_description,ceo,company_url,business_address,mailing_address,business_phone_no,hq_address1,hq_address2,hq_address_city,hq_address_postal_code,entity_legal_form,cik,latest_filing_date,hq_state,hq_country,inc_state,inc_country,employees,entity_status,sector,industry_category,industry_group,template,standardized_active,first_fundamental_date,last_fundamental_date,first_stock_price_date,last_stock_price_date
com_qgemJg,GRA,W. R. Grace & Co,,W R GRACE & CO,NYSE,2800,"W.R. Grace & Co. engages in the production and sale of chemicals and materials. It operates through two segments: Grace Catalysts Technologies and Grace Materials Technologies. The Grace Catalysts Technologies segment includes catalysts and related products and technologies used in refining, petrochemical and other chemical manufacturing applications. The Grace Materials Technologies segment includes materials, including silica-based and silica-alumina-based materials, used in coatings, consumer, industrial, and pharmaceutical applications. The company was founded by William Russell Grace in 1854 and is headquartered in Columbia, MD.","W. R. Grace & Co. produces and sells specialty chemicals and materials worldwide. It operates through two segments, Grace Catalysts Technologies and Grace Materials Technologies. The Grace Catalysts Technologies segment offers fluid catalytic cracking (FCC) catalysts for the production of transportation fuels, such as gasoline and diesel fuels, and other petroleum-based products; FCC additives; and hydro processing catalysts used in process reactors to upgrade heavy oils into lighter products. This segment also provides polyolefin catalysts and catalyst supports for the production of polypropylene and polyethylene thermoplastic resins; and chemical catalysts used in various industrial, environmental, and consumer applications, as well as gas-phase polypropylene process technology to manufacture polypropylene products. The Grace Materials Technologies segment offers silica-based and silica-alumina-based materials for use in coatings, consumer, industrial, and pharmaceutical applications. W. R. Grace & Co. was founded in 1854 and is headquartered in Columbia, Maryland.",Fred E. Festa,www.grace.com,"7500 GRACE DRIVE, COLUMBIA, MD 21044","7500 GRACE DRIVE, COLUMBIA, MD 21044",410 531 4000,7500 GRACE DRIVE,,COLUMBIA,21044,,0001045309,2020-05-08,Maryland,United States of America,Delaware,United States of America,3900.0,,Basic Materials,Chemicals,Specialty Chemicals,indu,True,2008-12-31,2020-03-31,1982-01-04,2020-07-30
com_4zrNoz,DRI,Darden Restaurants Inc,CY1NFSCCB5GUXC7WZC70,DARDEN RESTAURANTS INC,NYSE,5812,"Darden Restaurants, Inc. engages in the provision of restaurant services. It operates through the following segments: Olive Garden, LongHorn Steakhouse, Fine Dining, and Other Business. The Olive Garden segment is the largest full-service dining Italian restaurant operator in the United States. The LongHorn Steakhouse segment includes the results of the company-owned LongHorn Steakhouse restaurants in the United States of America. The Fine Dining segment accumulates the premium brands that operate within the fine-dining sub-segment of full-service dining and includes the results of its company-owned The Capital Grille and Eddie V's restaurants in the United States of America. The Other Business segment aggregates the remaining brands and includes the results of its company-owned Yard House, Seasons 52 and Bahama Breeze restaurants in the United States of America. This segment also includes results from franchises and consumer-packaged goods sales. The company was founded by William B. Darden in 1938 and is headquartered in Orlando, FL.","Darden Restaurants, Inc., through its subsidiaries, owns and operates full-service restaurants in the United States and Canada. As of May 29, 2016, it owned and operated 1,536 restaurants, which included 843 Olive Garden, 481 LongHorn Steakhouse, 54 The Capital Grille, 65 Yard House, 40 Seasons 52, 37 Bahama Breeze, and 16 Eddie V's restaurants. The company was founded in 1968 and is headquartered in Orlando, Florida.",Eugene I. Lee,www.darden.com,"1000 DARDEN CENTER DRIVE, ORLANDO, FL 32837","1000 DARDEN CENTER DRIVE, ORLANDO, FL 32837",4072454000,1000 Darden Center Drive,,Orlando,32837,INCORPORATED,0000940944,2020-07-24,Florida,United States of America,Florida,United States of America,185000.0,ACTIVE,Services,Leisure,Restaurants,indu,True,2008-05-25,2020-05-31,1995-05-09,2020-07-30
com_0yb98z,FBHS,Fortune Brands Home & Security Inc,54930032LHW54PQUJD44,"Fortune Brands Home & Security, Inc.",NYSE,1520,"Fortune Brands Home & Security, Inc. manufactures and supplies home and security products and services. The company operates through the following business segments: Cabinets, Plumbing, Doors, and Security. The Cabinets segment manufactures custom, semi-custom, and stock cabinetry, as well as vanities, for the kitchen, bath and other parts. The Plumbing segment involves faucets, accessories, and kitchen sinks. The Doors segment comprises of fiberglass and steel entry door systems. The Security segment offers locks, safety and security devices, and electronic security products manufactured, sourced, and distributed under the Master Lock brand.  Its brands include master lock security products, masterbrand cabinets, Moen faucets, Simonton windows, and Therma-Tru entry door systems. The company was founded on June 9, 1988 and is headquartered in Deerfield, IL.","Fortune Brands Home & Security, Inc. provides home and security products for use in residential home repair, remodeling, new construction, and security applications. It operates in four segments: Cabinets, Plumbing, Doors, and Security. The Cabinets segment manufactures custom, semi-custom, and stock cabinetry, as well as vanities for the kitchen, bath, and other parts of the home directly to kitchen and bath dealers, home centers, wholesalers, and builders in North America. The Plumbing segment manufactures, assembles, and sells faucets, accessories, kitchen sinks, and waste disposals in the U.S., Canada China, Mexico, Southeast Asia, Europe, and South America directly through its own sales force, as well as through independent manufacturers' representatives, primarily to wholesalers, home centers, mass merchandisers, and industrial distributors. The Doors segment manufactures and sells fiberglass and steel entry doors to home centers, millwork building products, and wholesale distributors; and specialty dealers, as well as to the remodeling and renovation markets in the U.S. and Canada. The Security segment offers locks, safety and security devices, and electronic security products; and fire resistant safes, security containers, and commercial cabinets in the U.S., Canada, Europe, Central America, Japan, and Australia. It also manufactures and sells key-controlled and combination padlocks, bicycle and cable locks, built-in locker locks, door hardware, automotive, trailer and towing locks, electronic access control solutions, and other specialty safety and security devices for consumer use to hardware, home center, and other retail outlets. In addition, this segment sells lock systems and fire resistant safes to locksmiths, industrial and institutional users, and original equipment manufacturers. Fortune Brands Home & Security, Inc. was founded in 1988 and is headquartered in Deerfield, Illinois.",Christopher J. Klein,www.fbhs.com,"520 LAKE COOK ROAD, DEERFIELD, IL 60015","520 LAKE COOK ROAD, DEERFIELD, IL 60015",847-484-4400,520 Lake Cook Road,,Deerfield,60015,INCORPORATED,0001519751,2020-05-01,Illinois,United States of America,Delaware,United States of America,25300.0,ACTIVE,Consumer Goods,Consumer Durables,Home Furnishings & Fixtures,indu,True,2009-12-31,2020-03-31,2011-09-16,2020-07-30
com_Wy1mwy,LNT,Alliant Energy Corp,,ALLIANT ENERGY CORP,NYSE,4931,"Alliant Energy Corp. operates as a regulated investor-owned public utility holding company that engages in the provision of regulated electricity and natural gas service to natural gas customers in the Midwest through its two public utility subsidiaries. It operates its business through two segments: Utility and Non-Regulated, Parent and Other. The utility segment consists of Interstate Power and Light Co. and Wisconsin Power & Light Co. The Interstate Power & Light Co. is a public utility engaged principally in the generation and distribution of electricity and the distribution and transportation of natural gas in selective markets in Iowa and southern Minnesota. The Wisconsin Power and Light Co. is a public utility engaged principally in the generation and distribution of electricity and the distribution and transportation of natural gas in selective markets in southern and central Wisconsin. The Non-regulated, Parent and Other segment includes the operations of Resources and its subsidiaries, Corporate Services, the Alliant Energy parent company, and any Alliant Energy parent company consolidating adjustments. The company was founded in 1981 and is headquartered in Madison, WI.","Alliant Energy Corporation operates as a utility holding company that provides regulated electricity and natural gas services to residential, commercial, industrial, and wholesale customers in the Midwest region of the United States. It operates through three segments: Electric, Gas, and Other. The company, through its subsidiary, Interstate Power and Light Company (IPL), primarily generates and distributes electricity, and distributes and transports natural gas to retail customers in Iowa; sells electricity to wholesale customers in Minnesota, Illinois, and Iowa; and generates and distributes steam in Cedar Rapids, Iowa. Alliant Energy, through its subsidiary, Wisconsin Power and Light Company (WPL), generates and distributes electricity, and distributes and transports natural gas in Wisconsin; and sells electricity to wholesale customers in Wisconsin. As of December 31, 2016, IPL supplied electricity to 490,000 retail customers and natural gas to 220,000 retail customers; and WPL supplied electricity to 470,000 retail customers and natural gas to 190,000 retail customers. It offers electric utility services to retail customers in food and industrial manufacturing, chemical, and paper industries. In addition, the company holds investments in various businesses, which provide freight services through a short-line railway between Cedar Rapids and Iowa City, Iowa; a barge terminal and hauling services on the Mississippi River; and other transfer and storage services. Further, it owns a non-regulated 347 megawatt (MW) natural gas-fired electric generating unit near Sheboygan Falls, Wisconsin; and owns the non-regulated 99 MW Franklin County wind farm located in Franklin County, Iowa. Alliant Energy Corporation was founded in 1917 and is headquartered in Madison, Wisconsin.",Patricia Leonard Kampling,www.alliantenergy.com,"4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI 53718-2148","4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI 53718-2148",608-458-3311,4902 NORTH BILTMORE LANE,SUITE 1000,MADISON,53718-2148,,0000352541,2020-05-08,Wisconsin,United States of America,Wisconsin,United States of America,3989.0,,Utilities,Utilities,Electric Utilities,indu,True,2008-12-31,2020-03-31,1988-01-05,2020-07-30
com_xgQk8z,AN,AutoNation Inc,,"AUTONATION, INC.",NYSE,5500,"AutoNation, Inc. engages in the operation as an automobile dealer and retailer in the U.S. It offers automotive products and services, including new vehicles, used vehicles, parts and automotive services, and automotive finance and insurance products. The company operates through three segments: Domestic, Import and Premium Luxury. The Domestic segment is comprised of retail automotive franchises that sell new vehicles manufactured by General Motors, Ford, and Chrysler. The Import segment is comprised of retail automotive franchises that sell new vehicles manufactured primarily by Toyota, Honda, and Nissan. The Premium Luxury segment is comprised of retail automotive franchises that sell new vehicles manufactured primarily by Mercedes, BMW, and Lexus. It sells core brands vehicles which include Ford, Toyota, Nissan, General Motors, Honda, Mercedes-Benz, BMW, and Chrysler. The company was founded by Steven Richard Berrard and Harry Wayne Huizenga Sr. in 1991 and is headquartered in Fort Lauderdale, FL.","AutoNation, Inc., through its subsidiaries, operates as an automotive retailer in the United States. The company operates in three segments: Domestic, Import, and Premium Luxury. It offers a range of automotive products and services, including new and used vehicles; and parts and services, such as automotive repair and maintenance services, and wholesale parts and collision services. The company also provides automotive finance and insurance products comprising vehicle services and other protection products, and arrangement of finance for vehicle purchases through third-party finance sources. As of December 31, 2016, it owned and operated 371 new vehicle franchises from 260 stores located primarily in metropolitan markets in the Sunbelt region of the United States. The company was founded in 1991 and is headquartered in Fort Lauderdale, Florida.",Michael J. Jackson,www.autonation.com,"200 SW 1ST AVE, SUITE 1600, FORT LAUDERDALE, FL 33301","200 SW 1ST AVE, SUITE 1600, FORT LAUDERDALE, FL 33301",9547696000,200 SW 1ST AVE,SUITE 1600,FORT LAUDERDALE,33301,,0000350698,2020-07-23,Florida,United States of America,Delaware,United States of America,26000.0,,Services,Specialty Retail,Auto Dealerships,indu,True,2008-12-31,2020-06-30,1992-03-03,2020-07-30
com_rg04wg,PNW,Pinnacle West Capital Corp,TWSEY0NEDUDCKS27AH81,PINNACLE WEST CAPITAL CORP,NYSE,4911,"Pinnacle West Capital Corp. operates as a holding company, which engages in providing energy and energy-related products. It offers regulated retail and wholesale electricity businesses and related activities, such as electricity generation, transmission and distribution through its subsidiary, Arizona Public Service Co. The company was founded on February 20, 1985 and is headquartered in Phoenix, AZ.","Pinnacle West Capital Corporation, through its subsidiary, Arizona Public Service Company, provides retail and wholesale electric services primarily in the state of Arizona. It generates, transmits, and distributes electricity using coal, nuclear, gas, oil, and solar resources. The company serves approximately 1.2 million customers. It owns or leases approximately 6,236 megawatts of regulated generation capacity. The company was founded in 1920 and is headquartered in Phoenix, Arizona.",Donald E. Brandt,www.pinnaclewest.com,"400 NORTH FIFTH STREET, MS8695, PHOENIX, AZ 85004","400 NORTH FIFTH STREET, MS8695, PHOENIX, AZ 85004",602 250 1000,400 North 5th Street,,Phoenix,85004,CORPORATION,0000764622,2020-05-08,Arizona,United States of America,Arizona,United States of America,6292.0,ACTIVE,Utilities,Utilities,Electric Utilities,indu,True,2008-12-31,2020-03-31,1984-07-19,2020-07-30
com_pgVdOz,CCK,Crown Holdings Inc,NYLWZIOY8PUNIT4JOE22,CROWN HOLDINGS INC,NYSE,3411,"Crown Holdings, Inc. designs, manufactures and sells packaging products for consumer goods. Its primary products include steel and aluminum cans for food, beverage, household and other consumer products, glass bottles for beverage products and metal vacuum closures and caps. The company operates through three operating divisions: Americas, European and Asia-Pacific. The Americas division operates through two reportable segments: Americas Beverage and North America Food. The Americas Beverage segment manufactures aluminum beverage cans and ends and steel crowns, commonly referred to as bottle caps. The North America Food segment manufactures steel and aluminum food cans and ends and metal vacuum closures. The European division operates through three reportable segments: European Beverage, European Food and European Specialty Packaging. The European Beverage segment manufactures steel and aluminum beverage cans and ends. The European Food segment manufactures steel and aluminum food cans and ends and metal vacuum closures. The European Specialty Packaging segment manufactures a wide variety of specialty containers, with numerous lid and closure variations. The Asia-Pacific division includes aerosol can business in Thailand, beverage can businesses in Cambodia, China, Malaysia, Singapore, Thailand and Vietnam and food can and closures business in Thailand. Crown Holdings  was founded by William Painter in 1892 and is headquartered in Philadelphia, PA.","Crown Holdings, Inc. designs, manufactures, and sells packaging products for consumer goods in the Americas, Europe, and the Asia Pacific. The company offers aluminum beverage cans and ends, and other packaging products to beverage and beer companies; food cans and ends, including two-and three-piece cans in various shapes and sizes for food marketers; glass bottles; and aerosol cans and ends for manufacturers of personal care, food, household, and industrial products. It also provides metal and composite closures, and capping systems and services, as well as various specialty containers with various lid and closure variations. The company was founded in 1927 and is headquartered in Philadelphia, Pennsylvania.",Timothy J. Donahue,www.crowncork.com,"ONE CROWN WAY, PHILADELPHIA, PA 19154","ONE CROWN WAY, PHILADELPHIA, PA 19154",2156985100,1 Crown Way,,Philadelphia,19154,INCORPORATED,0001219601,2020-07-27,Pennsylvania,United States of America,Pennsylvania,United States of America,33000.0,ACTIVE,Consumer Goods,Consumer NonDurables,Packaging & Containers,indu,True,2008-12-31,2020-06-30,1984-12-18,2020-07-30
com_NX6k6z,XYL,Xylem Inc,549300DF5MV96DRYLQ48,Xylem Inc.,NYSE,3561,"Xylem, Inc. engages in the design, manufacture and application of highly engineered technologies for the water industry. It provides water and wastewater applications with a broad portfolio of products and services addressing the full cycle of water, from collection, distribution and use to the return of water to the environment. It operates through two business segments: Water Infrastructure and Applied Water. The Water Infrastructure segment focuses on the transportation, treatment and testing of water, offering a range of products including water & wastewater pumps, treatment & testing equipment, and controls & systems. This segment brands include Flygt, Wedeco, Godwin Pumps, WTW, Sanitaire, YSI and Leopold. The Applied Water segment encompasses the uses of water and focuses on the residential, commercial, industrial and agricultural markets. Its products include pumps, valves, heat exchangers, controls and dispensing equipment. The company was founded on May 4, 2011 and is headquartered in White Plains, NY.","Xylem Inc. engages in the design, manufacture, and service of engineered solutions for the water and wastewater applications. It operates through three segments: Water Infrastructure, Applied Water, and Sensus. The Water Infrastructure segment offers various products, including water and wastewater pumps, treatment and testing equipment, and controls and systems, as well as filtration, disinfection, and biological treatment equipment under the Flygt, WEDECO, Godwin, WTW, Sanitaire, YSI, and Leopold names for the transportation, treatment, and testing of water and wastewater for public utilities and industrial applications. The Applied Water segment provides pumps, valves, heat exchangers, controls, and dispensing equipment systems under the Goulds Water Technology, Bell & Gossett, A-C Fire Pump, Standard Xchange, Lowara, Jabsco, Flojet, and Flowtronex names for residential and commercial building services, industrial water, and irrigation applications. The Sensus segment provides communications, smart metering, measurement, and control technologies and services that allow customers to use their distribution networks for the delivery of critical resources, such as water, electricity, and natural gas. This segment also offers software and services, including cloud-based analytics, remote monitoring, and data management, as well as sells smart lighting products and solutions. The company markets and sells its products through a network of direct sales force, resellers, distributors, and value-added solution providers in the United States, Europe, the Asia Pacific, and internationally. Xylem Inc. is headquartered in Rye Brook, New York.",Patrick K. Decker,www.xyleminc.com,"1 INTERNATIONAL DRIVE, RYE BROOK, NY 10573","1 INTERNATIONAL DRIVE, RYE BROOK, NY 10573",914-304-1700,C/O Treasury,1 International Drive,Rye Brook,10573,INCORPORATED,0001524472,2020-07-30,New York,United States of America,Indiana,United States of America,16000.0,ACTIVE,Industrial Goods,Manufacturing,Diversified Machinery,indu,True,2009-12-31,2020-06-30,2011-10-13,2020-07-30
com_NgYw2z,FTR,Frontier Communications Corp,,FRONTIER COMMUNICATIONS CORP,NASDAQ,4813,"Frontier Communications Corp. engages in the provision of communication services to urban, suburban, and rural customers. The firm offers voice, data, and video services and products on a standalone basis and as bundled or packaged solutions. It also provides data and Internet services, voice services, switched access services, video services, and Customer Premise Equipment. The company was founded in 1935 and is headquartered in Stamford, CT.","Frontier Communications Corporation provides communications services to residential, business, and wholesale customers in the United States. It offers broadband, video, voice, and other services and products through a combination of fiber and copper based networks to residential customers. The company also provides broadband, Ethernet, traditional circuit-based, data and optical transport, and voice services, as well as Multiprotocol Label Switching and Time Division Multiplexing services to small business, medium business, and larger enterprises, as well as sells customer premise equipment. In addition, it offers 24/7 technical support; wireless broadband services in selected markets; and frontier secure suite of products, including computer security, cloud backup and sharing, identity protection, and equipment insurance. Further, the company provides satellite TV video services; voice services, including data-based VoIP, and long distance and voice messaging services; and a package of communications services. Additionally, it offers a range of access services that allow other carriers to use facilities to originate and terminate their local and long distance voice traffic. As of December 31, 2016, it served approximately 5.4 million customers and 4.3 million broadband subscribers in 29 states. The company was formerly known as Citizens Communications Company and changed its name to Frontier Communications Corporation in July 2008. Frontier Communications Corporation was founded in 1927 and is based in Norwalk, Connecticut.",Daniel J. McCarthy,www.frontier.com,"401 MERRITT 7, NORWALK, CT 06851","401 MERRITT 7, NORWALK, CT 06851",2036145600,401 MERRITT 7,,NORWALK,06851,,0000020520,2020-05-06,Connecticut,United States of America,Delaware,United States of America,21200.0,,Technology,Telecommunications,Telecom Services - Domestic,indu,True,2008-12-31,2020-03-31,1990-03-26,2020-04-23
com_nzJ5VX,GT,Goodyear Tire & Rubber Co,5493002BI0S2ZQUY3437,GOODYEAR TIRE & RUBBER CO /OH/,NASDAQ,3011,"Goodyear Tire & Rubber Co. is engaged in development, manufactures, distribution, and sale of tires and related products and services worldwide. It manufactures and markets numerous lines of rubber tires for automobiles, trucks, buses, aircraft, motorcycles, farm implements, earthmoving and mining equipment, industrial equipment and various other applications. It operates business through four operating segments representing its regional tire businesses: North American Tire, Europe, Middle East and Africa (EMEA) Tire, Latin American Tire and Asia Pacific Tire. The North American Tire segment develops, manufactures, distributes and sells tires and related products and services in the United States and Canada, and sells tires to various export markets, primarily through intersegment sales. The EMEA Tire segment develops, manufactures, distributes and sells tires for automobiles, trucks, buses, aircraft, motorcycles, farm, earthmoving and mining equipment, and industrial equipment throughout Europe, the Middle East and Africa, and sells tires to various export markets, primarily through intersegment sales. The Latin American Tire segment manufacturing and selling automobile and truck tires throughout Central and South America and in Mexico, and sells tires to various export markets, primarily through intersegment sales. The Asia Pacific Tire segment produces and markets tires for automobiles, light and medium trucks, aircraft, and farm, earthmoving and mining equipment throughout the Asia Pacific region, and sells tires to various export markets, primarily through intersegment sales. The company was founded by Frank A. Seiberling on August 29, 1898 and is headquartered in Akron, OH.","The Goodyear Tire & Rubber Company, together with its subsidiaries, develops, manufactures, distributes, and sells tires and related products and services worldwide. It offers various lines of rubber tires for automobiles, trucks, buses, aircrafts, motorcycles, earthmoving and mining equipment, farm implements, industrial equipment, and various other applications under the Goodyear, Dunlop, Kelly, Debica, Sava, Fulda, and various other Goodyear owned house brand names, as well as under the private-label brands. The company also retreads truck, aviation, and off-the-road tires; manufactures and sells tread rubber and other tire retreading materials; manufactures and markets rubber-related chemicals; and provides automotive repair services, and miscellaneous other products and services, as well as sells natural rubber products. It operates approximately 1,100 tire and auto service center outlets that offer products for retail sale. The company sells its products through a network of dealers, regional distributors, retail outlets, and retailers. The Goodyear Tire & Rubber Company was founded in 1898 and is headquartered in Akron, Ohio.",Richard J. Kramer,www.goodyear.com,"1144 E MARKET ST, AKRON, OH 44316","1144 E MARKET ST, AKRON, OH 44316",2167962121,200 Innovation Way,,Akron,44316,OTHER,0000042582,2020-04-30,Ohio,United States of America,Ohio,United States of America,64000.0,ACTIVE,Consumer Goods,Consumer NonDurables,Rubber & Plastics,indu,True,2008-12-31,2020-03-31,1970-01-02,2020-07-30
com_NX6kjz,SNPS,Synopsys Inc,QG7T915N9S0NY5UKNE63,SYNOPSYS INC,NASDAQ,7372,"Synopsys, Inc. engages in the provision of software products and consulting services in the electronic design automation industry. It operates through the following geographical segments: United States, Europe, Japan, and Asia Pacific and Other. Its provides intellectual property products, which are pre-designed circuits that engineers use as components of larger chip designs, as well as software and hardware that are used to develop the electronic systems that incorporate chips and the software that runs on the circuits. It's also offers technical services to support the customers in industries such as electronics, financial services, energy, and industrials for developing chips and electronic systems. The company was founded by Aart J. de Geus, Bill Krieger, Dave Gregory, and Rick Rudell in December 1986 and is headquartered in Mountain View, CA.","Synopsys, Inc. provides electronic design automation (EDA) software products used to design and test integrated circuits (ICs). It offers Galaxy Design platform that provides IC design solutions; Verification Continuum Platform, which offers virtual prototyping, static and formal verification, simulation, emulation, field-programmable gate array (FPGA)-based prototyping, and debug solutions; and FPGA design products that are programmed to perform specific functions. The company also provides DesignWare intellectual property (IP) solutions for USB, PCI Express, DDR, Ethernet, SATA, MIPI, HDMI, and Bluetooth low energy applications; analog IP, including data converters and audio codecs; and system-on-chip infrastructure IP, datapath and building block IP, and verification IP products, as well as mathematical and floating point components, and ARM AMBA interconnect fabric and peripherals. In addition, it offers logic libraries and embedded memories; configurable processor cores and application-specific instruction-set processor tools for embedded applications; IP subsystems for audio, sensor, and data fusion functionality; and security IP solutions. Further, the company provides Platform Architect tools for SoC architecture analysis and optimization; virtual prototyping solutions for creating virtual prototypes and virtualizer development kits; physical prototyping solutions consisting of HAPS hardware and HAPS protocompiler tools; and hybrid prototyping solutions, as well as a series of tools used in the design of optical systems and photonic devices. Additionally, it offers software quality and security testing tools that help companies reduce the risk of defects and vulnerabilities in development, as well as across the software supply chain; manufacturing solutions that enable semiconductor manufacturers to develop fabrication processes; and professional services and others. The company was founded in 1986 and is headquartered in Mountain View, California.",Aart J. de Geus,www.synopsys.com,"690 E MIDDLEFIELD RD, MOUNTAIN VIEW, CA 94043","690 E MIDDLEFIELD RD, MOUNTAIN VIEW, CA 94043",6505845000,690 East Middlefield Road,,Mountain View,94043,INCORPORATED,0000883241,2020-05-22,California,United States of America,Delaware,United States of America,13896.0,ACTIVE,Technology,Electronics,Semiconductor Equipment & Materials,indu,True,2008-10-31,2020-04-30,1992-02-26,2020-07-30
com_2zv08g,TDC,Teradata Corp,549300JU9SOUHV4U4R71,TERADATA CORP /DE/,NYSE,3571,"Teradata Corp. provides analytic data platforms, consulting services, marketing, and analytic applications. It operates through the following segments: Americas Data and Analytics; International Data and Analytics; and Marketing Applications. Its analytic data platforms are comprised of software, hardware, and related business consulting and support services for data warehousing, active intelligence, big data analytics, and data discovery. The company was founded on July 13, 1979 and is headquartered in Dayton, OH.","Teradata Corporation provides analytic data solutions and related services in North America, Latin America, Europe, the Middle East, Africa, the Asia Pacific, and Japan. The company operates through Americas Data and Analytics, and International Data and Analytics segments. Its analytic data solutions comprise software, hardware, and related business consulting and support services for data warehousing, big data, and tools for data integration, data discovery, and business intelligence. The company offers hybrid cloud solutions that deliver an end-to-end analytical ecosystem across hybrid cloud architecture, as well as enable to manage and access data across various deployment options, including software on public cloud, managed cloud, and hybrid cloud solutions. It also provides analytic business consulting, and IP capture and management services. In addition, the company offers ecosystem architecture consulting services, which enable customers to build an optimized analytical ecosystem independent of technology, leveraging Teradata, open source, and other commercial solutions; and customer support services, such as installation, maintenance, monitoring, back-up, and recovery services. It serves various industries comprising banking/financial services, communications, energy, government, insurance and healthcare, manufacturing, oil and gas, retail, travel and transportation logistics, and utilities. The company has strategic partnerships with Accenture Limited, Capgemini Group, Cognizant Technology Solutions Corporation, Deloitte LLP, International Business Machines Corporation, and Wipro Limited. Teradata Corporation was founded in 1979 and is headquartered in Dayton, Ohio.",Victor L. Lund,www.teradata.com,"10000 INNOVATION DRIVE, DAYTON, OH 45342","10000 INNOVATION DRIVE, DAYTON, OH 45342",937-242-4800,10000 Innovation Drive,Dayton,Miamisburg,45342,CORPORATION,0000816761,2020-05-11,Ohio,United States of America,,,10152.0,ACTIVE,Technology,Computer Hardware,Data Storage Devices,indu,True,2008-12-31,2020-03-31,2007-10-01,2020-07-30
com_VXWNVg,J,Jacobs Engineering Group Inc,549300CZ8QS1GE53O776,JACOBS ENGINEERING GROUP INC /DE/,NYSE,1600,"Jacobs Engineering Group, Inc. engages in the provision of diverse range of technical, professional, and construction services to industrial, commercial, and governmental clients. Its services includes project, process, scientific, and systems consulting, construction, and operations and maintenance services. The company was founded by Joseph J. Jacobs in 1947 and is headquartered in Pasadena, CA.","Jacobs Engineering Group Inc. provides technical, professional, and construction services. It offers project services that include engineering, architectural, interiors, design, planning, and related services, as well as planning, scheduling, procurement, estimating, cost engineering, project accounting and delivery, safety, and other support services. The company also provides process, scientific, and systems consulting services, including performing pricing studies, market analyses, and financial projections in determining the feasibility of a project; performing gasoline reformulation modeling; analyzing and evaluating layout and mechanical designs for complex processing plants; analyzing automation and control systems; analyzing, designing, and executing bio containment strategies; developing and performing process protocols; and performing geological and metallurgical studies. In addition, it offers traditional field construction, modular construction consulting, and environmental remedial construction services. Further, the company provides operations and maintenance services that include managing subcontractors and other on-site personnel; and offering process plant maintenance, management and technical support, and program management services, as well as offers systems integration and communication, information technology, and data security solutions. It serves various industries and markets, such as oil and gas exploration, production, and refining; chemicals and polymers; aerospace, defense, and environmental programs; buildings; infrastructure and telecommunications; mining and minerals; pharmaceuticals and biotechnology; power; pulp and paper; technology and manufacturing; and food and consumer products, and others. The company provides its services through approximately 200 offices located in North America, South America, Europe, the Middle East, Australia, Africa, and Asia. The company was founded in 1947 and is headquartered in Dallas, Texas.",Steven J. Demetriou,www.jacobs.com,"1999 BRYAN STREET, SUITE 1200, DALLAS, TX 75201","1999 BRYAN STREET, SUITE 1200, DALLAS, TX 75201",214-583-8500,C/O The Corporation Trust Company,Corporation Trust Center,Wilmington,19801,INCORPORATED,0000052988,2020-05-06,Texas,United States of America,Delaware,United States of America,74400.0,ACTIVE,Services,Diversified Services,Technical Services,indu,True,2007-09-28,2020-03-27,1990-01-12,2020-07-30
com_dXOZdg,ODFL,Old Dominion Freight Line Inc,,OLD DOMINION FREIGHT LINE INC/VA,NASDAQ,4213,"Old Dominion Freight Line, Inc. engages in the provision of less-than-truckload services, which include ground and air expedited transportation, and consumer household pickup and delivery. Its services include container drayage, truckload brokerage, supply chain consulting, and warehousing. The company was founded by Earl Congdon Sr. and Lillian Congdon in 1934 and is headquartered in Thomasville, NC.","Old Dominion Freight Line, Inc. operates as a less-than-truckload (LTL) motor carrier in the United States and North America. It provides regional, inter-regional, and national LTL services, including ground and air expedited transportation, and consumer household pickup and delivery. The company also offers various value-added services comprising container drayage, truckload brokerage, supply chain consulting, and warehousing. As of December 31, 2016, it owned 7,994 tractors, as well as operated 226 service and 39 maintenance centers. Old Dominion Freight Line, Inc. was founded in 1934 and is based in Thomasville, North Carolina.",David S. Congdon,www.odfl.com,"500 OLD DOMINION WAY, THOMASVILLE, NC 27360","500 OLD DOMINION WAY, THOMASVILLE, NC 27360",3368895000,500 OLD DOMINION WAY,,THOMASVILLE,27360,,0000878927,2020-05-05,North Carolina,United States of America,Virginia,United States of America,21279.0,,Services,Transportation,Trucking,indu,True,2008-12-31,2020-03-31,1991-10-24,2020-07-30
