company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American Airlines Group Inc,AAL,,6201,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.7,4.7,0.3,1324000000.0,4.58,328000000.0,1479000000.0,3334000000.0,3334000000.0,3334000000.0,29589000000.0,37763000000.0,-253000000.0,5156000000.0,4719000000.0,1103000000.0,137000000.0,-1041000000.0,29589000000.0,12893000000.0,854000000.0,34000000.0,8158000000.0,4735000000.0,-1073000000.0,3662000000.0,42482000000.0,695500000.0,696415000.0,716930000.0
American Airlines Group Inc,AAL,,6201,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 07:33:36+00:00,1.34,1.34,0.1,336000000.0,1.3,11000000.0,336000000.0,932000000.0,932000000.0,932000000.0,6598000000.0,8635000000.0,-73000000.0,1038000000.0,1192000000.0,303000000.0,,,6598000000.0,3229000000.0,210000000.0,10000000.0,2013000000.0,1216000000.0,-273000000.0,943000000.0,9827000000.0,695500000.0,696415000.0,716930000.0
American Airlines Group Inc,AAL,,6201,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 07:31:34+00:00,4.68,4.68,0.4,1525000000.0,4.65,1568000000.0,1323000000.0,2584000000.0,2584000000.0,2584000000.0,25119000000.0,40142000000.0,20000000.0,2481000000.0,,,,4634000000.0,25119000000.0,15023000000.0,991000000.0,63000000.0,9963000000.0,5060000000.0,-908000000.0,4152000000.0,40142000000.0,552100000.0,552308000.0,556099000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q4,2016-10-01,2016-12-31,,0.44,0.44,0.1,397000000.0,0.43,156000000.0,334000000.0,197000000.0,197000000.0,197000000.0,5198000000.0,13403000000.0,45000000.0,276000000.0,-3653000000.0,-450000000.0,,3452000000.0,5198000000.0,4552000000.0,253000000.0,18000000.0,4009000000.0,543000000.0,-190000000.0,353000000.0,9750000000.0,552100000.0,552308000.0,556099000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 08:01:31+00:00,1.4,1.4,0.1,399000000.0,1.4,452000000.0,347000000.0,737000000.0,737000000.0,737000000.0,6946000000.0,9321000000.0,-8000000.0,,1273000000.0,289000000.0,,1182000000.0,6946000000.0,3648000000.0,250000000.0,16000000.0,2217000000.0,1431000000.0,-242000000.0,1189000000.0,10594000000.0,526400000.0,525415000.0,528510000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.24,4.24,0.3,1128000000.0,4.22,1412000000.0,989000000.0,2387000000.0,2387000000.0,2387000000.0,19921000000.0,26739000000.0,-25000000.0,2205000000.0,3653000000.0,450000000.0,,1182000000.0,19921000000.0,10471000000.0,738000000.0,45000000.0,5954000000.0,4517000000.0,-718000000.0,3799000000.0,30392000000.0,526400000.0,525415000.0,528510000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q3TTM,2015-10-01,2016-09-30,,9.26,9.26,0.4,1480000000.0,9.09,-1624000000.0,1331000000.0,5668000000.0,5668000000.0,5668000000.0,26251000000.0,35235000000.0,-629000000.0,4353000000.0,4787000000.0,-160000000.0,,1182000000.0,26251000000.0,13771000000.0,966000000.0,54000000.0,8186000000.0,5585000000.0,-1541000000.0,4044000000.0,40022000000.0,526400000.0,525415000.0,528510000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 07:33:10+00:00,1.69,1.69,0.1,374000000.0,1.68,543000000.0,334000000.0,950000000.0,950000000.0,950000000.0,6715000000.0,9169000000.0,-25000000.0,1127000000.0,1194000000.0,62000000.0,,,6715000000.0,3648000000.0,249000000.0,16000000.0,1897000000.0,1751000000.0,-258000000.0,1493000000.0,10363000000.0,562100000.0,563000000.0,566040000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.84,2.84,0.2,729000000.0,2.82,960000000.0,642000000.0,1650000000.0,1650000000.0,1650000000.0,12975000000.0,17418000000.0,-17000000.0,2205000000.0,2380000000.0,161000000.0,,,12975000000.0,6823000000.0,488000000.0,29000000.0,3737000000.0,3086000000.0,-476000000.0,2610000000.0,19798000000.0,562100000.0,563000000.0,566040000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q2TTM,2015-07-01,2016-06-30,,10.42,10.42,0.4,1417000000.0,10.18,-2060000000.0,1350000000.0,6624000000.0,6624000000.0,6624000000.0,26016000000.0,35447000000.0,-702000000.0,5484000000.0,4687000000.0,-286000000.0,,,26016000000.0,14118000000.0,935000000.0,48000000.0,7965000000.0,6153000000.0,-1589000000.0,4564000000.0,40134000000.0,562100000.0,563000000.0,566040000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 07:32:07+00:00,1.15,1.15,0.1,355000000.0,1.14,417000000.0,308000000.0,700000000.0,700000000.0,700000000.0,6260000000.0,8249000000.0,8000000.0,1078000000.0,1186000000.0,99000000.0,,,6260000000.0,3175000000.0,239000000.0,13000000.0,1840000000.0,1335000000.0,-218000000.0,1117000000.0,9435000000.0,608700000.0,606245000.0,611488000.0
American Airlines Group Inc,AAL,,6201,2016.0,Q1TTM,2015-04-01,2016-03-31,,11.2,11.2,0.4,1383000000.0,10.91,-2588000000.0,1366000000.0,7378000000.0,7378000000.0,7378000000.0,26265000000.0,35886000000.0,-666000000.0,5465000000.0,4712000000.0,-204000000.0,,,26265000000.0,14333000000.0,909000000.0,42000000.0,8010000000.0,6323000000.0,-1533000000.0,4790000000.0,40598000000.0,608700000.0,606245000.0,611488000.0
American Airlines Group Inc,AAL,,6201,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 07:31:30+00:00,2.62,2.62,0.4,1702000000.0,2.61,2113000000.0,1477000000.0,1282000000.0,1282000000.0,1282000000.0,27784000000.0,42622000000.0,123000000.0,2518000000.0,,,,4910000000.0,27784000000.0,14838000000.0,1053000000.0,94000000.0,10607000000.0,4231000000.0,-836000000.0,3395000000.0,42622000000.0,489300000.0,489164000.0,491692000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q4,2017-10-01,2017-12-31,,-1.17,-1.17,0.1,446000000.0,-1.17,991000000.0,383000000.0,-583000000.0,-583000000.0,-583000000.0,5799000000.0,11897000000.0,12000000.0,2197000000.0,-1287000000.0,,-112000000.0,1258000000.0,5799000000.0,4811000000.0,267000000.0,24000000.0,4172000000.0,639000000.0,-231000000.0,408000000.0,10610000000.0,489300000.0,489164000.0,491692000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 07:39:25+00:00,1.36,1.36,0.1,433000000.0,1.36,402000000.0,400000000.0,661000000.0,661000000.0,661000000.0,7516000000.0,10965000000.0,48000000.0,,,,112000000.0,1248000000.0,7516000000.0,3449000000.0,266000000.0,25000000.0,2193000000.0,1256000000.0,-193000000.0,1063000000.0,10965000000.0,486000000.0,484772000.0,486625000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.79,3.79,0.3,1256000000.0,3.78,1122000000.0,1094000000.0,1865000000.0,1865000000.0,1865000000.0,21985000000.0,30725000000.0,111000000.0,321000000.0,1287000000.0,,112000000.0,3652000000.0,21985000000.0,10027000000.0,786000000.0,70000000.0,6435000000.0,3592000000.0,-605000000.0,2987000000.0,32012000000.0,486000000.0,484772000.0,486625000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.23,4.23,0.4,1653000000.0,4.21,1278000000.0,1428000000.0,2062000000.0,2062000000.0,2062000000.0,27183000000.0,44128000000.0,156000000.0,597000000.0,-2366000000.0,-450000000.0,112000000.0,7104000000.0,27183000000.0,14579000000.0,1039000000.0,88000000.0,10444000000.0,4135000000.0,-795000000.0,3340000000.0,41762000000.0,486000000.0,484772000.0,486625000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 07:33:23+00:00,1.76,1.76,0.1,418000000.0,1.75,525000000.0,376000000.0,864000000.0,864000000.0,864000000.0,7408000000.0,10572000000.0,29000000.0,202000000.0,655000000.0,,,1224000000.0,7408000000.0,3819000000.0,263000000.0,24000000.0,2220000000.0,1599000000.0,-210000000.0,1389000000.0,11227000000.0,490900000.0,490818000.0,492965000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.43,2.43,0.2,823000000.0,2.42,720000000.0,694000000.0,1204000000.0,1204000000.0,1204000000.0,14469000000.0,19760000000.0,63000000.0,321000000.0,1287000000.0,,,2404000000.0,14469000000.0,6578000000.0,520000000.0,45000000.0,4242000000.0,2336000000.0,-412000000.0,1924000000.0,21047000000.0,490900000.0,490818000.0,492965000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.27,4.27,0.4,1619000000.0,4.25,1328000000.0,1375000000.0,2138000000.0,2138000000.0,2138000000.0,26613000000.0,42484000000.0,100000000.0,597000000.0,-1093000000.0,-161000000.0,,7038000000.0,26613000000.0,14778000000.0,1023000000.0,79000000.0,10468000000.0,4310000000.0,-844000000.0,3466000000.0,41391000000.0,490900000.0,490818000.0,492965000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 07:33:16+00:00,0.67,0.67,0.1,405000000.0,0.67,195000000.0,318000000.0,340000000.0,340000000.0,340000000.0,7061000000.0,9188000000.0,34000000.0,119000000.0,632000000.0,,,1180000000.0,7061000000.0,2759000000.0,257000000.0,21000000.0,2022000000.0,737000000.0,-202000000.0,535000000.0,9820000000.0,507500000.0,503902000.0,507797000.0
American Airlines Group Inc,AAL,,6201,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.2,4.2,0.4,1575000000.0,4.18,1346000000.0,1333000000.0,2224000000.0,2224000000.0,2224000000.0,25920000000.0,41081000000.0,46000000.0,1522000000.0,-554000000.0,-99000000.0,,5814000000.0,25920000000.0,14607000000.0,1009000000.0,71000000.0,10145000000.0,4462000000.0,-892000000.0,3570000000.0,40527000000.0,507500000.0,503902000.0,507797000.0
American Airlines Group Inc,AAL,,6201,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 07:31:30+00:00,3.04,3.04,0.4,1839000000.0,3.03,472000000.0,1520000000.0,1412000000.0,1412000000.0,1412000000.0,30751000000.0,44541000000.0,166000000.0,2687000000.0,,,,5088000000.0,30751000000.0,13790000000.0,1056000000.0,118000000.0,11134000000.0,2656000000.0,-772000000.0,1884000000.0,44541000000.0,464500000.0,464236000.0,465660000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q4,2018-10-01,2018-12-31,,0.69,0.69,0.1,474000000.0,0.68,69000000.0,384000000.0,325000000.0,325000000.0,325000000.0,6182000000.0,10938000000.0,58000000.0,2298000000.0,,,-225000000.0,1254000000.0,6182000000.0,4756000000.0,269000000.0,34000000.0,4185000000.0,571000000.0,-177000000.0,394000000.0,10938000000.0,464500000.0,464236000.0,465660000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 07:38:22+00:00,0.81,0.81,0.1,468000000.0,0.81,124000000.0,395000000.0,372000000.0,372000000.0,372000000.0,8544000000.0,11559000000.0,44000000.0,207000000.0,,,,1260000000.0,8544000000.0,3015000000.0,262000000.0,29000000.0,2330000000.0,685000000.0,-189000000.0,496000000.0,11559000000.0,459300000.0,460526000.0,461507000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.35,2.35,0.3,1365000000.0,2.35,403000000.0,1136000000.0,1087000000.0,1087000000.0,1087000000.0,24569000000.0,33603000000.0,108000000.0,389000000.0,,,225000000.0,3834000000.0,24569000000.0,9034000000.0,787000000.0,84000000.0,6949000000.0,2085000000.0,-595000000.0,1490000000.0,33603000000.0,459300000.0,460526000.0,461507000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.18,1.18,0.4,1811000000.0,1.18,1394000000.0,1519000000.0,504000000.0,504000000.0,504000000.0,30368000000.0,45500000000.0,120000000.0,2586000000.0,-1287000000.0,,113000000.0,5092000000.0,30368000000.0,13845000000.0,1054000000.0,108000000.0,11121000000.0,2724000000.0,-826000000.0,1898000000.0,44213000000.0,459300000.0,460526000.0,461507000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 07:36:28+00:00,1.2,1.2,0.1,457000000.0,1.2,200000000.0,385000000.0,556000000.0,556000000.0,556000000.0,8302000000.0,11643000000.0,-15000000.0,182000000.0,,,,1313000000.0,8302000000.0,3341000000.0,263000000.0,30000000.0,2337000000.0,1004000000.0,-248000000.0,756000000.0,11643000000.0,463300000.0,463533000.0,464618000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.54,1.54,0.2,897000000.0,1.54,279000000.0,741000000.0,715000000.0,715000000.0,715000000.0,16025000000.0,22044000000.0,64000000.0,182000000.0,,,225000000.0,2574000000.0,16025000000.0,6019000000.0,525000000.0,55000000.0,4619000000.0,1400000000.0,-406000000.0,994000000.0,22044000000.0,463300000.0,463533000.0,464618000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.73,1.73,0.4,1776000000.0,1.73,1672000000.0,1524000000.0,793000000.0,793000000.0,793000000.0,29340000000.0,44906000000.0,124000000.0,2379000000.0,-1287000000.0,,225000000.0,5080000000.0,29340000000.0,14279000000.0,1058000000.0,104000000.0,10984000000.0,3295000000.0,-830000000.0,2465000000.0,43619000000.0,463300000.0,463533000.0,464618000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 07:32:51+00:00,0.34,0.34,0.1,440000000.0,0.34,79000000.0,356000000.0,159000000.0,159000000.0,159000000.0,7723000000.0,10401000000.0,79000000.0,,,,225000000.0,1261000000.0,7723000000.0,2678000000.0,262000000.0,25000000.0,2282000000.0,396000000.0,-158000000.0,238000000.0,10401000000.0,467600000.0,472297000.0,474598000.0
American Airlines Group Inc,AAL,,6201,2018.0,Q1TTM,2017-04-01,2018-03-31,,2.29,2.29,0.4,1737000000.0,2.28,1997000000.0,1515000000.0,1101000000.0,1101000000.0,1101000000.0,28446000000.0,43835000000.0,168000000.0,2399000000.0,-632000000.0,,225000000.0,4991000000.0,28446000000.0,14757000000.0,1058000000.0,98000000.0,10867000000.0,3890000000.0,-792000000.0,3098000000.0,43203000000.0,467600000.0,472297000.0,474598000.0
American Airlines Group Inc,AAL,,6201,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 07:31:30+00:00,3.8,3.8,0.4,1982000000.0,3.79,570000000.0,1602000000.0,1686000000.0,1686000000.0,1686000000.0,31342000000.0,45768000000.0,159000000.0,2690000000.0,,,,5087000000.0,31342000000.0,14426000000.0,1095000000.0,127000000.0,11361000000.0,3065000000.0,-809000000.0,2256000000.0,45768000000.0,443700000.0,443363000.0,444269000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q4,2019-10-01,2019-12-31,,0.94,0.94,0.1,514000000.0,0.93,158000000.0,407000000.0,414000000.0,414000000.0,414000000.0,6231000000.0,11313000000.0,83000000.0,2203000000.0,,,,1229000000.0,6231000000.0,5082000000.0,265000000.0,25000000.0,4353000000.0,729000000.0,-157000000.0,572000000.0,11313000000.0,443700000.0,443363000.0,444269000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 07:38:22+00:00,0.96,0.96,0.1,499000000.0,0.96,132000000.0,424000000.0,425000000.0,425000000.0,425000000.0,8616000000.0,11911000000.0,-1000000.0,228000000.0,,,,1336000000.0,8616000000.0,3295000000.0,284000000.0,34000000.0,2487000000.0,808000000.0,-251000000.0,557000000.0,11911000000.0,442700000.0,441915000.0,442401000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.86,2.86,0.3,1468000000.0,2.86,412000000.0,1195000000.0,1272000000.0,1272000000.0,1272000000.0,25111000000.0,34455000000.0,76000000.0,487000000.0,,,,3858000000.0,25111000000.0,9344000000.0,830000000.0,102000000.0,7008000000.0,2336000000.0,-652000000.0,1684000000.0,34455000000.0,442700000.0,441915000.0,442401000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.55,3.55,0.4,1942000000.0,3.54,481000000.0,1579000000.0,1597000000.0,1597000000.0,1597000000.0,31293000000.0,45393000000.0,134000000.0,2785000000.0,,,-225000000.0,5112000000.0,31293000000.0,14100000000.0,1099000000.0,136000000.0,11193000000.0,2907000000.0,-829000000.0,2078000000.0,45393000000.0,442700000.0,441915000.0,442401000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 07:36:28+00:00,1.49,1.49,0.1,489000000.0,1.49,220000000.0,401000000.0,662000000.0,662000000.0,662000000.0,8525000000.0,11960000000.0,-31000000.0,121000000.0,,,,1271000000.0,8525000000.0,3435000000.0,275000000.0,35000000.0,2282000000.0,1153000000.0,-271000000.0,882000000.0,11960000000.0,444300000.0,445008000.0,445587000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.9,1.9,0.2,969000000.0,1.9,280000000.0,771000000.0,847000000.0,847000000.0,847000000.0,16495000000.0,22544000000.0,77000000.0,259000000.0,,,,2522000000.0,16495000000.0,6049000000.0,546000000.0,68000000.0,4521000000.0,1528000000.0,-401000000.0,1127000000.0,22544000000.0,444300000.0,445008000.0,445587000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.4,3.4,0.4,1911000000.0,3.39,473000000.0,1550000000.0,1544000000.0,1544000000.0,1544000000.0,31221000000.0,45041000000.0,179000000.0,2764000000.0,,,-225000000.0,5036000000.0,31221000000.0,13820000000.0,1077000000.0,131000000.0,11036000000.0,2784000000.0,-767000000.0,2017000000.0,45041000000.0,444300000.0,445008000.0,445587000.0
American Airlines Group Inc,AAL,,6201,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.11,3.11,0.4,1879000000.0,3.1,453000000.0,1534000000.0,1438000000.0,1438000000.0,1438000000.0,30998000000.0,44724000000.0,195000000.0,2825000000.0,,,-225000000.0,5078000000.0,30998000000.0,13726000000.0,1065000000.0,126000000.0,11091000000.0,2635000000.0,-744000000.0,1891000000.0,44724000000.0,451200000.0,451951000.0,453429000.0
American Airlines Group Inc,AAL,,6201,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.87,-1.87,0.4,2062000000.0,-1.88,-139000000.0,1537000000.0,-740000000.0,-740000000.0,-740000000.0,31262000000.0,43699000000.0,-54000000.0,3684000000.0,,,,5013000000.0,31262000000.0,12437000000.0,1081000000.0,115000000.0,12296000000.0,141000000.0,-1020000000.0,-879000000.0,43699000000.0,426000000.0,425713000.0,425713000.0
American Airlines Group Inc,AAL,,6201,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 07:34:05+00:00,-5.26,-5.26,0.1,560000000.0,-5.26,-649000000.0,305000000.0,-2241000000.0,-2241000000.0,-2241000000.0,7890000000.0,8515000000.0,-105000000.0,1132000000.0,,,,1177000000.0,7890000000.0,625000000.0,257000000.0,21000000.0,3174000000.0,-2549000000.0,-341000000.0,-2890000000.0,8515000000.0,426000000.0,425713000.0,425713000.0
