company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 12:36:09+00:00,,0.43,0.43,0.36,0.43,,276000000.0,171000000.0,732000000.0,732000000.0,,721000000.0,11000000.0,1007000000.0,2843000000.0,277000000.0,,1078000000.0,,983000000.0,,1029000000.0,1007000000.0,2914000000.0,,2183000000.0,731000000.0,277000000.0,1008000000.0,3921000000.0,1658000000.0,1658000000.0,1658000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.2,1.2,1.08,1.19,,439000000.0,521000000.0,2002000000.0,2002000000.0,,1991000000.0,11000000.0,2966000000.0,8420000000.0,589000000.0,,3201000000.0,,3345000000.0,,2937000000.0,2966000000.0,8655000000.0,,6803000000.0,1852000000.0,589000000.0,2441000000.0,11621000000.0,1658000000.0,1658000000.0,1658000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1.64,1.64,1.44,1.62,,573000000.0,-80000000.0,2737000000.0,2737000000.0,,2717000000.0,20000000.0,4239000000.0,11718000000.0,569000000.0,,4344000000.0,,4302000000.0,,4860000000.0,4239000000.0,11823000000.0,,9082000000.0,2741000000.0,569000000.0,3310000000.0,16062000000.0,1658000000.0,1658000000.0,1658000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 11:35:16+00:00,,0.2,0.2,0.36,0.2,,114000000.0,187000000.0,334000000.0,334000000.0,,333000000.0,1000000.0,991000000.0,2770000000.0,104000000.0,,1119000000.0,,1416000000.0,,951000000.0,991000000.0,2898000000.0,,2554000000.0,344000000.0,104000000.0,448000000.0,3889000000.0,1657000000.0,1657000000.0,1657000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.77,0.77,0.72,0.76,,163000000.0,350000000.0,1270000000.0,1270000000.0,,1270000000.0,,1959000000.0,5577000000.0,312000000.0,,2123000000.0,,2362000000.0,,1908000000.0,1959000000.0,5741000000.0,,4620000000.0,1121000000.0,312000000.0,1433000000.0,7700000000.0,1657000000.0,1657000000.0,1657000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1.63,1.63,1.43,1.61,,423000000.0,-57000000.0,2697000000.0,2697000000.0,,2688000000.0,9000000.0,4407000000.0,11900000000.0,287000000.0,,4306000000.0,,4212000000.0,,4811000000.0,4407000000.0,11799000000.0,,8966000000.0,2833000000.0,287000000.0,3120000000.0,16206000000.0,1657000000.0,1657000000.0,1657000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 07:36:01+00:00,,0.57,0.57,0.36,0.56,,49000000.0,163000000.0,936000000.0,936000000.0,,937000000.0,-1000000.0,968000000.0,2807000000.0,208000000.0,,1004000000.0,,946000000.0,,957000000.0,968000000.0,2843000000.0,,2066000000.0,777000000.0,208000000.0,985000000.0,3811000000.0,1652000000.0,1652000000.0,1652000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1.76,1.76,1.42,1.73,,309000000.0,-26000000.0,2893000000.0,2893000000.0,,2891000000.0,2000000.0,4524000000.0,12154000000.0,-16000000.0,,4211000000.0,,3747000000.0,,4902000000.0,4524000000.0,11841000000.0,,8623000000.0,3218000000.0,-16000000.0,3202000000.0,16365000000.0,1652000000.0,1652000000.0,1652000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 09:26:31+00:00,,0.94,0.94,1.49,0.93,,446000000.0,,1631000000.0,1631000000.0,,1565000000.0,66000000.0,3909000000.0,14045000000.0,187000000.0,,2515000000.0,,5920000000.0,,4841000000.0,3909000000.0,12651000000.0,,10761000000.0,1890000000.0,187000000.0,2077000000.0,16560000000.0,1667000000.0,1667000000.0,1667000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q4,2015-10-01,2015-12-31,,,-0.11,-0.11,0.38,-0.12,,-222000000.0,,-188000000.0,-188000000.0,,-197000000.0,9000000.0,952000000.0,3862000000.0,-328000000.0,,425000000.0,,1916000000.0,,1501000000.0,952000000.0,3335000000.0,,3417000000.0,-82000000.0,-328000000.0,-410000000.0,4287000000.0,1667000000.0,1667000000.0,1667000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 11:35:27+00:00,,0.42,0.42,0.37,0.42,,257000000.0,,730000000.0,730000000.0,,706000000.0,24000000.0,1097000000.0,3552000000.0,323000000.0,,517000000.0,,1132000000.0,,1176000000.0,1097000000.0,2972000000.0,,2308000000.0,664000000.0,323000000.0,987000000.0,4069000000.0,1668000000.0,1668000000.0,1668000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1.05,1.05,1.11,1.05,,668000000.0,,1819000000.0,1819000000.0,,1762000000.0,57000000.0,2957000000.0,10183000000.0,515000000.0,,2090000000.0,,4004000000.0,,3340000000.0,2957000000.0,9316000000.0,,7344000000.0,1972000000.0,515000000.0,2487000000.0,12273000000.0,1668000000.0,1668000000.0,1668000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.06,1.06,1.48,1.06,,581000000.0,-521000000.0,1846000000.0,1846000000.0,,1775000000.0,71000000.0,3923000000.0,13423000000.0,-284000000.0,,3108000000.0,,5193000000.0,,5225000000.0,3923000000.0,12608000000.0,,9897000000.0,2711000000.0,-284000000.0,2427000000.0,16531000000.0,1668000000.0,1668000000.0,1668000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 11:32:27+00:00,,-0.08,-0.08,0.37,-0.08,,162000000.0,,-110000000.0,-110000000.0,,-130000000.0,20000000.0,1013000000.0,3572000000.0,-107000000.0,,591000000.0,,1856000000.0,,1135000000.0,1013000000.0,3150000000.0,,2991000000.0,159000000.0,-107000000.0,52000000.0,4163000000.0,1667000000.0,1667000000.0,1667000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q2YTD,2015-01-01,2015-06-30,,,0.63,0.63,0.74,0.63,,411000000.0,,1089000000.0,1089000000.0,,1056000000.0,33000000.0,1860000000.0,6631000000.0,192000000.0,,1573000000.0,,2872000000.0,,2164000000.0,1860000000.0,6344000000.0,,5036000000.0,1308000000.0,192000000.0,1500000000.0,8204000000.0,1667000000.0,1667000000.0,1667000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.07,1.07,1.47,1.07,,600000000.0,-350000000.0,1848000000.0,1848000000.0,,1790000000.0,58000000.0,3833000000.0,12714000000.0,-330000000.0,,3669000000.0,,5044000000.0,,5078000000.0,3833000000.0,12550000000.0,,9772000000.0,2778000000.0,-330000000.0,2448000000.0,16383000000.0,1667000000.0,1667000000.0,1667000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 11:32:42+00:00,,0.71,0.71,0.37,0.71,,249000000.0,,1199000000.0,1199000000.0,,1186000000.0,13000000.0,847000000.0,3059000000.0,299000000.0,,982000000.0,,1016000000.0,,1029000000.0,847000000.0,3194000000.0,,2045000000.0,1149000000.0,299000000.0,1448000000.0,4041000000.0,1663000000.0,1663000000.0,1663000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1.35,1.35,1.46,1.35,,552000000.0,-163000000.0,2292000000.0,2292000000.0,,2253000000.0,39000000.0,3811000000.0,11912000000.0,-119000000.0,,4197000000.0,,4604000000.0,,4894000000.0,3811000000.0,12298000000.0,,9335000000.0,2963000000.0,-119000000.0,2844000000.0,16109000000.0,1663000000.0,1663000000.0,1663000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 16:52:22+00:00,,2.67,2.67,1.53,2.65,,1408000000.0,,4507000000.0,4507000000.0,,4457000000.0,50000000.0,4969000000.0,19427000000.0,1448000000.0,,,,5012000000.0,,4979000000.0,4969000000.0,14458000000.0,,9991000000.0,4467000000.0,1448000000.0,5915000000.0,19427000000.0,1671000000.0,1671000000.0,1671000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q4,2016-10-01,2016-12-31,,,0.53,0.53,0.39,0.53,,188000000.0,,898000000.0,898000000.0,,894000000.0,4000000.0,1406000000.0,6539000000.0,250000000.0,,-1296000000.0,,1472000000.0,,1529000000.0,1406000000.0,3837000000.0,,3001000000.0,836000000.0,250000000.0,1086000000.0,5243000000.0,1671000000.0,1671000000.0,1671000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 11:27:47+00:00,,0.72,0.72,0.38,0.72,,344000000.0,,1215000000.0,1215000000.0,,1202000000.0,13000000.0,1305000000.0,4492000000.0,224000000.0,,430000000.0,,1138000000.0,,1144000000.0,1305000000.0,3617000000.0,,2282000000.0,1335000000.0,224000000.0,1559000000.0,4922000000.0,1671000000.0,1671000000.0,1671000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q3YTD,2016-01-01,2016-09-30,,,2.14,2.14,1.14,2.12,,1220000000.0,,3609000000.0,3609000000.0,,3563000000.0,46000000.0,3563000000.0,12888000000.0,1198000000.0,,1296000000.0,,3540000000.0,,3450000000.0,3563000000.0,10621000000.0,,6990000000.0,3631000000.0,1198000000.0,4829000000.0,14184000000.0,1671000000.0,1671000000.0,1671000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.03,2.03,1.52,2.0,,998000000.0,,3421000000.0,3421000000.0,,3366000000.0,55000000.0,4515000000.0,16750000000.0,870000000.0,,1721000000.0,,5456000000.0,,4951000000.0,4515000000.0,13956000000.0,,10407000000.0,3549000000.0,870000000.0,4419000000.0,18471000000.0,1671000000.0,1671000000.0,1671000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 11:23:30+00:00,,0.7,0.7,0.38,0.69,,427000000.0,,1188000000.0,1188000000.0,,1166000000.0,22000000.0,1206000000.0,4432000000.0,454000000.0,,439000000.0,,1266000000.0,,1238000000.0,1206000000.0,3665000000.0,,2504000000.0,1161000000.0,454000000.0,1615000000.0,4871000000.0,1670000000.0,1670000000.0,1670000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q2YTD,2016-01-01,2016-06-30,,,1.42,1.42,0.76,1.4,,876000000.0,,2394000000.0,2394000000.0,,2361000000.0,33000000.0,2258000000.0,8396000000.0,974000000.0,,866000000.0,,2402000000.0,,2306000000.0,2258000000.0,7004000000.0,,4708000000.0,2296000000.0,974000000.0,3270000000.0,9262000000.0,1670000000.0,1670000000.0,1670000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1.73,1.73,1.51,1.7,,911000000.0,,2936000000.0,2936000000.0,,2870000000.0,66000000.0,4307000000.0,15810000000.0,969000000.0,,1808000000.0,,5450000000.0,,4983000000.0,4307000000.0,13311000000.0,,10433000000.0,2878000000.0,969000000.0,3847000000.0,17618000000.0,1670000000.0,1670000000.0,1670000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 11:29:01+00:00,,0.72,0.72,0.38,0.71,,449000000.0,,1206000000.0,1206000000.0,,1195000000.0,11000000.0,1052000000.0,3964000000.0,520000000.0,,427000000.0,,1136000000.0,,1068000000.0,1052000000.0,3339000000.0,,2204000000.0,1135000000.0,520000000.0,1655000000.0,4391000000.0,1669000000.0,1669000000.0,1669000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2016.0,Q1TTM,2015-04-01,2016-03-31,,,0.95,0.95,1.5,0.93,,646000000.0,,1638000000.0,1638000000.0,,1574000000.0,64000000.0,4114000000.0,14950000000.0,408000000.0,,1960000000.0,,6040000000.0,,4880000000.0,4114000000.0,12796000000.0,,10920000000.0,1876000000.0,408000000.0,2284000000.0,16910000000.0,1669000000.0,1669000000.0,1669000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 16:10:27+00:00,97000000.0,0.61,0.61,1.57,0.61,,4156000000.0,,975000000.0,975000000.0,,1007000000.0,-32000000.0,6014000000.0,20776000000.0,1685000000.0,,,,6468000000.0,,4751000000.0,6014000000.0,14762000000.0,,11316000000.0,3446000000.0,1685000000.0,5131000000.0,20776000000.0,1650800000.0,1650800000.0,1650800000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q4,2017-10-01,2017-12-31,,97000000.0,-1.42,-1.42,-1.17,-1.4,,3027000000.0,,-2329000000.0,-2329000000.0,,-2328000000.0,-1000000.0,1601000000.0,6564000000.0,188000000.0,,-1115000000.0,,1925000000.0,,1316000000.0,1601000000.0,3848000000.0,,3338000000.0,510000000.0,188000000.0,698000000.0,5449000000.0,1650800000.0,1650800000.0,1650800000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 11:36:04+00:00,,0.52,0.52,0.39,0.51,,327000000.0,,856000000.0,856000000.0,,845000000.0,11000000.0,1579000000.0,4862000000.0,232000000.0,,392000000.0,,1561000000.0,,1163000000.0,1579000000.0,3675000000.0,,2724000000.0,951000000.0,232000000.0,1183000000.0,5254000000.0,1639000000.0,1639000000.0,1639000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q3YTD,2017-01-01,2017-09-30,,,2.03,2.03,1.17,2.01,,1129000000.0,,3304000000.0,3304000000.0,,3335000000.0,-31000000.0,4413000000.0,14212000000.0,1497000000.0,,1115000000.0,,4543000000.0,,3435000000.0,4413000000.0,10914000000.0,,7978000000.0,2936000000.0,1497000000.0,4433000000.0,15327000000.0,1639000000.0,1639000000.0,1639000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q3TTM,2016-10-01,2017-09-30,,,2.56,2.56,1.56,2.54,,1317000000.0,,4202000000.0,4202000000.0,,4229000000.0,-27000000.0,5819000000.0,20751000000.0,1747000000.0,,-181000000.0,,6015000000.0,,4964000000.0,5819000000.0,14751000000.0,,10979000000.0,3772000000.0,1747000000.0,5519000000.0,20570000000.0,1639000000.0,1639000000.0,1639000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 11:32:21+00:00,,0.56,0.56,0.39,0.56,,373000000.0,,922000000.0,922000000.0,,916000000.0,6000000.0,1569000000.0,4770000000.0,586000000.0,,374000000.0,,1679000000.0,,1187000000.0,1569000000.0,3575000000.0,,2866000000.0,709000000.0,586000000.0,1295000000.0,5144000000.0,1644000000.0,1644000000.0,1644000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.51,1.51,0.78,1.5,,802000000.0,,2448000000.0,2448000000.0,,2490000000.0,-42000000.0,2834000000.0,9350000000.0,1265000000.0,,723000000.0,,2982000000.0,,2272000000.0,2834000000.0,7239000000.0,,5254000000.0,1985000000.0,1265000000.0,3250000000.0,10073000000.0,1644000000.0,1644000000.0,1644000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.76,2.76,1.55,2.75,,1334000000.0,,4561000000.0,4561000000.0,,4586000000.0,-25000000.0,5545000000.0,20381000000.0,1739000000.0,,-143000000.0,,5592000000.0,,4945000000.0,5545000000.0,14693000000.0,,10537000000.0,4156000000.0,1739000000.0,5895000000.0,20238000000.0,1644000000.0,1644000000.0,1644000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 12:08:19+00:00,,0.95,0.95,0.39,0.94,,429000000.0,,1526000000.0,1526000000.0,,1574000000.0,-48000000.0,1265000000.0,4580000000.0,679000000.0,,349000000.0,,1303000000.0,,1085000000.0,1265000000.0,3664000000.0,,2388000000.0,1276000000.0,679000000.0,1955000000.0,4929000000.0,1662000000.0,1662000000.0,1662000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.9,2.9,1.54,2.88,,1388000000.0,,4827000000.0,4827000000.0,,4836000000.0,-9000000.0,5182000000.0,20043000000.0,1607000000.0,,-78000000.0,,5179000000.0,,4996000000.0,5182000000.0,14783000000.0,,10175000000.0,4608000000.0,1607000000.0,6215000000.0,19965000000.0,1662000000.0,1662000000.0,1662000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 16:10:27+00:00,97000000.0,3.01,3.01,1.61,3.01,,1021000000.0,,4947000000.0,4947000000.0,,4920000000.0,27000000.0,6467000000.0,22561000000.0,854000000.0,,,,6332000000.0,,4551000000.0,6467000000.0,16094000000.0,,10980000000.0,5114000000.0,854000000.0,5968000000.0,22561000000.0,1634600000.0,1634600000.0,1634600000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q4,2018-10-01,2018-12-31,,97000000.0,0.71,0.71,-1.2,0.71,,347000000.0,,1158000000.0,1158000000.0,,1160000000.0,-2000000.0,1610000000.0,5973000000.0,-58000000.0,,,,1367000000.0,,1336000000.0,1610000000.0,4363000000.0,,2800000000.0,1563000000.0,-58000000.0,1505000000.0,5973000000.0,1634600000.0,1634600000.0,1634600000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 09:39:45+00:00,,1.16,1.16,0.4,1.16,,255000000.0,,1912000000.0,1912000000.0,,1901000000.0,11000000.0,1648000000.0,5691000000.0,508000000.0,,,,1280000000.0,,1104000000.0,1648000000.0,4043000000.0,,2384000000.0,1659000000.0,508000000.0,2167000000.0,5691000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q3YTD,2018-01-01,2018-09-30,,,2.3,2.3,1.2,2.3,,674000000.0,,3789000000.0,3789000000.0,,3760000000.0,29000000.0,4857000000.0,16588000000.0,912000000.0,,,,4965000000.0,,3215000000.0,4857000000.0,11731000000.0,,8180000000.0,3551000000.0,912000000.0,4463000000.0,16588000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q3TTM,2017-10-01,2018-09-30,,97000000.0,0.88,0.88,0.03,0.9,,3701000000.0,,1460000000.0,1460000000.0,,1432000000.0,28000000.0,6458000000.0,23152000000.0,1100000000.0,,-1115000000.0,,6890000000.0,,4531000000.0,6458000000.0,15579000000.0,,11518000000.0,4061000000.0,1100000000.0,5161000000.0,22037000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 11:33:59+00:00,,0.23,0.23,0.4,0.23,,135000000.0,,382000000.0,382000000.0,,373000000.0,9000000.0,1625000000.0,5704000000.0,4000000.0,,,,2435000000.0,,1131000000.0,1625000000.0,4079000000.0,,3566000000.0,513000000.0,4000000.0,517000000.0,5704000000.0,1633000000.0,1633000000.0,1633000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.14,1.14,0.8,1.14,,419000000.0,,1877000000.0,1877000000.0,,1859000000.0,18000000.0,3209000000.0,10897000000.0,404000000.0,,,,3685000000.0,,2111000000.0,3209000000.0,7688000000.0,,5796000000.0,1892000000.0,404000000.0,2296000000.0,10897000000.0,1633000000.0,1633000000.0,1633000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q2TTM,2017-07-01,2018-06-30,,97000000.0,0.24,0.24,0.02,0.25,,3773000000.0,,404000000.0,404000000.0,,376000000.0,28000000.0,6389000000.0,22323000000.0,824000000.0,,-723000000.0,,7171000000.0,,4590000000.0,6389000000.0,15211000000.0,,11858000000.0,3353000000.0,824000000.0,4177000000.0,21600000000.0,1633000000.0,1633000000.0,1633000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 11:39:35+00:00,,0.91,0.91,0.4,0.91,,284000000.0,,1495000000.0,1495000000.0,,1486000000.0,9000000.0,1584000000.0,5193000000.0,400000000.0,,,,1250000000.0,,980000000.0,1584000000.0,3609000000.0,,2230000000.0,1379000000.0,400000000.0,1779000000.0,5193000000.0,1633000000.0,1633000000.0,1633000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2018.0,Q1TTM,2017-04-01,2018-03-31,,97000000.0,0.57,0.57,0.01,0.58,,4011000000.0,,944000000.0,944000000.0,,919000000.0,25000000.0,6333000000.0,21389000000.0,1406000000.0,,-349000000.0,,6415000000.0,,4646000000.0,6333000000.0,14707000000.0,,11158000000.0,3549000000.0,1406000000.0,4955000000.0,21040000000.0,1633000000.0,1633000000.0,1633000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q4,2019-10-01,2019-12-31,,1111000000.0,-0.74,-0.74,-0.82,-0.73,,931000000.0,,-1060000000.0,-1060000000.0,,-1056000000.0,-4000000.0,2452000000.0,7945000000.0,-687000000.0,,,,2090000000.0,,1734000000.0,2452000000.0,5493000000.0,,4935000000.0,558000000.0,-687000000.0,-129000000.0,7945000000.0,1702500000.0,1702500000.0,1710900000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 16:10:27+00:00,1135000000.0,2.02,2.02,1.68,2.01,,1515000000.0,,3460000000.0,3460000000.0,,3439000000.0,21000000.0,8078000000.0,26145000000.0,-938000000.0,,,,6148000000.0,,4871000000.0,8078000000.0,18067000000.0,,12154000000.0,5913000000.0,-938000000.0,4975000000.0,26145000000.0,1702500000.0,1702500000.0,1710900000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q3YTD,2019-01-01,2019-09-30,,24000000.0,2.76,2.76,0.82,2.74,,584000000.0,,4520000000.0,4520000000.0,,4495000000.0,25000000.0,5626000000.0,18200000000.0,-251000000.0,,,,4058000000.0,,3137000000.0,5626000000.0,12574000000.0,,7219000000.0,5355000000.0,-251000000.0,5104000000.0,18200000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q3TTM,2018-10-01,2019-09-30,,121000000.0,3.47,3.47,-0.38,3.45,,931000000.0,,5678000000.0,5678000000.0,,5655000000.0,23000000.0,7236000000.0,24173000000.0,-309000000.0,,,,5425000000.0,,4473000000.0,7236000000.0,16937000000.0,,10019000000.0,6918000000.0,-309000000.0,6609000000.0,24173000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 09:39:45+00:00,,0.83,0.83,0.41,0.83,,-17000000.0,,1366000000.0,1366000000.0,,1353000000.0,13000000.0,1810000000.0,6007000000.0,-411000000.0,,,,1382000000.0,,1055000000.0,1810000000.0,4197000000.0,,2437000000.0,1760000000.0,-411000000.0,1349000000.0,6007000000.0,1632000000.0,1632000000.0,1632000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q2YTD,2019-01-01,2019-06-30,,24000000.0,1.93,1.93,0.41,1.91,,601000000.0,,3154000000.0,3154000000.0,,3142000000.0,12000000.0,3816000000.0,12193000000.0,160000000.0,,,,2676000000.0,,2082000000.0,3816000000.0,8377000000.0,,4782000000.0,3595000000.0,160000000.0,3755000000.0,12193000000.0,1636000000.0,1636000000.0,1636000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q2TTM,2018-07-01,2019-06-30,,121000000.0,3.8,3.8,-0.39,3.78,,1203000000.0,,6224000000.0,6224000000.0,,6203000000.0,21000000.0,7074000000.0,23857000000.0,610000000.0,,,,5323000000.0,,4522000000.0,7074000000.0,16783000000.0,,9966000000.0,6817000000.0,610000000.0,7427000000.0,23857000000.0,1636000000.0,1636000000.0,1636000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 11:33:59+00:00,,0.88,0.88,0.41,0.87,,337000000.0,,1439000000.0,1439000000.0,,1432000000.0,7000000.0,1992000000.0,6273000000.0,-101000000.0,,,,1328000000.0,,1076000000.0,1992000000.0,4281000000.0,,2404000000.0,1877000000.0,-101000000.0,1776000000.0,6273000000.0,1636000000.0,1636000000.0,1636000000.0
