company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:31:13+00:00,118600000.0,,0.88,0.87,0.145,0.86,,104000000.0,37900000.0,225800000.0,225800000.0,,225800000.0,-37900000.0,622100000.0,188800000.0,53800000.0,-129000000.0,1938500000.0,1631300000.0,437000000.0,37900000.0,2246700000.0,2614400000.0,329800000.0,2576500000.0,259408500.0,259408500.0,259408500.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 17:08:06+00:00,482300000.0,,3.51,3.51,0.7,3.5,,371200000.0,152800000.0,867100000.0,867100000.0,,867100000.0,-152800000.0,2437400000.0,813400000.0,211500000.0,-569700000.0,8082400000.0,6782800000.0,1831400000.0,152800000.0,9340200000.0,10731300000.0,1238300000.0,10578500000.0,246986700.0,246986700.0,246986700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q4,2015-10-01,2015-12-31,,106900000.0,,0.93,0.93,0.53,0.93,,90500000.0,38900000.0,226100000.0,226100000.0,,226100000.0,-38900000.0,633700000.0,209800000.0,50900000.0,-144600000.0,2037800000.0,1735200000.0,459600000.0,38900000.0,2366900000.0,2722400000.0,316600000.0,2683500000.0,246986700.0,246986700.0,246986700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 10:57:21+00:00,117000000.0,,0.83,0.83,,0.83,,95100000.0,38100000.0,203800000.0,203800000.0,,203800000.0,-38100000.0,585500000.0,200100000.0,51500000.0,-139400000.0,2020800000.0,1690900000.0,452200000.0,38100000.0,2320800000.0,2657800000.0,298900000.0,2619700000.0,245400000.0,245400000.0,245400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3YTD,2015-01-01,2015-09-30,,375400000.0,,2.58,2.58,0.17,2.57,,280700000.0,113900000.0,641000000.0,641000000.0,,641000000.0,-113900000.0,1803700000.0,603600000.0,160600000.0,-425100000.0,6044600000.0,5047600000.0,1371800000.0,113900000.0,6973300000.0,8008900000.0,921700000.0,7895000000.0,245400000.0,245400000.0,245400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q3TTM,2014-10-01,2015-09-30,,483300000.0,,1.46,1.49,0.64,1.49,,108300000.0,152400000.0,358800000.0,358800000.0,,358800000.0,-152400000.0,2419100000.0,868800000.0,216300000.0,-567500000.0,8012500000.0,7420100000.0,1823700000.0,152400000.0,10028400000.0,10647900000.0,467100000.0,10495500000.0,245400000.0,245400000.0,245400000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 11:11:27+00:00,124100000.0,,0.9,0.9,,0.9,,95500000.0,38000000.0,224300000.0,224300000.0,,224300000.0,-38000000.0,631500000.0,210100000.0,54700000.0,-140700000.0,2017500000.0,1702800000.0,449600000.0,38000000.0,2345900000.0,2703700000.0,319800000.0,2665700000.0,248318600.0,248318600.0,248318600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2YTD,2015-01-01,2015-06-30,,258400000.0,,1.75,1.75,0.17,1.74,,185600000.0,75800000.0,437200000.0,437200000.0,,437200000.0,-75800000.0,1218200000.0,403500000.0,109100000.0,-285700000.0,4023800000.0,3356700000.0,919600000.0,75800000.0,4652500000.0,5351100000.0,622800000.0,5275300000.0,248318600.0,248318600.0,248318600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q2TTM,2014-07-01,2015-06-30,,474200000.0,,1.5,1.52,0.64,1.52,,111100000.0,152700000.0,374100000.0,374100000.0,,374100000.0,-152700000.0,2446100000.0,855800000.0,219400000.0,-555900000.0,7938900000.0,7382800000.0,1809600000.0,152700000.0,9966500000.0,10604400000.0,485200000.0,10451700000.0,248318600.0,248318600.0,248318600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 11:49:14+00:00,134300000.0,,0.85,0.85,0.165,0.84,,90100000.0,37800000.0,212900000.0,212900000.0,,212900000.0,-37800000.0,586700000.0,193400000.0,54400000.0,-145000000.0,2006300000.0,1653900000.0,470000000.0,37800000.0,2306600000.0,2647400000.0,303000000.0,2609600000.0,251467400.0,251467400.0,251467400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2015.0,Q1TTM,2014-04-01,2015-03-31,,456500000.0,,1.54,1.55,0.64,1.55,,126000000.0,167400000.0,389200000.0,389200000.0,,389200000.0,-167400000.0,2472900000.0,835800000.0,219600000.0,-540000000.0,7865000000.0,7333400000.0,1789200000.0,167400000.0,9874900000.0,10557500000.0,515200000.0,10390100000.0,251467400.0,251467400.0,251467400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 16:37:08+00:00,493000000.0,,3.96,3.96,0.77,3.95,30500000.0,416300000.0,166000000.0,931400000.0,931400000.0,,931400000.0,-166000000.0,2513700000.0,824600000.0,205600000.0,-592400000.0,8357700000.0,6941800000.0,1865800000.0,166000000.0,9563300000.0,11077000000.0,1347700000.0,10911000000.0,235445700.0,235445700.0,235445700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q4,2016-10-01,2016-12-31,,115800000.0,,1.07,1.07,0.59,1.06,30500000.0,123200000.0,39800000.0,248000000.0,248000000.0,,248000000.0,-39800000.0,676800000.0,205700000.0,51000000.0,-145400000.0,2099200000.0,1735900000.0,473500000.0,39800000.0,2416000000.0,2827000000.0,371200000.0,2787200000.0,235445700.0,235445700.0,235445700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 11:53:20+00:00,118800000.0,,1.01,1.01,,1.01,,96100000.0,45200000.0,236000000.0,236000000.0,,236000000.0,-45200000.0,622400000.0,205500000.0,51500000.0,-147800000.0,2089400000.0,1742600000.0,466900000.0,45200000.0,2386000000.0,2763300000.0,332100000.0,2718100000.0,233752000.0,233752000.0,233752000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3YTD,2016-01-01,2016-09-30,,377200000.0,,2.89,2.89,0.19,2.89,,293100000.0,126200000.0,683400000.0,683400000.0,,683400000.0,-126200000.0,1836900000.0,618900000.0,154600000.0,-447000000.0,6258500000.0,5205900000.0,1392300000.0,126200000.0,7147300000.0,8250000000.0,976500000.0,8123800000.0,233752000.0,233752000.0,233752000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q3TTM,2015-10-01,2016-09-30,,484100000.0,,3.82,3.82,0.72,3.82,,383600000.0,165100000.0,909500000.0,909500000.0,,909500000.0,-165100000.0,2470600000.0,828700000.0,205500000.0,-591600000.0,8296300000.0,6941100000.0,1851900000.0,165100000.0,9514200000.0,10972400000.0,1293100000.0,10807300000.0,233752000.0,233752000.0,233752000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 09:47:33+00:00,126200000.0,,1.0,1.0,,1.0,,103400000.0,42400000.0,236800000.0,236800000.0,,236800000.0,-42400000.0,628600000.0,207800000.0,51100000.0,-146700000.0,2081600000.0,1733500000.0,457900000.0,42400000.0,2378700000.0,2761300000.0,340200000.0,2718900000.0,236892800.0,236892800.0,236892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2YTD,2016-01-01,2016-06-30,,258400000.0,,1.88,1.88,0.19,1.88,,197000000.0,81000000.0,447400000.0,447400000.0,,447400000.0,-81000000.0,1214500000.0,413400000.0,103100000.0,-299200000.0,4169100000.0,3463300000.0,925400000.0,81000000.0,4761300000.0,5486700000.0,644400000.0,5405700000.0,236892800.0,236892800.0,236892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q2TTM,2015-07-01,2016-06-30,,482300000.0,,3.64,3.64,0.72,3.64,,382600000.0,158000000.0,877300000.0,877300000.0,,877300000.0,-158000000.0,2433700000.0,823300000.0,205500000.0,-583200000.0,8227700000.0,6889400000.0,1837200000.0,158000000.0,9449000000.0,10866900000.0,1259900000.0,10708900000.0,236892800.0,236892800.0,236892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 11:14:44+00:00,132200000.0,,0.88,0.88,0.185,0.88,,93600000.0,38600000.0,210600000.0,210600000.0,,210600000.0,-38600000.0,585900000.0,205600000.0,52000000.0,-152500000.0,2087500000.0,1729800000.0,467500000.0,38600000.0,2382600000.0,2725400000.0,304200000.0,2686800000.0,239619400.0,239619400.0,239619400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2016.0,Q1TTM,2015-04-01,2016-03-31,,480200000.0,,3.54,3.54,0.72,3.54,,374700000.0,153600000.0,864800000.0,864800000.0,,864800000.0,-153600000.0,2436600000.0,825600000.0,209100000.0,-577200000.0,8163600000.0,6858700000.0,1828900000.0,153600000.0,9416200000.0,10809300000.0,1239500000.0,10655700000.0,239619400.0,239619400.0,239619400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:33:40+00:00,527100000.0,,4.39,4.39,0.86,4.37,8100000.0,409800000.0,159900000.0,994200000.0,994200000.0,,994200000.0,-159900000.0,2500100000.0,855000000.0,197700000.0,-628000000.0,8597100000.0,7055700000.0,1913100000.0,159900000.0,9731000000.0,11294900000.0,1404000000.0,11135000000.0,226492400.0,226492400.0,226492400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q4,2017-10-01,2017-12-31,,123600000.0,,1.19,1.19,0.66,1.18,8100000.0,78400000.0,40100000.0,266900000.0,266900000.0,,266900000.0,-40100000.0,639300000.0,230400000.0,49600000.0,-157900000.0,2158400000.0,1789100000.0,468600000.0,40100000.0,2461900000.0,2847300000.0,345300000.0,2807200000.0,226492400.0,226492400.0,226492400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 11:38:38+00:00,123700000.0,,1.12,1.12,,1.12,0.0,114500000.0,40100000.0,252300000.0,252300000.0,,252300000.0,-40100000.0,618800000.0,191500000.0,46700000.0,-154800000.0,2153600000.0,1765600000.0,486200000.0,40100000.0,2412200000.0,2819100000.0,366800000.0,2779000000.0,225288100.0,225288100.0,225288100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3YTD,2017-01-01,2017-09-30,,403500000.0,,3.2,3.2,0.2,3.19,,331400000.0,119800000.0,727300000.0,727300000.0,,727300000.0,-119800000.0,1860800000.0,624600000.0,148100000.0,-470100000.0,6438700000.0,5266600000.0,1444500000.0,119800000.0,7269100000.0,8447600000.0,1058700000.0,8327800000.0,225288100.0,225288100.0,225288100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q3TTM,2016-10-01,2017-09-30,,519300000.0,,4.27,4.27,0.78,4.25,30500000.0,454600000.0,159600000.0,975300000.0,975300000.0,,975300000.0,-159600000.0,2537600000.0,830300000.0,199100000.0,-615500000.0,8537900000.0,7002500000.0,1918000000.0,159600000.0,9685100000.0,11274600000.0,1429900000.0,11115000000.0,225288100.0,225288100.0,225288100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 11:42:15+00:00,138300000.0,,1.08,1.08,,1.07,0.0,116500000.0,39900000.0,245100000.0,245100000.0,,245100000.0,-39900000.0,628600000.0,204300000.0,51200000.0,-153200000.0,2142200000.0,1752000000.0,479100000.0,39900000.0,2420500000.0,2822000000.0,361600000.0,2782100000.0,227454400.0,227454400.0,227454400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2YTD,2017-01-01,2017-06-30,,279800000.0,,2.08,2.08,0.2,2.07,,216900000.0,79700000.0,475000000.0,475000000.0,,475000000.0,-79700000.0,1242000000.0,433100000.0,101400000.0,-315300000.0,4285100000.0,3501000000.0,958300000.0,79700000.0,4856900000.0,5628500000.0,691900000.0,5548800000.0,227454400.0,227454400.0,227454400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q2TTM,2016-07-01,2017-06-30,,514400000.0,,4.16,4.16,0.78,4.14,30500000.0,436200000.0,164700000.0,959000000.0,959000000.0,,959000000.0,-164700000.0,2541200000.0,844300000.0,203900000.0,-608500000.0,8473700000.0,6979500000.0,1898700000.0,164700000.0,9658900000.0,11218800000.0,1395200000.0,11054100000.0,227454400.0,227454400.0,227454400.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 11:39:53+00:00,141500000.0,,1.0,1.0,0.2,1.0,,100400000.0,39800000.0,229900000.0,229900000.0,,229900000.0,-39800000.0,613400000.0,228800000.0,50200000.0,-162100000.0,2142900000.0,1749000000.0,479200000.0,39800000.0,2436400000.0,2806500000.0,330300000.0,2766700000.0,229429600.0,229429600.0,229429600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2017.0,Q1TTM,2016-04-01,2017-03-31,,502300000.0,,4.08,4.08,0.78,4.07,30500000.0,423100000.0,167200000.0,950700000.0,950700000.0,,950700000.0,-167200000.0,2541200000.0,847800000.0,203800000.0,-602000000.0,8413100000.0,6961000000.0,1877500000.0,167200000.0,9617100000.0,11158100000.0,1373800000.0,10990900000.0,229429600.0,229429600.0,229429600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:33:40+00:00,565500000.0,,2.38,2.38,0.98,2.38,17500000.0,104400000.0,167300000.0,523400000.0,523400000.0,,523400000.0,-167300000.0,2431700000.0,891200000.0,198200000.0,-668000000.0,8986100000.0,8020400000.0,1994300000.0,167300000.0,10820900000.0,11616000000.0,627800000.0,11448700000.0,219635600.0,219635600.0,219635600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q4,2018-10-01,2018-12-31,,136900000.0,,1.16,1.16,0.26,1.16,16500000.0,60600000.0,42000000.0,249100000.0,249100000.0,,249100000.0,-42000000.0,582500000.0,233300000.0,50300000.0,-166200000.0,2263300000.0,1829500000.0,495600000.0,42000000.0,2545600000.0,2896100000.0,309700000.0,2854100000.0,219635600.0,219635600.0,219635600.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 12:52:23+00:00,136900000.0,,-1.3,-1.3,0.26,-1.3,0.0,-93100000.0,42700000.0,-284700000.0,-284700000.0,,-284700000.0,-42700000.0,625900000.0,212900000.0,50100000.0,-166800000.0,2251800000.0,2578900000.0,501000000.0,42700000.0,3262900000.0,2927800000.0,-377800000.0,2885100000.0,218892800.0,218892800.0,218892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3YTD,2018-01-01,2018-09-30,,428600000.0,,1.22,1.22,0.72,1.22,1000000.0,43800000.0,125300000.0,274300000.0,274300000.0,,274300000.0,-125300000.0,1849200000.0,657900000.0,147900000.0,-501800000.0,6722800000.0,6190900000.0,1498700000.0,125300000.0,8275300000.0,8719900000.0,318100000.0,8594600000.0,218892800.0,218892800.0,218892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q3TTM,2017-10-01,2018-09-30,,552200000.0,,2.41,2.41,1.38,2.4,9100000.0,122200000.0,165400000.0,541200000.0,541200000.0,,541200000.0,-165400000.0,2488500000.0,888300000.0,197500000.0,-659700000.0,8881200000.0,7980000000.0,1967300000.0,165400000.0,10737200000.0,11567200000.0,663400000.0,11401800000.0,218892800.0,218892800.0,218892800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 11:52:35+00:00,140200000.0,,1.29,1.29,0.23,1.29,0.0,69300000.0,42400000.0,285500000.0,285500000.0,,285500000.0,-42400000.0,621000000.0,220800000.0,48300000.0,-165700000.0,2221000000.0,1804100000.0,493700000.0,42400000.0,2493100000.0,2890300000.0,354800000.0,2847900000.0,220776700.0,220776700.0,220776700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2YTD,2018-01-01,2018-06-30,,291700000.0,,2.52,2.52,0.46,2.52,1000000.0,136900000.0,82600000.0,559000000.0,559000000.0,,559000000.0,-82600000.0,1223300000.0,445000000.0,97800000.0,-335000000.0,4471000000.0,3612000000.0,997700000.0,82600000.0,5012400000.0,5792100000.0,695900000.0,5709500000.0,220776700.0,220776700.0,220776700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q2TTM,2017-07-01,2018-06-30,,539000000.0,,4.83,4.83,1.12,4.82,9100000.0,329800000.0,162800000.0,1078200000.0,1078200000.0,,1078200000.0,-162800000.0,2481400000.0,866900000.0,194100000.0,-647700000.0,8783000000.0,7166700000.0,1952500000.0,162800000.0,9886500000.0,11458500000.0,1408000000.0,11295700000.0,220776700.0,220776700.0,220776700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 11:37:04+00:00,151500000.0,,1.23,1.23,0.23,1.23,1000000.0,67600000.0,40200000.0,273500000.0,273500000.0,,273500000.0,-40200000.0,602300000.0,224200000.0,49500000.0,-169300000.0,2250000000.0,1807900000.0,504000000.0,40200000.0,2519300000.0,2901800000.0,341100000.0,2861600000.0,221894000.0,221894000.0,221894000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2018.0,Q1TTM,2017-04-01,2018-03-31,,537100000.0,,4.62,4.62,0.89,4.6,9100000.0,377000000.0,160300000.0,1037800000.0,1037800000.0,,1037800000.0,-160300000.0,2489000000.0,850400000.0,197000000.0,-635200000.0,8704200000.0,7114600000.0,1937900000.0,160300000.0,9813900000.0,11390200000.0,1414800000.0,11229900000.0,221894000.0,221894000.0,221894000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q4,2019-10-01,2019-12-31,,141400000.0,,1.45,1.45,0.29,1.44,4500000.0,81200000.0,46600000.0,296200000.0,296200000.0,,296200000.0,-46600000.0,656300000.0,275400000.0,56500000.0,-154000000.0,2352600000.0,1881300000.0,491700000.0,46600000.0,2640300000.0,3065400000.0,377400000.0,3018800000.0,209728900.0,209728900.0,209728900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:33:40+00:00,609900000.0,,5.25,5.25,1.09,5.24,25300000.0,281800000.0,177400000.0,1100300000.0,1100300000.0,,1100300000.0,-177400000.0,2437400000.0,970900000.0,221200000.0,-658600000.0,9365600000.0,7496200000.0,2021000000.0,177400000.0,10464700000.0,12024200000.0,1382100000.0,11846800000.0,209728900.0,209728900.0,209728900.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3YTD,2019-01-01,2019-09-30,,468500000.0,,3.8,3.8,0.81,3.8,20800000.0,200600000.0,130800000.0,804100000.0,804100000.0,,804100000.0,-130800000.0,1781100000.0,695500000.0,164700000.0,-504600000.0,7013000000.0,5614900000.0,1529300000.0,130800000.0,7824400000.0,8958800000.0,1004700000.0,8828000000.0,208097800.0,208097800.0,208097800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3TTM,2018-10-01,2019-09-30,,605400000.0,,4.96,4.96,1.07,4.96,37300000.0,261200000.0,172800000.0,1053200000.0,1053200000.0,,1053200000.0,-172800000.0,2363600000.0,928800000.0,215000000.0,-670800000.0,9276300000.0,7444400000.0,2024900000.0,172800000.0,10370000000.0,11854900000.0,1314400000.0,11682100000.0,208097800.0,208097800.0,208097800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 12:52:23+00:00,146300000.0,,1.16,1.16,0.285,1.16,20800000.0,57400000.0,46100000.0,242000000.0,242000000.0,,242000000.0,-46100000.0,568800000.0,227700000.0,55600000.0,-160600000.0,2331200000.0,1871500000.0,504400000.0,46100000.0,2610100000.0,2955600000.0,299400000.0,2909500000.0,208097800.0,208097800.0,208097800.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2YTD,2019-01-01,2019-06-30,,322200000.0,,2.64,2.64,0.52,2.64,,143200000.0,84700000.0,562100000.0,562100000.0,,562100000.0,-84700000.0,1212300000.0,467800000.0,109100000.0,-344000000.0,4681800000.0,3743400000.0,1024900000.0,84700000.0,5214300000.0,6003200000.0,705300000.0,5918500000.0,211068700.0,211068700.0,211068700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2TTM,2018-07-01,2019-06-30,,596000000.0,,2.5,2.5,1.04,2.5,16500000.0,110700000.0,169400000.0,526500000.0,526500000.0,,526500000.0,-169400000.0,2420700000.0,914000000.0,209500000.0,-677000000.0,9196900000.0,8151800000.0,2021500000.0,169400000.0,11022800000.0,11827100000.0,637200000.0,11657700000.0,211068700.0,211068700.0,211068700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 11:52:35+00:00,151600000.0,,1.33,1.33,0.26,1.33,0.0,70800000.0,42600000.0,281200000.0,281200000.0,,281200000.0,-42600000.0,617600000.0,229900000.0,56000000.0,-170300000.0,2343100000.0,1902600000.0,508300000.0,42600000.0,2622100000.0,3016700000.0,352000000.0,2974100000.0,211068700.0,211068700.0,211068700.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:13:44+00:00,170600000.0,,1.31,1.31,0.26,1.31,,72400000.0,42100000.0,280900000.0,280900000.0,,280900000.0,-42100000.0,594700000.0,237900000.0,53100000.0,-173700000.0,2338700000.0,1840800000.0,516600000.0,42100000.0,2592200000.0,2986500000.0,353300000.0,2944400000.0,214297100.0,214297100.0,214297100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2019.0,Q1TTM,2018-04-01,2019-03-31,,584600000.0,,2.46,2.46,1.01,2.46,16500000.0,109200000.0,169200000.0,530800000.0,530800000.0,,530800000.0,-169200000.0,2424100000.0,904900000.0,201800000.0,-672400000.0,9074800000.0,8053300000.0,2006900000.0,169200000.0,10893800000.0,11700700000.0,640000000.0,11531500000.0,214297100.0,214297100.0,214297100.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2020.0,Q1TTM,2019-04-01,2020-03-31,,615500000.0,,4.73,4.73,1.12,4.72,25300000.0,250500000.0,181000000.0,980400000.0,980400000.0,,980400000.0,-181000000.0,2427700000.0,1112600000.0,226800000.0,-646900000.0,9398300000.0,7510200000.0,2023100000.0,181000000.0,10639800000.0,12052800000.0,1230900000.0,11871800000.0,203306000.0,203306000.0,203306000.0
Unum Group,UNM,549300E32YFDO6TZ8R31,5513,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:13:44+00:00,176200000.0,,0.79,0.79,0.285,0.79,,41100000.0,45700000.0,161000000.0,161000000.0,,161000000.0,-45700000.0,585000000.0,379600000.0,58700000.0,-162000000.0,2371400000.0,1854800000.0,518700000.0,45700000.0,2767300000.0,3015100000.0,202100000.0,2969400000.0,203306000.0,203306000.0,203306000.0
