company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2013.0,Q1TTM,2012-04-02,2013-03-31,,-486000000.0,2506000000.0,1798000000.0,7208000000.0,11850000000.0,-36000000.0,-632000000.0,13620000000.0,-12058000000.0,-5223000000.0,16275000000.0,-12058000000.0,-5223000000.0,16275000000.0,-1042000000.0,15560000000.0,15560000000.0,-5861000000.0,1175000000.0,370000000.0,,-6619000000.0,-46219000000.0,-1275000000.0,-9039000000.0,-11195000000.0,30537000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:30:32+00:00,-579000000.0,2100000000.0,1176000000.0,5537000000.0,,-83000000.0,1940000000.0,4504000000.0,-10187000000.0,-5654000000.0,17082000000.0,-10187000000.0,-5654000000.0,17084000000.0,1160000000.0,9168000000.0,9168000000.0,437000000.0,1002000000.0,347000000.0,,-6609000000.0,-61672000000.0,-1199000000.0,-4084000000.0,-5000000000.0,57449000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q4,2014-09-29,2014-12-31,,-42000000.0,616000000.0,-153000000.0,1331000000.0,,-53000000.0,2693000000.0,-51000000.0,-3128000000.0,-1514000000.0,5596000000.0,-3127000000.0,-1514000000.0,5599000000.0,905000000.0,1236000000.0,1236000000.0,336000000.0,298000000.0,22000000.0,,-1639000000.0,-16124000000.0,-354000000.0,-537000000.0,-1199000000.0,14984000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3YTD,2014-01-01,2014-09-28,2015-11-05 17:15:15+00:00,-537000000.0,1484000000.0,1329000000.0,4206000000.0,,-30000000.0,-753000000.0,4555000000.0,-7059000000.0,-4140000000.0,11486000000.0,-7060000000.0,-4140000000.0,11485000000.0,255000000.0,7932000000.0,7932000000.0,101000000.0,704000000.0,325000000.0,,-4970000000.0,-45548000000.0,-845000000.0,-3547000000.0,-3801000000.0,42465000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3TTM,2013-09-30,2014-09-28,,-619000000.0,2559000000.0,1546000000.0,5695000000.0,,-21000000.0,677000000.0,6840000000.0,-12803000000.0,-3998000000.0,17210000000.0,-12804000000.0,-3998000000.0,17209000000.0,386000000.0,10506000000.0,10506000000.0,332000000.0,1084000000.0,443000000.0,,-6524000000.0,-58756000000.0,-1262000000.0,-5755000000.0,-8448000000.0,56196000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q3,2014-06-30,2014-09-28,,-481000000.0,416000000.0,333000000.0,1326000000.0,,-9000000.0,345000000.0,20000000.0,-2886000000.0,-2535000000.0,4464000000.0,-2887000000.0,-2535000000.0,4463000000.0,-968000000.0,2673000000.0,2673000000.0,120000000.0,121000000.0,37000000.0,,-1650000000.0,-19140000000.0,-275000000.0,-96000000.0,-1281000000.0,17324000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2YTD,2014-01-01,2014-06-29,2015-08-06 16:29:04+00:00,-56000000.0,1068000000.0,996000000.0,2880000000.0,,-21000000.0,-1098000000.0,4535000000.0,-4173000000.0,-1605000000.0,7022000000.0,-4173000000.0,-1605000000.0,7022000000.0,1223000000.0,5259000000.0,5259000000.0,-19000000.0,583000000.0,288000000.0,,-3320000000.0,-26408000000.0,-570000000.0,-3451000000.0,-2520000000.0,25141000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2TTM,2013-07-01,2014-06-29,,-188000000.0,2637000000.0,1622000000.0,5890000000.0,,-62000000.0,1456000000.0,7783000000.0,-15548000000.0,-2066000000.0,18646000000.0,-15548000000.0,-2066000000.0,18646000000.0,970000000.0,10432000000.0,10432000000.0,868000000.0,1158000000.0,429000000.0,,-6464000000.0,-57169000000.0,-1265000000.0,-7104000000.0,-10921000000.0,56127000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q2,2014-03-31,2014-06-29,,-50000000.0,532000000.0,635000000.0,1424000000.0,,4000000.0,-352000000.0,3479000000.0,-2040000000.0,-1507000000.0,4087000000.0,-2040000000.0,-1507000000.0,4087000000.0,544000000.0,2921000000.0,2921000000.0,94000000.0,158000000.0,82000000.0,,-1658000000.0,-15879000000.0,-278000000.0,-2696000000.0,-1323000000.0,14618000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q1,2014-01-01,2014-03-30,2015-05-07 15:26:29+00:00,-6000000.0,536000000.0,361000000.0,1456000000.0,,-25000000.0,-746000000.0,1056000000.0,-2133000000.0,-98000000.0,2935000000.0,-2133000000.0,-98000000.0,2935000000.0,679000000.0,2338000000.0,2338000000.0,-113000000.0,425000000.0,206000000.0,,-1662000000.0,-10529000000.0,-292000000.0,-755000000.0,-1197000000.0,10523000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2014.0,Q1TTM,2013-04-01,2014-03-30,,-154000000.0,2862000000.0,1657000000.0,6092000000.0,,-88000000.0,-21000000.0,8395000000.0,-17542000000.0,284000000.0,18316000000.0,-17542000000.0,284000000.0,18316000000.0,970000000.0,21645000000.0,21645000000.0,-9400000000.0,1533000000.0,362000000.0,,-6507000000.0,-50003000000.0,-1296000000.0,-8102000000.0,-12861000000.0,51375000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,FY,2015-01-01,2015-12-31,2017-02-23 16:30:32+00:00,-16565000000.0,2383000000.0,1065000000.0,5157000000.0,,-1000000000.0,723000000.0,8383000000.0,-10409000000.0,-2980000000.0,14689000000.0,-10409000000.0,-2980000000.0,14688000000.0,298000000.0,6986000000.0,6986000000.0,1823000000.0,1263000000.0,344000000.0,,-6940000000.0,-38123000000.0,-1397000000.0,-6955000000.0,-6160000000.0,52761000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q4,2015-09-28,2015-12-31,,-195000000.0,969000000.0,-97000000.0,1424000000.0,,-838000000.0,2185000000.0,4283000000.0,-1293000000.0,-2225000000.0,4899000000.0,-1294000000.0,-2224000000.0,4898000000.0,542000000.0,-169000000.0,-169000000.0,1459000000.0,98000000.0,-2000000.0,,-1729000000.0,-10477000000.0,-611000000.0,-3945000000.0,,9060000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3YTD,2015-01-01,2015-09-27,2016-11-10 17:15:16+00:00,-16370000000.0,1414000000.0,1162000000.0,3733000000.0,,-162000000.0,-1462000000.0,4100000000.0,-9116000000.0,-755000000.0,9790000000.0,-9115000000.0,-756000000.0,9790000000.0,-244000000.0,7155000000.0,7155000000.0,364000000.0,1165000000.0,346000000.0,,-5211000000.0,-27646000000.0,-786000000.0,-3010000000.0,-6160000000.0,43701000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3TTM,2014-09-29,2015-09-27,,-16412000000.0,2030000000.0,1009000000.0,5064000000.0,,-215000000.0,1231000000.0,4049000000.0,-12244000000.0,-2269000000.0,15386000000.0,-12242000000.0,-2270000000.0,15389000000.0,661000000.0,8391000000.0,8391000000.0,700000000.0,1463000000.0,368000000.0,,-6850000000.0,-43770000000.0,-1140000000.0,-3547000000.0,-7359000000.0,58685000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q3,2015-06-29,2015-09-27,,-15679000000.0,290000000.0,248000000.0,1272000000.0,,-84000000.0,600000000.0,0.0,,-5243000000.0,5021000000.0,-263000000.0,-5243000000.0,5020000000.0,-571000000.0,2138000000.0,2138000000.0,1011000000.0,0.0,13000000.0,,0.0,-6195000000.0,-289000000.0,0.0,0.0,16907000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2YTD,2015-01-01,2015-06-28,2016-08-11 16:59:40+00:00,-691000000.0,1124000000.0,914000000.0,2461000000.0,,-78000000.0,-2062000000.0,2657000000.0,-8851000000.0,4488000000.0,4769000000.0,-8852000000.0,4487000000.0,4770000000.0,327000000.0,5017000000.0,5017000000.0,-647000000.0,981000000.0,333000000.0,,-3483000000.0,-21451000000.0,-497000000.0,-3006000000.0,-6000000000.0,26794000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2TTM,2014-06-30,2015-06-28,,-1214000000.0,2156000000.0,1094000000.0,5118000000.0,,-140000000.0,976000000.0,2626000000.0,-14865000000.0,439000000.0,14829000000.0,-14866000000.0,438000000.0,14832000000.0,264000000.0,8926000000.0,8926000000.0,-191000000.0,1400000000.0,392000000.0,,-6772000000.0,-56715000000.0,-1126000000.0,-3639000000.0,-8480000000.0,59102000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q2,2015-03-30,2015-06-28,,-6000000.0,752000000.0,582000000.0,1201000000.0,,-4000000.0,-138000000.0,-327000000.0,-1873000000.0,-2104000000.0,4089000000.0,-1874000000.0,-2105000000.0,4090000000.0,107000000.0,2636000000.0,2636000000.0,390000000.0,187000000.0,3000000.0,,-1725000000.0,-10755000000.0,-258000000.0,-8000000.0,,8912000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q1,2015-01-01,2015-03-29,2016-05-12 16:53:45+00:00,-685000000.0,372000000.0,332000000.0,1260000000.0,,-74000000.0,-1924000000.0,2984000000.0,-6978000000.0,6592000000.0,680000000.0,-6978000000.0,6592000000.0,680000000.0,220000000.0,2381000000.0,2381000000.0,-1037000000.0,794000000.0,330000000.0,,-1758000000.0,-10696000000.0,-239000000.0,-2998000000.0,-6000000000.0,17882000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2015.0,Q1TTM,2014-03-31,2015-03-29,,-1258000000.0,1936000000.0,1147000000.0,5341000000.0,,-132000000.0,762000000.0,6432000000.0,-15032000000.0,1036000000.0,14827000000.0,-15032000000.0,1036000000.0,14829000000.0,701000000.0,9211000000.0,9211000000.0,-487000000.0,1371000000.0,471000000.0,,-6705000000.0,-61839000000.0,-1146000000.0,-6327000000.0,-9803000000.0,64808000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 14:35:32+00:00,-18544000000.0,2521000000.0,1113000000.0,5757000000.0,,,-602000000.0,18448000000.0,-9228000000.0,-7791000000.0,16192000000.0,-9228000000.0,-7791000000.0,16192000000.0,-1041000000.0,7246000000.0,7246000000.0,3791000000.0,1019000000.0,80000000.0,-215000000.0,-7317000000.0,-28186000000.0,-1823000000.0,-16378000000.0,-5000000000.0,40682000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q4,2016-10-03,2016-12-31,,-769000000.0,1091000000.0,292000000.0,1549000000.0,,79000000.0,2315000000.0,7020000000.0,-2313000000.0,-3086000000.0,6043000000.0,-2313000000.0,-3087000000.0,6041000000.0,506000000.0,781000000.0,781000000.0,1398000000.0,73000000.0,20000000.0,-215000000.0,-1821000000.0,-8245000000.0,-689000000.0,-7585000000.0,,6597000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3YTD,2016-01-01,2016-10-02,2017-11-09 16:04:36+00:00,-17775000000.0,1430000000.0,821000000.0,4208000000.0,,-79000000.0,-2917000000.0,11428000000.0,-6915000000.0,-4705000000.0,10149000000.0,-6915000000.0,-4704000000.0,10151000000.0,-1547000000.0,6465000000.0,6465000000.0,2393000000.0,946000000.0,60000000.0,,-5496000000.0,-19941000000.0,-1134000000.0,-8793000000.0,-5000000000.0,34085000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3TTM,2015-09-28,2016-10-02,,-17970000000.0,2399000000.0,724000000.0,5632000000.0,,-917000000.0,-732000000.0,15711000000.0,-8208000000.0,-6930000000.0,15048000000.0,-8209000000.0,-6928000000.0,15049000000.0,-1005000000.0,6296000000.0,6296000000.0,3852000000.0,1044000000.0,58000000.0,,-7225000000.0,-30418000000.0,-1745000000.0,-12738000000.0,-5000000000.0,43145000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q3,2016-07-04,2016-10-02,,-13063000000.0,319000000.0,224000000.0,1396000000.0,,-11000000.0,275000000.0,1908000000.0,-1662000000.0,-4382000000.0,4735000000.0,-1662000000.0,-4381000000.0,4737000000.0,-1317000000.0,1354000000.0,1354000000.0,1710000000.0,250000000.0,34000000.0,,-1821000000.0,-7822000000.0,-432000000.0,-1999000000.0,,16901000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2YTD,2016-01-01,2016-07-03,2017-08-10 16:09:11+00:00,-4712000000.0,1111000000.0,597000000.0,2812000000.0,,-68000000.0,-3192000000.0,9520000000.0,-5253000000.0,-323000000.0,5414000000.0,-5253000000.0,-323000000.0,5414000000.0,-230000000.0,5111000000.0,5111000000.0,683000000.0,696000000.0,26000000.0,,-3675000000.0,-12119000000.0,-702000000.0,-6794000000.0,-5000000000.0,17184000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2TTM,2015-06-29,2016-07-03,,-20586000000.0,2370000000.0,748000000.0,5508000000.0,,-990000000.0,-407000000.0,15246000000.0,-6811000000.0,-7791000000.0,15334000000.0,-6810000000.0,-7790000000.0,15332000000.0,-259000000.0,7080000000.0,7080000000.0,3153000000.0,978000000.0,37000000.0,,-7132000000.0,-28791000000.0,-1602000000.0,-10743000000.0,-5160000000.0,43151000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q2,2016-04-04,2016-07-03,,-4602000000.0,593000000.0,215000000.0,1387000000.0,,5000000.0,-863000000.0,7114000000.0,1917000000.0,-4678000000.0,3605000000.0,1918000000.0,-4678000000.0,3606000000.0,850000000.0,2063000000.0,2063000000.0,1018000000.0,400000000.0,20000000.0,,-1821000000.0,-7322000000.0,-401000000.0,-3776000000.0,,7627000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q1,2016-01-01,2016-04-03,2017-05-11 16:20:31+00:00,-110000000.0,518000000.0,382000000.0,1425000000.0,,-73000000.0,-2329000000.0,2406000000.0,-7170000000.0,4355000000.0,1809000000.0,-7171000000.0,4355000000.0,1808000000.0,-1080000000.0,3048000000.0,3048000000.0,-335000000.0,296000000.0,6000000.0,,-1854000000.0,-4797000000.0,-301000000.0,-3018000000.0,-5000000000.0,9557000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2016.0,Q1TTM,2015-03-30,2016-04-03,,-15990000000.0,2529000000.0,1115000000.0,5322000000.0,,-999000000.0,318000000.0,7805000000.0,-10601000000.0,-5217000000.0,15818000000.0,-10602000000.0,-5217000000.0,15816000000.0,-1002000000.0,7653000000.0,7653000000.0,2525000000.0,765000000.0,20000000.0,,-7036000000.0,-32224000000.0,-1459000000.0,-6975000000.0,-5160000000.0,44436000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 14:15:12+00:00,-1261000000.0,2489000000.0,1319000000.0,6269000000.0,,,-11736000000.0,15160000000.0,-13350000000.0,-4740000000.0,16802000000.0,-13350000000.0,-4740000000.0,16802000000.0,-1235000000.0,21355000000.0,21355000000.0,914000000.0,861000000.0,671000000.0,53000000.0,-7659000000.0,-18133000000.0,-1956000000.0,-16712000000.0,-5000000000.0,15939000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2YTD,2017-01-01,2017-07-02,2018-08-09 16:29:29+00:00,-1041000000.0,1121000000.0,655000000.0,3129000000.0,,,-3524000000.0,10337000000.0,-7896000000.0,3030000000.0,4825000000.0,-7896000000.0,3030000000.0,4824000000.0,-5000000.0,6208000000.0,6208000000.0,-988000000.0,411000000.0,455000000.0,37000000.0,-3855000000.0,-4057000000.0,-806000000.0,-9789000000.0,-5000000000.0,8479000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2TTM,2016-07-04,2017-07-02,,-14873000000.0,2531000000.0,1171000000.0,6074000000.0,,68000000.0,-934000000.0,19265000000.0,-11871000000.0,-4438000000.0,15603000000.0,-11871000000.0,-4438000000.0,15602000000.0,-816000000.0,8343000000.0,8343000000.0,2120000000.0,734000000.0,509000000.0,-178000000.0,-7497000000.0,-20124000000.0,-1927000000.0,-19373000000.0,-5000000000.0,31977000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q2,2017-04-03,2017-07-02,,-456000000.0,926000000.0,407000000.0,1574000000.0,,,-1345000000.0,2510000000.0,-2989000000.0,-1737000000.0,3240000000.0,-2989000000.0,-1738000000.0,3240000000.0,-1470000000.0,3078000000.0,3078000000.0,-67000000.0,98000000.0,158000000.0,16000000.0,-1910000000.0,-2616000000.0,-448000000.0,-3687000000.0,,1625000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q1,2017-01-01,2017-04-02,2018-05-10 13:32:01+00:00,-585000000.0,195000000.0,248000000.0,1555000000.0,,,-2179000000.0,7827000000.0,-4907000000.0,4767000000.0,1585000000.0,-4907000000.0,4768000000.0,1584000000.0,1465000000.0,3130000000.0,3130000000.0,-921000000.0,313000000.0,297000000.0,21000000.0,-1945000000.0,-1441000000.0,-358000000.0,-6102000000.0,-5000000000.0,6854000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2017.0,Q1TTM,2016-04-04,2017-04-02,,-19019000000.0,2198000000.0,979000000.0,5887000000.0,,73000000.0,-452000000.0,23869000000.0,-6965000000.0,-7379000000.0,15968000000.0,-6964000000.0,-7378000000.0,15968000000.0,1504000000.0,7328000000.0,7328000000.0,3205000000.0,1036000000.0,371000000.0,-194000000.0,-7408000000.0,-24830000000.0,-1880000000.0,-19462000000.0,-5000000000.0,37979000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 14:15:12+00:00,-154000000.0,3655000000.0,1273000000.0,6384000000.0,,,-3727000000.0,8685000000.0,-20441000000.0,4525000000.0,15827000000.0,-20441000000.0,4525000000.0,15827000000.0,-205000000.0,11188000000.0,11188000000.0,1982000000.0,1258000000.0,287000000.0,-116000000.0,-7978000000.0,-17391000000.0,-2042000000.0,-10208000000.0,-12198000000.0,23825000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q4,2018-10-01,2018-12-31,,-107000000.0,1989000000.0,409000000.0,1641000000.0,,,98000000.0,1766000000.0,-6407000000.0,-763000000.0,4738000000.0,-6407000000.0,-764000000.0,4738000000.0,-2432000000.0,-383000000.0,-383000000.0,3382000000.0,159000000.0,39000000.0,,-1963000000.0,-8524000000.0,-685000000.0,-1339000000.0,-5030000000.0,8514000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 15:55:42+00:00,-47000000.0,1666000000.0,864000000.0,4743000000.0,,,-3825000000.0,6919000000.0,-14034000000.0,5288000000.0,11089000000.0,-14034000000.0,5289000000.0,11089000000.0,2227000000.0,11571000000.0,11571000000.0,-1400000000.0,1099000000.0,248000000.0,-116000000.0,-6015000000.0,-8867000000.0,-1357000000.0,-8869000000.0,-7168000000.0,15311000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q3,2018-07-02,2018-09-30,,-15000000.0,469000000.0,211000000.0,1614000000.0,,,-75000000.0,3081000000.0,-1406000000.0,-2905000000.0,5258000000.0,-1406000000.0,-2904000000.0,5259000000.0,846000000.0,4122000000.0,4122000000.0,-403000000.0,625000000.0,110000000.0,-101000000.0,-1994000000.0,-4675000000.0,-547000000.0,-2013000000.0,-1105000000.0,2222000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q2YTD,2018-01-01,2018-07-01,2019-08-08 16:23:48+00:00,-32000000.0,1197000000.0,653000000.0,3129000000.0,,,-3750000000.0,3838000000.0,-12628000000.0,8193000000.0,5831000000.0,-12628000000.0,8193000000.0,5830000000.0,1381000000.0,7449000000.0,7449000000.0,-997000000.0,474000000.0,138000000.0,-15000000.0,-4021000000.0,-4192000000.0,-810000000.0,-6856000000.0,-6063000000.0,13089000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q2,2018-04-02,2018-07-01,,-32000000.0,940000000.0,374000000.0,1562000000.0,,,-1329000000.0,3410000000.0,-1907000000.0,-1474000000.0,3848000000.0,-1908000000.0,-1474000000.0,3847000000.0,396000000.0,3879000000.0,3879000000.0,-264000000.0,102000000.0,113000000.0,-70000000.0,-1989000000.0,-2674000000.0,-424000000.0,-3430000000.0,,1543000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q1,2018-01-01,2018-04-01,2018-05-10 13:32:01+00:00,0.0,257000000.0,279000000.0,1567000000.0,,,-2421000000.0,428000000.0,-10721000000.0,9667000000.0,1983000000.0,-10720000000.0,9667000000.0,1983000000.0,985000000.0,3570000000.0,3570000000.0,-733000000.0,372000000.0,25000000.0,55000000.0,-2032000000.0,-1518000000.0,-386000000.0,-3426000000.0,-6063000000.0,11546000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2018.0,Q1TTM,2017-04-03,2018-04-01,,0.0,2551000000.0,1350000000.0,6281000000.0,,,-11978000000.0,7761000000.0,-19164000000.0,,17200000000.0,-19163000000.0,159000000.0,17201000000.0,-1715000000.0,21795000000.0,21795000000.0,1102000000.0,920000000.0,0.0,87000000.0,-7746000000.0,0.0,0.0,-14036000000.0,-6063000000.0,0.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 14:15:12+00:00,-11279000000.0,3664000000.0,1545000000.0,6010000000.0,,,-3740000000.0,23948000000.0,-8485000000.0,-3945000000.0,12588000000.0,-8485000000.0,-3945000000.0,12588000000.0,125000000.0,16302000000.0,16302000000.0,-5984000000.0,395000000.0,206000000.0,-33000000.0,-8043000000.0,-7036000000.0,-2176000000.0,-15920000000.0,-8865000000.0,16340000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q4,2019-09-30,2019-12-31,,-54000000.0,1028000000.0,377000000.0,1384000000.0,,,83000000.0,4820000000.0,-2439000000.0,-2833000000.0,3769000000.0,-2440000000.0,-2833000000.0,3769000000.0,-1495000000.0,-326000000.0,-326000000.0,2628000000.0,92000000.0,61000000.0,8000000.0,-1992000000.0,-2319000000.0,-672000000.0,-5359000000.0,,151000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3TTM,2018-10-01,2019-09-29,,-11332000000.0,4625000000.0,1577000000.0,6267000000.0,,,-3725000000.0,20894000000.0,-12453000000.0,-1875000000.0,13557000000.0,-12452000000.0,-1876000000.0,13557000000.0,-812000000.0,16245000000.0,16245000000.0,-5230000000.0,462000000.0,184000000.0,-41000000.0,-8014000000.0,-13241000000.0,-2189000000.0,-11900000000.0,-13895000000.0,24703000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3,2019-07-01,2019-09-29,,-10958000000.0,500000000.0,431000000.0,1553000000.0,,,3388000000.0,7511000000.0,3272000000.0,-6759000000.0,4510000000.0,3273000000.0,-6760000000.0,4510000000.0,1008000000.0,7683000000.0,7683000000.0,-8114000000.0,55000000.0,-34000000.0,-13000000.0,-2004000000.0,-531000000.0,-565000000.0,-2290000000.0,,5329000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q3YTD,2019-01-01,2019-09-29,2019-11-07 15:55:42+00:00,-11225000000.0,2636000000.0,1168000000.0,4626000000.0,,,-3823000000.0,19128000000.0,-6046000000.0,-1112000000.0,8819000000.0,-6045000000.0,-1112000000.0,8819000000.0,1620000000.0,16628000000.0,16628000000.0,-8612000000.0,303000000.0,145000000.0,-41000000.0,-6051000000.0,-4717000000.0,-1504000000.0,-10561000000.0,-8865000000.0,16189000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q2TTM,2018-07-02,2019-06-30,,-389000000.0,4594000000.0,1357000000.0,6328000000.0,,,-7188000000.0,16464000000.0,-17131000000.0,1979000000.0,14305000000.0,-17131000000.0,1980000000.0,14306000000.0,-974000000.0,12684000000.0,12684000000.0,2481000000.0,1032000000.0,328000000.0,-129000000.0,-8004000000.0,-17385000000.0,-2171000000.0,-11623000000.0,-15000000000.0,21596000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:23:48+00:00,-267000000.0,2136000000.0,737000000.0,3073000000.0,,,-7211000000.0,11617000000.0,-9318000000.0,5647000000.0,4309000000.0,-9318000000.0,5648000000.0,4309000000.0,612000000.0,8945000000.0,8945000000.0,-498000000.0,248000000.0,179000000.0,-28000000.0,-4047000000.0,-4186000000.0,-939000000.0,-8271000000.0,-8865000000.0,10860000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2019.0,Q1TTM,2018-04-02,2019-03-31,,-312000000.0,3633000000.0,1346000000.0,6362000000.0,,,-4995000000.0,15840000000.0,-18186000000.0,2408000000.0,15542000000.0,-18188000000.0,2408000000.0,15542000000.0,-398000000.0,11507000000.0,11507000000.0,2668000000.0,1012000000.0,6271000000.0,-159000000.0,-7991000000.0,-17359000000.0,-2116000000.0,-12047000000.0,-15000000000.0,15924000000.0
Pfizer Inc,PFE,765LHXWGK1KXCLTFYQ30,78003,2020.0,Q1,2020-01-01,2020-03-29,2020-05-07 10:42:57+00:00,-32000000.0,239000000.0,461000000.0,1218000000.0,,,-1472000000.0,9750000000.0,-2200000000.0,-71000000.0,3134000000.0,-2200000000.0,-71000000.0,3133000000.0,862000000.0,3410000000.0,3410000000.0,-22000000.0,124000000.0,4000000.0,,-2105000000.0,-2989000000.0,-463000000.0,-9969000000.0,0.0,3409000000.0
