company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.85,1.85,0.42,1.85,49900000.0,132900000.0,132900000.0,132900000.0,,959400000.0,1410500000.0,5400000.0,,-1700000.0,34800000.0,,227500000.0,959400000.0,451100000.0,16600000.0,3500000.0,260600000.0,190500000.0,-13100000.0,177400000.0,1410500000.0,71500000.0,71700000.0,73300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 17:33:18+00:00,1.96,1.96,0.5,1.91,54400000.0,143600000.0,143600000.0,143600000.0,,1007700000.0,1509100000.0,8200000.0,1600000.0,29800000.0,36800000.0,,239600000.0,1007700000.0,501400000.0,8100000.0,1100000.0,306200000.0,195200000.0,-5400000.0,189800000.0,1509100000.0,73300000.0,73300000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q4,2016-10-01,2016-12-31,,0.53,0.53,0.13,0.51,16100000.0,39200000.0,39200000.0,39200000.0,,258600000.0,382300000.0,2100000.0,1600000.0,700000.0,9600000.0,,60700000.0,258600000.0,123700000.0,1400000.0,300000.0,71000000.0,52700000.0,500000.0,53200000.0,382300000.0,73300000.0,73300000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:04:04+00:00,0.51,0.51,0.13,0.5,14400000.0,37600000.0,37600000.0,37600000.0,,255600000.0,376700000.0,2700000.0,,2500000.0,9000000.0,,58300000.0,255600000.0,121100000.0,2200000.0,200000.0,69800000.0,51300000.0,-2000000.0,49300000.0,376700000.0,73700000.0,73300000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.43,1.43,0.37,1.4,38300000.0,104400000.0,104400000.0,104400000.0,,749100000.0,1126800000.0,6100000.0,,29100000.0,27200000.0,,178900000.0,749100000.0,377700000.0,6700000.0,800000.0,235200000.0,142500000.0,-5900000.0,136600000.0,1126800000.0,73700000.0,73300000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.89,1.89,0.49,1.85,49500000.0,137800000.0,137800000.0,137800000.0,,989200000.0,1486500000.0,8100000.0,,31100000.0,37200000.0,,241300000.0,989200000.0,497300000.0,9600000.0,1100000.0,309600000.0,187700000.0,-8500000.0,179200000.0,1486500000.0,73700000.0,73300000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 15:02:55+00:00,0.61,0.61,0.12,0.6,17000000.0,44700000.0,44700000.0,44700000.0,,254700000.0,388000000.0,2200000.0,,800000.0,8800000.0,,62500000.0,254700000.0,133300000.0,2000000.0,300000.0,72100000.0,61200000.0,-1700000.0,59500000.0,388000000.0,73300000.0,73300000.0,74800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.92,0.92,0.24,0.9,23900000.0,66800000.0,66800000.0,66800000.0,,493500000.0,750100000.0,3400000.0,,26600000.0,18200000.0,,120600000.0,493500000.0,256600000.0,4500000.0,600000.0,165400000.0,91200000.0,-3900000.0,87300000.0,750100000.0,73300000.0,73300000.0,74800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.39,1.39,0.47,1.39,28500000.0,101700000.0,101700000.0,101700000.0,,969800000.0,1454300000.0,7000000.0,,77300000.0,36700000.0,,237600000.0,969800000.0,484500000.0,11100000.0,1400000.0,351600000.0,132900000.0,-9700000.0,123200000.0,1454300000.0,73300000.0,73300000.0,74800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 15:44:55+00:00,0.31,0.31,0.12,0.3,6900000.0,22100000.0,22100000.0,22100000.0,,238800000.0,362100000.0,1200000.0,,25800000.0,9400000.0,,58100000.0,238800000.0,123300000.0,2500000.0,300000.0,93300000.0,30000000.0,-2200000.0,27800000.0,362100000.0,71300000.0,72500000.0,74100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.17,1.17,0.46,1.17,20700000.0,84800000.0,84800000.0,84800000.0,,956600000.0,1426000000.0,5700000.0,,86700000.0,36000000.0,,235900000.0,956600000.0,469400000.0,12500000.0,1500000.0,358600000.0,110800000.0,-11000000.0,99800000.0,1426000000.0,71300000.0,72500000.0,74100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 18:56:52+00:00,2.04,2.04,0.54,1.99,80900000.0,150700000.0,150700000.0,150700000.0,,1086200000.0,1599100000.0,9200000.0,3100000.0,2000000.0,39100000.0,,246000000.0,1086200000.0,512900000.0,7800000.0,1300000.0,287100000.0,225800000.0,-3400000.0,222400000.0,1599100000.0,73900000.0,73900000.0,75800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q4,2017-10-01,2017-12-31,,-0.01,-0.01,0.14,-0.01,61800000.0,,,,,287000000.0,415600000.0,2500000.0,600000.0,-1100000.0,9700000.0,,59600000.0,287000000.0,128600000.0,2100000.0,400000.0,68200000.0,60400000.0,-1100000.0,59300000.0,415600000.0,73900000.0,73900000.0,75800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 17:03:08+00:00,0.69,0.69,0.14,0.67,14000000.0,51000000.0,51000000.0,51000000.0,,273100000.0,398200000.0,2100000.0,1100000.0,-9500000.0,9100000.0,,62600000.0,273100000.0,125100000.0,1400000.0,300000.0,62200000.0,62900000.0,,62900000.0,398200000.0,73900000.0,74200000.0,75900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.05,2.05,0.4,1.99,19100000.0,150700000.0,150700000.0,150700000.0,,799200000.0,1183500000.0,6700000.0,2500000.0,3100000.0,29400000.0,,186400000.0,799200000.0,384300000.0,5700000.0,900000.0,218900000.0,165400000.0,-2300000.0,163100000.0,1183500000.0,73900000.0,74200000.0,75900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.58,2.58,0.53,2.5,35200000.0,189900000.0,189900000.0,189900000.0,,1057800000.0,1565800000.0,8800000.0,4100000.0,3800000.0,39000000.0,,247100000.0,1057800000.0,508000000.0,7100000.0,1200000.0,289900000.0,218100000.0,-1800000.0,216300000.0,1565800000.0,73900000.0,74200000.0,75900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:44:31+00:00,0.53,0.53,0.13,0.51,2900000.0,38800000.0,38800000.0,38800000.0,,272600000.0,397600000.0,1000000.0,600000.0,11700000.0,10000000.0,,61300000.0,272600000.0,125000000.0,2200000.0,300000.0,83000000.0,42000000.0,-1300000.0,40700000.0,397600000.0,73200000.0,73900000.0,75800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.36,1.36,0.26,1.32,5100000.0,99700000.0,99700000.0,99700000.0,,526100000.0,785300000.0,4600000.0,1400000.0,12600000.0,20300000.0,,123800000.0,526100000.0,259200000.0,4300000.0,600000.0,156700000.0,102500000.0,-2300000.0,100200000.0,785300000.0,73200000.0,73900000.0,75800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.4,2.4,0.52,2.33,35600000.0,176500000.0,176500000.0,176500000.0,,1040300000.0,1544300000.0,9400000.0,3000000.0,15800000.0,38900000.0,,242800000.0,1040300000.0,504000000.0,7900000.0,1100000.0,297500000.0,206500000.0,-3800000.0,202700000.0,1544300000.0,73200000.0,73900000.0,75800000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:58:24+00:00,0.83,0.83,0.13,0.81,2200000.0,60900000.0,60900000.0,60900000.0,,253500000.0,387700000.0,3600000.0,800000.0,900000.0,10300000.0,,62500000.0,253500000.0,134200000.0,2100000.0,300000.0,73700000.0,60500000.0,-1000000.0,59500000.0,387700000.0,73400000.0,73300000.0,74900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.48,2.48,0.51,2.42,49700000.0,182400000.0,182400000.0,182400000.0,,1022400000.0,1534700000.0,10600000.0,2400000.0,4900000.0,37700000.0,,244000000.0,1022400000.0,512300000.0,7700000.0,1100000.0,286600000.0,225700000.0,-4200000.0,221500000.0,1534700000.0,73400000.0,73300000.0,74900000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 18:56:52+00:00,2.8,2.8,0.58,2.74,41400000.0,206900000.0,206900000.0,206900000.0,,1172000000.0,1717400000.0,7600000.0,6700000.0,1900000.0,40300000.0,,262900000.0,1172000000.0,545400000.0,8400000.0,2100000.0,305100000.0,240300000.0,400000.0,240700000.0,1717400000.0,73900000.0,73900000.0,75400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q4,2018-10-01,2018-12-31,,0.7,0.7,0.15,0.68,14900000.0,52000000.0,52000000.0,52000000.0,,289300000.0,422500000.0,1100000.0,1600000.0,-2100000.0,9800000.0,,59700000.0,289300000.0,133200000.0,2300000.0,700000.0,67400000.0,65800000.0,,65800000.0,422500000.0,73900000.0,73900000.0,75400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q3,2018-07-01,2018-09-30,2019-10-28 18:56:03+00:00,0.75,0.75,0.15,0.73,8000000.0,55200000.0,55200000.0,55200000.0,,296100000.0,431700000.0,2100000.0,1800000.0,-200000.0,10100000.0,,64900000.0,296100000.0,135600000.0,2000000.0,500000.0,74800000.0,60800000.0,300000.0,61100000.0,431700000.0,73600000.0,73900000.0,75700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.1,2.1,0.43,2.06,26500000.0,154900000.0,154900000.0,154900000.0,,882700000.0,1294900000.0,6500000.0,5100000.0,4000000.0,30500000.0,,203200000.0,882700000.0,412200000.0,6100000.0,1400000.0,237700000.0,174500000.0,400000.0,174900000.0,1294900000.0,73600000.0,73900000.0,75700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.09,2.09,0.57,2.06,88300000.0,154900000.0,154900000.0,154900000.0,,1169700000.0,1710500000.0,9000000.0,5700000.0,2900000.0,40200000.0,,262800000.0,1169700000.0,540800000.0,8200000.0,1800000.0,305900000.0,234900000.0,-700000.0,234200000.0,1710500000.0,73600000.0,73900000.0,75700000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 16:48:30+00:00,0.76,0.76,0.14,0.75,6000000.0,56100000.0,56100000.0,56100000.0,,305300000.0,447500000.0,2000000.0,1700000.0,1100000.0,10800000.0,,70000000.0,305300000.0,142200000.0,2200000.0,300000.0,81900000.0,60300000.0,-200000.0,60100000.0,447500000.0,73800000.0,73600000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.35,1.35,0.28,1.33,18500000.0,99700000.0,99700000.0,99700000.0,,586600000.0,863200000.0,4400000.0,3300000.0,4200000.0,20400000.0,,138300000.0,586600000.0,276600000.0,4100000.0,900000.0,162900000.0,113700000.0,100000.0,113800000.0,863200000.0,73800000.0,73600000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.03,2.03,0.56,2.0,94300000.0,150700000.0,150700000.0,150700000.0,,1146700000.0,1677000000.0,9000000.0,5000000.0,-6400000.0,39200000.0,,260500000.0,1146700000.0,530300000.0,7600000.0,1600000.0,293300000.0,237000000.0,-1000000.0,236000000.0,1677000000.0,73800000.0,73600000.0,75000000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:55:06+00:00,0.59,0.59,0.14,0.58,12500000.0,43600000.0,43600000.0,43600000.0,,281300000.0,415700000.0,2400000.0,1600000.0,3100000.0,9600000.0,,68300000.0,281300000.0,134400000.0,1900000.0,600000.0,81000000.0,53400000.0,300000.0,53700000.0,415700000.0,73900000.0,73900000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.8,1.8,0.55,1.76,91200000.0,133400000.0,133400000.0,133400000.0,,1114000000.0,1627100000.0,8000000.0,3900000.0,4200000.0,38400000.0,,251800000.0,1114000000.0,513100000.0,7600000.0,1600000.0,294400000.0,218700000.0,-2100000.0,216600000.0,1627100000.0,73900000.0,73900000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q4,2019-10-01,2019-12-31,,0.86,0.86,0.16,0.85,16500000.0,63900000.0,63900000.0,63900000.0,,317400000.0,470600000.0,3000000.0,100000.0,-4100000.0,10200000.0,,69000000.0,317400000.0,153200000.0,2100000.0,1300000.0,75100000.0,78100000.0,-700000.0,77400000.0,470600000.0,73900000.0,74000000.0,75400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 18:56:52+00:00,3.27,3.27,0.62,3.21,59000000.0,241700000.0,241700000.0,241700000.0,,1234200000.0,1839900000.0,8900000.0,-100000.0,-2500000.0,38900000.0,,272700000.0,1234200000.0,605700000.0,8500000.0,3800000.0,309100000.0,296600000.0,-4800000.0,291800000.0,1839900000.0,73900000.0,74000000.0,75400000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.41,2.41,0.46,2.36,42500000.0,177800000.0,177800000.0,177800000.0,,916800000.0,1369300000.0,5900000.0,-200000.0,1600000.0,28700000.0,,203700000.0,916800000.0,452500000.0,6400000.0,2500000.0,234000000.0,218500000.0,-4100000.0,214400000.0,1369300000.0,74100000.0,74000000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.11,3.11,0.61,3.04,57400000.0,229800000.0,229800000.0,229800000.0,,1206100000.0,1791800000.0,7000000.0,1400000.0,-500000.0,38500000.0,,263400000.0,1206100000.0,585700000.0,8700000.0,3200000.0,301400000.0,284300000.0,-4100000.0,280200000.0,1791800000.0,74100000.0,74000000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q3,2019-07-01,2019-09-30,2019-10-28 18:56:03+00:00,0.76,0.76,0.16,0.75,10900000.0,56300000.0,56300000.0,56300000.0,,308300000.0,456100000.0,2300000.0,-1300000.0,6400000.0,9300000.0,,64800000.0,308300000.0,147800000.0,2100000.0,1000000.0,80500000.0,67300000.0,-2400000.0,64900000.0,456100000.0,74100000.0,74000000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.65,1.65,0.3,1.61,31600000.0,121500000.0,121500000.0,121500000.0,,608500000.0,913200000.0,3600000.0,1100000.0,-4800000.0,19400000.0,,138900000.0,608500000.0,304700000.0,4300000.0,1500000.0,153500000.0,151200000.0,-1700000.0,149500000.0,913200000.0,73400000.0,73700000.0,75100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.1,3.1,0.6,3.02,54500000.0,228700000.0,228700000.0,228700000.0,,1193900000.0,1767400000.0,6800000.0,4500000.0,-7100000.0,39300000.0,,263500000.0,1193900000.0,573500000.0,8600000.0,2700000.0,295700000.0,277800000.0,-1400000.0,276400000.0,1767400000.0,73400000.0,73700000.0,75100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q2,2019-04-01,2019-06-30,2019-07-29 16:48:30+00:00,0.9,0.9,0.15,0.88,15500000.0,66100000.0,66100000.0,66100000.0,,311800000.0,469700000.0,2000000.0,500000.0,-2500000.0,9600000.0,,70300000.0,311800000.0,157900000.0,2000000.0,600000.0,77400000.0,80500000.0,-900000.0,79600000.0,469700000.0,73400000.0,73700000.0,75100000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 16:04:57+00:00,0.75,0.75,0.15,0.73,16100000.0,55400000.0,55400000.0,55400000.0,,296700000.0,443500000.0,1600000.0,600000.0,-2300000.0,9800000.0,,68600000.0,296700000.0,146800000.0,2300000.0,900000.0,76100000.0,70700000.0,-800000.0,69900000.0,443500000.0,73900000.0,74100000.0,75300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.96,2.96,0.59,2.89,45000000.0,218700000.0,218700000.0,218700000.0,,1187400000.0,1745200000.0,6800000.0,5700000.0,-3500000.0,40500000.0,,263200000.0,1187400000.0,557800000.0,8800000.0,2400000.0,300200000.0,257600000.0,-700000.0,256900000.0,1745200000.0,73900000.0,74100000.0,75300000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.53,3.53,0.63,3.47,57900000.0,260600000.0,260600000.0,260600000.0,,1262000000.0,1887900000.0,10100000.0,-1000000.0,-3700000.0,39800000.0,,275900000.0,1262000000.0,625900000.0,8200000.0,3700000.0,312000000.0,313900000.0,-5500000.0,308400000.0,1887900000.0,73600000.0,73900000.0,75500000.0
West Pharmaceutical Services Inc,WST,5493007NKRGM1RJQ1P16,105770,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 16:04:57+00:00,1.01,1.01,0.16,0.99,15000000.0,74300000.0,74300000.0,74300000.0,,324500000.0,491500000.0,2800000.0,-300000.0,-3500000.0,10700000.0,,71800000.0,324500000.0,167000000.0,2000000.0,800000.0,79000000.0,88000000.0,-1500000.0,86500000.0,491500000.0,73600000.0,73900000.0,75500000.0
